group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD28,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Ig
healthy,0.120468689466323,-0.11888488838367,-0.322664483444257,-0.0944844803403262,-0.219116793829342,-0.237031108700854,-0.0956718391216713,-0.0864030966713368,-0.0281235485175253,-0.331224380643715,-0.241671240790645,-0.409365863550353,-0.0255825816432705,-0.0512895030536145,0.0937252671765882,-0.0341147282625136,-0.0160502581109793,-0.143888711109996,-0.196015292602345,-0.24113768015627,-0.512207278866353,-0.251090888218949,-0.451558125267697,-0.131066211431005,-0.0941269928548862,-0.142265945281749,-0.227357278194814,-0.0081762650251745,-0.246909022974494,-0.127215610700397,-0.0344199895746828
healthy,0.651385147874604,-0.107419873252016,-0.285302247242928,0.685711571763346,0.561451538899875,-0.479457892698089,0.327092345235813,0.64074615820996,0.62805787842588,0.575787630898215,0.22413981964068,0.105710496347987,0.0267202128128103,0.687018368092707,0.620170503075444,0.764239287041197,0.688097068913005,0.451109798716583,0.665993684978035,-0.413221379863897,-0.39783380651962,0.614165143899349,0.242171322795027,0.455156173756978,0.716776091718478,0.506780049325894,-0.320758349022496,0.532456767738198,0.703461698676368,0.58004536251531,0.274489057313748
healthy,0.649795809934527,-0.0218804024192858,-0.091683752301548,0.682418323228661,0.36757325723783,-0.623437622882288,0.253401858042046,0.458053361059845,0.463199192201383,0.534378856414267,0.0623279103468072,0.344008097341464,0.0428062445366279,0.660623317186589,0.539951392654125,0.652373628453391,0.527052860208371,0.463065204142642,0.591838679979175,-0.491510555946613,-0.117675570616565,0.548397642715555,0.115396161901872,0.524747181365313,0.564901303150234,0.529318294426096,-0.299562108823583,0.395006768955706,0.547770823697015,0.339260192669379,0.230509791783716
healthy,0.535013075141498,-0.374910070543039,-0.169781740432518,0.557736923314189,0.5749895428058,-0.574645576478666,0.1629641074357,0.28556611500347,0.398723704062882,0.514833116373902,0.21555484615856,0.121828399994214,-0.0234317008044452,0.624466527286682,0.547412381798635,0.621940022116536,0.589267182206217,0.29866018211145,0.49827073393485,-0.332906112175633,-0.20564934862414,0.417794416359832,-0.331552556416511,0.417382683496638,0.640945121226596,0.479099569474716,-0.453749462063887,0.560773381055299,0.686179104278039,0.534232482183223,0.0865724477451342
healthy,0.640622563064014,0.0057493934087135,-0.328638481039688,0.374099305436382,0.347101724704591,-0.219167072547164,0.24949550875433,0.110264353861081,0.407641518335824,0.274944051374584,0.0997700004261503,0.174203443785823,0.082640081122335,0.36300736564079,0.712746954780597,0.360405470012949,0.44840242326332,0.154726544450729,0.263036759381825,-0.115052963649559,-0.416909108441033,0.286289291863321,-0.106883154201458,0.455456847322867,0.393349141875159,0.530357314675709,0.160238520310186,0.458571558614083,0.345184255765014,0.293596806908487,0.104174497952512
healthy,-0.298236776081453,-0.0901418235194485,0.197819038156006,-0.462545751539122,-0.152665259997663,-0.0189420929115807,-0.132287595021305,-0.287226561864618,-0.449705042598169,-0.315567356939832,-0.26061510996436,-0.29231235585782,-0.0760037564582342,-0.259317125257081,-0.275849780090702,-0.340748060034184,-0.261989077340611,-0.440715348131467,-0.227588600917515,0.183560526908135,0.0541594309847089,-0.266705404755085,-0.0930535326124952,-0.332972817371639,-0.311592223571388,-0.389634533800579,0.150421043628133,-0.203062981154107,-0.317352029682796,-0.171730909159256,-0.420361430370441
healthy,0.833897137692678,0.185745269093014,-0.707517402906212,0.741869769060823,0.473787110404012,-0.737729848740535,0.401328313699222,0.546268325660755,0.715522485776457,0.342922342754272,0.260802381402989,0.132777951804581,0.161998004335427,0.733718956844914,0.745587489736972,0.689387371728642,0.642956771380411,0.254443082259476,0.349102885493627,-0.558294143624618,-0.113946808104781,0.505036723860117,0.0239403230341625,0.726862742017681,0.705417973903029,0.665124992581528,-0.451637238595813,0.711734657290479,0.714426884842147,0.585597521178472,0.109026712640759
healthy,0.212850955758994,-0.430077980954798,-0.210700460570425,0.149145185689974,0.0248407109474094,-0.369747806361284,-0.004043757451029,0.147188341002974,0.226015507021089,0.103644788711364,0.10712281095476,-0.240913912884491,-0.302648714976418,0.2295340198111,0.198983937513133,0.216812495960317,0.336068159786614,-0.0096648546839305,-0.0485484977005571,-0.157143366931018,-0.443832229059721,0.0301686327193671,-0.382948225306011,0.135564484159981,0.358820637642004,0.266633554410738,-0.462441780761789,0.26167754933951,0.312556288496516,0.0114045287122963,0.12674559919217
healthy,0.555328546478705,-0.333693720675379,-0.46987682875479,0.491237403684752,0.422334538778378,-0.66733270468885,0.167051545742268,0.242725448184697,0.354418670566801,0.179623800785329,-0.067261508790003,0.12086709349505,-0.144437880363824,0.458980607197492,0.395923068760934,0.520369396748139,0.501092518857181,0.207752355121309,0.208863306973294,-0.47103611241427,-0.569009545235505,0.119630536941591,-0.323405943319838,0.333742167386133,0.514379481533786,0.35206371860918,-0.433667330201277,0.350012579573618,0.452974299834173,0.160701225877234,-0.0095323187394863
healthy,0.647903107353146,-0.276018723890237,-0.261032564151294,0.391696014424934,0.336455266865272,-0.460760031115942,0.230308534721158,0.184846686054171,0.438704562677718,-0.0266008846151222,0.0978995233367426,-0.247394892671251,-0.153155466184123,0.369026525015693,0.718601223786216,0.336360240142294,0.452940136419149,0.0245866749947229,-0.0729733668008415,-0.372777852714453,-0.633151560751715,0.199376843451232,-0.209506544677044,0.264042310131625,0.377594626650736,0.471511233482661,-0.218131873944774,0.507198592460622,0.375476518265106,0.171195040698405,-0.0053805043986934
