group,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD195,CD197,CD1d,CD224,CD226,CD254,CD269,CD3,CD305,CD32,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD64,CD82,CD85j,CD88,CD95,CD99,CLEC12A,CX3CR1,Mac,Podoplanin,TCR
healthy,0.368640505050441,-0.216373275915801,0.466657701275909,0.032650666687559,0.0356414599867008,-0.189568690469573,0.228868811343982,0.0958200401750396,0.0981472801230261,-0.108008152214479,0.0828813943458472,-0.186538357863256,-0.0457968202064696,-0.0093274917733036,-0.0739186426668711,-0.216523626033289,0.219456583747871,0.24890265159225,-0.0430111469981234,0.0374778808209589,-0.322573602640359,-0.223020576877755,-0.317386057100117,0.210931162491947,-0.0157120532205385,0.255451569022996,0.124539508711774,0.103620414832829,0.495339712816858,-0.0954768420597816,-0.144802678851911,0.514929439604658,-0.010197368354607,-0.0557339292827882,-0.124920053476736,-0.353313231760652,0.232586514757282,0.257120811831778,-0.300123467497974,-0.373251012674872,-0.0278802324270068,0.229119444416493,-0.0878112139978774,-0.105167276167845,-0.0939775463592567
healthy,0.0626215500895779,0.440449023927221,0.271038475192765,-0.0956907264171765,0.400753214853258,0.229210225489591,-0.28191283116437,0.221422758993429,0.403176215145489,0.346016566771069,0.483178500630648,0.408191703901573,0.420976910283773,0.387983372714307,0.369766728347098,-0.0472371947782657,0.1772233689407,0.35072638120459,0.375310063450758,0.349833204557121,0.354451663880882,0.517930586954422,0.350563145279975,0.430077878088845,0.507613460884059,0.135061225853617,-0.35743243779127,0.225318981241543,-0.144430686924384,0.431078919605064,0.0498454785405328,0.358451071177048,0.228306946381858,0.425009254249327,0.289836545939833,0.38588256689948,0.0561766403812115,0.174983104889757,0.286399589326372,0.327058847152357,0.335623524377472,0.0482137895633045,0.358544944259152,0.326580508450337,0.137927158204237
healthy,-0.17002312037112,-0.326810331874744,-0.0202089928999937,-0.0706155896736777,-0.324787983915472,-0.3525519063052,0.298568109887919,-0.251113096218597,-0.185122052990093,-0.175717796543791,-0.243950059270537,-0.39164939765804,-0.395776508556901,-0.0816375837513944,-0.208695850932644,-0.309951227343477,-0.384763048074589,0.100366537066789,-0.413111676353646,-0.276843893250637,-0.345186682476997,-0.36003708715115,-0.457976548680569,-0.373233839315838,-0.290175758524739,-0.149266094783399,0.0880317028250863,-0.386054240355261,-0.185292164485475,-0.376570901235637,-0.323651100464413,-0.194597089925013,-0.0979908017701656,-0.34740652203432,-0.449534141957475,-0.356142706691087,-0.0130309531091551,0.159965046167983,-0.483049360748623,-0.500035500095656,-0.406791426095459,0.210190097958102,-0.192830222275488,-0.229427028091482,-0.316124310795952
healthy,0.226804420987667,-0.451498275968117,0.411690875417305,0.150343237510064,-0.548767216330864,-0.458867016404727,0.496321555000621,0.0340528291912002,-0.300193758638841,-0.184562546586558,-0.481217551037956,-0.396557033860805,-0.580273312985533,-0.298002172554436,-0.32046920881748,-0.37587256596492,-0.0574929569567761,0.0139312100545214,-0.496647697731333,-0.289367222579671,-0.512339342283574,-0.563088436766574,-0.613545648873996,-0.180316174439531,-0.48166628479043,0.226964072742796,0.299812922847318,-0.0822118421149466,0.179051594851703,-0.491541674250582,-0.265695343515072,0.23408532532494,-0.114666765470087,-0.403111477286451,-0.508122727875434,-0.529353888965135,0.0892480162828702,0.376688125644355,-0.496515751427552,-0.64949106797307,-0.470097090177006,0.20844257627909,-0.2953362234723,-0.390054499615931,-0.307937608642452
healthy,-0.146357987645195,0.308238267818106,0.101082819020293,-0.311856771765314,0.303264500329798,0.0405882882543962,-0.287881312441585,0.0212414778554041,-0.0334309874202126,0.118182886354083,0.158327560518634,0.349423365734002,-0.104146578305937,0.0993359588132915,0.109850092536862,-0.0859460659001367,0.076704368692331,0.242371389933785,0.214469080935176,0.183555231417045,0.295521202066673,0.179155679160896,0.285145967603751,0.409431176299845,-0.143141124537401,-0.0521735858468793,-0.232433874025991,-0.0071875423368343,-0.21215821337245,-0.0552912604173962,-0.0064187098343335,-0.17876266541387,-0.0073638661778197,0.197337016040436,0.380817045178696,0.188387681597224,0.0032957793928509,0.008805961002158,0.159606515940425,0.119813614238866,0.116653038280289,-0.0820593662154614,0.0388288779686958,0.187450864551694,-0.0399656298325131
healthy,-0.145886178308538,-0.328327036393444,-0.0730309381885179,-0.0407148405003069,-0.407724344946009,-0.263571059263502,0.108642511155914,-0.204205224462346,-0.271179806727083,-0.221303901517691,-0.44904850120454,-0.436067428811607,-0.319412280294137,-0.301320610471419,-0.294603149452207,-0.311046137573461,-0.332113463409504,-0.154265466162084,-0.406127570370001,-0.286154852646242,-0.200446220655084,-0.304882606959234,-0.527390732515843,-0.224796950424615,-0.184151414874589,-0.222467154424927,-0.2973733359085,-0.147562785981086,-0.194763827661403,-0.304460911602136,-0.278661914141439,-0.260316837566792,-0.262184993038299,-0.321613470775914,-0.471990397061175,-0.305676816995414,-0.0140825224032034,0.0764874139261894,-0.316334707235774,-0.340560103329354,-0.452374843719043,0.19238562646351,-0.152217792134966,-0.259825614722365,-0.414730957058666
healthy,-0.0006962619762679,0.672507018332005,0.302790233179022,-0.607065966740599,0.716004078238346,0.357246774364101,-0.689596615452244,0.501573273097898,0.350126868684031,0.349461926408046,0.669440767960595,0.597725522864469,0.484207743380396,0.264542213534774,0.301725100779105,0.291647444081658,0.354653091312453,0.171837111422609,0.810063669365431,0.296496121498809,0.442329052554504,0.72607355973236,0.526899592430879,0.532886947397836,0.476607372781231,0.029535294319346,-0.490998981938628,0.17756068836484,0.160648217013139,0.567528055615327,0.0991467537826659,0.283582956907085,-0.0618813305742302,0.611217594816588,0.691335219433095,0.354462244954802,0.376181374485056,-0.525801314409804,0.341797077935706,0.589325475058184,0.53762713135071,-0.105041034710488,0.445028636670715,0.481818727847482,0.346706563769971
healthy,0.284622954509891,-0.383015560113948,0.254167381961995,0.184129124174192,-0.231240525831868,-0.300614815396095,0.410186965194659,-0.163314675875891,-0.189280812788566,-0.0800041357046795,-0.273380995759406,-0.317434562065307,-0.240953969503135,-0.0780080179928389,-0.093570776436245,-0.143019092564516,0.142518692369538,0.138862141304923,-0.460574169986402,-0.0487465075865069,-0.43828834054988,-0.334073000358027,-0.45110480727469,-0.0570739284396959,-0.178780380416229,0.239714746538945,0.286232970333215,0.0900531210397773,0.385599920133284,-0.20275491472781,-0.0387569246733446,0.316742857130789,0.0167131931353896,-0.307648218713141,-0.505263873013547,-0.319194839575989,0.196213856744161,0.339879160258352,-0.414628784476638,-0.432622499022917,-0.172656326183047,0.345447497487195,-0.228551192464143,-0.231711424766935,-0.091984573197231
healthy,0.331992348626167,-0.361110798724478,0.436137004357582,0.223281107925051,-0.471299954233703,-0.383917184888705,0.646107794733348,-0.0428475950444449,-0.209657813257731,-0.0508818110968556,-0.35858677221139,-0.341423643924832,-0.110866098911114,-0.0254248672297602,-0.0422242897151634,-0.0158494193462395,-0.0384294658932417,0.175852322482653,-0.423515084271963,0.0243606612156647,-0.234851438387497,-0.496336069205019,-0.435295116310362,-0.13871585931969,-0.0983884688556069,0.385119065622514,0.479616337675308,0.263132221506233,0.475990680627237,0.0179721140700164,0.0177507115295489,0.389753222616817,-0.0167981615519521,-0.278389869947429,-0.432747884650063,-0.153605214346194,0.0536900245284408,0.623658255260352,-0.318106197131972,-0.53495390945871,-0.296730200201653,0.57907651526287,-0.0741879313572743,-0.0883723180764127,-0.0396796670804997
healthy,0.22994032044093,-0.337732646158673,0.534989266943083,0.225963945901272,-0.291910916656656,-0.408278730614382,0.493828361975208,-0.0924616867586402,-0.0457842576766165,0.0153513794912961,-0.0495861919382839,-0.214921197713837,-0.0500057597907077,-0.0183701052279657,-0.0967381369679621,-0.11369197647796,0.280848135157828,0.586202118752141,-0.382121204490573,-0.0212946128086431,-0.347223701304664,-0.417033716312837,-0.459708541366694,0.0611709694469789,0.159993359001465,0.335220763662489,0.227315004795587,0.201878488075575,0.432029281963266,-0.22470985668724,-0.13566523414616,0.22631672153295,-0.0877079602924181,-0.121294639478663,-0.353764284614797,-0.373565790189477,0.347394161056436,0.575187850912491,-0.426437367079011,-0.670757928019776,-0.239132365478709,0.308874624788599,-0.0784282120583485,-0.145772997226898,-0.0417341955166608
