group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD224,CD226,CD244,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD40,CD41,CD45RA,CD49d,CD49f,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,DR3,Podoplanin
healthy,0.0174308934917866,-0.517021002699761,0.18962775841692,0.099064297705707,0.35387448371115,-0.299303637984879,0.0374596159883267,0.1367736390326,0.054882663567681,-0.210285400760894,0.0038021269778644,-0.448971336906681,0.204476852290903,0.106934630174521,0.296154459723391,0.3298802345364,-0.149655814547101,-0.369381736926461,0.146488463315999,-0.129681312162865,-0.297688191825402,-0.0120857023394697,-0.387071388936312,0.0439818526699621,0.195040493291489,0.0090960690433244,0.163995137534005,-0.431007067701914,0.203272886904033,0.53167157042444,0.250327338747288,-0.0063891986495857,-0.0681287739800654
healthy,0.718047845039241,-0.133021114952276,-0.391116515115606,0.688837377684204,0.636962014205918,-0.495607480658278,0.651701224359054,0.661246665449421,0.565709572082572,-0.142908603286174,-0.238416004797681,0.0284995210977755,0.74663300412533,0.701436719382848,0.763746986334465,0.750645931775981,0.489557412831345,0.163751625751934,0.563532593352199,-0.433598018708142,-0.331886218901849,0.585643982558808,0.216445101225873,0.479567261173263,0.776344950626921,0.44239193165545,0.569599499359663,-0.331120685382704,0.614493567737019,0.777043730816678,0.618155021301225,0.27089918354602,0.354407471607285
healthy,0.591999599141936,-0.359769527183957,-0.254530645203266,0.535684811262234,0.41886115374246,-0.590496882037962,0.385084226671608,0.511305418776245,0.56961279338396,-0.19807914553301,-0.28756940786419,-0.388423888469423,0.632037406072511,0.615999885942896,0.637763862494956,0.624007242797994,0.123672950461039,0.102188004838979,0.496361122104732,-0.397680627294596,-0.462893269015079,0.540626625706951,-0.278376401461242,0.453012911666466,0.602746680311597,0.474879793534314,0.460582406692121,-0.564766125552247,0.538609771354188,0.671515007468431,0.267063588865004,0.203192004654712,0.421688210715877
healthy,0.367719202903413,-0.523334136655126,-0.176312004405748,0.485036237790194,0.549693231519028,-0.60739943173173,0.357506014431111,0.373064856871265,0.545828902256441,-0.348382651906055,-0.15229776358492,-0.195416377971858,0.526899589638177,0.367129626236393,0.604781109690685,0.61556396612716,0.158325773245784,-0.0119568370730869,0.453825442995336,-0.321609921593134,-0.239459383358515,0.424684761880506,-0.420040165878288,0.318764063173876,0.577364361880612,0.301585675504585,0.385629799712709,-0.597625929823935,0.493206606040317,0.718963259674057,0.460032347458867,0.118446751493816,0.272397729531829
healthy,0.105101911883696,-0.159126490049601,-0.0133745870005635,0.105446383197236,0.278343732322145,-0.253840237053144,0.322660594156565,0.0818268679882102,0.23874375358718,-0.130894473806389,-0.110384571049996,-0.158681521882354,0.294036397498419,0.0542828960078868,0.286143534663321,0.153335998460187,0.277045573266225,0.0288883648235757,0.270413990046446,-0.113180695918568,0.0298583445778243,0.281989923193757,-0.0044067051903314,0.149451279218207,0.121226241564367,0.0914299549941692,0.123102471542121,-0.37705302295918,0.14572641633746,0.303295891105154,0.264690429406486,0.0681955812301162,0.022613844982726
healthy,0.0925692696029849,-0.0619246089369078,-0.138766979415102,0.154255587720339,0.0628287196638428,-0.200745006399904,0.278791746157559,0.337777847168089,0.0455297754578126,-0.169148173358676,-0.0377557256790489,-0.0274315064072002,0.185654414268718,-0.042615294869002,0.259575560234393,0.105758314930332,0.233517521777294,0.0225468461380817,-0.093624036325968,-0.0191853765102258,0.0530772929844324,-0.0091420236451252,-0.0557229412350096,0.147356260232982,-0.026706701330845,-0.327373050483435,0.0923250710561501,-0.418957234977678,-0.0757492186944952,0.278045323954712,0.294731768785089,-0.080433118962586,-0.0502959491260373
healthy,0.785497449442989,0.155963571215398,-0.776828312880519,0.732532602642844,0.373196850325607,-0.813216846312172,0.635138844313027,0.693583886786952,0.362341817572842,-0.192120927745706,-0.31470197769004,0.0140062583241062,0.834528679514052,0.600035014638898,0.712627753070649,0.634426568727621,0.288473177790647,0.0791641120115965,0.434105877018696,-0.586420964225671,-0.124189868051224,0.489486420322145,0.0632625927521106,0.693755122298449,0.700122392676731,0.510620983501225,0.485918826458034,-0.614254412631016,0.540343949059124,0.689070837879918,0.560773278432863,0.278627721165265,0.538912017795519
healthy,0.393134531967824,-0.277206335857033,-0.25412809005107,0.323141393403845,0.324335670263173,-0.404016136184363,0.283556221484835,0.372710755489494,0.187545649691753,-0.246314862684712,-0.0917683238505889,-0.182761246166679,0.373919271420827,0.464628602483871,0.439856624045037,0.451541685211411,0.0099362768440025,-0.226943719671857,0.163531757404534,-0.257524500995737,-0.435950814626368,0.144971606798276,-0.316665069400648,0.254282678816054,0.570013073480658,0.213716945011698,0.324653634478867,-0.405942491970087,0.443868355770778,0.440652888109811,0.24820578315107,0.0276319946632715,0.222317666278843
healthy,0.297043181680637,-0.464736643756459,-0.232959689969274,0.420692587270804,0.384809244267051,-0.622582098619091,0.382487902872181,0.253659533626495,0.12183643432647,-0.422826130814115,-0.392261871441585,-0.192812649111602,0.445067105771952,0.171140074969447,0.516004940513738,0.504062172993956,0.0359525347792013,-0.226949218033342,0.0212638746907526,-0.419440094784697,-0.476941278181452,-0.0705767495453568,-0.448074277382081,0.28448294864091,0.474846100048852,0.0386574992713655,0.138971847437762,-0.661503611699029,0.35055154103049,0.604073746776996,0.337860491213607,0.0557824749693101,0.0707081643175577
healthy,0.317497779961808,-0.58033179947945,-0.182889680222228,0.479043962314601,0.436977339790926,-0.548068891172101,0.260518445598625,0.233404948631872,0.0685062273357755,-0.442873308526541,-0.418904049394194,-0.504353358578864,0.449001115697814,0.293380795292134,0.520235062031085,0.446147592264171,0.0065196318044525,-0.148430413684499,0.107036688100417,-0.301566599040275,-0.358057446399642,0.298440777299756,-0.118724614066999,0.201822441984479,0.491767295602415,0.0659631419554957,0.334863277144289,-0.584610792225142,0.34908077080185,0.691249529693746,0.351921361995,0.0317654771780582,0.15406707499572
healthy,0.339585271263206,0.163716518436283,-0.0490547967862563,0.207537606947804,0.367573259732086,-0.128870479680808,0.216824811014238,0.196935599463,0.0042031720210709,0.215560821117148,0.158954818192092,0.159183685733027,0.316436126082422,0.408108047512518,0.364310972133322,0.386297548818081,0.232608800852781,-0.151093012866172,0.204443809479857,-0.0808589672907208,-0.0768633606146376,0.0217658793285709,0.0177761578263747,0.101033309092412,0.265925958797348,0.127361785448949,0.213233189409466,-0.0244362412990743,0.333719687390631,0.391860856992941,0.335256580820885,0.056749329486893,-0.0707499583348452
healthy,0.265860580982329,-0.0243345056152579,-0.120332437406669,0.147103222107175,0.13207609457406,-0.36916987582354,0.101986955507708,0.137008499685438,0.221349265510711,0.0227137810781692,-0.11026186195663,-0.0812134629214361,0.131574081329371,0.234061051430905,0.194095757530172,0.260510739843249,0.117082554795729,0.100020176670324,0.184520573131085,-0.279505075311182,-0.185398250284262,0.301460797497871,-0.0626436584378138,0.106929559422267,0.219054090225849,0.208108054168456,0.222439585165976,-0.0642236460939229,0.205472042283317,0.259969812151583,-0.0086542743309812,0.109321796090377,0.280469783580062
healthy,-0.209202706425784,0.0238077385853517,0.23505323485117,-0.223278708903283,-0.102415175868163,-0.0255732230040075,-0.0241730871949428,-0.086349890028939,-0.103812555992728,0.0346841376344672,0.0137518628277219,-0.114564477796775,-0.134215444165892,-0.254788411971963,-0.100833045425255,-0.110740404757323,-0.134426054397892,-0.0717100959517671,-0.211170579655949,0.0940889841946433,0.0670433961998355,-0.159214217654393,-0.103537847424825,-0.0748650318920318,-0.105473401282403,-0.305955997473398,-0.228361799124656,0.0367507457582763,-0.0900661355917434,-0.0816811661809537,-0.0626045061283917,-0.0782136136725804,-0.0205383523000935
healthy,-0.427904021807631,-0.233781160280154,-0.047035026662188,-0.280813012976155,-0.318476743235297,-0.0339443058405025,-0.114932669249998,-0.298191037005846,-0.280460747101883,-0.153804441292903,-0.216827782428121,-0.254414464984043,-0.182981752548095,-0.451125777255634,-0.196517951123772,-0.156828707214019,-0.237730286027815,-0.217000241957142,-0.195778794996963,0.0158652126111836,0.0162044260300776,-0.311505874188218,-0.134814824630291,-0.30970149061728,-0.175889853323366,-0.457092696676647,-0.376386904888858,-0.415945912141857,-0.281373509085597,-0.134819812695493,-0.206848844191152,-0.278150178599096,-0.384937210311111
healthy,0.0636425990724804,-0.425173518558087,-0.0587551929548647,0.0802738877905427,0.163169946985971,-0.437478698071016,-0.024251358008867,0.0689817067917378,0.0990591562131473,-0.172031584389998,-0.198213920836992,-0.330980929458462,0.178939098850074,0.307451769783111,0.186393561776798,0.3861734171622,-0.0870124458743435,-0.0985906854427903,0.054990967677584,-0.108420512867409,-0.202565910950472,0.0783666036825542,-0.445287625219818,0.0853158149724667,0.375877721150798,0.116296397183604,0.179047874581178,-0.484459327283095,0.276062697711882,0.4370961053046,0.207470796078684,0.101598760559808,0.0425886645747365
