group,CD11a,CD11b,CD11c,CD14,CD141,CD155,CD16,CD18,CD1d,CD224,CD226,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45,CD47,CD49f,CD52,CD57,CD58,CD64,CD82,CD95,CD99,CLEC12A,Podoplanin,TCR
healthy,0.368333343548451,-0.122163899552979,0.457537914172594,-0.18308772797973,0.120614859843501,-0.280515554866267,0.353042505233838,0.131327755989091,-0.0149219854203124,-0.0930482616682612,-0.0180747037218666,0.17659774582064,0.384732836822196,-0.194568498930246,-0.24728980056739,-0.305943533454098,-0.233568450008814,0.184822952474651,0.396012400313185,-0.348643879990463,0.422871665816837,0.237474627045118,0.0202521860081499,0.410529559498677,0.071219910432658,-0.0678521698982491,-0.227488224254391,-0.154107262823056,-0.175587209959597,-0.391100027780313,-0.14003961864384,0.0509709700448167,0.213872986409111
healthy,0.0366587598810148,-0.774145475795754,0.0020608219022483,-0.737078250756262,-0.0239049843654817,-0.630988542078336,0.548824886688369,-0.400246090895033,-0.693119807168327,-0.695091560624117,-0.646459916197129,-0.215187570153437,-0.121338059068679,-0.744868732106361,-0.7333078902142,-0.840788744920949,-0.730415795937193,-0.556631047078384,-0.271754165043783,-0.763438885755489,-0.030431291013823,-0.305291605369818,-0.695024560847591,0.178944264459057,-0.248627323270651,-0.539052273816199,-0.746321340431363,-0.60272841320027,-0.59233284949405,-0.753270448084115,-0.601168273500292,-0.393357755415329,-0.175136970625278
healthy,0.320541164295696,-0.593388734625441,0.431355464955858,-0.634576751248529,0.0844915180357766,-0.454999735164454,0.614908943520195,-0.11961967169195,-0.368273408311502,-0.451185579570232,-0.588322457715764,-0.0255341426185768,0.276948597769122,-0.693947801416285,-0.547958619526782,-0.675005147840373,-0.575411816506194,-0.116860533620112,-0.142953647897089,-0.591648636445256,0.385438979064228,-0.102967005345871,-0.554387729321058,0.442155729441221,-0.0411412228891704,-0.454356440552532,-0.639463786888316,-0.457954428285952,-0.474337685255902,-0.668521851620382,-0.344465128435288,-0.341377032882823,-0.0399481221463766
healthy,0.318414683077741,-0.357415679565074,0.517904533479796,-0.497520124007884,0.382261443459304,-0.458929757476569,0.665078383969658,0.0709026451370336,-0.288161334042078,-0.313722406943466,-0.431996639530036,0.0747982285968698,0.124852740139877,-0.514762131393224,-0.348308433512188,-0.608352458426776,-0.532221008822627,-0.16466840209491,-0.091012831259517,-0.432215440540954,0.455400651864534,-0.0002108777045825,-0.333183483417929,0.445945061751773,0.0160321194371123,-0.255818314947223,-0.583567459941602,-0.292735301042536,-0.385690985281821,-0.607250513588949,-0.428742741020848,-0.235786605575951,-0.0907267697341382
healthy,0.162670117133014,-0.261835054640778,0.323339778517159,-0.349775952938932,0.112505926317078,-0.392546282543768,0.413828678616483,0.0155748475713213,-0.211000490768745,-0.253910363029128,-0.267274376312029,-0.0848439839156461,0.260782517510263,-0.451537790727484,-0.418074464167167,-0.42538411219606,-0.456300462292678,0.0288923278745056,0.0865840762023235,-0.248822336019886,0.231021038307646,-0.0303807523052803,-0.269648589103646,0.267800599535337,-0.112124123136393,-0.28164612305274,-0.407429354971941,-0.309594083997847,-0.375153135766495,-0.619296652754628,-0.388417160650205,-0.103293619930107,0.0127166784383075
healthy,0.0052884793118779,-0.125902602965692,-0.112931843184142,0.0456336377400144,-0.161382771484147,0.0060649141153634,-0.127710427148429,-0.123150519149697,0.173852095242115,0.0679148963916304,0.0519379810483215,0.0933698277683447,-0.0889108473366603,0.028807175177501,-0.145463146196113,0.171734081605146,0.18568004520534,0.166670340164427,0.114017703711403,0.0509951304486548,-0.131174301249559,0.162003890116673,0.0866390631655835,-0.0124257979109673,-0.0748094926468851,-0.0016392766595126,0.0110891784311434,0.161726748956772,0.131896343193731,0.252001874794774,0.179289210681028,-0.0025437031741903,0.149785461362329
healthy,0.0226865360600647,0.506317407782892,0.0268902708992065,0.461522797231553,-0.381160019585204,-0.0382452551339766,-0.383657088746669,0.13584760140991,0.156367852281357,0.485369795585761,0.0665146083606115,-0.088518634536387,0.168132976989787,0.367727031973826,0.466809647769806,0.300154451297405,0.413337642828761,-0.0360591472238309,0.0542902930237804,0.038216603819173,0.001274071519658,-0.040694614179601,0.111231089113034,-0.150249524035067,0.186516378901839,0.384673497646879,0.468979001128899,0.330006557454643,0.356156839976711,0.335533443363186,0.16028706854391,0.388882895832675,0.0361765416896051
healthy,0.207869143992496,-0.284131642604481,0.237020903187833,-0.328318072211447,0.277183070192131,-0.163262960090751,0.539112506858507,-0.138037094553291,-0.309683429394999,-0.316890123930409,-0.340359909670175,0.0120186166242805,0.250077274639818,-0.257019312172283,-0.27015617715601,-0.448528014201969,-0.282775383071034,-0.0391759864230574,-0.0054805830608547,-0.323324417190845,0.28888306734403,0.0664827119634468,-0.228664586108821,0.327424143674709,0.094483543555484,-0.158822066921131,-0.391110354450317,-0.114294620651698,-0.178683118196493,-0.394655785704334,-0.194761689432718,-0.11454179166941,0.111227330178268
healthy,0.293905524729813,-0.315251764547868,0.411793234298116,-0.439580546554029,0.05447968535583,-0.325213972447979,0.661435355704351,-0.0301782350455636,-0.389771409685549,-0.241613020898967,-0.0736931533403025,-0.0736370413234178,0.164324981335144,-0.484715172987151,-0.155177325668357,-0.506089824556231,-0.408173562430776,-0.066587695177201,0.197832524932677,-0.123639232307172,0.416130095700579,0.296764658600247,0.0364999041095142,0.436575482388193,0.0307527545227659,-0.250441187258195,-0.459780057163174,-0.0665312338484761,-0.243761584629778,-0.46761988503494,-0.275443992238561,-0.0081019472402561,0.0805714066365525
healthy,0.281863011798521,-0.332072281373913,0.558517118196922,-0.462470282591726,0.218819173839824,-0.439238340243059,0.576825153139457,-0.0369796807186915,-0.230199326738718,-0.25215945186902,0.0205233592052399,0.236975732276641,0.539090401462961,-0.474464953263586,-0.326259133252411,-0.528876735646542,-0.462438862540185,-0.010789359589403,0.0157348915501183,-0.0267048506730471,0.421356912438498,0.234058946181383,-0.241289876761162,0.420331683156907,-0.0204941436909814,-0.166084537458164,-0.532351964342348,-0.342186231068653,-0.349792972725782,-0.683784481213004,-0.355986114292185,-0.13105117795892,0.0556315988915324
