group,CD101,CD11a,CD11b,CD123,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD305,CD31,CD33,CD35,CD36,CD38,CD41,CD47,CD49d,CD49f,CD5,CD57,CD58,CD62L,CD64,CD82,CD88,CD95,CD99,CLEC12A,ITGB7,Podoplanin,TCR
healthy,-0.0343915425528761,0.478997284791532,0.172401431739609,-0.0299729608512175,0.0248292500079433,-0.0714714667822801,0.406042313061225,0.255428824670485,-0.0227925456216547,0.0578898860469096,0.109335016467546,0.2752008271319,0.179049692754237,-0.0310161759003389,-0.071258686320931,-0.124374414205872,-0.133404434506033,-0.0411925626857639,0.299030953964831,0.418666062177826,0.123316157569543,0.189023472687584,0.0999092713910571,0.11542125172206,0.096435513930601,-0.0729204641249683,0.0106822900664706,0.526402073651897,-0.0531410560827373,-0.259691160339616,-0.0093742127870086,-0.0012932181212491,0.159407271928055,0.137273405469443
healthy,0.219950655422966,0.0536997097942729,0.755308192919143,-0.2716263483096,0.655583820933765,0.467024492566475,-0.592741309756247,0.433987591504754,0.572367270546591,0.635105343585123,0.504463111991254,0.384017212010049,-0.0661504901733414,0.666944843124349,0.68789788415062,0.748981942562023,0.594159759643607,0.701205889369289,0.288040143190466,-0.173670292750697,0.580472776948849,0.0572034870750615,0.158080695955937,0.447714101747773,0.213867863707116,0.600562674167931,0.511739690895928,-0.0766586982113736,0.436653117953389,0.561211638522539,0.457512558668796,0.26747301304214,0.271832303343225,0.0531874306688968
healthy,0.215659339295958,0.120828964619518,0.267705948513164,0.342917684634894,0.351694781331467,0.149695922988221,-0.221653826013189,0.24412136834598,0.306350900739479,0.250921084431561,0.246649323265051,0.401716953436862,0.184144330779681,0.24980934807486,0.150452439324313,0.287898243471876,0.2179870274305,0.285766233393306,0.268740423834821,0.298775898279313,0.336182087890118,0.153404677952627,0.0697735634686646,0.29881933251441,0.192098528044195,0.196210392526348,0.237164870862069,-0.0491237791359994,0.20673082092639,0.240364553551285,0.324144298572528,0.339162372236766,0.308759184030221,0.150922663000355
healthy,0.357579883265476,-0.167114760188221,0.464933232442896,-0.233871249272845,0.521221491267853,0.450816592306132,-0.558518257606537,0.098522889339037,0.334584958553302,0.391474225018798,0.447237241886083,0.0970298167637713,-0.119929112238056,0.640455055743609,0.435864354177291,0.595547619885292,0.510944142172374,0.455132453048666,0.037139180139583,-0.216457971006526,0.334404088134996,0.110083767035052,0.0688480716274383,0.328714041633349,0.175288434300406,0.662389470845427,0.407482419369525,-0.446641940394245,0.425310169167195,0.583908453673877,0.509887794586078,0.28864646466461,0.305382459379638,0.143937102359643
healthy,0.0122283462485994,0.0865660870773588,0.119121903778508,0.103449438487489,0.0162459516468829,-0.0096402544550859,0.256628774050309,0.113284154913308,-0.101901368473806,0.0545659686746388,-0.0714556262987119,0.097398147924207,0.152275473331241,-0.0784403285182697,0.115296565755364,-0.112804412423971,-0.0127448639494409,-0.0160927676223547,-0.0545465599382511,0.0971123086792642,-0.0832998566253291,-0.0458652364908164,0.106379750405758,0.0413522305354076,0.015439161224204,-0.0670657589682237,0.0933203979585667,0.236259508254472,-0.0025512716992387,-0.119242323375052,0.0280869154843506,0.0401039671448069,0.0899598888121887,-0.0311119561727766
healthy,0.016151563336325,0.0632089160782228,-0.139441645798782,0.378254693502983,-0.0327202444035297,0.0001263523774034,-0.0750363100845227,-0.0418642289647275,-0.0700406009274891,-0.144623847281991,-0.140801933655067,0.0645008977790095,0.247976915428765,0.0629953330951992,-0.195459212755903,-0.0480586568875458,0.0936879007375065,-0.197524777614726,0.134502546547514,0.308041613282573,-0.121693995211719,0.123682635906797,-0.0411889255610664,-0.0832878641236977,-0.0179756844938677,-0.140357616458005,-0.0163873843632496,-0.0434773882127845,-0.0718182893491724,0.160366738758636,0.20762234374667,-0.036066887570443,-0.162702402616914,-0.0037223659684351
healthy,0.196151175967582,-0.179751633539847,0.768496842100804,-0.8333576635972,0.751206935478802,0.274702220665503,-0.722350693714277,0.307762479637073,0.651212411251446,0.678591546052699,0.336759275895684,0.231074134861653,-0.331143361366267,0.858878015855823,0.57295010078367,0.737027255676598,0.671100637275673,0.413144648863332,-0.0155358356127252,-0.0958333744141782,0.442023180418931,-0.106571068482193,0.0985215920984455,0.681658107401038,0.046604948465559,0.73445638084723,0.484873215115984,-0.601758749311342,0.471556056701404,0.658851987390687,0.577438504332013,0.116501525573372,0.49901619956611,0.176000345911054
healthy,0.112962213665762,0.0169475018174139,0.201104169391821,-0.0138522058884727,0.302824596191926,0.110896820423775,-0.162807601788908,0.250012408893119,0.273720959844027,0.159162141864282,0.124349785264019,0.15482712769376,0.0614173117876024,0.0753333000533736,0.219723552823899,0.198681687672964,0.263229226362435,0.081730986414424,-0.0846858207931098,0.0423906998325206,0.0383815614972156,0.0323205555893693,0.0717256248404034,0.187943363013009,-0.0096381973982996,0.162887427676009,0.197693873190169,-0.0980750949969262,0.0823078427824757,0.163453328634412,0.121146621202543,0.0803391419239381,0.0871573316179289,0.0185005350149959
healthy,0.0673789851446593,0.28775235735691,0.359279817677574,0.0744662082084434,0.132286286764566,0.137628179468856,0.0465089303204682,0.302288994132818,-0.140821959910779,0.235122780084147,0.177279299039406,0.367956353265054,0.228496589614152,0.238600283046527,0.367067492239212,0.215941931455318,0.261509766819917,0.220897114864284,0.164031223942153,0.0916182650684909,0.165805388598252,0.059481073749949,0.162560012557539,0.283590222418386,0.0231987044728112,0.197549353053697,0.239783769533609,0.292419240963187,0.193760687036823,0.0621160401712657,0.0960973922871086,0.0289631767472212,0.21105681435175,-0.0137478393778322
healthy,-0.10603034797157,0.475140851931983,-0.378784103598911,0.382078319404949,-0.349774468000676,-0.29118436433933,0.554647839813477,0.0394339770879109,-0.150810315024989,-0.252714735251224,0.112925897442269,0.426744649451473,0.53276512929898,-0.249300266553221,-0.45029652473199,-0.306861982834074,-0.369467787736775,0.103874549002008,0.398726358245292,0.704016691953857,-0.169287865771085,0.0100200096895767,-0.0310515940887451,-0.0753460817309463,-0.13628335738608,-0.428028927897448,-0.315848053412575,0.524552463480465,-0.323253286184259,-0.457116618539346,-0.108742668779202,-0.129371570907637,-0.17507894639573,0.0754192406717485
