group,CD101,CD11b,CD11c,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD3,CD30,CD305,CD32,CD33,CD336,CD35,CD36,CD38,CD39,CD4,CD41,CD49d,CD49f,CD5,CD54,CD58,CD64,CD82,CD88,CD99,CLEC12A
healthy,-0.139600149583088,-0.154473920735757,-0.129473726265683,-0.181127024866219,-0.266050025259851,0.112469757492234,-0.201369157136815,-0.408777669338728,-0.13927005274356,-0.0683275227443959,0.0270615102657383,-0.0757856836567716,-0.171758553805615,-0.224879804121595,-0.279779097780261,0.0287739330784177,-0.0823898506634298,-0.332339839831131,-0.255269834316356,-0.108194823382148,-0.245952669038522,-0.172852595696116,-0.156984197215611,-0.0848677050388599,-0.0294310598281637,-0.190366424198371,-0.217825223432588,-0.327445160156742,-0.0422239291099611,0.0160977691273319,-0.176489101393278,-0.244520661453898
healthy,-0.305702616274694,-0.646586680754092,0.151569336461228,-0.595500830927843,-0.604629208384985,0.481385056367859,-0.373147339944826,-0.60081889495543,-0.591649573502491,-0.497205251321301,-0.180854760739824,-0.164227520209466,-0.124002827371208,0.0243670695464639,-0.682130736160533,-0.247156395566371,-0.627807333485465,-0.74009944195998,-0.665656040519796,-0.49285228592837,-0.236611338184926,-0.589262983037462,0.330550946992888,-0.546583195381897,-0.132196119909796,-0.17565324455094,-0.393752521831925,-0.658408074684899,-0.482644918035513,0.374013701832308,-0.692087138876872,-0.538979609860367
healthy,-0.148019895352426,-0.396599244368744,0.0940305318935783,-0.49879519291716,-0.252310363642433,0.417737725764877,-0.129441272252277,-0.352721681585142,-0.356594658176325,-0.617360548734068,-0.278576466650936,-0.216925965040827,-0.245480661837567,-0.042379053726327,-0.491441851481674,-0.4161862947347,-0.340029130489874,-0.545455584037898,-0.477798912726695,-0.322906894967959,-0.444783376242998,-0.539221482406385,0.0604484699752629,-0.608054778924221,-0.296439401857788,-0.13586707524086,-0.371423557333364,-0.429948550718412,-0.437066488285745,0.305894710859734,-0.55815163849926,-0.254888426921197
healthy,0.0694712009625071,-0.427605435394487,-0.118856180341358,-0.154025852037036,0.0733019468870305,0.239672849215823,-0.181939754375781,-0.160847725255123,-0.265308780614079,-0.159616826399207,0.0536164084766973,0.0279728581237862,-0.219260925454508,-0.215298588432335,-0.283049150457491,-0.0662777010140403,-0.413732126743277,-0.243658292259943,-0.176917385958743,-0.222703135633391,-0.0795155568749674,-0.285754333625041,0.093192743807306,-0.258640686159772,0.028712886163344,-0.113588394334276,-0.150840519478434,-0.125075346913247,-0.219969110465363,-0.160337822607965,-0.0447595226262979,-0.144176797681427
healthy,0.0526631807407107,-0.101465477141852,-0.458191292952365,0.149616706637828,0.263893035387669,-0.231545046355645,-0.168242937352089,0.066244110185245,0.0043465846738707,0.109278831978235,0.104398992525545,0.0112415653549965,-0.102570490372317,-0.353116793753834,0.183319397451909,0.0454215953328411,0.0330313823356769,0.224198190444941,0.240278819492452,-0.211751201405895,-0.157854115483215,0.038762748529345,-0.186204175674449,0.142071221600204,0.0129316659667419,-0.329316638186481,-0.025746284120729,0.0706630284885643,0.0338975012029176,-0.545517581239711,0.442752309061599,0.178145711551723
healthy,0.0176743050032738,0.0566015953479476,-0.131113471032714,0.137448180093309,0.0113927726958736,-0.0686994021901895,0.137161403925169,0.115493714068902,0.0334111031134568,0.109034042334249,0.0415532203526054,0.0334515307813923,0.0993557463183342,0.188229283819391,0.110982769016567,0.0439173129222893,0.0095015624184397,0.0951300948617548,0.237763987773859,0.0155453663243409,0.148629658003668,0.0116203395238083,0.120096305642329,0.039457814698213,0.141020234380801,0.128274042756327,0.0640578879255692,0.159334539091358,0.117237684278894,-0.0479754114554898,0.170301054446258,0.104136598744411
healthy,-0.199334508714179,-0.587793107596288,-0.393291897603233,-0.589111406669781,-0.35125094288952,0.559049894924002,-0.442216176628925,-0.513830003977062,-0.465572959558292,-0.112563183379496,-0.005387274365908,-0.155390730046721,-0.330585279569226,-0.247771867295449,-0.597686559990173,-0.460090229786013,-0.477111174834401,-0.590340459724922,-0.445079281271458,-0.494624829764832,-0.280017524146108,-0.255356398246292,-0.171180628935471,-0.233950835317554,0.146206386326915,-0.339270230051767,-0.589165141821785,-0.502149125293618,-0.351732037561673,0.506942118844,-0.462950473874293,-0.503197237566007
healthy,0.0942126177399863,0.231279805959963,-0.21469634740051,0.188986286405612,0.105948432217326,-0.269501749626539,0.0019926568031223,-0.0118257939485728,0.115842623765046,0.312023567185969,0.107568856581891,-0.0516887380440298,-0.0836656203577225,-0.167319758796726,0.150452035744039,0.0005879796834424,0.183751152294799,0.19040438856399,0.274693836169497,0.0270307721704051,-0.0763918995482922,0.243700986582078,-0.306951044691276,0.181838997775842,0.0742884500140064,-0.166758871313402,0.191510261357855,0.196089989188575,0.267839588826812,-0.317545336077513,0.310773931590939,0.0779295084134108
healthy,0.179029600615201,0.553809515492231,-0.258762686428112,0.469830423420081,0.451519267507268,-0.522284683247645,0.297863703000598,0.309088005286874,0.563988720492498,0.318527870239093,0.188114947663948,0.200453057358984,0.152201750615976,-0.0428650824789541,0.415728920663361,0.167681362986849,0.473930278083643,0.532298764292735,0.55374710494084,0.141648426853356,-0.0111575045483875,0.253408289885256,-0.422768608092779,0.263710523014172,0.212816825644288,-0.275824180907759,0.400824150960655,0.517936373263289,0.465137437234153,-0.347394101134471,0.577830545992677,0.236606663644379
healthy,-0.0317115014532142,-0.690305728683091,0.157986561923971,-0.476268756552296,-0.264787803323048,0.390336915791656,-0.248554655556681,-0.274374043736021,-0.492647571466296,-0.0695409695048295,-0.13040489834453,-0.234152880087079,0.0914419737770443,0.120487004369546,-0.333105960255802,-0.072395772602775,-0.666885580920791,-0.33768024498987,-0.396025236953918,-0.0801325292869861,-0.0333752437533289,-0.0828496929978333,0.519018702995862,-0.23195595431037,-0.148621857834297,0.0530471025507219,-0.333804854868685,-0.354992131927879,-0.439269120481578,0.0703949606097815,-0.252605387458696,-0.10485486018358
