group,CD11b,CD11c,CD123,CD14,CD16,CD169,CD18,CD1d,CD224,CD226,CD305,CD32,CD33,CD35,CD36,CD38,CD41,CD45,CD47,CD49d,CD49f,CD54,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CLEC12A,Mac,Podoplanin
healthy,-0.189254556426919,0.40725323621709,0.28845412481886,0.0665329030274103,0.153433534883911,0.182999054720889,0.125675732285583,0.20813735799569,-0.0411122507904161,0.209374094460975,0.421220289283106,0.239696954039263,0.0052253005584884,-0.290355471726803,0.0375735666046412,-0.0846774413697976,0.15034132602853,0.396379861156737,0.331582763679949,0.69112649616501,0.162872580338921,0.595319694382603,0.114656772624576,0.0226957167032684,-0.0167069791790206,-0.158519072754812,0.275059021637584,0.129633610227448,-0.145844139134969,-0.0017178793702385,0.171828559371926,0.0480723547853005,-0.0230901372505469
healthy,0.27266208151525,0.0125294344346348,-0.333068359764564,0.178169283782378,-0.573581284854091,-0.150168680943879,0.30120963421875,0.214537314426841,0.133056289141147,0.0455780095609138,0.261954270230614,-0.311210263076619,0.339117964535737,0.236691148315653,0.333888095264166,0.17243633813223,0.179704281547317,-0.0880973510746398,-0.0968831207494653,0.146019593020207,0.0655601051690819,0.350741823833703,-0.0843436826292522,0.251807675073953,-0.115234363757756,0.0105985689050267,-0.022817259443775,-0.467520799990631,0.0116261427239358,0.205471651138724,0.105993696971444,-0.137202857173374,-0.265753741142361
healthy,-0.571213854600078,0.375921782406473,0.270186380995874,-0.486930492069758,0.557434151663169,-0.0969011654635947,-0.131761169869121,-0.191446953447794,-0.38827891126947,-0.427017245835687,0.0479065673960445,0.405947786555552,-0.515063921867834,-0.589046202266723,-0.505664902938814,-0.527531529398078,-0.322381810205331,0.332546926984459,-0.0053106751240449,0.465281000052395,-0.360284572719773,0.330495298442538,-0.383987434613325,-0.588975510382633,-0.284280842202337,-0.465786393381027,0.147825016965449,0.532354431701282,-0.517987402393341,-0.643743392527193,-0.257118249759052,-0.191451544779167,-0.322918743503198
healthy,-0.477105106727395,0.450639662266636,0.267482234322268,-0.403120820153332,0.475764251032014,0.0358005254977836,-0.0428509238494697,0.0385378838677842,-0.327122366908178,-0.236176435919293,0.148964187305875,0.179122907995836,-0.307938650158507,-0.573947011435798,-0.409022745633749,-0.540685610674819,-0.174501693019183,0.371172435729612,0.187833528025006,0.535135143582582,-0.142038772999002,0.531402464054132,-0.231189851128318,-0.486005924258143,-0.254436530473302,-0.353123806326327,0.168675119028692,0.318718568236632,-0.470131367756344,-0.436948304440298,-0.201718843975229,-0.142950709400262,-0.299401487106614
healthy,0.214756450613341,0.134481664686405,-0.220865264251491,0.425934153452883,-0.329879736036687,0.105616458427088,0.18685337674927,0.566393999710675,0.299361761902894,0.178803071861417,0.197291478639688,0.0900416127624217,0.420100390942459,0.198659427183711,0.429684265134269,0.344725325055911,0.228943985501717,0.0229194905311296,0.0752105249451315,-0.0011601469150442,0.181249214225564,0.188556128820064,0.286496385352437,0.297459729015179,0.201008483259804,0.183780615493045,0.0444867710830658,-0.206172445640459,0.147810104220004,0.290113160213151,0.352769268589947,-0.0071331259942093,0.035544013742544
healthy,-0.224622166444794,-0.168295529831582,0.151263295293849,-0.165853435688396,-0.060372201924712,-0.0241404706273923,-0.280554546232818,-0.0224366097807763,-0.142722146129936,-0.0437859031167888,-0.133454478830292,0.108843848546793,0.008828174808136,-0.184099333709768,-0.247361351764066,0.0621952843007281,-0.019020826754418,-0.0625836809795191,-0.0685372694084591,-0.0661364923469917,-0.0130930591515242,-0.153595017560178,-0.161321636389983,-0.0367322453635597,-0.155504841642293,-0.130825425584581,-0.300058384547919,-0.0864503252207796,0.0165014948453389,-0.0814067814063877,-0.0321542743905374,-0.112750796722687,0.0996248705990766
healthy,-0.873333920710944,-0.231718958049721,0.762536205710628,-0.830427862975448,0.613816122555679,-0.454353302409345,-0.52538580690639,-0.647310494639584,-0.752106112587453,-0.565257886784847,-0.243050185416576,-0.237353989203139,-0.819375410816798,-0.719660050832822,-0.772728190605967,-0.743694402708606,-0.505443537481153,0.0038801269007768,-0.189386473681989,-0.0400463134629295,-0.684271379191448,-0.121725555523942,-0.750593728180068,-0.806208596803544,-0.657054726592834,-0.705729566364453,0.0510325714349291,0.339176268718746,-0.72233077202235,-0.809946239836843,-0.690218105989804,-0.62719663326251,-0.706949266709519
healthy,-0.466060899395635,0.227770387285094,0.268989158009766,-0.351041524936527,0.428636211172014,-0.0755269344062978,-0.152789836187643,-0.23851911153204,-0.265360565077801,-0.308570010396627,0.13907014258639,0.045395211772314,-0.335685481031384,-0.440821078781051,-0.39721911675348,-0.393712728745664,-0.240594725689945,0.275017086458723,0.192929541633059,0.471958311861209,-0.212791018971906,0.332768207785491,-0.302329311191652,-0.421182279179054,-0.173883690806777,-0.346136054825636,0.0773378298486715,0.278828801877001,-0.384648221748719,-0.323102529279154,-0.0904174611914298,-0.226664760900251,-0.258302769070914
healthy,-0.374251708516073,0.467793400970263,0.451865830141885,-0.319986453140781,0.643005790261337,0.077542279963893,0.0039130716021513,-0.274017620496762,-0.229791786016331,-0.0160293972960207,0.12899011462762,0.159569219516732,-0.299274523785176,-0.249010319748393,-0.391844199339855,-0.35458232657915,0.0944180566267358,0.418458870846403,0.29822204987188,0.633782034010755,0.117122479263663,0.495860463171558,-0.176291005853443,-0.359376594523305,0.0256750086989398,-0.162783617937543,0.174878009272157,0.540437752310136,-0.28710186986949,-0.412312671199595,-0.112384958838048,-0.0369978776027844,-0.0439767883394095
healthy,-0.273583203663983,0.606257018881704,0.22599727910763,-0.355509270912384,0.532056755336066,0.0887426377246502,0.032231124644088,-0.0884127942396462,-0.255217134469557,0.112519981122412,0.344982874398811,0.599465617481721,-0.336786726188638,-0.351293500874224,-0.296524548169331,-0.359769414390928,0.239426651581891,0.436687136566343,0.299766719602127,0.526830343468035,-0.129332865458117,0.303290431062187,-0.0563550126051847,-0.433389825257439,-0.0644325257365784,-0.312898891770503,0.237102408391802,0.564904838365448,-0.351494838966433,-0.561833804196582,-0.175250283545218,-0.0543619629043724,-0.14081444272433
healthy,0.411793418294494,0.189779731163661,-0.172333109054012,0.369475631285002,-0.296631788845393,0.0108296791698228,0.267284005418596,0.300328502656366,0.285384878953301,0.108273224878367,0.136856658063491,0.252916046734542,0.284907333296063,0.495211983527741,0.36441238823362,0.257178604721061,0.25487409280518,0.125396518351814,0.163665793172166,-0.0612728439417448,0.173340706772004,0.0854252142399185,0.153522985594187,0.272748670850442,0.334848725790572,0.29586855965994,0.0405238615040039,0.112495097243092,0.292216960922841,0.31343924403174,0.27673694761521,0.206594392066111,0.0528345241290859
healthy,0.407707559621657,0.402320368123906,0.237249447999606,0.356713802383371,-0.192700763786464,0.168369694993296,0.327073637221149,0.428333313538643,0.317224821263858,0.297001241583005,0.342716497546102,0.28822351857282,0.368679721693311,0.421280642117968,0.381100333939722,0.304410537634384,0.342683181428144,0.304268534420698,0.305179348167406,0.274053279715818,0.295466285641884,0.330513984857412,0.308956779408327,0.254940467995262,0.273274460107816,0.332042816391605,0.25948313909787,0.21998836173645,0.340498537720124,0.369436830843369,0.387798495566688,0.256830895393718,0.245333971861588
healthy,0.58873873447412,0.484043960904203,0.161034012829827,0.418249027674308,0.0946575503380667,0.314036105909059,0.457735762832836,0.499533065034442,0.551394426351374,0.456620741176863,0.506493383720847,0.420259590429725,0.447068112155545,0.605384400561799,0.570198326876746,0.549474415414797,0.627088716358876,0.422093385119344,0.519166753258485,0.376935322384492,0.626381349492723,0.559870364667856,0.570291584413954,0.391146566748056,0.436348024409551,0.584934367726732,0.435295870522192,0.428702779554412,0.543710711268547,0.601191358432381,0.561709996868353,0.41818760817291,0.41236694284944
healthy,-0.677170371494554,-0.36256827374462,-0.0005754261490603,-0.433637259477731,0.230751281072708,-0.306599582183957,-0.381340767842763,-0.303813444563026,-0.465650501001441,-0.366021611135595,-0.295639505540223,-0.369772297506396,-0.441133366703015,-0.706184939049655,-0.493657105375581,-0.349770435525891,-0.322652421842827,-0.204521320641271,-0.153443339084543,-0.126506211294825,-0.414439820355584,-0.29476104703344,-0.435921038418772,-0.395006320831833,-0.531490231135735,-0.590573226771365,-0.190954970153497,-0.346830154228145,-0.495806510944457,-0.453398448467022,-0.449571813797592,-0.402125101655339,-0.447109589509194
