group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD207,CD224,CD226,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45RA,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,TCR
healthy,0.593128024524207,0.298990522590313,-0.0459888444168265,0.409290224803877,0.0713867415411207,0.0749886898057675,0.0026240385907668,0.0581198263780791,0.27742258446916,0.129161126821617,-0.0584118328122227,0.224101614124689,0.120936810600516,0.365069610211105,0.139850846746672,0.498286682995675,0.178510035757433,0.0533933528042178,0.186970300568993,-0.0691811902839552,0.0406942044724267,0.113353736372375,-0.0111000664974918,0.106463906533763,0.208592574809204,0.362484516675842,0.0369227510202314,0.126297667627875,0.269363875149615,0.0193696464365817,0.340991492343235,0.179362605050732,-0.0570656967567369,0.0082030902105909,0.216369906748443,0.006918884694342
healthy,0.630073949311672,-0.0888212890869326,-0.175572182607246,0.729208787797902,0.534354254446794,-0.405533529795512,0.652805389617312,0.489716004248784,0.620043943170124,0.598416313659039,0.420288856533386,0.138384727453287,-0.192438757336505,0.147876764892997,0.688836934634405,0.607019558204717,0.708377040307512,0.735075440519902,0.510494322456416,-0.222427450183748,-0.309158481516001,0.592799327620492,0.423015721881482,-0.117582552306047,0.398072065320441,0.568766974857446,0.413900113693495,0.739999429672014,0.575667745503906,-0.0495118657485712,-0.260228576275271,0.623702176198813,0.81381263401818,0.651639581795051,-0.191005156220033,0.4089733669039
healthy,0.504166930937122,-0.0011011705060769,-0.0512036545253356,0.522996612097605,0.27361768661802,-0.462288992798056,0.405110366015418,0.281362672641409,0.399392494767235,0.600955153337258,0.27910973466325,0.431624671308861,0.0619161407752853,0.0268967759224201,0.497194296879205,0.428856748354754,0.63818147651844,0.471463201947469,0.616768651232096,-0.257904518969868,0.0522756993106233,0.644578077229398,0.23944463315871,0.0130473329177305,0.0938975136837695,0.547295432166664,0.219138452970203,0.36098401187167,0.510398919707456,0.107299054001198,-0.298143744923892,0.482875311038849,0.5425708932293,0.332290638428452,-0.0604306388011065,0.246221408612366
healthy,-0.0820947146321917,-0.278711857475509,0.256464451373139,0.161364960022994,0.381444649190567,-0.176140277535419,0.133865837209561,0.149234719710583,-0.0363180943674858,0.267044467285203,0.140150564094541,-0.0032380421796732,0.0005767975172489,-0.124926233438121,0.144288935695321,-0.0669377997776884,0.206531899215751,0.158728353011455,0.252334721746004,0.101716796430616,0.0716384314253601,0.190402785485918,0.0805183995737031,-0.043031442329447,0.0195878565705747,0.119688865458901,0.178342335251019,0.129495625050773,0.0862388547218568,0.0459620208275523,-0.363190073427588,0.124140473436114,0.326165171432729,0.232392249879377,-0.0774000360732096,0.119785343467043
healthy,0.406746338972117,-0.0817768860298253,-0.0635737671930476,0.340392981733794,0.193492004427246,-0.277177186434466,0.239046277646351,0.375734694577718,0.350392796776428,0.352281353523214,0.180729440103031,0.226078958931875,-0.0180285155269049,-0.0334968148495627,0.244531478282229,0.381572314514124,0.280546986868841,0.351588472304113,0.309499264165799,-0.0739017154844556,-0.0933162289057679,0.393210715257142,0.198358502102596,0.147178694091773,0.207992958007879,0.393137205824354,0.151513680512641,0.268423190687586,0.393504691250671,0.171243265599105,-0.147051331174837,0.345550320334415,0.325759246628861,0.270444084006641,0.0956379120141327,0.15522095687431
healthy,-0.0374580185048813,0.121350818665986,0.174691208253488,0.0522008402192046,0.116517950695506,0.163455620595706,0.293984957949899,-0.0547444399560281,-0.117747871884437,-0.0367473822222954,0.104584741146043,0.286420951811251,0.296264722714274,0.169966117800202,0.0527483444786128,-0.166944026536586,0.139575950619642,-0.0046343649605961,0.0401095910754035,0.102952364588189,0.381721553048967,0.0107077265452674,0.208538371382499,0.208829159133682,-0.215261170491764,-0.0335841551525786,-0.0182222204171587,0.170802834733823,0.0944932156796758,-0.020935291958955,-0.0337772119206887,0.25023413329798,0.16896737781589,0.201491721401233,0.0500699433793039,0.0718278766501738
healthy,-0.785613099833071,-0.24293769472595,0.75713309202445,-0.764835718759704,-0.216723112425867,0.708967306897532,-0.648300533182892,-0.658035465828702,-0.674018592701324,-0.360830121928283,-0.110439124501115,-0.26544019297578,0.286508478217073,-0.250492091019552,-0.814343600218854,-0.557150567701454,-0.763223396241654,-0.649107801864737,-0.35964140351649,0.484780862508229,0.0221643613530376,-0.409994197012361,0.173974492486565,0.343899315521837,-0.135103694477384,-0.665625221627913,-0.10507079641207,-0.726600298808218,-0.510548782515201,0.159564170274282,0.551949646912085,-0.449495293243247,-0.672745711753552,-0.56256710483173,-0.036407257470136,-0.104235498982082
healthy,0.198102823813184,0.254388263136308,0.0641360976217967,0.200249144006932,0.235339494188603,-0.0004862904168959,0.166103973647488,0.25173287676092,0.0568318190349987,0.195480596539378,-0.0675186623746978,0.241848235370641,0.255697919311467,0.274282466320656,0.0982574742194192,0.104821410121232,0.161535254240092,0.11002668141417,0.376171521513803,0.0246824245117522,0.115333173454644,0.236728180494105,-0.0905041963608093,0.0343111158848146,0.105261520381371,0.14615544744454,-0.0264008348296662,0.0125834652947773,0.0658774832522636,0.0960961082729989,0.13082648993103,0.0672098340865255,0.0432424527839265,0.230325819972308,0.134532019513926,0.0453579048424222
healthy,-0.226577665553165,0.37405506759149,0.158090142654297,-0.395422099925891,-0.231793546890463,0.622250055244957,-0.489728998429427,-0.0896056219432961,-0.17451510335783,-0.0082375822759942,-0.0662324258440223,-0.0324601934847286,0.498171861250827,0.11087719340069,-0.411537766791493,-0.0137036752175274,-0.455818623224726,-0.444570029701986,0.189911422947148,0.406891319746348,0.29506676187414,0.203268769243468,-0.0182097721493669,0.278972181312629,-0.0122495675381644,-0.244606074467351,-0.0400219981144858,-0.424535092616431,-0.0106259531394283,0.0513712313141431,0.687750137767237,-0.248058692658118,-0.52626524109541,-0.364244428352356,0.503613710653042,-0.0880189884318677
healthy,-0.389214006258706,0.590546074018253,0.266141776211244,-0.407527040244563,-0.426063662167093,0.666646435290603,-0.191398549897498,-0.189032447262751,-0.26815878199836,0.0925391229146305,0.0267952601020643,0.344808372561318,0.483430460902127,0.53136270333883,-0.38377283519282,-0.427016711919322,-0.412503742895675,-0.415997665449195,0.0073338924100493,0.451374455763443,0.577879007394817,-0.207380647800773,0.0164182767562956,0.457120061974141,-0.0056212466060954,-0.125392362601652,-0.1316524797561,-0.459470676854189,-0.32869038875104,0.290652815460399,0.54928109059077,-0.355194825174084,-0.552396829233447,-0.210939109281054,0.455854718728556,0.0711959530875974
