group,CD11b,CD11c,CD123,CD127,CD14,CD155,CD16,CD195,CD197,CD1d,CD224,CD226,CD244,CD254,CD269,CD32,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD64,CD82,CD88,CD95,CD99,CLEC12A,KLRG1,Mac,Podoplanin,TCR
healthy,-0.233608805589639,0.41386581070152,0.0449111450993808,0.184998675637019,-0.0863508317371063,-0.241625440636156,0.30815545064326,0.0916334160828608,0.0434688026704022,0.0897923768818413,-0.131012751571579,0.114828771766098,0.117868116086594,0.0523908369762537,0.0301149321099202,0.265349873807992,-0.112185778470438,0.12205038959103,-0.414506032133497,-0.233903515108671,-0.235094458251748,0.226969591034089,-0.151736654197081,0.29545686762637,0.542109566883747,0.104229487430517,0.194649149499065,0.423395757104221,-0.0155692027080541,-0.0727900509178424,0.103379430057388,-0.177594474425803,-0.240050340905101,0.25630009141164,-0.268983854035041,-0.259626961380234,-0.0770763375969837,-0.122741756941503,-0.0057099021902287,-0.0630500395245443,0.177291446293754
healthy,-0.715804383480015,0.0446462698275113,0.289487104980152,-0.186703713168692,-0.668867894749597,-0.631433806677025,0.548062769781404,-0.503956638360238,-0.355567851493838,-0.662977563822638,-0.667579398534498,-0.586857759522511,0.130848522783664,-0.330852236445126,-0.414067821351473,-0.0402694358563379,-0.745515466863293,-0.368105075285289,-0.687112134457942,-0.803657339344952,-0.723327658650468,-0.544557123645164,-0.671635475291179,0.536057944910356,0.344441298584414,-0.625904173414112,-0.156156116477981,-0.285452083667684,-0.205702655440845,-0.492092378236833,-0.219208310424818,-0.731748014511397,-0.533172612607164,0.284230796676059,-0.566346773635329,-0.743577740603137,-0.595498304994178,-0.240210405481111,-0.375612162951653,-0.342982493706929,-0.180195442760096
healthy,-0.568038159865961,0.333224072413237,0.431921973663032,-0.0814239307150592,-0.492989175261135,-0.34519166454991,0.635714373025737,-0.307343365851035,-0.179052654148304,-0.266550394746946,-0.406803194116546,-0.436107937477702,0.139239059815235,-0.0989680946900329,-0.270961664376693,0.173555089468998,-0.606288231414863,-0.18495251118815,-0.506822087927717,-0.554092774557951,-0.481965390449539,-0.19266292977059,-0.448027351243109,0.561443796483964,0.400779539584495,-0.468805286812292,-0.124601731082108,0.1504663421929,-0.0773292384111045,-0.408419337112594,-0.173375350296014,-0.514751383796996,-0.438129851006125,0.495800492200622,-0.419112037356774,-0.501026123093427,-0.224383496348833,-0.0678869202399841,-0.270755295751668,-0.294418502704788,-0.170275133235665
healthy,-0.638676892187297,0.362465624286213,0.315633092883047,0.10526092038038,-0.499778967437395,-0.331317072445755,0.585555123894522,-0.367942297627322,-0.0722673832445113,-0.220742604268517,-0.415537283251129,-0.387100897878911,0.277942687464646,-0.0825904586010899,-0.147577291776998,-0.0051018276451086,-0.466864743673332,-0.147829450954551,-0.635851057424274,-0.574157462451698,-0.502565601307989,-0.163562943957748,-0.461491075910278,0.575443447501462,0.472831337441563,-0.364194463032076,-0.0028716528998708,0.321068137432561,0.0231655226976516,-0.316567617698469,-0.0539033805301634,-0.558676559891143,-0.44014031666871,0.312933532638589,-0.44503488912723,-0.415660434950535,-0.309542911260696,-0.0973669823143891,-0.15860875837083,-0.351043962620487,-0.0747367553199748
healthy,0.487575946187029,0.158236219863498,-0.0845299756471384,-0.0071293247154236,0.358351766464363,0.217151563447987,-0.230274130377833,0.294427033701418,0.196935169541275,0.413728465974824,0.355148461890182,0.26762150216747,0.0824848018672358,0.220770557880295,0.279568416922766,0.149047182409076,0.260551303498594,0.136647108332776,0.344407513573901,0.301525203633206,0.29612506934758,0.274079046984422,0.268547119581424,-0.0949116564103939,-0.0487690687408433,0.276796302644906,0.134498581125366,0.219268025362331,0.269380292191247,0.29416784856178,-0.0430611179580912,0.299998825272822,0.29135368543653,0.0430537156652658,0.258648818037911,0.288540938082124,0.265533958267309,0.0651055680333426,0.207346560254938,0.258875590749499,0.0754373388054098
healthy,-0.226962636639971,0.0477425193159953,0.13266886300429,0.172609487896694,-0.199973420363933,-0.225717992866398,-0.191090944553664,-0.117390630620083,-0.151772142623297,0.0716115853529287,0.128233494811239,-0.09695299900788,0.0891596192364252,-0.0708094984787015,-0.0316911346712473,0.124765044455413,0.0891645655621739,-0.228887944965625,-0.310181392365064,0.110190434454574,0.101292472331939,0.115200011419811,-0.195582805788254,0.172520483707042,0.161910958468545,-0.178553179055136,0.0799414742100105,-0.0542112412467199,0.119281593433834,-0.105933000029144,-0.0290698010419614,-0.222362775473498,-0.248105209759077,-0.285782116913282,-0.191165088055429,0.0229875444399616,0.139734099383756,-0.0655864231515769,-0.132579167013952,-0.235597367546709,-0.113823800396621
healthy,-0.428022093696776,-0.476391508962717,0.38768793148244,-0.106331124435163,-0.497827556098976,-0.232498552519182,0.309344072474747,-0.341789116654325,-0.281205817704936,-0.538115067068804,-0.229573835336092,-0.296059777772932,-0.136385001180154,-0.310742309040737,-0.326063404933035,-0.364104839326248,-0.539155613724443,-0.353512366430519,-0.343770060470202,-0.586631271680312,-0.37631540274386,-0.6266871085042,-0.354314240559878,0.312358803162519,-0.413021010382844,-0.282052333948073,0.109318649512727,-0.470305911200106,-0.157378647118296,-0.446316181215029,0.305028788671756,-0.447505710222264,-0.236424342341207,0.473446799112096,-0.159173330043242,-0.295010080638164,-0.560252490123515,-0.0895737439465763,-0.379255424389484,-0.323509341723817,-0.134059087009122
healthy,0.484859084368379,0.0186740091825723,-0.199635007645326,0.0499881506734761,0.414027794935641,0.223481076158659,-0.317946726565587,0.340147949727451,0.0928541962829008,0.236012050649236,0.450573578434743,0.285876420134171,-0.0350516571612098,0.106027540413633,0.182839293010174,0.170147724423541,0.382018998708876,0.0555643126108889,0.626956773079395,0.482214245007656,0.408527662637968,0.151188944170949,0.302502887313755,-0.335222415362095,-0.359463384948525,0.309959884500732,0.0951517628227671,-0.150317779898999,0.05972412234419,0.344076693824384,0.0296689873116548,0.399355797409857,0.475200613060617,-0.0829242824079177,0.438803013538249,0.348013928899183,0.166303052285914,0.173918669227726,0.263503317495558,0.308264744887319,0.0608085936907869
healthy,-0.468785440428332,0.30853019715992,0.264591247707535,0.0690248128483669,-0.467498396763355,-0.417884090951972,0.583261677321468,-0.235459058229147,-0.0656972170135788,-0.333268788595393,-0.330997742029664,-0.110550959592321,0.361188881342972,-0.0536988639923713,-0.112252376972437,0.116765735548112,-0.499169257426864,-0.0425413532495369,-0.393912249663196,-0.536924368101041,-0.511984267973904,-0.0433830214988224,-0.0832559467547382,0.458582397645264,0.533851295716593,0.0213461512433227,0.0269292526211309,0.384319667139548,-0.0942752233137229,-0.33492097711566,-0.0610850694468592,-0.53092334858279,-0.225408644795726,0.492862542725261,-0.410551219965768,-0.526917411978029,-0.287970203328414,-0.255445991488571,-0.14865102578766,-0.156281223562673,-0.031038016671252
healthy,-0.451884208567511,0.363451609413971,0.224457637395435,-0.0108560354227625,-0.515703998491961,-0.243134267149113,0.596929713365395,-0.264236352800371,-0.10181564126578,-0.495937829426187,-0.315075962046461,-0.0412109914763118,0.384685864074589,-0.0526999213410446,-0.162984086774763,0.239698080138743,-0.4085932409764,-0.0628602848460558,-0.352592267491618,-0.455753804896993,-0.401431795373553,-0.144239950413636,-0.180600696920246,0.522350848703225,0.403602459472919,-0.26563191911236,0.0096257415860469,-0.0165749182115122,-0.0379219844376358,-0.249352118709117,-0.0644487000278024,-0.447949418286354,-0.259860903963203,0.412973136316709,-0.248776209305191,-0.407390571484991,-0.205778741885721,-0.123308124601345,-0.123029124214462,-0.23575713885926,0.0478840771602922
