group,CD107a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD195,CD197,CD1d,CD224,CD226,CD244,CD269,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD4,CD40,CD41,CD45,CD49d,CD49f,CD52,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,Podoplanin
healthy,-0.134418169151604,-0.637298814971095,-0.160145158525331,0.171469888417468,-0.239549455450144,-0.018384763062628,0.0422005103627609,-0.204492333153105,-0.105202490203511,-0.0344818283091794,0.03186586004908,-0.236555431783885,0.114366246733598,0.106181898069485,-0.164570698876848,0.119340899141913,-0.296927993608057,-0.0298944458585423,-0.519321696238908,-0.0695890188164476,-0.10924232714862,-0.132163868782127,0.173688006416614,-0.180840957762851,-0.0227271618941874,0.0865304145594204,0.378289583384996,0.0276751990171024,0.118850744936998,-0.220899849210696,-0.101575605148518,-0.208984968657236,-0.259740184480628,-0.0788989798801474,-0.28611232446909,-0.222402436952494,0.220004917273014,0.104177041388389,0.0660191543593637,-0.109816306047779,-0.293035974184276
healthy,-0.495861257240481,-0.815028637498037,-0.0401028387779112,0.433539264843744,-0.696569958847116,-0.569733595660107,0.54518641731301,-0.440428694987469,-0.498984882660403,-0.374349398359246,-0.588611487807999,-0.654010059423478,-0.515106589872631,0.124972208054374,-0.411635315287972,-0.200187302490921,-0.150699907048588,-0.698071578036934,-0.798217051057093,-0.759619840394423,-0.67521056295038,-0.534581192686759,-0.180720967648526,-0.17314950830591,-0.59203725430576,-0.0488601039153327,0.410692602457278,-0.560375400707849,0.167629771729134,-0.499118720085964,-0.705320446238698,-0.411382201977453,-0.584300798196403,-0.0771540772927378,0.100685952936284,-0.563435927755589,-0.638271312792606,-0.478962150851808,0.273598768775082,-0.298236766960785,-0.333155437349796
healthy,-0.348293870173676,-0.588337790975018,0.0944843041798209,0.101596249240805,-0.536178325013914,-0.328683390416827,0.46713922747873,-0.304290221246473,-0.350442707284435,-0.36533832877666,-0.218585129551834,-0.483247394380521,-0.536001233841998,-0.0003912596351578,-0.380895401958133,-0.212731273880697,0.0478131045713378,-0.525231769291234,-0.571974811599908,-0.602114016097325,-0.454545430853482,-0.312623817142795,-0.294747026665072,0.0473164598102886,-0.617027007409321,0.106208220237215,0.306709862221255,-0.571953975554926,0.201277510469929,-0.49238216204704,-0.402170792755083,-0.596892404048843,-0.451377507924958,0.223668758329074,0.230166270920255,-0.387364159903126,-0.376916701709171,-0.257808664996629,0.255881646841884,-0.180323334838546,-0.467543758127803
healthy,0.0814493836198682,-0.0119221291403504,-0.616444052220426,-0.0227350124968027,0.20032430153786,0.352141624946977,-0.50839246147436,-0.297085183067831,0.0297520961911992,0.0191031851812129,0.218224098406651,0.104027529694822,0.243696251819617,-0.448890737628541,0.0917214980402832,-0.253377303227208,-0.314513390032282,0.239879979989307,0.007051413770584,0.276763462156563,0.406593266000217,-0.0857315781103451,0.0156451253250088,-0.104722034499203,0.115728509685138,-0.469810347016947,-0.31400373911309,0.12377917922908,-0.280115527086329,0.0723777632358419,0.400677001627443,0.0346969700723964,0.148503864272975,-0.201299356207348,-0.692514406089543,0.188325183262923,0.529991871721286,0.223765442405188,-0.373949722783971,0.013971482916483,0.0151977004389215
healthy,0.21006385273029,0.314724230705357,-0.0646951591809827,-0.279722491695868,0.244572285417094,0.0968002508391471,-0.316791485678533,0.0715995469137438,0.28556971380064,0.253290068862449,0.331997136555736,0.259623909172889,0.282571368401128,-0.238966093050237,0.267180891703616,0.0059905384321212,0.121828520427475,0.149196062008782,0.217226048576182,0.228261744321907,0.181557924741897,0.172927636748803,0.160435055816007,0.119193013929825,0.176779843953486,0.0068193580494886,-0.149680681576305,0.300352333885759,0.0284925125758577,0.208360549416903,0.128381531792504,0.339681766083886,0.219823620584934,0.0124952633276684,-0.196579756485696,0.179677131286612,0.209384575237733,0.159894439131787,-0.0780459297058,-0.064529867265854,0.229389073207183
healthy,0.103940388781985,-0.284655751720199,0.2743410289807,0.259989817240575,-0.404440743706414,-0.254621099197427,0.0369347934852018,0.0476959571131959,-0.165709167611487,0.0245905000967979,-0.229479704830167,-0.138414425288264,-0.104737393012088,0.0473416706066193,-0.114355867524624,-0.0177477234201443,0.149602530157185,-0.267598794005666,-0.220814210811739,-0.129882301076984,-0.139094144703711,-0.0901441669173671,0.08533202210306,-0.154743479660592,-0.0900969956032945,0.207539226485788,0.511998360849237,0.0092260882303677,0.287581993480498,-0.265552310657326,-0.231893360924766,-0.0708973538777011,-0.318769884527772,0.118626254335527,0.121625287354739,-0.0645450190096982,-0.206142301213544,-0.264068159416901,0.253349492776927,-0.0418213219752784,-0.222815784654909
healthy,0.150949945235254,0.478098712602667,0.139887237215442,-0.373802510288928,0.496551670004594,0.0020956304183,-0.549658044526287,0.209724535566988,0.268217262476715,0.0328424084684484,0.48733191355322,0.321032902363582,0.280593968486286,-0.227868398318414,0.205769298755955,0.0373745345820301,0.295636229419564,0.532735717444309,0.402685535480078,0.520793183888489,0.170778138824237,0.150961445933852,0.0126754522091769,-0.150647672284864,0.362884024446601,-0.0367164247028732,-0.128761629270258,0.312340611734721,-0.300614936634758,0.48104445364779,0.345958575717992,0.388197631483342,0.111938503118306,-0.0690920430614451,-0.550214138117686,0.262297266313527,0.215931632806191,0.403321612906517,-0.156255071534507,-0.0406500458768349,0.170874542227848
healthy,0.0754021233834783,0.115209654153896,-0.206524052013942,-0.0168289505317895,0.208228416458106,0.192615245817003,-0.327909522430426,-0.0011274405189609,0.0103883767286795,0.0482053295642633,0.327028877123848,0.344875508048484,0.185102194274274,-0.203322335461863,0.149004760775988,0.134786033627387,-0.155272015073728,0.406556740228821,0.0821293634290509,0.437548178321017,0.25806992802808,0.125146327962583,0.221743678337525,0.0060824250377416,0.116348757449854,-0.17631732606795,-0.0555286516963268,0.123469768334985,-0.171006764364495,0.223530201766613,0.402009293482757,0.120068887129799,0.107059806626035,-0.0652875769262274,-0.530959968256786,0.129565465346569,0.467564181842666,0.360540668254736,-0.226147695811136,0.130957098760351,0.108166960061602
healthy,0.123142554837212,0.144843479836089,-0.445135103864722,-0.208248465016118,0.397225356786418,0.224464357970084,-0.621360155838708,-0.0434334777865428,0.15600068182294,0.0523019210957572,0.501175841406558,0.0929118402989142,0.0789624008427513,-0.501685068408403,0.014474737173538,-0.0089999091702489,-0.043825430799108,0.361001957124704,-0.0297314738051454,0.408148367737188,0.351524857182205,0.117220027215795,-0.0681567203042032,-0.214814917691786,-0.0125272861936203,-0.385051866244185,-0.288061618809773,-0.0989479402658449,-0.346248597407691,0.194676554873778,0.378819107733318,0.0452333968108965,-0.0021988825393591,-0.101737801573577,-0.764502104413313,0.144063653579872,0.475880207031751,0.273780493167757,-0.505629909917292,-0.001146730848917,-0.052624018264808
healthy,-0.37446123250367,-0.726323628260267,0.234515229448242,0.198880084313055,-0.512891869054275,-0.5218316443936,0.445507078188452,-0.307919461078459,-0.244229710613633,-0.204442924350162,-0.280486015181698,-0.474684845820445,-0.121731818813799,0.199287432820596,-0.317377471624437,0.080416323222874,0.23310095813903,-0.535776849717131,-0.736732349934129,-0.560034348689846,-0.579138712063425,-0.169930503063029,-0.0811709476656571,0.135737954745203,-0.249015725185056,0.144913165548573,0.399974670759054,-0.3758961912019,0.19569254034606,-0.444970280410364,-0.468958932844177,-0.328839024268599,-0.599744486586509,0.0974901534812342,0.140930810014087,-0.58227265990813,-0.606470090075174,-0.359106704582758,0.159560998783218,-0.104694885753421,-0.466573587049362
