group,CD11b,CD11c,CD14,CD155,CD16,CD18,CD195,CD1d,CD224,CD226,CD254,CD269,CD32,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD49f,CD54,CD57,CD58,CD62L,CD64,CD82,CD88,CD95,CD99,CLEC12A,Podoplanin,TCR
healthy,0.0218850727666319,-0.318133043311391,-0.0483814771775408,0.258676472203111,0.0198422506135717,-0.0943401568242767,-0.0362805155218313,0.120888163112037,-0.0760454850149112,-0.0836642357273257,-0.148995701393499,-0.020048514748041,-0.361889424322834,-0.0457502649547869,-0.10246967386614,0.153519614954298,0.0211363298127141,0.0352086383669294,-0.216503924984374,0.202925276282753,-0.117842932379783,-0.041050006799509,-0.111708455225045,-0.0120509877869462,-0.15488205027431,0.0583437117118373,0.180556640471914,-0.0487638823621463,0.0476937682228285,0.145839211479669,0.0866528575353968,-0.0683756816568595,-0.222691491715628
healthy,-0.506093900766624,0.246236740658597,-0.535419118786019,-0.500275173006402,0.59752265385422,-0.251751230836529,-0.389263330882775,-0.472142494989386,-0.486633286658033,-0.479329852175532,-0.160263165165883,-0.25147123902356,0.15469403543023,-0.608890049733677,-0.233103320305068,-0.508504400942659,-0.632032157386076,-0.619173797253976,-0.417636081931784,-0.485169455657904,-0.502221075428869,-0.184857498279252,-0.0557578360490687,-0.282498948961971,-0.195553473757139,-0.631364705531117,-0.393825977945934,0.534269428643465,-0.439507968729293,-0.671920052747759,-0.474462433987638,-0.17116474503821,-0.189839276315836
healthy,0.705582505511359,-0.361384719110037,0.690534570481204,0.455974689417082,-0.604281814065151,0.14466364032528,0.533351460813436,0.449696948876865,0.593487907138438,0.811727751006726,0.215435660416734,0.509541497508041,-0.201875946794443,0.698751904891523,0.407778174473212,0.639752179819005,0.78165554268848,0.647868244731741,0.331069387918064,0.810037885769958,0.812050163853227,-0.139765118265665,0.0514203709973773,0.590869372264891,0.247683349153707,0.669294011897002,0.631535652958408,-0.413174435546771,0.556130738113753,0.667783533869273,0.30201752611104,0.530323551110826,0.219213312179255
healthy,-0.223232822141603,0.473509775909097,-0.367723452186334,-0.406364167729423,0.354144456517556,0.0010297765951104,-0.0923342083107544,-0.113242203674357,-0.249640240213352,-0.312017907589716,-0.11789775286256,-0.132418417970235,0.0778291150835991,-0.302691050628738,-0.157558002143473,-0.270941443028578,-0.333516955562958,-0.487344434773641,-0.0624818541564911,-0.116577968587449,-0.131320943000904,0.442128828998333,-0.0452316448473661,-0.249645395159275,-0.306010606234284,-0.446977961857718,-0.319417598754373,0.431395658079001,-0.364222798276671,-0.516683061472474,-0.180713756531502,-0.239296429010033,-0.239056988803935
healthy,0.548890367753837,-0.151355307321677,0.270678991164109,0.135724727432571,-0.385176538713801,0.106566585974724,0.114812369029918,-0.0889662316615688,0.211827297777321,0.117367536537525,-0.0222722897144632,0.184863119249924,0.0014820856278971,0.160837683964005,0.0677069925874283,0.500450416012156,0.211783599702528,0.257366935766773,-0.0091497246093785,0.0699227083675649,0.13156628261579,-0.406745025331623,0.0166259224556382,0.213340851938142,0.014837348056721,0.21811351511106,0.362745237831959,-0.117913386371286,0.272414121614022,0.15835814621685,0.040378845749116,0.250970837565212,-0.110067235392324
healthy,-0.303054156438343,-0.0260337396446061,-0.285147089697405,-0.334949623131641,-0.0043008616755763,-0.101939450162037,-0.0789060866198819,-0.353566387400635,-0.286799648329569,-0.233206157219193,-0.327409432255786,-0.275141461294149,0.0962203145875835,-0.32042070660768,-0.287846012710639,-0.338675580656385,-0.25505955882232,-0.411194563776532,-0.257035680992913,-0.0889003210723874,-0.201807544947851,-0.0142666686394834,-0.137978636765643,-0.374269979370899,-0.0995469182436193,-0.367375108803836,-0.169304730165211,0.133658550468986,-0.350157516415583,-0.302251029726348,-0.256646327228162,-0.304582177183946,-0.319253860722993
healthy,-0.555237522787955,-0.0589851103595498,-0.470743974004589,-0.0897628362505205,0.380604737367412,-0.130155825036173,-0.431860325200578,-0.204821503342098,-0.385517333166508,-0.216870182854092,-0.197808742248384,-0.346151239701231,-0.0243662593159038,-0.425563935398461,-0.193936767745244,-0.491926854208201,-0.294532713167293,-0.406664355039163,0.0761763978329805,-0.0384482195998952,-0.216775873200988,0.16764008810637,-0.495108803739118,-0.424379489128336,-0.0738011523259238,-0.533922612651401,-0.424692473429131,0.167360898073227,-0.441041562364268,-0.36314722053438,-0.220524916325213,-0.466300470539091,0.0457059721834523
healthy,-0.240566773461409,0.283369598358969,-0.0961430397747007,-0.0791558175318313,0.15272664500826,-0.0383046834023549,-0.201451087290056,0.0172711047855155,-0.0952439949874077,-0.276739559045412,-0.0190754349456614,-0.0252635354030367,0.206394496668116,-0.0992542851367899,-0.104357635347514,-0.240432974308662,-0.155988542184961,-0.194288374549671,0.0179197361650269,-0.17910989301533,-0.173236071741379,0.318812934963181,-0.110204638543383,-0.0990338290624506,-0.122800931945821,-0.14435516495641,-0.303759300958973,0.214445092109389,-0.207346756672823,-0.23698321563255,0.116542107435381,-0.138405866040485,-0.176699153349109
healthy,-0.356418637944082,0.436647119449183,-0.441326420305142,-0.293019527064079,0.621506424146091,-0.103464085741868,-0.175943105041346,-0.315721446160209,-0.356952806993072,-0.125585182532748,-0.0276597823566789,-0.079626155341922,0.208872066226862,-0.411469121574286,-0.0122359462165435,-0.205283420972646,-0.508217403753138,-0.566054154919087,-0.182788286644994,-0.0213350724387951,0.0395150359998548,0.461311647471405,-0.0443952422493782,-0.301617974151533,-0.0813819707683766,-0.51034142765655,-0.231081225136143,0.545042145098234,-0.349785090430457,-0.565442848074336,-0.280654737610236,-0.0827919461317673,-0.0575717390983894
healthy,0.270766996747245,0.33714228620226,0.0242868690507868,-0.0449189893637133,0.201990688423847,0.152455247650831,0.0636324194168054,-0.0207445396304315,0.0954018998482995,-0.100706619416678,0.0420891752116675,0.0920772953121212,0.308957103763522,-0.0871153757338557,0.0460306414551378,0.340398284690397,-0.0528684160238384,-0.0893320396429449,0.001088129889,0.26614578840228,-0.0428300184079355,0.0786735114906768,0.0900399182425113,0.0964458223423692,-0.083447792111417,-0.14039614745623,0.062518367455404,0.395435842637575,0.0302014388505014,-0.310146502091108,-0.0208793096143917,0.210342210194929,-0.130811182096975
