group,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD1d,CD224,CD226,CD244,CD254,CD3,CD319,CD32,CD33,CD35,CD36,CD38,CD40,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD64,CD69,CD82,CD85j,CD88,CD99,CLEC12A,CX3CR1,Mac,Podoplanin,TCR
healthy,0.377198784318178,-0.388018012811595,0.350921181435699,0.0847431542720884,-0.144370731327331,0.28250049888226,-0.295857931485604,0.277927015673751,0.0923228385019089,-0.279068805247942,-0.0138009057560322,0.145880772143912,-0.0152480806528079,-0.0255515665521769,0.117085877466898,0.217551308953482,-0.210937730184943,-0.515705707481613,-0.278521271262968,-0.283756117032173,0.325852695620068,-0.204748321243024,0.318151677250943,0.254993374534389,0.182762675059346,0.516102225118454,-0.0473570673118842,0.0245774550167546,0.24162636709951,0.374071065523515,-0.0528005936863059,-0.136363633896509,-0.200824621742085,-0.236176400487392,-0.342535774500506,0.268693064102003,0.151138832089587,-0.282078919506413,-0.0489673968315444,0.213486289901401,-0.104353840202376,-0.147683579817433,0.0357012388901443
healthy,0.0618767685503331,-0.739713905485685,0.111746864791336,0.453734191319745,-0.691943639801208,-0.0838775141877061,-0.625848053563082,0.620418178992375,-0.563604572893231,-0.642921891642297,-0.507953686335007,0.18832588384599,-0.272864869903883,-0.253848612574239,-0.152209743416408,-0.0181680923318658,-0.72647233794784,-0.725281595394835,-0.737610471649089,-0.710850466072685,-0.192426217487885,-0.532589772890818,-0.0101186955570821,0.507439728840314,-0.201020347501741,0.33202341977739,-0.530983676632425,-0.177772014518505,0.154509618480105,-0.254762743694132,-0.167953679339217,-0.420446565153389,-0.767831322505431,-0.408773884494595,-0.531252497177643,0.0673911392346223,0.352845531818974,-0.725475771529566,-0.533260478044799,0.356314965051479,-0.338977587248563,-0.293219914734604,-0.145665490328224
healthy,-0.321876997673161,-0.0430639838619635,-0.241310547256858,0.049286199624627,0.110790742240027,-0.196731798664472,-0.0551494029136031,-0.279947213653431,-0.0139663687093108,-0.0729701617748886,-0.118441731337087,-0.30712972497534,-0.15671444915813,-0.223152206038427,-0.160260547931854,-0.325830183525312,0.156505429764853,-0.0133547497180744,0.0881334831949193,0.0616772159680634,-0.263472295192555,-0.0748208224301623,-0.389453615653569,-0.21848066976674,-0.289186197694628,-0.334768475474427,-0.164014281436776,-0.327663730122639,-0.358071945778713,-0.349648535043231,-0.101983986258766,-0.0890574120788856,0.0687760239654066,-0.0758567186220819,-0.0563497874717999,-0.350583499660929,-0.514913609714052,0.166327528346254,0.0096756684016398,-0.317575697096176,-0.19165115394033,-0.183197804778509,-0.21139364170059
healthy,0.251375189106172,-0.613913934707682,0.476032215758339,0.302108886854405,-0.495956056539809,0.446981032051515,-0.463501659555261,0.608094350187951,-0.14541505563003,-0.427391633407276,-0.432949597422409,0.321248223615912,-0.116647372265202,-0.101337699692887,0.191165068461783,0.054764535461224,-0.478170271012716,-0.641898236193882,-0.595018771736571,-0.546604419132529,0.0025073479218085,-0.451882214584911,0.401948342459034,0.537501341875872,0.0870218923022959,0.501691438536004,-0.355675974135447,-0.0700559451166097,0.461864357428635,0.482948747363561,-0.0276390952551403,-0.31754745535822,-0.600762112723057,-0.342654137537427,-0.456274649259675,0.225841541864758,0.446848199689815,-0.506260227928572,-0.287284576449713,0.338895917396516,-0.177827384966432,-0.379987115925214,-0.14240395474469
healthy,0.268255751280309,-0.130044290466126,0.389092011100503,0.298511175819112,-0.179993004955226,0.0578158956036373,-0.229305782021487,0.39572858424213,-0.224925498823545,-0.160820622929982,-0.290925143248579,0.212796384850299,-0.0035573796071712,-0.14596744350867,0.0768398553256596,0.191018090866282,-0.267875920549388,-0.223795252957579,-0.338216118054027,-0.371592012554202,0.27369351977654,-0.211358505083616,0.142985736853686,0.126043245616483,-0.0570646514177641,0.361326568575602,-0.345678833305642,-0.160173844359093,0.134889796004277,0.297261620499209,-0.0469938689893069,-0.147692096780936,-0.337503909266512,-0.18486405384489,-0.119052193217904,0.259434842723366,0.419791276748116,-0.461912913336367,-0.198083132190511,0.214860337350395,-0.0353335751473085,-0.0744928923422657,-0.0691690240849508
healthy,-0.0858377080342265,0.176385390583647,-0.138094292348707,0.0533397634035345,0.296934376198516,-0.313451530389376,0.0385374751080383,-0.0929832568105312,0.150582547410266,0.221910663163308,0.102573310468408,-0.304890478502616,0.0445939293820223,0.169315668048888,0.241790262635964,-0.150442698806716,0.334619354424099,0.217139573412343,0.220632924801915,0.30299267459425,-0.0905457881759091,-0.126480100200873,-0.0961636288172439,-0.0687440776167619,-0.117088893969419,-0.220188817570811,-0.116282337536731,0.0745717964908166,-0.112516073547742,-0.0165447165385032,0.121935848730082,0.225379524315553,0.0193771019119695,0.0292278490341201,-0.0305750491812718,-0.0543655830758997,-0.225500197940952,0.207822523739991,0.1740508878208,-0.305703476037103,0.20430284136896,0.0844782744254884,0.0914153693672669
healthy,-0.0480420763624899,-0.158845810778849,0.100968630086053,0.283808713515918,-0.213246962229256,-0.0472598895718729,-0.0206070324466175,0.229630742224139,-0.234056759150381,-0.179908088811037,-0.191403925457284,0.122653800976375,-0.0680168072726675,-0.143313741938531,0.168771532748138,-0.144576997081063,-0.258299610694418,0.0832224489825169,-0.226782075289968,-0.243778104383494,0.09119899229449,-0.099189458094308,0.0612712576271922,-0.0815329117836305,-0.229037636215959,-0.115219956798689,-0.148946377544683,0.0988544579283538,0.234732287645992,-0.0371826756303539,0.215130678377892,-0.0332233806273411,-0.357189863373766,-0.116791284975898,-0.0863210252380918,-0.0849893413900956,0.143873679055692,-0.243487519459207,-0.0452507175456092,0.0217166097190285,-0.106816161162812,-0.267110899117947,0.0429412608673361
healthy,-0.292500858609904,-0.261806295159506,-0.381598722043707,0.0507321533531895,-0.104582310521636,-0.196025535478865,-0.229067372721703,0.0208417548867648,-0.262363836200721,-0.193240392958034,-0.0928856903254963,-0.345730035770981,-0.138899937547212,-0.117266714071502,-0.0954384276882621,-0.489532960609586,-0.117733292556232,-0.263118550895271,-0.126424315711555,-0.113223812529024,-0.187575452383473,-0.161778670271402,-0.269534332523548,0.0697869505342251,-0.0637410724503095,-0.148124094054426,-0.193451135237334,-0.0760770974792348,-0.330399615434514,-0.296017279154292,-0.133036390704087,-0.19727117823179,-0.168033929848397,-0.122144077094411,-0.084556241039228,-0.0956375226203039,-0.389242907045192,-0.0463158591206322,-0.0872332758596386,-0.295771190188485,-0.119958672727711,-0.186375417943099,-0.110032179330865
healthy,0.183191363527096,-0.681109186137457,0.154583752767007,0.438207899149328,-0.598501729088127,0.208211485038476,-0.444145688215536,0.644002274271647,-0.487158652009483,-0.407350610770615,-0.330622493151591,0.242618248256934,-0.230034749012313,-0.0410995644878079,-0.0371158695009964,-0.176313028007858,-0.538281216141936,-0.563864604275041,-0.639411636209652,-0.500681401328701,0.0547352529826597,-0.413178381467406,0.109552983751137,0.534168933779618,0.0712803502283707,0.340691616774052,-0.293243984742693,-0.0929593717112532,0.127759167454204,0.0299242072749641,-0.119386153041257,-0.474133458585624,-0.539222659269251,-0.329610159079091,-0.417259540082316,-0.0559348921215055,0.282014367412001,-0.438318453823864,-0.195844126439634,0.333207809428301,-0.321275067405989,-0.292197361161729,-0.0630076550396028
healthy,0.223754853624354,-0.523123495226898,0.422761303632071,0.237884908812311,-0.499918503044587,0.222915280984785,-0.463993541498012,0.611771311494049,-0.344389893797547,-0.371912950632155,-0.0198877960377571,0.376722010736709,-0.10340878564641,-0.0300185656005473,-0.0221846069093086,0.368221334396503,-0.562002504092392,-0.479776419288487,-0.556304128501758,-0.53724892329468,0.103236697804912,-0.0387367138378357,0.293429875804946,0.392819519828855,0.169726304303588,0.3659105025493,-0.25881049763657,-0.04092679452596,0.344079418053096,0.0329945319435753,-0.0653211696722959,-0.315199263134712,-0.605921780477062,-0.229327381210695,-0.449842176896781,0.188688505077215,0.421433696317398,-0.669027676447623,-0.417597607401871,0.237425787525492,-0.209556023920087,-0.270439214357473,0.0123611904259783
healthy,0.413334330779146,0.0565975452105343,0.331602016492723,0.263003387121996,0.209131228399426,0.227505972213834,0.0394652559380356,0.0618637129659625,0.144228471249944,0.197385733341475,0.144772322322672,0.3002280419237,0.0692157910711451,0.183197279449953,-0.164941490854662,0.174854387498805,0.295176201465189,0.0794358082713352,0.253029113598689,0.142706994164186,0.227391820090068,0.2273434609103,0.318311119367168,0.524026824309025,0.432915739508847,0.571138825988429,-0.0369574092584561,0.258895111149575,0.34573165183084,0.448835831863116,-0.0440825184069651,0.225151380202971,0.159553116643435,-0.0850568086160406,0.140063664695101,0.287105494486837,0.185309176800098,0.242429812875408,0.310561522428374,0.171631415101152,0.17889742588095,-0.11196639834995,0.275499246278281
healthy,0.387543515150912,0.632860876940654,0.421000467342681,0.170257996228567,0.634500670362214,0.179129617451356,0.444575399476453,-0.184528667132685,0.437992436886243,0.511340421597097,0.326899738247361,0.364353152914571,0.183092288858257,0.228043360012624,0.0789626002234035,0.522084693121104,0.501342235949345,0.674597010646206,0.52583106179716,0.364055388049491,0.216563737027112,0.530901168137746,0.466294584537797,0.0158628893871622,0.46992719570181,0.31530972816559,0.314429461856067,0.323029358952457,0.355600817463629,0.532002694854035,0.0429111937091433,0.433279655960207,0.50845401990514,0.419152285408922,0.519589917609977,0.215147207500401,0.208804208716545,0.580114065006273,0.524384233098835,0.0364856801883139,0.24483207004182,0.268624503601601,0.337530165297519
healthy,0.0272716008961298,-0.136942805362651,-0.0008501675496369,-0.137841473898976,0.0535554088272714,0.187048073651355,-0.0297271166728772,0.0212375426419039,0.0118713164156289,-0.077790647880528,0.0043106034096582,-0.0771059055155243,-0.0691120520487996,0.162720133181949,0.148702419428979,-0.0470998524617516,0.0660679992890541,-0.089107543901612,-0.0055155150779151,0.0213368082563158,0.0004830441245985,-0.08691342903681,-0.0744678672672495,0.177433592701352,-0.0377461484761479,-0.0721831448668367,-0.003579643919262,0.0168981144414381,-0.102687677294175,-0.0157703529900053,0.0356647970654244,0.0284779694726852,-0.208814995335919,-0.196433353501235,-0.0242826431780403,0.122872918111333,-0.106479097672141,0.094340071271661,-0.029772603918542,0.0054869787748795,-0.0476279071669324,0.0501432941569138,0.0913394721071592
