group,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD244,CD3,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD64,CD86,CD88,CD95,CD99,CX3CR1,ITGB7,Podoplanin,TCR
healthy,-0.367401514764435,-0.0571640844298967,-0.474817174477203,0.0506226262025487,0.0870215048720332,-0.250390758398884,-0.165367276993583,0.0156229080422692,0.0573641918144437,-0.220971564183664,-0.0984179138299229,-0.0676305043048852,-0.466207567963533,0.092602790700961,0.0496560207058762,0.247217411551283,0.146399512319343,0.197764791618728,-0.394895658243079,-0.166182844637244,-0.213876595760497,-0.285549562310059,-0.0488694161086938,-0.194606448905691,-0.287855687216222,-0.155201514519577,-0.0599255814849783,0.128716115380518,-0.41734720511524,-0.320580754107877,0.0480323084487279,0.324088026452762,-0.201832603070583,-0.0605211000457859,-0.151893802333819,-0.158483551406349
healthy,-0.063194210678461,0.746717537560888,-0.0192224965345728,-0.373241157653727,0.716472165995383,-0.600946618135646,0.348825789712144,0.646506339520408,0.673092446230553,-0.182922264778332,0.230185739413409,-0.178369011485704,0.116301371338841,0.685207900733956,0.695155219120974,0.815396084596109,0.679909900801756,0.769511159975953,0.0404930022235888,-0.50323902390196,0.307916200129337,-0.383564915463279,0.700440654390636,0.19599349473458,0.347763128352791,0.238393327100963,0.495680683375474,0.683749321349429,0.0166663674571769,-0.21058993377055,0.541759076172944,0.721232199596777,-0.249344286191917,0.363808260523575,0.371023427409626,0.19856675806056
healthy,0.266908829891096,-0.542026108016512,0.413921515800458,0.265387325271392,-0.521519109581743,0.631377645217649,-0.0702341444358345,-0.21815619192903,-0.340489056534173,0.273656660920194,0.0014883559781782,0.212135756274609,0.393485197686878,-0.585877148650074,-0.498220866089533,-0.647084411227887,-0.464336299639705,-0.586327865447296,0.394704939737527,0.536063984891147,-0.0567354994032282,0.466719331486382,-0.525838518893721,-0.0213324253435833,0.230395430521361,0.0390890991343548,-0.396391101227253,-0.559700795433959,0.219509511181842,0.579059809058089,-0.400622533834896,-0.546524982514566,0.499281273073301,-0.0465585404980951,-0.234801729398866,-0.0429691860765816
healthy,-0.248213731905866,0.211956561852995,-0.510198577945639,-0.0598686702529373,0.352723244367715,-0.492500704110715,-0.0329318540302781,0.332555302005829,0.302639999506882,-0.32468640697511,0.295475829759596,-0.226239113229359,-0.145383383639762,0.460187521441679,0.15063921332511,0.438957872932129,0.513211662111968,0.280174644648362,-0.328037679027554,-0.25267165897388,0.0253870958061847,-0.166097179368657,0.237535619776743,0.171326999532278,-0.358626905331636,0.0708168786609971,0.284328142736917,0.572136954220683,-0.244764576422907,-0.685084701305019,0.356325164359508,0.622189061996499,-0.266098081726479,0.330376454981405,0.21834796613503,0.241795146011904
healthy,0.199996245102189,-0.502987646200879,0.0388785832042472,0.401945658041393,-0.381817509541542,0.44285072799922,-0.127911575486162,-0.112897301192272,-0.34902107530142,0.079235914841988,0.0821906129339458,0.10193831697603,0.0043607793174648,-0.387299262100963,-0.574466815446836,-0.403615668567093,-0.397313662714128,-0.226386028750775,0.15740220359877,0.318823685662163,0.0506041196972396,0.52164028296749,-0.165218776058739,0.0506583036574557,0.196164886317128,-0.0410533816024256,-0.357457472530878,-0.445747008746615,-0.0498726531239382,0.0518083957228373,-0.330671285305095,-0.323891686087287,0.151086842429642,-0.188922432707317,-0.247293337069165,0.0872677421868549
healthy,-0.117315748241181,0.115890008498431,-0.0024879017321659,-0.0461913562927936,-0.119640957986274,0.013177108112404,-0.121487318703022,0.0169961536497234,0.0265922962201758,0.0406373057645329,0.0159195978765127,-0.0994030895731531,-0.0582551937368834,-0.186001235421895,0.148413355079629,-0.206318250558531,-0.0808380706194899,-0.269755632414478,-0.0976785136821037,-0.0053457051289505,-0.0743558748703891,-0.284402676383331,-0.446792762490897,-0.0339338213260299,-0.105913480429542,-0.0565388357080477,0.0131562460109601,-0.208040569712477,-0.0728866164606454,0.294809691598992,-0.114406860758926,-0.356081158917414,-0.0182617935175725,0.0441399679486477,-0.0975436589111027,-0.0888065316799875
healthy,0.0668991715530807,-0.800821126128972,-0.15526962874058,0.79571016178383,-0.797254824521508,0.656607740930269,-0.355097150500295,-0.558847638916909,-0.592168516260267,0.121552987457928,-0.000979504430165,0.374736184986687,-0.202974991498514,-0.817698140617483,-0.581226046683878,-0.685620227620835,-0.688857385654952,-0.217023986536758,0.124106148483056,0.350132425870545,-0.043303243293678,0.189930636973027,-0.351274394100316,0.105869558431844,-0.0104666629690421,-0.162205856176248,-0.678127399703707,-0.796606718755862,0.082898800401717,0.49369440171342,-0.530326856990197,-0.66163073226326,0.0821050431623164,-0.158729584971432,-0.573712288849039,-0.0437647918976686
healthy,-0.147381271796724,0.175041579145715,-0.189325048497492,0.036978380654161,0.311799502538287,-0.474784206477251,0.25243427234471,0.375310591909771,0.303990392968623,-0.291268254845116,0.0336375642951457,-0.205608821708098,-0.273957667827612,0.18792587198014,0.0246338486144434,0.362462197441666,0.298433959299253,0.325755323602165,-0.194881310564537,-0.177902524716483,0.0221351137665181,-0.201929910057847,0.258833990183522,0.0308023464076154,-0.021585093885772,-0.0254737796382218,0.151023869144132,0.296635411384012,-0.0793674559271168,-0.463856004560584,0.139237037190741,0.381726495685335,-0.333852660678793,0.150100356292292,0.0989677423069108,0.0864218938509803
healthy,-0.0435676247857986,0.775237575770947,-0.104399385564257,-0.427497364825397,0.639355468977748,-0.626358163044095,0.397486800527358,0.357088251745086,0.535504861538344,-0.236325059892088,0.0757017465138127,-0.091111530209876,0.0650659931447169,0.574545316389777,0.673299783904536,0.666387884151214,0.564003834647614,0.386145375622586,-0.0607108071832696,-0.487346401282223,-0.006677783947672,-0.415468870848882,0.305472084859339,0.115162527070963,-0.120245727155846,0.126554550860654,0.516956431146524,0.540389986729923,0.117675323000183,-0.223016425779194,0.520092435403483,0.501300244014125,-0.397689910742675,0.0980066654817444,0.323062655994985,0.0973741981413475
healthy,0.319966088736386,-0.357378344413126,0.39842499003858,0.267883326111734,-0.377353805295906,0.51226867883963,-0.0560426409583386,-0.338591610004579,-0.405831433488898,0.394779389829499,-0.0767293363952629,0.476220481560936,0.26288937286088,-0.335323616419156,-0.368232507539341,-0.368849901683117,-0.360849220801912,-0.0102496450386894,0.339965804250832,0.397607699968937,0.238168666480642,0.453880940925126,-0.240870523128256,-0.0173726732211593,0.118846436855428,0.0240791409116634,-0.195734090919053,-0.415771256895444,0.19900132095799,0.447240100989944,-0.327127887390515,-0.459268951964144,0.389634293741603,-0.0856090508409806,-0.211538898197856,0.0088271256460619
