group,CD107a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD195,CD197,CD1d,CD224,CD226,CD254,CD269,CD32,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD45RO,CD49f,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,Mac,Podoplanin
healthy,-0.0871353865134247,0.196454412679608,-0.395525002498689,-0.100205795684162,-0.0023527144318707,0.257249130504428,-0.227703384972685,-0.0327418845986849,-0.0715050333610937,0.0439307678815558,-0.136442990101938,0.121144771359776,0.0263621067080069,-0.0244951758472153,-0.0008637629228743,-0.294422338234643,0.129585044104783,-0.0208856251103975,0.357868854005582,0.205993777668738,0.296641359122989,-0.275108984278124,0.0774058047274748,0.0328016852044479,0.0515478078095937,0.0281869018866975,0.127410262462628,0.12031500754052,0.255704703094541,-0.269492796165116,0.280453238862306,0.365716539330003,0.0636336876889086,0.0618584465321551,0.0978299645901926
healthy,-0.212330487973077,0.175962705397021,-0.0594573124515435,-0.343749741762982,0.0746209491758763,0.183612936940101,-0.349415870589294,0.236034027436109,-0.0436998758356832,-0.301359834535767,0.0810461817114079,0.0714167575265647,-0.212788140880602,-0.389156358693952,-0.235534254501804,-0.287343930901548,0.204336236413448,-0.266288332592978,0.177429371317572,0.149864965400485,0.102075554864255,0.253500696338553,-0.138617092443534,0.0027883769564241,-0.205106724138363,-0.168495351436599,0.176196328667475,-0.291347320251476,-0.0841318533028338,-0.42803514993212,-0.0385923202997356,0.0436910556374754,-0.0030807258562551,-0.247818743984849,-0.306894618674285
healthy,0.465367062448837,0.710082610190128,-0.331017251911584,-0.386448439583434,0.653122626635207,0.424595610410198,-0.74184227233565,0.166542661180256,0.446663615310404,0.226366002912361,0.262285203299767,0.609621974401294,0.639759665159639,0.116165043462826,0.331732597376868,-0.174982307861975,0.694353977628219,0.248194552717644,0.66355151836521,0.732687440368003,0.566652091698456,0.323820581704629,0.687793306477361,0.213518445373035,0.652521138835434,0.510256294675717,0.628496550322951,0.532869434736748,0.540118068539662,-0.469888932504797,0.474508933135191,0.544480660207359,0.26074390966441,0.329599332997413,0.401971931440226
healthy,0.0692842060103436,0.621481172377246,-0.406425866582121,-0.260953833211389,0.466536898162813,0.520705355621581,-0.594849538184547,0.12412217101529,0.320273426276044,0.0987162353222745,0.175987739661405,0.389904818911953,0.415375276932632,0.0949558685414109,0.166371790205465,-0.101595880870332,0.540406459011185,0.103887055587994,0.651610953129373,0.596026750215445,0.578293801819183,0.217665613651688,0.435871772162592,0.204592391681479,0.350434229374056,0.323562681624857,0.574860771021895,0.337880004388242,0.451961906573319,-0.434107217416032,0.52589657003942,0.564747843127908,0.351298508611649,0.188249249534521,0.370682212505916
healthy,-0.16089879381734,-0.649258806992173,0.0015068963374806,0.385999089604393,-0.380170635617982,-0.199149581652696,0.388366082465165,-0.221658256925187,-0.210912647550467,-0.162646855691535,0.0194762958172959,-0.223031929825632,-0.16714067931518,-0.134390147152791,-0.19345568816159,-0.104872860152692,-0.244932978714032,-0.15542239832874,-0.665505935745966,-0.285920795547087,-0.297373245528318,-0.149392562166711,-0.164846397123218,-0.213312696145622,-0.179252831213183,-0.358717140941699,-0.353514054582243,-0.295539339668439,-0.448663819373332,-0.074881528157811,-0.313022306144895,-0.225395066432613,-0.164808342805804,-0.239816496854502,-0.320533813821268
healthy,0.0211675761332887,0.0726595298709143,-0.112322989595679,0.0734238937266656,-0.10594876179168,0.16590067153067,-0.371406857994581,-0.0272743820084508,-0.0360899028497464,-0.11503478342696,0.0899573095157815,0.208167983014754,-0.0977513983929271,0.158222894870368,-0.0599242879146273,-0.111122806008647,0.151539824474421,0.0871475920684175,-0.0451770420845813,-0.046924405370095,0.212685753748451,-0.104878562234273,-0.144986566849901,-0.211753578283651,-0.0035096964338756,0.139884941611742,0.0100466061000103,-0.311242237598782,0.0155032865555984,-0.226740307152725,-0.0299759638846539,0.145948329203557,0.199402690841743,0.0544041568703989,-0.0877682706797098
healthy,0.436367796318291,0.573278983640885,0.131791241675896,-0.564712527200557,0.430959525788851,0.105189004607452,-0.615283599180322,0.195727412035655,0.398391883954578,0.332806968376893,0.283849874122657,0.443692246054247,0.195008738148157,0.108675224656072,0.309352655430217,-0.0007524023066668,0.461422815521734,0.141288468033021,0.574570565715179,0.396709252583653,0.492256524514443,-0.0232471351073251,0.272438062074559,0.428930424370378,0.316286211139878,0.445390093950156,0.530314634233485,0.344208223639627,0.482201097241857,-0.326912006571659,0.465534221006789,0.354695204880304,0.228683933171672,0.340824827275472,0.444933914767462
healthy,0.171040724992194,0.138348985864438,0.271081581230674,0.023138830461474,0.0272315903853851,-0.0877022747290272,0.0386283011926346,0.107049487749925,0.18480409078604,0.0893974284230925,-0.0312959010454516,0.0222780323675894,-0.0803409128085733,0.124167841013615,-0.0030422025836414,0.449740214684315,-0.0647978183043968,0.0394865639032922,0.216308415432814,-0.0610586822329395,-0.0229126957755855,0.0382584682327457,0.0328879454275269,0.155613231007102,0.0223697674845384,0.143855087753252,-0.21088660812439,0.220133523517106,0.0254703019470661,0.369357311400083,-0.0074413540741617,-0.232595034135313,-0.0264669423159029,0.138606085920062,0.150093571163867
healthy,0.0464947322495059,0.57651588610344,-0.196262474105219,-0.419335697687451,0.330941859302957,0.356294715829586,-0.557417854540882,0.168546493855184,0.264812268356908,0.0965789282687689,0.259140385155823,0.39435913545862,0.0025066467063967,0.100765166120714,0.170896183550254,0.0704624984108136,0.467428443427962,-0.0596894345844476,0.472394769308672,0.464712540075834,0.432225984552568,0.105712882669954,0.0242673551631086,0.135279940765506,-0.016968501690429,0.273688396618285,0.339023643405752,0.0954726187855619,0.223307439106126,-0.291162353277961,0.343914030993732,0.328029301530572,0.0652409012751085,0.169898022984046,0.233999071002139
healthy,0.310496761384001,0.677943238953582,-0.286455130525256,-0.274506874057614,0.481056387744047,0.332468522400213,-0.514592303901597,0.184609862251502,0.162842369287546,0.100148748247456,0.24881219621377,0.470489378717401,-0.070090719515634,0.0816119211579673,0.232041689911688,-0.162662300981419,0.43582728311368,0.0417341910346171,0.727698411169725,0.370074247972507,0.447732194604032,0.0774711474192153,0.0925724218657942,0.181575490551508,0.225072543976405,0.303528498310779,0.471558724660842,0.318649414380966,0.436094151466583,-0.18799474864756,0.475810873994179,0.374229163585287,0.23041609572087,0.23179432324615,0.415430055157537
