group,CD101,CD11a,CD11b,CD11c,CD123,CD14,CD154,CD155,CD16,CD18,CD195,CD1d,CD224,CD226,CD269,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD41,CD45RA,CD47,CD49d,CD49f,CD57,CD58,CD62L,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,Podoplanin,TCR
healthy,0.0097224345038185,0.166503592375029,-0.300427895069969,0.145228589151678,-0.137268675487304,-0.152454170396791,-0.0694089926420691,-0.335315180509044,0.244737621190992,-0.0638309261384216,-0.0904526198795161,-0.152252577691625,-0.208691451624386,-0.0665424653684146,-0.0567448254947254,0.0541810509849474,-0.0855060013210539,0.108149700197822,-0.234073289995805,-0.382427277273286,-0.373895943094984,-0.443517654596531,-0.227902817218846,0.102524491156755,0.0510422332584338,0.231566837930521,-0.0947255427348191,-0.0742150023614558,-0.161710824987509,-0.224712344644727,-0.389352432633862,-0.306467868424769,0.315017001299993,-0.327282880890809,-0.398555301285739,-0.247598884753018,0.18209255941125,-0.17166577953285,-0.146489232401,-0.0656456935488601
healthy,-0.259485338331922,0.189767663933613,0.0127957124695488,0.241363778955706,0.284573938698162,0.104190574068502,0.339803879698758,-0.0331258981726049,0.176560916579094,0.0024243386973691,0.155544262238335,0.0787631609844468,0.116106553691937,0.205722126854671,0.293372459430513,0.20750299051885,0.190791607072581,0.427665026938573,0.0318564862947414,0.0236848478145371,-0.0221434756604149,0.11397918346152,-0.0417908200350065,0.389952609684335,0.321751406425896,0.150022409820848,0.146941454984809,0.498991153297614,0.321259659484165,0.509296971886401,0.0469142563508146,0.226693838955139,0.359910532889323,0.191096072517192,0.109096423579869,0.121323881064817,0.297324004575987,0.29313652709541,0.466316390356584,0.564423408203561
healthy,0.0074896432528872,0.377044389365409,-0.638676231116222,0.442238048731821,0.320303489151452,-0.578162220771996,-0.281182592121536,-0.431379058534123,0.681152826181904,-0.115359350965479,-0.434497890130476,-0.276301424599813,-0.488990613531145,-0.631356915327449,-0.35080285274255,-0.0270178781913336,0.221358694367482,0.31038711809581,-0.637365976460125,-0.613910990579494,-0.69106087153283,-0.517014400036531,-0.678592937279319,0.651516014965616,-0.0788198926526209,0.507607390465189,-0.616276964968279,-0.0005997177168177,-0.46561544117005,-0.122863999636537,-0.598932749156726,-0.492747863477369,0.556229495612238,-0.432194008041162,-0.573722636630473,-0.279111642731821,0.467692285342922,-0.210138445349234,-0.370188296664257,0.0139285934568877
healthy,0.143775993669968,-0.175587834403377,0.305605305746488,-0.40935847139205,-0.118641861014288,0.476729885898751,0.249039503777915,0.427577230032456,-0.421699282977001,0.0064637344044645,0.3302446797233,0.488836928107317,0.306410678162577,0.535823016794774,0.280575851528793,0.121815761490187,-0.154183792613023,-0.0544960575941043,0.407975641224983,0.236163861351828,0.485685955025352,0.481563957121081,0.420001001435927,-0.16848848036787,0.204991959277308,-0.0420501538099906,0.450972097205419,0.15238000567562,0.349875546722784,0.258482834560006,0.488430314594422,0.406077106022597,-0.435792540441925,0.399743992781687,0.575493453405586,0.397329435053476,-0.158898042474773,0.175487911731787,0.317808272436077,0.392915263338913
healthy,-0.0077264362577838,-0.151806529473661,0.0678487266000527,-0.333557385094274,-0.257241594783799,0.191079546893905,-0.0163180830521209,0.1587848145785,-0.166864641205596,-0.0451052744371366,-0.0151239523186755,-0.0612780159955136,0.0186168700186701,0.113894597664331,0.0499110261928869,-0.152583892245948,-0.0353632711234062,-0.212143504823432,0.154976295815095,0.249583583826796,0.16197543732724,0.295917039984123,0.008603947301321,0.016914812773427,-0.006592198926894,-0.444502464361626,0.112674686541416,0.0965209794116786,0.106060538729828,0.0608342657722161,0.159825447643693,0.190817652020606,-0.236477031933353,0.207707661136265,0.357851894073693,0.110750575030637,-0.291653032173758,0.0736758009206473,0.0331661884813019,-0.0073559836932671
healthy,-0.146729286693845,0.0381887201305929,-0.314693535121984,-0.102791281693541,0.16080164960953,-0.30140723045117,-0.151326900301141,-0.210250355999265,0.118239380692639,-0.0205268409558005,0.0497978930799066,-0.352332795603478,-0.349251093897615,-0.176887484808179,-0.225274838873989,0.0093569358386677,0.130799624262273,-0.0636007667695269,-0.420263159794933,-0.332050734373473,-0.407437848328746,-0.326849121493682,-0.0339897555357646,0.151116533921955,0.0170025554530674,0.149723773222713,0.0215205338220879,-0.173528602279658,-0.389853615819983,-0.0577858766287662,-0.115546501183766,0.118016532347539,0.255924911229811,-0.0942161782124955,-0.151955124735608,-0.292768709917629,0.0461123443230461,0.0291225399989793,-0.207406409227789,-0.120239844302329
healthy,-0.171321180544126,-0.138730198771393,-0.242576693198862,-0.423247081099554,-0.0148149891395208,-0.22212017006746,-0.0688198201794534,-0.05250718436963,0.42809228094086,-0.34969577088032,-0.397628568627915,-0.299108115201881,-0.0533704175945226,-0.277221724356115,-0.154064958830859,-0.244033725800314,-0.0293513433938282,-0.304028408993925,-0.239155595660864,-0.156548487133316,-0.244516630628259,-0.0028434008842635,-0.358483324612878,0.279118015179457,-0.107127702284762,-0.218576482585961,-0.330850114826561,-0.0247757958878027,-0.234068556196807,0.220085579257666,-0.268270653332203,-0.0062736680522973,0.217864203990244,-0.0049795949013164,0.0332870479526971,-0.171050026937111,0.0561496299419802,-0.0193851374846178,-0.227099272998176,-0.212000416665588
healthy,-0.106448036646531,-0.161528077391003,0.0886486621890819,-0.331269698821374,0.0454997262400236,0.19400937517822,0.0386779991635593,-0.0178217096212742,-0.286695494267459,0.0290836980608423,0.0658778455110874,0.162268187533724,0.133457170477712,0.320174843177957,0.0572456173750887,-0.0950072229641694,-0.190342054837017,-0.412139550429125,0.221722236040104,0.0687177588791007,0.249500321678529,0.25179905408803,0.1515047786121,-0.0433104116461776,0.0723299883046803,-0.177369596092262,0.164774149461878,0.0099378887135033,0.0498322391947906,0.032050524601066,0.340873127407413,0.149476477988445,-0.504406282740832,0.118195223040019,0.378935487153792,0.0916020952118204,-0.384799142482341,-0.0124049309336709,0.0368292430900924,0.0639123599623421
healthy,-0.158002819577764,0.0662646306927624,-0.519373946000724,0.166028603091786,0.178479725976226,-0.505075076591937,-0.0741702226846389,-0.45623843865451,0.476814027882453,-0.209667092375734,-0.138548931922865,-0.245339755094654,-0.318208985896942,-0.329914851737345,-0.193172854106319,-0.269239434630248,0.208555409268351,0.0395522219450342,-0.494492078753464,-0.349503120265434,-0.430876652198583,-0.46990901875773,-0.361618623073651,0.323945730278808,0.0723669039082125,0.218212824881309,-0.278788036315477,-0.111899807230742,-0.394871413372617,-0.145010752920337,-0.446136014454289,-0.352979332635933,0.362860932780994,-0.366773750007475,-0.519370254818908,-0.327243292882561,0.438433927237078,0.0106637644423592,-0.177685912454678,-0.122590341087897
healthy,-0.286023527413444,0.244220864134782,-0.594585059397286,0.334193163285336,0.22094522786763,-0.44375417848497,-0.115113824447496,-0.455125902964477,0.453751215296994,-0.194762271559697,-0.175401308071144,-0.212790034496006,-0.420826812244712,0.0615106546579537,-0.229019627174521,0.224507619405569,0.307848205439562,0.366557713892918,-0.493657953495758,-0.597605898422528,-0.454563886606143,-0.481589357168276,-0.028703343884992,0.393371808045105,0.24606611643047,0.501132066603047,-0.248821953179445,-0.128714661169171,-0.292482375063681,-0.226293497310666,-0.514422521302957,-0.40981426163992,0.345021267847122,-0.483746809975004,-0.551911120412204,-0.396585891898621,0.315833958172515,-0.0036778150764099,-0.374057114846517,0.0803536361485551
