group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD169,CD1c,CD1d,CD207,CD224,CD226,CD3,CD30,CD32,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD69,CD82,CD85j,CD88,CD95,CD99,CLEC12A,CX3CR1,KLRG1,Mac,Podoplanin
healthy,0.48252432863428,-0.154139507407848,-0.117613250807029,0.0280267272436284,0.20088362357262,-0.10424526993417,-0.095339110357419,-0.0950029143221272,-0.0895019595066128,0.0853253110326646,0.22132105336929,-0.11309161927756,0.0231385870541041,0.0399031753195842,-0.101858973072263,0.113187570893959,0.482828798321402,0.176015389235222,0.260250943995047,-0.155565425906577,-0.287034638446251,-0.019786537876381,-0.182770154698909,0.186854385045288,-0.528503168255252,-0.0284448128071587,0.0431122376435474,-0.16801660829039,-0.438988562243779,0.135380162366362,0.0889148623295825,0.180641787725716,0.333796394536866,-0.180211120075219,-0.0188301251495524,0.355719123275227,0.13067894843484,0.0552808633153971,-0.22159253306296,0.116854546014538,0.149184559195522,0.238350007377862
healthy,0.229375976503348,-0.156233802763287,-0.417049552583649,0.0884727704936378,0.145717366189331,-0.187842351266997,-0.295316572260094,-0.383947128286923,0.0464088224947001,-0.163235959020954,0.0813472152782359,-0.11526624677486,-0.160786446652278,-0.306364968480647,-0.319793421927343,0.183618451438503,0.252187349518939,0.146238450255352,0.135450090360206,0.0859898552894531,-0.0138809543881099,-0.0462949724826787,-0.312387518482645,0.0005060766018499,-0.194637960325497,-0.097688397552159,-0.252303445611767,-0.181454596762625,-0.109586134042269,-0.104373902000319,0.171272937294035,-0.137331753663577,0.0218167646948602,-0.296659149623174,-0.309860997675495,0.0836841204832968,0.11038016930376,0.0522915498496449,-0.343347556676457,-0.100276729316797,-0.129256460647962,-0.258524459586184
healthy,0.651267252115362,-0.394594534382805,-0.229840205050432,0.597319332917026,0.47803923659902,-0.70065411855608,0.183007706453695,0.115350285430701,0.261369033605954,0.281317085245446,0.546668349033307,0.595377782758873,0.0720357839362479,0.18725558719757,-0.387085514113311,0.698216684279107,0.622827747740682,0.721865341696099,0.623616309031231,0.252503679408269,0.276290262203649,0.595259463589708,-0.583794942177639,0.273076297497984,-0.465647670909583,0.590932533200913,0.104676618784954,-0.387124459956119,-0.272179087561548,0.49763371083002,0.638293123004997,0.491456733845125,0.543263948349051,-0.225250904801973,-0.624682895307744,0.52727928094305,0.665446909435716,0.334627411234172,-0.480384051995421,0.17133558567247,0.242088626581495,0.389950528885149
healthy,0.51327893075404,-0.439524490467953,-0.205813689751078,0.427442418082384,0.489627399731059,-0.597692004399307,-0.0163648770408256,-0.0005272006546222,0.124767116929917,0.1697569818912,0.300095864834264,0.303084688818506,0.0798063893602059,0.0671825779292158,-0.120331031873239,0.489519290872508,0.582059925266611,0.541315825732112,0.521133360167502,0.0974766738873786,0.0178765626667474,0.342107957527379,-0.471899290594234,0.0951274141321924,-0.415876209115868,0.216462676082703,0.0191485930032664,-0.393170572982804,-0.463751137608406,0.264373648226236,0.542122957985548,0.255555750108616,0.369801585273021,-0.191855383122475,-0.450208782910065,0.471687679725294,0.554666398110226,0.36682727891559,-0.442002418985215,0.178370881830376,0.111875388817491,0.291447435467083
healthy,0.506270504667973,-0.124481028232452,-0.352625920419719,0.342206227113373,0.422801505953458,-0.391706966284029,-0.0148793874477466,-0.0366505552370273,0.0950042626178253,0.209486409171073,0.31316199674225,0.214202697748292,0.0112856768481195,0.154025740332444,-0.0404708163145257,0.314580069662385,0.604986280580061,0.33202275262755,0.447768385637886,0.0419091878821681,-0.120912375726384,0.1722353814319,-0.201467973475494,0.124067315247936,-0.527127621563184,0.177683759445657,0.0767706040725108,-0.157246309876323,-0.314039369834474,0.362671399519019,0.29993240420544,0.289246664054016,0.459773599499298,-0.0938747108401526,-0.016173953877837,0.407164567835176,0.419661534378993,0.233730254671481,-0.165428757257682,0.123609181484829,0.142434065039368,0.278775541886861
healthy,0.30320109178692,-0.29618627583571,-0.0147469388071657,0.505737737075334,0.245418434376546,-0.0858914104305916,0.0873853062578321,0.353413884153583,0.153914299614554,0.201833517783808,0.180756169171041,0.134971517093211,0.0577469159887,0.202128850408407,-0.209569567517488,0.363195315499482,0.262421605136907,0.179663339898437,0.274649319801149,0.0728188772130711,-0.0314806967394124,0.050480770343265,0.0305740526545119,-0.0365383272124322,-0.4129564683385,-0.0727999308200318,0.020811472816994,-0.201695635862187,-0.182842213166948,0.274925610530949,0.117473680341315,0.0948927308424217,0.24952608123566,-0.137696960905318,-0.141330412541824,0.116277730875149,0.324797515753117,0.355586593676355,-0.366035810586225,0.0911318597051802,0.299249216283062,0.142436866584521
healthy,0.812964417087675,0.153419115474398,-0.765034419565528,0.771447128521503,0.27435294892912,-0.652322709186312,0.459343615202315,0.479893600778437,0.675672187027301,0.500038897580067,0.74365483171023,0.387866217109825,0.0440776993574294,0.263218787962681,0.172936776332353,0.772874540463391,0.664969359394381,0.725783779416375,0.613246133569331,0.272704547493409,0.341253270435191,0.552982676474396,-0.385116611824747,0.39475755544651,-0.149363489953499,0.499118324752382,-0.147667865598475,-0.25964832904016,0.012548430189404,0.681947509671311,0.624180266299611,0.572277296381902,0.531577188394198,0.0716313735257635,-0.497223269595365,0.53976492639618,0.593609373403401,0.571767698296886,-0.106841074553509,0.302776042121961,0.574078813988612,0.561784076141842
healthy,0.437708988028738,-0.253577903402654,-0.210697648193583,0.309989609914864,0.291820274139695,-0.367372771953507,0.0390070097214334,-0.0484391019136831,0.265236416554916,0.196043907126263,0.342479949426048,0.307100575795215,0.093591008761735,-0.0230525738199821,-0.180857446271021,0.258458410524182,0.506111530308586,0.385961244012724,0.376468636159613,-0.0017379674076592,-0.230862873946166,0.236561084785381,-0.212761688865807,0.184895824930941,-0.43811503542789,0.260469572032663,0.112106831269831,-0.297428934084258,-0.295592450323148,0.325990065663402,0.4732291157102,0.264369807113779,0.405124830401019,-0.233053743825249,-0.290954198906905,0.443787598800874,0.437450684956348,0.239738653853703,-0.373847803145105,0.138016186095755,0.280766738148467,0.306138362259324
healthy,0.726868612230495,-0.12527052912914,-0.462901348728747,0.510307620515928,0.43136908485612,-0.513822692496121,0.0526129752319001,0.0467812453474395,0.198566150618624,0.217201948961618,0.505200791566709,0.182863809517433,-0.0072594105965944,0.233597428337366,0.0444568937801701,0.519971242367258,0.628522422468758,0.565997145944777,0.549807265956092,0.23497111906692,-0.145547228421365,0.193387570072706,-0.398829302833883,0.230792504463505,-0.563109466040057,0.144605243459841,0.0305531571067471,-0.243887002646233,-0.290159624774381,0.435595550287654,0.515719489745912,0.16376181648737,0.471498307273377,0.0112933780691974,-0.199037912676382,0.491853333508278,0.457291431298194,0.195665972070317,-0.461165798052226,0.216383477193919,0.270223759268913,0.314824422830563
healthy,0.472051767968086,-0.537420135094627,-0.265654435923744,0.416085520700422,0.451730898098291,-0.544395889080821,0.0029324325325166,-0.0222566601052792,0.160961984409124,0.223038536354531,0.344706462028112,-0.0474196813864967,0.0356867993261449,0.141782942255341,-0.508104838121195,0.423053786051347,0.532771856072468,0.43941863256075,0.496578556893421,-0.0462526271364603,-0.0961069533724367,-0.0456924057550465,-0.33727203979575,0.0331947037720366,-0.560723978756003,0.239477357338249,0.0599835354508651,-0.433222879652643,-0.233091183682586,0.196546133463996,0.459458639507421,0.19506915818752,0.444500422414046,-0.312616674651209,-0.472772564670375,0.474142399887199,0.627144325588269,0.287755996553806,-0.411694417706658,0.262313704874624,0.132671948926729,0.255717253462909
