group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD99,CLEC12A,Ig
healthy,0.0825588140669138,-0.51613939964977,0.0987621794397806,0.185181241994413,0.249369683076601,-0.269655450098322,-0.0214501089943897,0.0502407606677529,0.101613143147608,0.0966274035306731,-0.379021072824135,0.113749123000205,0.175391802112121,0.271572193234885,0.254878813451605,-0.141479429352954,0.271780790968159,-0.36394989952403,-0.181333474807329,-0.306332013770079,0.074937400034976,-0.306391347758477,-0.360177095903677,0.0056276104669247,0.219316370007695,0.136601354543969,-0.233310297474665,-0.447033489824812,0.37852723627304,0.0658830753775635,0.0337018204486698
healthy,-0.81807280536422,-0.112376472937411,0.405092708674707,-0.696122556075836,-0.543846646612709,0.40175097973863,-0.57665139095008,-0.602359531130982,-0.718857114273353,-0.582141810658813,-0.244160711853234,-0.733656613192984,-0.781200394591384,-0.786898402664409,-0.712727980191019,-0.652848409349705,-0.612291136111388,-0.206775427115999,0.442766280454543,0.266005507339259,-0.638089278254799,-0.0517694171672541,-0.299197643200273,-0.543501118651608,-0.69848300579952,-0.629393081009129,-0.170301542450051,0.0308312692186256,-0.696132144745046,-0.51547242825503,-0.374676393688237
healthy,-0.550416687904304,0.293784183145343,0.161792857368221,-0.558862512977393,-0.266037130816935,0.621287960203434,-0.480541498865212,-0.276157228547892,-0.586223458320701,-0.620733592412372,0.161434320469777,-0.605693753434518,-0.527882978629831,-0.691627553363945,-0.510504566458891,-0.383010399782801,-0.638412784341999,0.257821307455763,0.522923450252009,0.278586588489906,-0.665619825946149,0.285531012255294,0.0535659224050186,-0.433720858625676,-0.543035155389174,-0.457035502012516,0.0452958905252777,0.42032542357956,-0.56551666616579,-0.27545305791489,-0.195157530737706
healthy,-0.259325158847129,-0.321785323356132,0.150559620615082,-0.0662215292632686,0.0178901519939739,-0.0820361562894938,-0.0829666721605407,-0.149063810086009,-0.331837022874624,-0.0635469815683041,-0.268557633534291,-0.196741892022497,-0.246297307032581,-0.0448077672743155,-0.110924957020636,-0.182353480612092,-0.073074427839274,-0.243905517173826,-0.0244999299031515,-0.105735541275918,-0.0613032499774891,-0.138979048514041,-0.241199184317923,-0.121391024499615,-0.0301992400226753,-0.0587176200010959,-0.0832391895990019,-0.208046166942207,-0.0378382910330562,-0.162001819462238,-0.0854937242782798
healthy,-0.62064725253284,-0.254276600045998,0.125517655892243,-0.256950223507848,-0.209757117874408,0.146995852343741,-0.189818260463885,-0.11921196782612,-0.284441525859205,-0.334850006512146,-0.263061729484321,-0.280816432112208,-0.500576578659547,-0.29213418089413,-0.249134396171184,-0.341484542228802,-0.375984661305024,-0.210182326977379,0.0958377954631903,0.125447693192853,-0.290818524995748,-0.169737665485796,-0.228964861851393,-0.421353414282115,-0.269307166626632,-0.370300590357434,-0.299102170897292,-0.292432178574175,-0.167349521168274,-0.265365070594585,-0.0390825481340778
healthy,-0.0681150294470943,-0.258017454324505,0.0846019876044809,0.0965505056796337,-0.0577430364733558,-0.111913911260209,0.0976162161421037,-0.219104881510485,-0.134663556165149,-0.0171550815234444,-0.0329766194941074,-0.0622176129335301,-0.0712144728003057,-0.253935809633735,-0.0755612141529929,-0.165848837065987,0.189662416003766,-0.170371947127805,-0.156060782934502,-0.0115358012068303,0.167015314730598,-0.248189794175958,0.0407319163511374,-0.187854800269915,0.0021904549987443,0.0757482371626895,0.0356270968476191,-0.0946161290983076,0.0031714200186699,0.0058681813203755,0.19486280942631
healthy,0.652036899287334,0.162613853265739,-0.686660222117632,0.666186525734965,0.455333920331758,-0.576483517224761,0.315366663039062,0.667984828926318,0.603398300439591,0.491184800201439,0.172300128226711,0.758820172931205,0.556340335235699,0.764034781126413,0.543901969146985,0.4025058829181,0.504285458577541,-0.0969452601776179,-0.582876055017687,0.125868109511375,0.547451917465557,-0.199849829694156,0.208234548903428,0.670718701584718,0.646002716407979,0.423588772568079,-0.134979986318186,-0.530487188154682,0.671877353980873,0.684547299954676,0.0315449055431508
healthy,0.0074499967662682,-0.0360921995268098,0.138969070559329,0.246037806580184,-0.0262820716029084,-0.27383509318408,0.030789017578814,0.299763138012752,0.202743551354003,0.308241739015053,-0.164418913811652,0.204062009944156,-0.169817163744977,0.220346214985576,0.189848866976382,0.239202525764,0.222326417793921,-0.0452930467779168,-0.0572664976200388,0.16013491824478,0.183389884809366,-0.120363467288173,0.241470366288262,0.169274016106699,0.128692240316339,0.0437040879597356,0.0659657276662525,-0.459687003497223,0.322653743241818,0.20028556546694,0.196717106654987
healthy,0.309233573082909,-0.45797812395646,-0.173355468629783,0.379595692840397,0.344053935639537,-0.572066385042343,0.0899393588989314,0.398345582830478,0.283124486087463,0.143042382906831,-0.214465276695292,0.372034766407532,0.191893281464686,0.492883313519956,0.51440508059633,0.137920324278932,0.045014054965967,-0.318847502158454,-0.344165411378446,-0.350203858635531,-0.0218944118143956,-0.344572401958596,-0.332861156984416,0.310611610589935,0.462219725048909,0.1849421121529,0.0478581346294812,-0.601424695385645,0.582375945751998,0.28051560753134,0.11785811740049
healthy,0.0127475676175774,-0.648164636002949,-0.205362135000578,0.264770104754029,0.21500803705104,-0.44090834024016,-0.0510326070611229,0.057011613431937,0.0337148877582643,-6.3336477389301e-05,-0.574714960726738,0.259934165278062,-0.0074108908916678,0.296706167924202,0.248079117003856,-0.152635526517756,-0.200696622867861,-0.463838914480183,-0.149018558385863,-0.302917813960251,0.0951174264754133,-0.419921361988025,-0.267259820132351,-0.0383262919081258,0.297813074784857,0.16868836638308,-0.36753514467611,-0.677894875719278,0.54686154717345,0.156987487879864,-0.0389264515286057
healthy,-0.265744775364827,-0.30808313729446,0.168059019556694,-0.205088076276641,-0.185009382520428,0.008313666362787,-0.0552867145611476,-0.265006746220948,-0.193658949248514,-0.0945409714479062,-0.239786868509153,-0.1916111564691,-0.341205354528868,-0.264330923815862,-0.218845530382834,-0.154758572366556,-0.0991629456404975,-0.161826029827974,-0.115807346919311,-0.0912183410339957,-0.0023184512059483,-0.206136383809535,-0.224033062924834,-0.152773480333858,-0.0815898016151071,-0.225548530471453,-0.14384634430574,-0.174641887790995,-0.17362904168827,-0.249579268999204,-0.204516918181554
healthy,0.608824506667889,0.467224730311371,0.229103383388467,0.567083098318951,0.563899485649404,-0.161795272382356,0.398627860199042,0.510938805759463,0.495177090771044,0.448892346710036,0.355578459110758,0.532184264528274,0.528020745750398,0.602190907568137,0.457781419212138,0.461997447372777,0.466313132445287,0.455148130001457,0.043978071290221,0.374686764957386,0.383363570390905,0.409791883372898,0.537201400164751,0.424421005351883,0.535597259613324,0.553177645375923,0.313174335244461,0.237307493326418,0.617700396741552,0.53250721828907,0.476300765727969
healthy,0.0865862065904838,0.121557200022726,0.11619671818557,0.208019879305395,0.142479496628967,-0.0662221339624396,0.10065782165759,0.262271231782272,0.203742273661659,0.121134203062716,0.0329170787511822,0.195558295929387,0.0619285104368985,0.25397240078592,0.284552445299761,0.118743169733307,0.166044884760853,0.15072410349159,0.188442525319832,0.193288855710637,0.249291518489589,0.0292444710470885,0.175635456369383,0.142685160923278,0.0831090625127415,0.126965975104177,0.0704679363937861,-0.0482211511551305,0.217692037543625,0.239870294583834,0.147148437437549
healthy,-0.481119179889252,-0.247668302607978,0.0735946790109068,-0.234487790388493,-0.0789676625751014,-0.0472818170071179,-0.223175118320091,-0.137834607729279,-0.256191614564767,-0.0925966911444247,-0.252792010901218,-0.216779678162917,-0.505117879850244,-0.204705553007928,-0.147214921344997,-0.233097432040985,-0.0083780883468926,-0.177449081874251,0.172349915197643,-0.0102628031523825,-0.107048029313675,-0.192758503446532,-0.201506525586742,-0.228777497152735,-0.059255193293461,-0.35889292955064,-0.0568147509531095,-0.352712530716414,-0.13006287565181,-0.209216711403342,-0.203954200213933
healthy,-0.237856181575872,0.183264208575779,0.131908812616296,-0.105376347402289,-0.0109174066281163,0.189489911220905,-0.141432468615201,-0.036332550423299,-0.2222393113073,0.134949172881912,0.0939705505129182,0.0246672090937639,-0.330955465201764,0.0107941889187908,-0.316577102298273,0.123828354309594,0.176386755852953,0.281138615508128,0.131960960799799,0.491328954822457,0.0771211997321067,0.276982429438247,0.48592364415827,-0.0837743989197179,-0.168324516742196,-0.171811643219614,0.104679197535401,0.0553043605866005,-0.0737040804183949,0.0175074971571564,-0.0313708642209523
