group,CD101,CD107a,CD11b,CD124,CD137,CD138,CD14,CD144,CD154,CD155,CD16,CD18,CD195,CD1d,CD207,CD223,CD224,CD226,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD33,CD336,CD35,CD36,CD38,CD39,CD4,CD41,CD45RA,CD45RO,CD47,CD49f,CD54,CD58,CD64,CD70,CD82,CD95,CD96,CD99,CLEC12A,DR3,Mac,Podoplanin,TCR
healthy,0.219329694188096,-0.21533451133026,0.15478691570031,-0.0175101155340674,0.0786427130028791,0.0688267715649721,0.0438331750062003,0.0138520744648596,0.0507532993382627,0.370852910879965,-0.150195565417935,-0.0695815239370604,0.0070032024100736,0.0565861000930746,0.0831966664763869,0.0350913270173936,0.198415801546362,0.135841068097125,0.0038727311033004,0.0592562510962168,0.0695856867524509,0.0519262099905548,0.0170275649059725,-0.018093329762455,0.0663541981523159,0.259010266661033,0.0876500647190395,0.241758300478313,0.343794420283269,0.391580563858828,-0.158890698465822,-0.0885216696934935,0.178734554479031,0.0447132904262747,0.0114110308283376,-0.0089121662261441,0.110686972380428,-0.213331365421482,0.112143217283383,0.213259391153751,0.0142359624665693,0.258379533638885,0.313003219846063,0.0667590127996404,0.575949011467305,0.302851588258668,0.0287118722958066,0.108128581690475,0.0694348929582869,0.133031431456757
healthy,0.302056024250364,0.513938695476583,0.737187903419418,0.420936541915002,0.424734939778888,0.359054981323924,0.733351322529973,0.479346710202746,0.455345992916296,0.618291026099619,-0.484847051335175,0.387633998115,0.53129501524599,0.671398508587677,0.47014160170454,0.430151365231869,0.690640940341014,0.634794305785625,0.398350298091882,0.293145271538994,0.46723358911278,0.348627762957046,0.421883461654015,0.257790240365408,0.381647398669922,0.787629268392693,0.434651748747627,0.729125869957279,0.795070594396145,0.774226359573191,0.549876384660184,0.409817782224651,0.635271465968725,-0.33624374112588,0.380913496406647,0.355254760174475,0.662857515155237,0.291762783904021,0.541663871645287,0.784955909666319,0.386309749846467,0.609117391487624,0.644702813816658,0.370200346218748,0.815570419678887,0.658265237072736,0.323185123435047,0.454871785648444,0.411063574501828,0.321344316815545
healthy,0.154084038701985,0.424483993130614,0.682489485878639,0.392282974135768,0.324372344289801,0.398654433475189,0.668438322275713,0.357015574568592,0.441542899197075,0.549808137972752,-0.627053116362608,0.257236056773001,0.473558495440818,0.382018577539265,0.37501217635777,0.443333221997977,0.55972084475081,0.663324585254792,0.220482071055488,0.293162503026237,0.457397040475972,0.338488466384664,0.368440736304351,0.250702133999271,0.27389445883303,0.79042058868917,0.404945615738283,0.647226905830618,0.74228314809923,0.7092315903135,0.303958740295225,0.436858138939448,0.588558665209027,-0.414448308739851,0.328339743011696,0.316888794705303,0.640855372645907,-0.190896373639361,0.600564246233111,0.686510088335735,0.32789336762162,0.635551188664471,0.694367898912373,0.33285910132419,0.813723184965771,0.490603916304882,0.278311051599525,0.364190181284263,0.494815374082998,0.345653413472188
healthy,0.389207715306395,0.0019781090294568,0.394288950787792,0.0831421291654403,0.161431072236525,0.0301104542774441,0.375318481713477,0.0558924216333339,0.135728176074916,0.502267503507359,-0.625210619185148,0.0368760045282993,0.223602873209074,0.267197311346403,0.156107976561699,0.143561374735536,0.307996523258089,0.41721240182381,0.0747819048854737,0.0513794437869936,0.167131015961099,0.0880972189763585,0.0464907543890383,-0.0314542492424759,0.0231379349278802,0.516254665997152,0.112135952422617,0.386104578803747,0.548750335186802,0.568000619848149,0.163540484918976,0.138845679985638,0.342033756939063,-0.3576454563862,0.122815362008054,0.0092795403678987,0.294759977827197,-0.429662001317257,0.258390661779371,0.578967595196709,0.0609093797942322,0.381524697545946,0.470938599721335,0.158137112386961,0.687214988392681,0.436795787121886,0.0252416676676694,0.109703185969834,0.253720210536449,0.233926968181694
healthy,0.20416140817161,0.100511878619781,0.28136171367809,0.119354404608136,0.155629398108746,0.125881250648402,0.361260144409984,0.0925709349195095,0.18404081063131,0.468629874572703,-0.433466459156125,-0.0263185417507727,0.0896095022573344,0.211480948393114,0.164539112660764,0.0664457526159551,0.254468543629338,0.253093465961854,0.0609084127250682,0.134933125636304,0.209886829012542,0.13220737985055,0.0985631712192759,0.0790934449727613,0.100736522761071,0.477767098322567,0.216633990464078,0.39718884316451,0.453487320690471,0.47294000868325,-0.0552404525712437,-0.0531472125123773,0.200575306241484,-0.108421616581604,0.0209942351517578,0.0626888824274004,0.278540625935596,-0.321141133384012,0.304246385667388,0.376795972737936,0.126698473808214,0.34203702890105,0.370217536589997,0.102998475715067,0.627785112583258,0.426864642234779,0.0373564697548124,0.139065587735653,0.12999237855284,0.0551822166225225
healthy,0.33218872006153,0.150913854543905,0.396662468863403,0.19276889012918,0.278718666103411,0.156870923258577,0.346861954021078,0.15278921829366,0.165043418162565,0.275795651777281,-0.134413365823663,0.156288209061933,0.15633281715126,0.375528538797889,0.4238248307119,0.204631826380118,0.290518997544086,0.203539316911656,0.273077084377737,0.313553876555001,0.168154889556352,0.163808392009352,0.180678294283403,0.0541253056256944,0.157940705617575,0.422890592773545,0.231625510319867,0.333898552037169,0.248012496153714,0.425202985134698,0.0739774072236927,0.1334672262964,0.0989670831350181,-0.0750089059595834,-0.0853088216879009,-0.090251630371459,0.0201965166045181,-0.185823621477186,0.415861370514173,0.177974468647981,0.269897861958111,0.24470564318918,0.266914306749925,0.075050817121684,0.370216030921155,0.369139048210532,0.348034287363943,0.389704955501216,0.236732573921967,0.216533528044183
healthy,0.345536299948794,0.359412922276789,0.758261782578468,0.546380132654533,0.278642357761867,0.551163605552877,0.774520854112515,0.441377829164944,0.519047869302397,0.517504289407994,-0.44523240791669,0.364041370516168,0.558277086608714,0.696637709120891,0.642312079163038,0.249999685814987,0.652774619537344,0.624969864744942,0.386575799138909,0.250573731916662,0.588777348336224,0.682060319006867,0.508866356785263,0.352686010544977,0.571365338464301,0.782417629528456,0.417226127365443,0.618323118865932,0.791737779334592,0.650442459422656,0.424593559915334,0.449660220151119,0.534279702181074,-0.320204094032647,0.360990815694913,0.0808095330005182,0.638084656742844,0.195223503776166,0.703999962666114,0.700646131479332,0.453052791071804,0.62190639044348,0.631134702608707,0.488042069781616,0.675061332480696,0.748372800533714,0.241761258495799,0.629576775984073,0.651650999062079,0.331883005223987
healthy,0.256180903162712,0.12362268762777,0.565577214141511,0.19059571590074,0.266712156920498,0.258797339530891,0.396580430045838,0.250576696618556,0.183654036309385,0.268708732270363,-0.289686796099521,0.212063181573195,0.330598461540869,0.163666299511797,0.20858392775036,0.257955011604918,0.33979583242634,0.132939887161109,0.146198835209401,0.181166850466821,0.249632261489123,0.147688482709231,0.141058369845773,-0.0013894657289082,0.179420053421633,0.283188888430542,0.255457872832587,0.677932116028891,0.410379939110638,0.322148447315013,0.259233512090999,-0.0801442958274461,0.0113702643417709,-0.201812250435329,0.0779464185481273,-0.108777284999127,0.0640178645480362,-0.242277356225304,0.393984296538472,0.44261758596489,0.177023620094157,0.452339491920822,0.439736033950082,0.297538103022481,0.340917470796956,0.278829111748398,0.0875967053977018,0.348427442262158,0.31032884981619,0.147791100342818
healthy,0.301583961009007,0.22523382110441,0.521493694861292,0.235457417184705,0.173116407521056,0.193973832780437,0.556542013741701,0.182104304691871,0.109046948066595,0.455890938272703,-0.523145901647399,0.209445498688917,0.243141244328892,0.354865011643921,0.215426715932221,0.148618075369954,0.392408575190517,0.256644697347311,0.167077741236932,0.0748025361234306,0.250080571838342,0.251364149733932,0.177584176894198,0.230069824935766,0.0979454717441244,0.579856410268602,0.166059746897766,0.390749258964062,0.573689774692086,0.63007923389404,0.314961386870878,0.0269199090249092,0.140050043250362,-0.23991484878696,0.140388208077846,-0.0570523679859445,0.109401875415792,-0.254580377653547,0.477588019557319,0.542815082400345,0.12676178625676,0.303247696392461,0.492273974684259,0.168870673807358,0.640431312978656,0.462734210162399,0.151072115552254,0.221332130234912,0.251486524076087,0.207523058175191
healthy,0.380085656142453,0.145171675916126,0.311755147122325,0.0833166285732304,0.160165210975161,0.0879821679551977,0.477363433815604,0.140200186664398,0.0667653391575485,0.449369860409088,-0.495877565380829,0.0756118836845421,0.125327748888091,0.295964644160362,0.152621505334851,0.0633964795370649,0.286933707976579,0.116872809906078,0.0533924554658626,0.0995631478121456,0.140410660261752,0.152631529230129,0.0949718225549685,-0.113228756603486,0.0796447294983788,0.542955072688249,0.0637563824517283,0.264516518112386,0.535574689044329,0.484908219260942,0.104163060999799,0.147795761260376,0.10930433308368,-0.224840123352532,-0.035736984135475,-0.0783814574072077,0.313546697221182,0.0337719883186769,0.250558992648034,0.48488314742025,0.0933632429982834,0.341417672109931,0.36352319894973,0.0401662453709361,0.732495403058722,0.456904901645913,0.0196645921144249,0.122538964330485,0.147858137130503,0.0505262172136558
