group,CD11b,CD11c,CD123,CD133,CD138,CD14,CD16,CD1d,CD224,CD226,CD254,CD3,CD303,CD32,CD326,CD33,CD35,CD36,CD38,CD41,CD45,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CLEC12A,DR3,Podoplanin
healthy,-0.590023949362086,0.0270633163165259,0.0916563752729939,0.0284325483186856,-0.0135545420264192,-0.15990444554871,0.212885497193066,0.0775535196838762,-0.16256860254257,0.0748967093236212,-0.0848531803675118,-0.0114015863990589,0.0283982712562295,-0.113732918244538,-0.163714313171929,-0.0827937623981519,-0.537308864665161,-0.16229787837499,-0.200539218180151,-0.0906011017519229,0.130297917632782,0.298827858131728,0.498192728725761,-0.0426463189803388,-0.0699819101798377,0.320488503845074,-0.188599694827977,-0.153016164416899,-0.222629920156071,-0.336564989372571,0.0647295372362267,-0.0933152374868842,-0.358373500718699,-0.0260143448345326,0.0421956616672735,-0.0666254402361436,-0.282328142671521
healthy,-0.847589969518128,-0.0522872290625005,0.370147370390147,-0.432934135516836,-0.405108660779528,-0.749761578109044,0.47674779295141,-0.665598572810377,-0.732385521591579,-0.657432209780218,-0.444637575673774,-0.186434790236267,-0.453652779594546,-0.232729370229754,-0.440944835171519,-0.75200643704955,-0.812867838658956,-0.832380308886653,-0.749333202597648,-0.761428886456377,-0.0899460432686289,0.502435962290058,0.427612694257284,-0.704013454648551,-0.198090609269978,-0.328761025339495,-0.59203010141888,-0.751847640674297,-0.574234996966139,-0.668622359233861,-0.0687855587488142,0.0558535258978205,-0.645016896125993,-0.727892145881742,-0.574631777670233,-0.372180249700361,-0.453141350735118
healthy,0.177966340514025,-0.295201829584521,-0.20817749337488,0.134999673315823,0.134242938630166,0.342955029817965,-0.429250890498282,0.202208268297351,0.296896199812241,0.429996571676902,-0.094832304338654,0.258995722708813,0.277113264258311,-0.162368583298809,-0.0157469856824425,0.395152997286559,0.274835858792504,0.393915604502313,0.393183433319194,0.338317918021286,-0.180037499255895,-0.255932821320426,-0.205503326602863,0.415347020496637,0.279521647282337,-0.212514290646004,0.218174212792029,0.234094216801668,0.26608066949868,0.316434945130766,-0.388410314264075,-0.482935706386569,0.329801673305666,0.492827434973786,0.227222878008769,0.0543321225475527,0.210288747202663
healthy,-0.539733195197426,0.217216747245318,0.242175074633613,-0.0082652242222482,-0.0407720595211874,-0.403223557748824,0.448006953127485,-0.138892624404787,-0.393483115417063,-0.336415342223139,-0.11042657211859,-0.102295204871744,-0.004102380485944,-0.03679528016156,-0.0802479077897863,-0.388532646081022,-0.545523381529125,-0.466351643758854,-0.44121482425537,-0.393007953050063,0.220074104904549,0.424756991291308,0.370917544714354,-0.332807665196112,-0.0663267803365649,0.292468774810139,-0.264902588157048,-0.463668432887731,-0.257602910481314,-0.343470052756034,0.0650618140818904,0.178869303159769,-0.421233498341721,-0.40213419990419,-0.269261486109599,0.0090680277373037,-0.293292160634866
healthy,-0.570831685501682,0.0500387958759219,0.552372796431352,-0.063688878980704,-0.166370175125503,-0.292193114964084,0.419949066414784,-0.0272114305091959,-0.306758599856694,-0.0333416554562912,-0.0789810809015352,0.105277378238954,-0.0529555758973879,-0.0200752711680788,-0.177072654684409,-0.169737493500648,-0.544546885290228,-0.192777065115086,-0.330246299184765,-0.0419063585804936,0.191158390525309,0.343114810979666,0.513284575577735,-0.0632394036082031,0.0438770211081893,0.243866747574573,-0.260304688976653,-0.271281192323716,-0.147180514805363,-0.391343391465786,-0.0033314471497492,-0.0742123538645182,-0.281522486369063,-0.107633704220021,-0.0463558882278986,-0.14056441549936,-0.241780622046657
healthy,-0.610747271738877,-0.359181627290259,0.211955093596886,-0.0869291032371454,-0.428429080869307,-0.236461386702639,-0.189112090644423,-0.240719096759823,-0.451144451757459,-0.360204185717,-0.46564850088485,-0.183700318471742,-0.333860683472658,-0.0016803372990628,-0.297801133670956,-0.320525803926825,-0.655565811016347,-0.364756383820226,-0.307553311021382,-0.214992026907966,-0.221173190269526,0.0029052745266035,0.223992059863044,-0.22586052440037,-0.0384350304594764,-0.112327707463188,-0.460983511385629,-0.307895830761007,-0.440309881977301,-0.263892670609992,-0.241503167949809,-0.335396994784337,-0.379113961191958,0.0034549575700079,-0.0932295497428544,-0.314254300359069,-0.404585449908109
healthy,0.635209767530273,-0.0127801072445691,-0.640588510793553,0.173881750149425,0.289031918229926,0.565275534633821,-0.385007167241341,0.480925781802401,0.673323966875799,0.259837224443683,0.2430755024916,0.101807241710285,0.495106882174225,0.0960181097507942,0.200088066361243,0.552284590801835,0.633659661967717,0.550176907929382,0.544134083504884,0.45089802112106,-0.115361384870857,-0.197003970738779,-0.181481559277091,0.413417584731541,0.0043844378146815,-0.0166541377628957,0.498582231226334,0.517686709770776,0.4432140337461,0.551676161969151,-0.221607193765377,-0.26732620463062,0.545786762090795,0.468160620510367,0.402742959229463,0.440633315371181,0.506312096658861
healthy,-0.379099656622551,0.313969342576404,0.293000294021505,-0.0923257117460564,-0.0880421165260304,-0.34307460143289,0.49354749421254,-0.287507394041899,-0.243001144449955,-0.287949355997905,-0.0705264769037597,-0.0142308159402684,0.0514706180273433,0.139617436472333,-0.055702991346504,-0.331704274887258,-0.415122589699749,-0.384985186677285,-0.435073286466345,-0.274624950651055,0.364175561237248,0.341900663016677,0.500233784173787,-0.163267075411297,0.052795821268486,0.383222561835476,-0.252391963775673,-0.401873696462833,-0.194830656436937,-0.243413485247172,0.142210981322661,0.353915054041728,-0.353996019946672,-0.372251302115729,-0.134486308895873,-0.0359035881297368,-0.195525152674477
healthy,-0.708010679670108,0.109338143698545,0.4594077562284,-0.0907912843379641,-0.173556485098979,-0.471380030528552,0.509593780233281,-0.169022342701454,-0.4593912906754,-0.152750677165585,-0.142236248348423,0.0789345034797586,-0.0920050685798679,-0.028866445404916,-0.187390754795999,-0.489574757540032,-0.579873471298483,-0.493337056271635,-0.449601311193867,-0.224552667972938,0.191815156801033,0.528314455054309,0.500247664457925,-0.124992889608131,0.0393258151805903,0.202147339361745,-0.382794578219102,-0.501649457776843,-0.15689381539625,-0.39602460223385,-0.0275525910851173,0.208188786412755,-0.386220051605162,-0.354043925423815,-0.148467588993201,-0.104192598731206,-0.258764578505662
healthy,0.145594392170618,-0.328574096722843,-0.139832320988817,0.0299785031622293,0.0046128158172081,0.433652772643106,-0.467124499234643,0.262847350065175,0.23597249488422,0.0562592893494573,0.0071828536277788,-0.0497559655800456,-0.0150266397602541,-0.319439362101054,-0.0311767058630024,0.417477764398373,0.0813209874350822,0.448110968977026,0.328862690802383,0.0868180127043852,-0.257374991051975,-0.224059630872467,-0.0871801049278164,0.172892616666683,-0.0468800720460758,0.0743947985523074,0.186649570834654,0.464576152908889,-0.0447547651351616,0.176139829876468,-0.171778841180823,-0.578793724087458,0.159292379106818,0.502893141591079,0.341448872225484,0.0092935861752061,0.0167876413052225
