group,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD226,CD244,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD49f,CD5,CD54,CD57,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Podoplanin
healthy,0.561571552616979,0.259840207923838,-0.147077238679931,0.16932223968712,-0.0283922403522783,0.356919978371015,0.0453963927633706,0.195474165258521,-0.0941064814703132,0.0883092749320773,-0.0608911636759487,-0.0950669903258252,0.0410257937643697,0.422563300485931,0.120150933541083,0.512720062464598,0.072283061685242,0.147934639784527,0.0447712773152525,-0.0017664476058906,0.0397093131246262,-0.212192937643287,0.0229881013796888,0.0558227186709431,-0.0487043900667387,0.242452509671665,0.252658145127986,0.172304372560525,0.27624689750708,0.229447478338679,0.31009424598904,-0.159965211370827,-0.0044972461401628,0.354536759057014
healthy,-0.41461920075128,-0.102725654011736,-0.138187684290931,-0.548697705303077,0.270115201316997,-0.152657504541639,-0.614837464413627,-0.505796112684279,-0.54317685012845,0.0658320448852933,-0.225753636611114,-0.196295387344709,-0.0411005671877019,-0.220364103552306,-0.541070416427082,-0.363601304178084,-0.628442940023144,-0.564154799981403,-0.416851716960333,-0.620135642792374,-0.126825038201892,0.134602032401774,-0.566911967107879,-0.275004303691163,-0.335231441754023,-0.357946240439321,-0.531353059175082,-0.490504023577349,-0.416473239278091,0.0895135238361967,-0.404718293171865,-0.593990255835923,-0.578059119846949,-0.422195139201972
healthy,0.188480545174828,-0.168937451192756,-0.368529037002221,0.0214100558807496,0.0090253839031252,0.0720485631252621,-0.0932342695617747,0.205531195315922,0.217664116372843,-0.0154260871526065,0.156157285798443,-0.0891769328041604,0.0269830273234973,-0.257330198713002,0.0191226550787267,0.26199412000072,0.0502597244371247,0.144904431154396,-0.182765331097551,0.115573793679795,-0.0252028343854304,0.0664055598883496,0.146948375838799,0.18350374220776,-0.296682208189533,0.0977337637509944,0.0876942769924301,0.0409694024795758,0.191360181401123,0.0908244846305781,0.19176019234817,0.0438192145463842,-0.0676040265979251,0.205899456369786
healthy,0.570780668505991,-0.0512593638085723,-0.249053868509922,0.339378483977246,-0.309894911501836,0.22807088470525,0.105972038072921,0.329424974901154,0.176489330354087,-0.120922810589322,0.133550771012334,0.0928194140423939,0.0460344880202338,0.155137561514715,0.308662970111996,0.577389922350265,0.312316875384861,0.365365562702465,0.100247969159942,0.172216521649907,-0.0213161130052843,-0.355582248081524,0.172050903632778,0.152903330766486,-0.106890406401231,0.0595144207674885,0.238000096408738,0.27358215684467,0.314926210135583,-0.051279844503516,0.35387439248402,0.240994679574607,0.178351290775456,0.33267011367968
healthy,-0.393873685998144,0.0814898081790251,0.420852361982513,-0.311453189720747,0.306868197416943,-0.153015613289001,-0.16330530773027,-0.271965272443523,-0.169481783460852,-0.0388652554657285,0.0340889911866591,-0.16423881057422,0.0818965812715954,-0.0567674239138224,-0.256831717792657,-0.445375627225281,-0.300379658178407,-0.281627966152158,-0.152101490337446,-0.211911625976153,0.0948084558005923,0.277471555839005,-0.19054118581593,0.0215898204460371,0.0420268315726607,-0.100170977043653,-0.245233601212686,-0.30870532125325,-0.289030916493417,0.0992399768364031,-0.166230246689864,-0.229376256200947,-0.0866451129709007,-0.0505802823104836
healthy,-0.272008816360608,0.0774503754427031,0.0645821607935903,-0.13373307997287,0.172640705503918,-0.0508644592299631,-0.350044851842938,-0.392527928402121,-0.188054570943771,0.0466459346324405,-0.158878025364012,0.0335421471029235,0.071338560741566,0.332139671376,-0.30567555273171,-0.162513463729313,-0.382799384810786,-0.344596632763238,-0.0043918819493564,-0.0088700875317236,0.0428270575336396,0.0292429086895953,-0.202070246776734,-0.0069901130072346,0.313467789238392,0.0167036869446664,-0.265541802473611,-0.252323566201516,-0.304676944474856,0.345223283877631,-0.192405327795397,-0.31749904915386,-0.410436767914212,-0.0590517538537257
healthy,0.421892623022383,0.308283944438,-0.32982232684337,0.429973613806828,-0.372562965464368,0.219191469739633,0.318675935822564,0.378513189425795,0.266349144143323,0.0270568375323415,-0.0650146065522083,0.334866573004319,-0.127825968863063,0.009839107087182,0.522093727214176,0.194224296790909,0.387146502156143,0.346198564806456,0.273574141075978,0.262941815064946,-0.011872030069541,-0.165099787866924,0.320695998710348,0.0061382129405542,0.187012088629183,0.0326854396454111,0.325346032240913,0.426847124119676,0.274356798250005,-0.155038785632993,0.138096905112089,0.231272620123521,0.23371822016204,0.381760710575466
healthy,-0.248623600503236,0.291496608483858,0.0911666326589444,-0.227220325961126,0.421609963700786,-0.220365763639526,-0.29185723063259,-0.236495016251271,-0.334510850680672,0.290325489755079,-0.114027059132518,0.079893200873736,0.231254967513987,0.242530486124978,-0.176837879256773,-0.21543294852887,-0.312621161995818,-0.291514949374609,0.0089385376394098,-0.228583614030614,0.240805029204172,0.150025129648328,-0.203249970580847,-0.0435335815838685,0.178823979310854,0.0026348923126048,-0.127818686375949,-0.32610031912276,-0.277560891511966,0.491239791360355,-0.266062776098399,-0.439193909814728,-0.154233341558007,-0.118085146105185
healthy,-0.284569328314925,0.483556699235845,0.267820668891705,-0.511946467879531,0.664490952602756,-0.0905203782924673,-0.395080201356468,-0.198452441594926,-0.182045711679207,0.433701506275128,-0.0338038547811754,-0.0536265442469584,0.37239791848685,0.180053666408004,-0.408249430989846,-0.129199254326645,-0.50269178727024,-0.45148202521087,-0.118698069529083,-0.190365622925506,0.337898587707254,0.417805716832459,-0.0571406037842529,-0.0010157791724262,0.323424315508374,0.0575610799256726,-0.257370864991387,-0.47930632960652,-0.183822768586443,0.642082374311435,-0.277658917607232,-0.551266868495272,-0.273423629142776,-0.0350909615269441
healthy,0.676477375227002,-0.0152417561403889,-0.231140725006827,0.422769377455908,-0.339412791554831,0.228207888983317,0.314154020022921,0.54368765371167,0.0245885206070116,-0.118459824075112,0.0622579604333348,-0.0607760602406015,-0.208798342797473,0.114068293624851,0.331090213920468,0.678060868480916,0.261978535104814,0.323936997119297,0.154065391444344,0.138308177060662,-0.0060573386623992,-0.404093024453144,0.205923942722097,0.0947227600124234,0.0556782313805094,0.182812112172983,0.356723330653823,0.370993967944929,0.376147044806302,0.0668701348421462,0.403313097434134,0.16649051750779,0.177673259424436,0.464947043473711
