group,CD107a,CD11a,CD11b,CD11c,CD123,CD14,CD144,CD154,CD155,CD16,CD169,CD184,CD195,CD197,CD1d,CD224,CD226,CD254,CD257,CD269,CD30,CD303,CD305,CD32,CD326,CD33,CD336,CD35,CD36,CD38,CD39,CD40,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD69,CD82,CD85j,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,Mac,Podoplanin
healthy,-0.119443187321646,-0.20714604165532,0.0511696361497071,-0.223426979576079,-0.262839104455727,-0.122706336603523,0.0073121019019945,-0.0472387669775641,-0.100101281912,0.0709830494518573,0.0044259168638875,0.197528633565138,-0.0824102253247309,-0.0187627386628953,-0.178591372769141,-0.0563377656286584,-0.0125966608755246,-0.0247173222576452,-0.0265813258077777,0.0397201517538075,-0.0922075925566159,0.0188076749815435,-0.191236342366826,-0.142327391628954,-0.0420365038197599,-0.14320348244859,-0.037966645078925,-0.0120338916465492,-0.13676190540387,-0.0909503058487893,-0.190200814909851,-0.0325932763302417,-0.164210652055821,-0.0592932709293189,0.0333757939616406,-0.315441039018418,0.0041582509879898,0.0721645189300967,-0.384301873264515,-0.176200279687841,-0.243672507150834,-0.0553835475273145,0.0070815330348635,-0.197466324856533,0.0368078736137284,-0.0752432181628474,-0.151004703891087,-0.313546493938178,-0.149542026911112,-0.110653928897121,0.0565209244869222,-0.0133884684607404
healthy,0.720227177321198,0.0635638240930187,0.683894093737024,0.155110610609349,-0.0866264949510892,0.696245832377062,0.691432101451165,0.653694449265652,0.428285120234386,-0.1757118401789,0.579628655577345,0.514012079678809,0.627200845235593,0.688908303649259,0.577905564709677,0.639164488003815,0.754670119873629,0.69863995814702,0.668073987952083,0.673618206342731,0.706070250807182,0.650869343480076,0.283667075775321,0.485153710663181,0.658698864123242,0.583318829376786,0.683373605996225,0.674053383818064,0.664133615573558,0.657302070638702,0.434898788985214,0.44593043441291,0.69951386198988,0.372100589952899,-0.0166487596701043,-0.282104193241759,0.796300525392535,0.157254366448058,0.328790855015197,0.693994312395815,0.587299508349761,0.695902199015144,0.726381010250494,0.13753090573282,0.259655335224697,0.661298953025928,0.659487373443506,0.540111415194767,0.062502103138759,0.516456785236834,0.659202561204855,0.689345722036682
healthy,-0.477570816218983,0.261774490573373,-0.700004687016124,0.327609144313553,0.245165585117391,-0.704725257350491,-0.395066597308252,-0.389625519216221,-0.484482944960333,0.635399962273628,-0.203056907941254,-0.371920137424571,-0.498522333262527,-0.287457222305418,-0.390128236509979,-0.552325723044325,-0.729704135301879,-0.171086688179585,-0.211518401482823,-0.426036984902412,-0.235891527634643,-0.358743788191851,-0.191576979765227,0.132102680167533,-0.256466563681286,-0.695122195074838,-0.30338568391798,-0.627049782859602,-0.814812258023745,-0.582730703241373,-0.269382159426326,-0.0299305761458659,-0.796381292469567,0.302347215733541,0.571867198616729,0.373781492649302,-0.723964786074794,0.311310118965364,0.121036996478722,-0.582316251371879,-0.678678377398328,-0.645714639540591,-0.554155176381126,0.0676787524053077,0.436316280290808,-0.51588053794128,-0.639382948388622,-0.359893809192083,0.368337828505185,-0.36491837131824,-0.322849118903979,-0.450899153040544
healthy,-0.125432867380205,0.309172183560193,-0.357764541774938,0.490035541557714,0.220955442445318,-0.474360348763659,-0.026862894386805,-0.146147684650085,-0.463827774602095,0.644567123751562,-0.0382630010739007,-0.0593891823226003,-0.319891406478881,-0.0249811598342823,-0.257613072027365,-0.269882153244361,-0.343991190806195,-0.0775073492838735,-0.115543328593521,-0.154149164272268,-0.129629354801076,-0.055302533788843,0.163483990105983,0.101757312899758,-0.0083911435349143,-0.467876562401093,-0.138355422959392,-0.383635690832918,-0.531653153324121,-0.517173748806115,-0.130093780009725,0.0931004299629204,-0.353243329408045,0.501309766802137,0.479104154122288,0.414623308708904,-0.253396412957745,0.477470248894094,0.473455906041513,-0.278032125455292,-0.601757256896758,-0.32203196119893,-0.289111266438411,0.247340044025222,0.593170683038094,-0.349788527672612,-0.537506899914819,-0.369571754545942,0.352887021105153,0.0489503078908851,-0.0845890430271814,-0.239986771117816
healthy,-0.308552775370066,0.0325135887614128,-0.30938931460253,-0.156579732386605,0.352924762192794,-0.219098717437965,-0.0811462942438439,-0.0572138748321342,-0.14241422159167,0.242580506414654,-0.0093918545453286,0.0703119262457708,-0.0187248058866645,-0.0712366567557454,-0.161604814024618,-0.317484571390303,-0.027789322088018,-0.125592237090514,0.0323075096995487,-0.123822214247924,-0.022167468272813,0.119568647875733,-0.0148528817761291,-0.0931072752833612,-0.132300590955145,-0.273197236701351,-0.0311686946699852,-0.308174412938726,-0.309592671623773,-0.26448407642775,-0.206386636376704,-0.0776161501896943,-0.0231995945114057,0.0428158286139134,0.215401938940369,0.249182678409016,0.0141808799423288,0.144313573025659,0.122626554719959,-0.209443564695771,-0.245748751469512,-0.054969138585839,-0.168158123414491,0.0068558091492262,-0.0260386702290878,-0.220278736045214,-0.183306893440499,-0.16078827049331,0.13794712164519,0.0468908003808214,-0.0227563124891287,-0.188964853523165
healthy,-0.433070897762832,0.0179618669855616,-0.40818639834459,-0.108575390783936,-0.0089703399575564,-0.171189287702738,-0.12031156564422,-0.372741602843187,-0.167164195304704,-0.0491396323358399,-0.308241302876297,-0.0273172466660656,-0.14706289518661,-0.0538447157291954,-0.200295242483744,-0.104362417366656,-0.109338694731175,-0.349653585566667,-0.0762170212049263,-0.297544542191155,-0.12511987212732,-0.190214446339178,-0.212290076294803,-0.0413573017731831,-0.133375990690984,-0.338255721666498,-0.286281689651072,-0.309824427589123,-0.132213818085077,-0.173788686022356,0.0057083933250628,-0.305110090827134,-0.237287962904867,-0.254363896857252,-0.0317995502730065,0.0012187185245831,-0.101707640070307,0.094997907991637,-0.172932179910383,-0.241940421850116,-0.170918676103949,-0.0790050429226089,-0.151633298986087,-0.267503865665096,-0.255105178022028,-0.258201097051335,-0.0672299038394858,-0.208661610205913,-0.0964980535844982,0.0173973313075298,-0.28728472915888,-0.262621585979946
healthy,0.339971080041567,-0.307631749847731,0.754040543340442,0.0980193745680753,-0.742666690864683,0.745001489474307,0.262404322840435,0.435116973713327,0.334835171279503,-0.677974200585072,0.398285670441271,0.149219337636667,0.356820556933231,0.354078563897383,0.751031591441482,0.698446267565628,0.518162753242806,0.18614205146405,0.126816189204771,0.47028823600788,0.397902354654912,0.496453554157433,0.221470152291039,0.0728672695456599,0.194784246367397,0.847657656591444,0.501265393388382,0.57561229317115,0.768787178308569,0.566765233400043,0.313633418779623,0.211366364767402,0.616271688556754,-0.226263519422911,-0.415335509991167,-0.182291744809578,0.590969557963614,-0.324256203818062,0.0074596658729636,0.641604833195254,0.667825166516347,0.543761251674589,0.468898597390227,0.164670494676898,-0.612403203250323,0.532121827245322,0.579657758522358,0.590747538904251,-0.254676604886789,0.168826924638762,0.481717665939681,0.50110074159261
healthy,-0.312761932027691,0.0599985920791469,-0.637442090640602,-0.0512395034324887,0.107295145114102,-0.444793499744334,-0.115662785609942,-0.166966265833584,-0.276804310214787,0.397065278705898,-0.0701041812170612,-0.0298168796811958,-0.398662841512854,-0.161689378107707,-0.370622340045778,-0.390476517890251,-0.30215306812937,-0.212123941285234,-0.225311081165205,-0.180477170608224,-0.212755235344123,-0.109342068120726,-0.0852211810140829,-0.239786955780036,-0.143517910619761,-0.327691797457948,-0.164669965286154,-0.56403145323869,-0.530418500269962,-0.395699141223583,-0.173743878363447,0.0568251053676727,-0.384416268733946,0.142386716745813,0.348477840365013,0.412343880161895,-0.294719137279416,0.137276991622846,0.0024839701707827,-0.438808791699427,-0.4416492346128,-0.363833484217456,-0.387931529500357,0.0188932332107286,0.0203968184372413,-0.417488259323213,-0.341813964429383,-0.213945828374371,0.140063474394972,-0.0430338910148562,-0.286460582301276,-0.310306651824424
healthy,-0.118823844751774,0.361570750050486,-0.122560235356291,0.50698903055298,0.14019304963247,-0.375350395360745,-0.0299624351371544,0.0742221690983374,-0.214149773556012,0.568908498452236,-0.0213679799733067,-0.114166632784057,-0.0753799733730478,-0.0403838675648049,-0.420632977127208,-0.17695021944008,-0.0801985359027136,0.100564760243099,0.0684189918645471,-0.0080112774053267,0.0392973550494353,-0.0322751055826283,0.0790954707139392,0.130729582609835,0.0627976048705914,-0.325364813441478,0.0190671109150438,0.0651923455851962,-0.355343306183606,-0.333285650815271,0.0131338235676417,0.224613540157865,0.0379134873548421,0.411808078856585,0.3814398912727,0.322165814768528,0.0806167973228894,0.33850728641476,0.340994714587361,-0.147381231965095,-0.357736429680456,-0.0032328715274667,0.0288311591630138,0.148491877944793,0.77569876408173,-0.202023368647907,-0.502331509377428,-0.313918857670441,0.562818528476789,0.0266608533966018,-0.00391434848079,0.0316355998641234
healthy,0.260314366228823,-0.210538648185659,0.586157258002281,-0.452807476249365,-0.223530895942766,0.484773506629098,0.139082547512356,0.163592692651505,0.408219580299488,-0.573311795956369,0.0727777656925789,0.083805456853964,0.230821515175238,0.142369676477697,0.202245911715895,0.33520847180608,0.193110607456376,0.14820236937229,0.215991986023077,0.256081927121877,0.25281235092277,0.174859108654716,-0.154381637825784,-0.407578180534134,0.193025903040468,0.452319862143366,0.0887637349514449,0.579793638149981,0.572224726807764,0.51849071678926,0.0596184177783436,-0.141756062539027,0.196989825582294,-0.21369560745296,-0.292205234238067,-0.454648782677728,0.380380962663633,-0.211998228533441,-0.135048122421091,0.318747658084941,0.474203175128873,0.317387462338772,0.587629968348407,-0.201002742591307,-0.371359588617853,0.522905202618827,0.643685846535436,0.238061976839186,-0.284609019569973,0.0956543634885259,0.278213593431932,0.327128815040369
