group,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1d,CD224,CD226,CD269,CD3,CD31,CD32,CD33,CD35,CD36,CD38,CD45RA,CD49f,CD5,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,Mac,Podoplanin,TCR
healthy,0.14152913185229,-0.0978158196140582,0.222014670383368,0.119580743815996,-0.244964210446867,0.104362732613912,0.170548486196386,0.196382654511613,0.188146374160256,0.0893335834128339,0.384160126283731,0.072896765631072,-0.127452132953181,0.219621686462825,0.143852549134707,0.315331179490292,0.405940207933649,0.140178512532787,0.194234905003341,0.354057826737843,0.174862785509053,0.239797400555299,0.171849345504965,0.275469141616534,-0.374321861732864,0.327809745524259,0.508203529380876,0.304088762956707,0.0982731851336404,0.131742700651165,0.329557935127298
healthy,0.754362244303791,-0.0754027139494004,-0.450306392139077,0.674975934801468,-0.569247064373429,0.474300951493776,0.597401893120074,0.63548894795092,0.498604629772772,0.366306605689678,0.310588051718235,-0.283229931769345,0.0522192831933318,0.720268888756258,0.722889192581622,0.734029509328496,0.715785187258296,-0.470370248900666,0.523931998547006,0.241907623948358,0.438898403927527,0.760590233937296,0.415650706102125,0.542710003871637,-0.317399552218324,0.583566579864568,0.725416479058026,0.518425824137564,0.358474928979683,0.319653858440125,0.197004306925954
healthy,-0.0031478112407356,0.120756062142155,0.241493571716605,0.114472118481179,-0.13041371313656,0.0411463168334215,0.222080971177685,-0.0254825581381777,-0.0024756941742503,-0.0383006523609545,0.24576325381625,-0.0252662067451565,-0.000265299721687,0.112669875852142,-0.0741202218704124,0.0743114229147038,0.0848143164095614,-0.0261773370783059,0.0501324067899122,0.207543770639068,0.0897353384706125,0.137114585167905,-0.0568648657401856,0.0476031707021859,-0.140087332234581,0.0947464755595523,0.259452028048822,0.233928920967618,0.0507249458800417,0.0085186673242639,0.197880649730971
healthy,0.285305430092126,-0.295478599345778,-0.173964273912805,0.325555492186885,-0.583882060887017,0.153010772077389,0.396961359848305,0.271978296736318,0.299987317055911,0.0860352056365894,0.272602506609745,-0.225605992319632,-0.0925690967279671,0.557986285140181,0.221407051900278,0.483409223798421,0.483374001027165,-0.298530083234231,0.204714678919082,0.141503973747393,0.182860694703353,0.457609246563213,0.0905492468906682,0.248923613473659,-0.590935929410255,0.303114223756087,0.609696987750681,0.470969705937692,0.0291903497351829,0.11221692025926,0.185692535138253
healthy,0.0161382313975636,-0.275779731610357,-0.126810912094745,0.170440785351979,-0.297719527446052,0.143235899589369,0.34717749287941,0.0503503541415999,0.368290590736839,0.183445655588161,0.180649699093248,-0.131234269596267,-0.239015345672458,0.295395575189689,0.11606298809417,0.339158314315658,0.288101469988376,-0.0559570146869735,0.380186579387607,0.112166094198547,0.176886756421233,0.150018229598418,0.231890685032478,0.135844564449817,-0.438889085138607,0.194289125558344,0.44613470370182,0.282714396089604,0.0506985358795541,0.0297136438937519,0.139412810912885
healthy,0.570948783038818,0.277521764106633,-0.149773597260276,0.373835896255316,0.0001715769285469,0.33200369194864,0.625156909648293,0.48490227386549,0.252630373836981,0.407630646062467,0.0077953402825072,-0.0287057034603237,0.256797547729272,0.474314711030937,0.406267910877285,0.460684655675743,0.425087126010683,-0.0719557265479891,0.274481378890019,0.0739681049129191,0.528193854425646,0.470905700595451,0.276993329508167,0.233612320697938,-0.0674703486405793,0.357945801562332,0.237236919343615,0.420661470250609,0.346927961007886,0.33854376791043,0.220340734262611
healthy,0.763176924156991,0.222292906100107,-0.732964325428212,0.785017916979933,-0.695349123820845,0.502672500889483,0.800009380554562,0.658331626141546,0.607236511991457,0.465222608109813,0.176372016456603,-0.352679258294283,0.208068176343644,0.90439565885101,0.565426513601662,0.831205858371768,0.622066479169496,-0.520288067853773,0.658799053619919,-0.0452473982475138,0.678995606514526,0.74818997611543,0.515600916464664,0.471396446707345,-0.614543664096749,0.468892552451863,0.621223150574595,0.650580329111617,0.535822373659105,0.542559966341895,0.195882737929081
healthy,0.313358375282338,-0.20282205888742,-0.115104959359126,0.238229875776089,-0.350154396586475,0.176482696769505,0.329428295619949,0.284403105811331,0.314076304106074,0.138547169994898,0.225833851294266,-0.102299238943023,-0.193519194735375,0.363602688668148,0.2859074951209,0.411213741445192,0.429945491525094,-0.112628495321939,0.272927732023932,0.17829764845852,0.235447347226137,0.391200649387187,0.152447967847005,0.274816641038854,-0.410188245807184,0.338441826840576,0.504468937675715,0.192337117931167,0.130263243173345,0.208412320116869,0.180612815225639
healthy,0.406832189274919,-0.316867388278144,-0.212662874797498,0.531536600139875,-0.572999490945198,0.221960240915331,0.451430799530755,0.35820835654464,0.198035059633704,0.181605045545348,0.149175148576402,-0.313847842312309,-0.10163100033912,0.557255902122161,0.248893922258457,0.575630178056048,0.552064465696246,-0.347774671064878,-0.0064867896939438,0.140601657551589,0.409382936764666,0.53222160894828,0.117797513572812,0.189424471669261,-0.567153704030378,0.434903715915809,0.637115991411146,0.46150007083396,0.182955719184733,0.155629413930801,0.175075098462434
healthy,0.394037691437274,-0.392831451780357,-0.146564375618772,0.540365675004755,-0.518728953389961,0.218548316321096,0.425222905934507,0.338028423885564,0.14811674916206,0.227206503601021,0.118700651436522,-0.319240485930841,-0.373002422410271,0.571788256903854,0.316458455932736,0.498308939781857,0.527513674543823,-0.257228359810931,0.318980672482867,0.146395106756562,0.329169488996456,0.508517220943998,0.147057006845902,0.391087921816775,-0.473109170112916,0.409587637911783,0.715178138864415,0.480073932192596,0.206521625306386,0.212725644014431,0.0962796812782371
healthy,-0.221557942136335,-0.290528046240872,-0.0194382114795742,-0.21978526030362,-0.325093768380845,-0.0418477775032291,-0.145705296588121,-0.251085488465521,-0.232516071514709,-0.248992174258816,-0.0859288936460891,-0.24951559084868,-0.271630901895587,-0.21491592879761,-0.250034434755133,-0.270249567429234,-0.168681761317669,-0.277586160108861,-0.0478444021591156,-0.101013703523612,-0.14065985477502,-0.149415345100279,-0.230617777492245,-0.250637892074665,-0.156907671855678,-0.23993130581506,-0.239418740660527,-0.332789910235181,-0.19751528668716,-0.119386249069413,-0.0509243484665769
healthy,0.389181876626676,0.151498456870574,0.0255248353868788,0.349031573311332,-0.349111811096374,0.181373182034639,0.190914106897313,0.246640867288603,0.241192072769121,0.117238842984461,0.178506519446464,0.142151512934752,0.171670267304169,0.310379836536103,0.455342614935372,0.343962247756228,0.243913750504152,-0.0899645023193123,0.247395374688001,0.218508704769086,0.209856526866436,0.248605484902279,0.234555947895578,0.275927164681189,-0.144841822658375,0.334737639338349,0.46838508608733,0.308784508129411,0.0794887390947934,0.131488904501369,0.236280856081747
