group,CD101,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD224,CD226,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD64,CD71,CD86,CD88,CD95,CD99,CLEC12A,TCR
healthy,-0.110211851116228,0.478293069666045,-0.21915096830153,-0.236922276149906,0.106147797802088,0.0800544934978395,-0.257918121968919,-0.0596717791886683,0.241265040071914,-0.043762271457435,0.101269300748578,-0.264241948736834,-0.111225877191785,-0.0455803821703705,0.0251302290384334,0.408393356077172,0.111864532115532,0.201509928188479,-0.177021837362404,-0.0311663129273846,-0.199184178806759,-0.59660846841329,0.0744178423768408,0.121706261940358,-0.42905908469392,0.0781505814566006,0.0912755956873985,0.0399306429575848,0.126036164086195,0.0146779048510269,-0.178300270789742,-0.114457452183014,0.31538440012496,0.0338343374791866,-0.0688723953828395,0.0559518196348709
healthy,-0.138693664235962,-0.103673330198527,-0.183660765692752,0.2111403876394,-0.0019645281296075,-0.118715189713631,0.438491779005553,-0.0379434551246579,-0.0142797231192851,0.0787010561058266,0.0770253607295789,-0.376120787693401,0.0251829124526066,0.145549112075261,-0.12628995977799,-0.0288942715854853,-0.115141030353747,0.0300833707505922,-0.127114561839145,-0.0462751086074497,0.0839574059527459,-0.358500414750173,0.0379835651119041,0.2028389402542,-0.401011198050032,0.23043364397858,0.142895981761799,0.187261747329413,-0.0409978031255585,-0.0062790589022118,-0.136303579776917,0.168261388862769,0.123231206027425,0.0202041158142467,0.0693528669995201,0.29160048265099
healthy,0.0321298672223076,0.321091864111692,-0.165974604850919,-0.238900461787227,0.243058730260405,0.281443272982021,-0.0284506054474538,0.157396493183933,0.344244949495986,0.356065795861904,0.313715567049166,0.0967497533744839,0.0308830484323395,-0.182604073092705,0.302705566377668,0.348007458493757,0.303194842155998,0.422697022975933,0.268688947734958,0.227064395084867,0.275310720998365,-0.168864144625973,0.317811622769818,0.306827850924054,-0.164575987973783,0.162071227327615,0.31370637648729,0.225508798187063,0.371018257621812,0.138308083088081,0.009998857348796,-0.0332397171467551,0.423423045815362,0.396639308730385,0.164101790901546,0.387044423375375
healthy,0.345489615024679,0.66125043063592,-0.35206361805485,-0.360230134007174,0.546937772234252,0.468636384257258,-0.509936577968047,0.207084737514624,0.459261429407903,0.47017845893207,0.102027555091695,0.0048104444239709,-0.0462940928812754,-0.0024245306722445,0.525636525478782,0.690501222908098,0.623812171002542,0.562601401006453,0.0458296886259011,0.497860448328866,-0.0375740650180666,-0.395993139437321,0.385244478366711,0.0875435208393718,-0.386279545325689,0.0505103991334529,0.380155921049678,0.173037075966218,0.535088889428565,-0.127095546088202,-0.125784215616665,-0.36139262170742,0.545015693638476,0.532124702714053,0.363639805063591,0.145465435504767
healthy,-0.183130547428535,0.272023634136892,-0.071541787504697,-0.234535645065868,0.0327009376959083,0.0250317755471034,-0.0858755667952713,-0.188012186022357,-0.0647178695909504,-0.073435741958975,-0.0147907227089087,-0.167141621544354,-0.083655628200501,0.0601700146600051,-0.04592124427728,0.20227189131803,-0.0457933283050149,-0.0644928162303266,-0.190120072216385,-0.0787622182852753,-0.222974240199438,-0.374865050586314,0.0030323484685306,-0.0347851499693125,-0.310853550290069,-0.0198665975679948,0.0144741485553943,-0.02879707876793,0.0145393329272368,-0.138400022295465,0.145903394383774,0.217405914854184,0.0528287115724556,-0.204979483869237,-0.191522468764811,-0.089774812786976
healthy,0.0963422900178452,-0.221127204225089,-0.174415558143198,-0.0539506467698197,-0.0272160025820289,-0.187117341569658,0.175957859455825,-0.262554725921471,0.0268024289441598,0.0380815496157292,0.0073348560464097,-0.315877972044094,-0.134772804748543,-0.0704796475875652,-0.144750537657688,-0.117661889528678,-0.148324390564425,-0.210252712144138,-0.217349202955522,-0.0697430314328659,0.0907786779676483,-0.308304268137009,-0.118594113630901,-0.0651457350113638,-0.206997919229826,0.0503668926697823,-0.0397734753606101,0.106589270487192,-0.163157304305513,0.157218261074244,-0.356885777050176,0.0580959637515767,-0.111369324446631,-0.156554733901758,-0.230853623285115,0.0440532998087734
healthy,0.0124439371003335,0.711654675375063,0.124736159848577,-0.795012985824323,0.689906408125981,0.140814721718553,-0.768135964403138,0.647310494639584,0.690110757659326,0.427344730288894,0.178208587263162,0.227082118010012,-0.411613513866112,-0.0026623466235904,0.804858348057214,0.514323994511563,0.689503283855035,0.600944072600681,0.418232044125626,0.484308597490246,-0.0626070987378477,-0.2112269423984,0.48443837402437,-0.0122764258811084,0.10819406859159,-0.0491444777586697,0.595242589497518,0.118249573613128,0.737424234061968,0.0173262106891525,-0.119367281815262,-0.59267625328732,0.373064301734669,0.564085209132313,0.456499885827764,0.199529803920554
healthy,0.0061291867540939,0.184694184990861,-0.259805243009552,-0.0687879251604001,-0.0263359829652484,0.002727688095184,0.0422531785267927,-0.139395341968001,0.0433061075336262,-0.11129987996596,0.11131284872115,-0.281603780417861,-0.0985501449924134,-0.0770666086606577,0.112574923775721,0.323455058256515,-0.0513865751521148,0.164220084544367,-0.138915289042095,-0.260805139867813,-0.186480441984063,-0.246063641688488,-0.102709665160383,0.0265794440775391,-0.391143817325524,0.0141622165666547,0.12355918341817,0.12149386006398,0.243499778713409,-0.0600182504056144,-0.0180639367575432,-0.0237831878037544,0.28858564841855,0.119522367508276,0.0810334344051989,0.0371451695567743
healthy,-0.054529862393401,0.0841828972915553,-0.30688609364374,-0.296389430118178,-0.0570664574360156,0.0613520389328095,-0.0174133763104625,-0.258308270338688,-0.0312235865048076,0.0055877255544602,0.13767263468647,-0.264251841735651,-0.166806071767804,-0.0478114146887111,-0.0618683805319717,0.197125336293968,-0.0562943630768525,0.0560726773036321,-0.0944356581515266,-0.0678051097816348,-0.0873848749548121,-0.397190094559467,0.0245000283276334,0.137109206110364,-0.424155862952932,0.0507629506528942,-0.0926120584553828,0.120389282437615,-0.0933207304013646,-0.0050636068080895,-0.233659533611861,-0.0123889177403994,0.111827696608591,0.0599842451227993,-0.219814110435683,0.189037046264052
healthy,0.0612169832809885,0.620367939440744,-0.341165663936489,-0.323989358106308,0.467277992923546,0.263766632816364,-0.519187826542002,0.252736978495262,0.408066723261524,-0.0280567328666389,0.0815465381919006,-0.292394270855157,-0.416540828312477,-0.161090426172084,0.320741674287584,0.687404634908112,0.299596785823074,0.375591336403033,-0.0718355330910881,0.027283113882275,-0.285678155410716,-0.698427538679582,0.218998789244202,0.0907624156901571,-0.235629226052726,0.0917896848132145,0.233394162663433,0.171759460544236,0.366896233139955,-0.164024610066042,-0.170450982087143,-0.229180238761819,0.431743375231825,0.30903314809067,0.094087435942858,-0.0030539576700963
healthy,-0.218253720571091,0.0832821961693119,-0.276185783990768,-0.212943165604037,-0.030507050039362,0.0756887955365393,-0.277400487779341,0.0226039712917742,-0.0752940155103582,0.0178989466201052,-0.0515681873763212,-0.271849556795191,-0.38290932579083,-0.139901345251959,-0.207284265018027,0.0187794190283483,-0.158764876694005,-0.0362956785396255,-0.294736117829158,-0.233894900464976,-0.265054845362838,-0.470995361228242,0.105436837797787,-0.15515796874848,-0.317953400902653,-0.0130540017550566,-0.0806751256699492,-0.0042106657746909,-0.0502422056954863,-0.288229447370081,-0.247538908034453,-0.11922144937768,-0.0482293937140828,-0.158768204794635,-0.265452638498999,-0.0388218048571435
healthy,0.280767383059306,0.266049391900143,0.172526996086317,0.0671394598446998,0.188750560058745,0.242970541341538,-0.0800367919918431,0.213714844069905,0.248999409258062,0.27415598957841,0.279987371339798,0.223795356101975,0.243380199157814,0.16102883568002,0.312385822134732,0.228931113571401,0.29916048142586,0.25468081996916,0.244315980844584,0.352378703807882,0.271397253514913,0.173894262165316,0.317986909268903,0.178462384048454,0.20091477885477,0.250021255662219,0.224158110136927,0.236711674104172,0.240789280518563,0.2141131697548,0.117652763275958,0.218720972626838,0.311521829948341,0.292971089372356,0.198339307031014,0.155789781279036
healthy,0.549617583570453,0.782455763578603,0.578450648857879,0.158375828305185,0.597963615401531,0.483558240041969,-0.0049376226884809,0.42977947273629,0.600038538112562,0.444199377092192,0.311463448322177,0.563532230632244,0.53697531222017,0.609863862421617,0.511039218182166,0.783623835520021,0.545466530707221,0.601852419029029,0.553231396962122,0.581251552877824,0.516540934234057,0.341327707215308,0.543929253569336,0.079549621199275,0.609120750829886,0.175426947613662,0.591426292996313,0.381954635645859,0.54768437037015,0.240212456647647,0.323886125516872,0.539144131344493,0.611056240216847,0.534301764866442,0.556474182877259,0.344732846339923
healthy,0.213558641348464,0.237914282424191,0.078386239803114,0.244141984643202,0.22251530798504,0.270771556791016,-0.2118048139169,0.185708206100027,0.327797305632771,0.28464753425204,0.207571425334757,0.136059641703888,0.0807146174649133,0.0478556592757233,0.278722233334609,0.265664736208203,0.291231889378178,0.320653420717105,0.208102119544533,0.290271618159602,0.158417206926482,0.0688500354461551,0.207259639998648,0.189915592959614,0.0105522347852971,0.108581351743601,0.261587042019388,0.0629543968809906,0.234535509101439,0.085826443566806,0.151875675979121,-0.059840739315656,0.264018847807569,0.361119257935952,0.26884159744912,0.222429827107986
