group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49f,CD5,CD52,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Podoplanin
healthy,-0.0107467356808858,-0.346859303875167,-0.167966028871545,-0.115118341368607,0.0820818333796118,-0.146881625963658,-0.0393459185504677,-0.211859563488533,-0.0257989635949818,-0.0158836664048345,0.0005483930545627,-0.234384367158824,0.0231160355936249,0.177297077895507,0.0178694638922192,0.144918290076681,-0.318410694551455,0.012166867547721,-0.111760511650592,0.0212611395524705,0.0340344387228649,-0.148616118667861,-0.038118758948433,-0.0314927874088893,0.0888282782124078,-0.142078703895338,0.212637600031524,0.139605979806419,0.0535056046809976,-0.193739259744005,0.0653453417445966
healthy,-0.272567651531464,-0.336281197767444,-0.0210514811466611,-0.194229479767052,-0.0647375060607861,0.226304602766377,-0.270030385027122,-0.203191856401574,-0.136759716789132,-0.170322560109535,-0.176775761687817,-0.247796849375705,-0.146985771969565,-0.226908066193322,-0.23036040856387,-0.0732178732321585,-0.19710137349322,-0.340960719816427,0.204808449346614,-0.229462242042912,0.0768737301018542,0.12566951778225,-0.214221621915041,-0.110415103402257,-0.134975477290137,-0.224315264306639,-0.0650289056284103,-0.0829553398472893,-0.0468905556082081,-0.0751380481302468,-0.145190144756469
healthy,0.378769262107185,-0.172039721645247,-0.4557683868773,0.36424218558085,0.0442245899982088,-0.38925167430291,0.273236707831888,0.265483412410221,0.383126858060648,0.421135231319042,-0.22626016613285,0.0304275701491796,0.392341464814598,0.318316559095805,0.366055615823463,0.29918161170424,0.205919703912148,0.346483742631031,-0.346607225430479,0.397077586774048,0.185947904052079,-0.138924708779968,0.249987905755371,0.322173172432269,0.327994922911351,-0.186604446073059,0.29985996785635,0.346536550774142,0.0617684779848478,-0.147736924060774,0.369729439693985
healthy,0.379088378262894,-0.124858934777911,-0.288503180597885,0.249612691801774,0.0930612287149159,-0.24199184541173,0.287531097543035,0.0943340123191334,0.267688065568178,0.181317221237123,-0.071599905757161,0.120365562788624,0.210089154761827,0.403655773809662,0.295997360672728,0.275327060546596,0.144600009643322,0.229162027334898,-0.371450607668416,0.192373590032621,0.0718880021908805,-0.128855106067176,0.234085170843035,0.192861238371154,0.239950712878318,-0.166635372591684,0.20327276559415,0.17098406710023,0.0373988930358032,-0.0964705712981878,0.305082468084008
healthy,0.424876112873309,-0.0652572804223496,-0.43772224942712,0.328156715498671,0.0120314749175595,-0.36675858577302,0.107449671089188,0.0537636531004352,0.271364251797247,0.159608720379623,-0.17814897965775,0.0229488404739926,0.177983306868292,0.472292354573598,0.226552561103463,0.242148631413367,0.202098935503417,0.0816296177009904,-0.305834933857419,0.136311937025925,0.113228095962162,-0.125927105996056,0.22621658360464,0.252318328648919,0.311529116349266,-0.0990796188006675,0.231821196555011,0.192445517684764,0.0330485330741904,-0.0880497938979869,0.225251858893772
healthy,-0.221410579540201,0.220667435915026,0.0808723838945291,-0.164390549238705,-0.270394087643285,0.0376782935089051,-0.217550487806448,-0.180283642218747,-0.222089275978695,-0.166340208721505,0.131072911808948,0.223852434559522,-0.115007996339801,-0.212866495065045,-0.175472910681188,-0.0799638608655592,0.065246303780008,-0.192822056651161,0.421771908820345,-0.199663898024166,0.177273502295595,0.313138524492978,-0.241036718050641,-0.165705814448283,-0.34374564759392,0.235200374233047,-0.205459376583876,-0.202519321390891,-0.121762137987543,0.190322622700141,-0.187824099254579
healthy,-0.290166828717971,0.0182159899639786,0.269574704342653,-0.29090202951916,-0.0959333035932929,0.268900416699586,-0.219188931879505,-0.198531846714021,-0.207866778288428,0.066107613379384,-0.0173676588129161,-0.126808727223623,-0.278716037603314,-0.205625425059028,-0.288389370468409,-0.286255031879023,-0.060465740441247,0.0473075232125217,0.17840772571329,0.104616407757329,0.332106549669413,0.300325215223198,-0.2358628502725,-0.207749725031662,-0.316006983374979,0.255582595121852,-0.19090377197256,-0.278279720884547,-0.184243330773938,-0.164093954721857,-0.319629777396719
healthy,-0.174127483286465,0.0266000081969462,-0.0186994936175437,-0.368936076089021,-0.130229601548337,0.352516782783545,-0.122056568313034,-0.396718881491817,-0.35948670464214,-0.243543905809528,0.131742883942141,0.14169241811646,-0.372478315368818,-0.0514079157220233,-0.435995857227925,-0.367954226459693,-0.23542626449252,-0.147820984884984,0.109873359139718,-0.184139025109256,-0.075461900810287,0.109493691716332,-0.2619572742567,-0.367663356870605,-0.237109770017651,0.466391312046436,-0.0978514018600927,-0.483746053674314,-0.373936429652021,0.196696344283655,-0.127791218005218
healthy,-0.122128518066232,-0.343341792355416,-0.144415230109421,0.131275232599084,-0.0465222533397621,-0.267694954287568,0.0285420726336001,0.250505027326064,-0.0995022595001395,-0.238496270997306,-0.375974762823957,-0.151304721413552,0.0280506514065792,-0.173570428021166,0.098588968167891,0.0406198020290257,-0.0659578184454935,-0.405934245872904,-0.20903382140929,-0.402539974448712,-0.0966841956064227,-0.271212332408561,-0.0892023899705721,0.148308039239353,-0.245267870246673,-0.549743304709889,-0.0035931586853314,0.200628050579913,0.115034322542179,-0.380761073404147,-0.205789722436298
healthy,0.247027535945836,0.314112906693086,-0.0301676383875619,-0.0560552464991225,-0.0355941134104083,0.182669961800241,0.0259337525352395,-0.0366433671832208,0.147442281156296,-0.117903411135482,0.240758388992334,0.389375550459006,-0.11270992970718,0.311268776539759,-0.146548390795421,-0.0589638482512439,-0.0049841915083765,0.0884464163293525,-0.119925511581439,-0.0759499269860138,-0.045359729060334,0.073704297675086,0.0912111018477498,-0.111441215690463,0.0470758024882652,0.468236100330288,0.0699560386972766,-0.33806596495778,-0.108818385890992,0.110050028100702,0.215617951599995
