group,B7,CD11b,CD11c,CD123,CD14,CD155,CD16,CD184,CD1d,CD224,CD226,CD32,CD33,CD35,CD36,CD38,CD39,CD40,CD41,CD45,CD45RA,CD45RO,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,KLRG1
healthy,0.10214427183112,0.133488425882566,0.350683301205957,0.0794679038940421,0.264231199885424,0.0478322798789699,-0.0529895577228119,0.117880979313567,0.0837372452158033,0.156570092545119,0.103543875873224,0.311510484971968,0.270456635837203,0.124975903906222,0.168358589206919,0.0192015022444784,0.259352008608589,0.173528930648589,0.16278682838775,0.246056480797947,-0.0103417079272103,-0.186287088546707,0.293794765059605,0.105090794324888,0.118383950328321,0.387608662436691,0.260619944560671,0.151099048613216,-0.0198111069442743,0.239865315702456,0.0757835446272941,0.0786685869003937,0.0065419679214156,0.212374469082065,0.0863434247556172,0.005368546762557
healthy,0.138151480942246,0.544917139822611,0.0453352339611708,-0.258944657899199,0.498849279195633,0.4803239083199,-0.634136508796107,0.270753174706349,0.551599326244841,0.503579423707877,0.414319329441363,-0.0840357114306778,0.633983643273906,0.487420329893987,0.693410948731208,0.539841284783661,0.586640097583605,0.138899913076365,0.558319038205784,0.0087063085170848,-0.579526578422506,0.168384374893292,-0.0391889934709265,0.457194227532588,-0.139399406721335,0.429110227918262,0.268544745420612,0.55505236541843,0.311966264986831,-0.0565186203975567,-0.407560520640668,0.32836473385249,0.57952604105293,0.43949975161523,-0.319830900638726,0.053338679395074
healthy,0.261853532004708,0.611435737811388,-0.471917466343236,-0.343069287797666,0.596786428101928,0.346732851740224,-0.58800944646107,0.438389120767683,0.221952632128309,0.515152199999442,0.702023440867619,-0.191725655626739,0.614135071912926,0.534227960492413,0.686365459754566,0.572504190447245,0.187134731667662,-0.0072068313950702,0.690095554544714,-0.290041008898967,-0.51015787832705,0.296808526807859,-0.414857817838401,0.725251760309488,-0.289151478710982,-0.238565675841976,0.494249680642925,0.60400393476242,0.52273237490953,-0.162199529278432,-0.491343577527435,0.514533417843733,0.599392902901027,0.239459634174907,-0.405369894271802,0.18713083772545
healthy,-0.103902125211994,-0.515198275880012,0.489642605592855,0.234819329780869,-0.481411537809164,-0.435403933436976,0.559787192154532,-0.132849293784526,-0.190902931292285,-0.343433924673294,-0.30470733784101,0.120092193041825,-0.469050056099039,-0.553774547112818,-0.455311241742685,-0.580682267668731,-0.112717816386069,0.0417248943469677,-0.230898849464822,0.399798912226582,0.426485065584691,-0.125274678299464,0.510804162514323,-0.184461811959531,0.406677988762195,0.498152536149644,-0.292178797459691,-0.556425002181819,-0.435375327732449,0.121938487315234,0.418310354460953,-0.479840044515237,-0.537828240553499,-0.328402208122123,0.350350845722551,-0.236359446225188
healthy,0.0391859364133386,0.407985115208171,0.12295265178281,-0.222468278174186,0.24245240011225,0.0897280687693309,-0.126746566120397,0.16006959516761,-0.0383233990760879,0.371992790002843,-0.0275423852400671,0.105290141560508,0.0590284758484923,0.366590167761265,0.112876022139844,0.246440804787098,0.223878982343533,0.182694407475279,0.0220961512130122,-0.0370297788689708,-0.180805809799888,0.149918182123951,-0.28582175961748,-0.0310996185783461,-0.071556076040626,0.0036047227687823,0.173956022171053,0.278463373956512,0.27514562194546,0.109632592777239,0.3408645787784,0.177953160954068,-0.0366427485731975,-0.057249492927327,-0.0520134893391799,-0.0200192224579448
healthy,-0.0267489878722119,0.12615449213468,-0.0500834563888773,-0.0524502314842069,0.1976580605155,0.0078549061285783,-0.15169688175929,0.103128725142517,0.0968105972777667,0.097596143654371,0.16641374550697,-0.0844474513860247,0.327346619939301,0.0887057468214334,0.0849638405201586,0.161518151524414,0.0336710949450663,0.283138862629957,0.316111024769615,-0.111522878141517,0.0108076212389653,-0.0847710281271984,-0.177313039132673,0.281301118367819,-0.125920363588871,-0.0911639076271332,-0.0238430688489364,0.133133327375608,0.109796527731163,-0.0516545203625254,-0.0633716826016656,0.0651651388796823,0.0958041881798858,0.313774489563553,-0.15495684389954,-0.298282127030763
healthy,0.439630306990958,0.360771391863575,0.389764356689574,-0.212464373659716,0.498639483613583,0.219982981965445,-0.134303460687328,-0.34627819509856,0.235396223061916,0.467772608005788,0.0838409661328687,0.23758549760519,0.39809140627176,0.27322196220199,0.388595403736069,0.369003800470039,0.521640203729953,0.0350765354978808,0.0059641063535982,0.264601489696258,-0.172945078737052,0.0878979565698799,0.274074191561321,0.124228357741787,0.0503535813291451,0.477707750205837,0.452219987528599,0.325358182815693,0.288240193291663,0.0697911193824715,0.105287533526884,0.212848730898129,0.42491640343095,0.395741249737112,0.302638956833093,0.0222435468568807
healthy,0.0828229167853513,-0.0463003799360208,0.145825936119093,-0.109647542098659,0.0690571669702547,0.0187815862615582,-0.0722828599488038,0.0152498521007801,0.250180886361882,0.115373716401977,0.071265882073977,0.004120380123803,0.000345377412122,-0.220333283248993,0.0097571826609862,0.0889839591047376,0.19798206273999,0.184055876699303,0.155292093828977,0.0974530834548188,-0.0363025599053314,0.125977304015378,0.280583410562118,0.143900657053252,0.0746998960698499,0.235863488313781,0.0366332974366969,0.045881887870459,-0.0144717941169872,-0.186705983286474,-0.144764362099755,-0.156583295270211,-0.0173752452079636,0.014537415847886,0.103781482084825,0.0540296522796869
healthy,-0.0148315005897385,-0.12832778709408,0.533855441673823,0.283837774881333,-0.315795349960039,-0.234171006121097,0.553668299537474,-0.0699510449866647,-0.414197800701771,-0.174380986609323,-0.173111354329025,0.115656555461374,-0.270347237930223,0.0169641627007152,-0.406104811544726,-0.372619179400222,-0.0584597413995146,0.257054500679284,-0.0655497687661752,0.372162392107234,0.417776926620761,0.0227761285593278,0.388819634728646,-0.0167060429330124,0.283740927423021,0.36462707203564,-0.161937076849868,-0.344244496095663,-0.127780099326949,0.0865410683696966,0.669079067187987,-0.219395230376328,-0.495564112024398,-0.182175984404009,0.508518860958912,-0.291551236307176
healthy,-0.0592144532523887,-0.267453549670835,0.556358448184006,0.217489225369204,-0.360675615682415,-0.272271547696796,0.55925163456417,-0.0765396654800171,-0.269230708511573,-0.162200203078438,-0.0350138526083078,0.477878081807052,-0.338050758759563,-0.29246587910983,-0.365437717108915,-0.331709103315027,0.0607809399987361,0.0706520688624188,0.139386974751474,0.363033809767798,0.295012806648858,-0.0170421216271724,0.432210319818743,-0.199660090085334,0.363942901030188,0.257635867017018,-0.104253676871139,-0.346078927216926,-0.32055581536725,0.330118912634764,0.556548552312402,-0.323701135289646,-0.533616380661448,-0.187480880122121,0.391376508724942,-0.129103281201442
