group,CD11a,CD11b,CD11c,CD14,CD155,CD16,CD1d,CD224,CD226,CD244,CD28,CD3,CD31,CD32,CD33,CD35,CD36,CD360,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CX3CR1,Ig,TCR
healthy,0.373675998789858,-0.379035984616237,0.313652150070212,-0.0290122564530906,-0.112042133154747,0.164411841016355,0.133144572887269,-0.22328975094689,0.0387082235967921,0.266865254653356,-0.096703173815728,-0.118319688605423,0.117543368241492,0.113383043859925,-0.120783865569919,-0.384230710988693,-0.0418252014094972,0.0763353841789583,-0.223126086631413,0.213368926100079,0.0412169249163589,0.296216213003863,0.192918419485526,0.210040187176118,0.603342558429536,-0.0523981677485104,-0.11609834224645,-0.0314805091691564,-0.0637255413439764,-0.19591545942908,-0.268649249863189,0.163000615856409,0.0914377210337465,-0.291148353767233,-0.103337981706999,0.269857320398964,-0.070753922455514,-0.0562090992380731
healthy,-0.0434475914866221,-0.759482597757922,0.026571397330655,-0.778737898217779,-0.586801120362589,0.252597109940436,-0.659390325529803,-0.695670303188892,-0.616796256733791,0.0786557626401879,-0.470969526262883,-0.414919570658959,0.125709755485269,-0.244248354013312,-0.74858918178472,-0.765285571616314,-0.709275864326494,-0.140261768474515,-0.796292215294684,-0.442858510309715,-0.512091827772943,-0.185841102438275,0.16618030118693,-0.401208082011586,0.367731709506295,-0.620648265213279,-0.448400637632717,-0.632726539104297,-0.810361088645633,-0.561206328707725,-0.690880149386152,0.0474481469598513,0.0653455822059608,-0.732762573116859,-0.801807745023764,0.176786644139731,-0.439659672094548,-0.409799509470294
healthy,-0.116018279929273,0.0278608730370884,-0.282496317556964,-0.0108805995373237,0.0709884211717259,-0.102211344875159,0.0612623315020317,0.0960540991258826,0.160994069468695,-0.219985757918819,0.061699428671573,0.0827190081423214,-0.148565770781894,-0.362964302086615,0.135603149347187,0.0296626725958949,0.103887372597188,0.134636857397672,0.206402244471447,-0.0686533874551443,0.042329873430603,-0.191185404935963,-0.0926969574809089,0.0287374908997231,-0.11794878074793,0.115688342919897,0.139755579626691,0.0589660397931206,0.254823637867975,0.122918259204658,0.13276679195556,-0.0697225402677108,-0.395279988129663,0.167219295343178,0.256797781335387,-0.120154310060538,0.190792535132715,0.0721619357104106
healthy,-0.100522349123855,-0.0164225952122897,0.0243537599032251,-0.0179648965801238,0.126980483595776,-0.0164924872350519,0.0898778122404803,-0.0704421010587895,0.176790067819458,0.0327490795150796,-0.0895681572066234,-0.0235953482761233,0.131358507920125,0.0833328825837912,0.129898829180647,-0.0671608290907056,0.066754936707611,-0.0962638676425234,-0.002951517703551,0.268973201121976,0.274620454945068,0.0630974246230537,0.236645223818324,0.163834816013874,0.216849990899916,0.175245933163823,-0.0700422411169064,0.0222735202634049,-0.0158266542532124,0.0747110754113288,-0.0803673930640843,-0.0226830854005124,-0.0580270593022229,-0.0259881803398716,0.103687272250654,-0.0573165504661659,-0.0113533723999614,-0.0174434042458102
healthy,0.135981671950628,-0.593656384258882,0.100083049239624,-0.406306672140457,-0.374084906825214,0.420475054594591,-0.193523147266624,-0.394823944553122,-0.316087777010945,-0.0099463110004314,-0.141380902369039,-0.0750486362635826,0.008221559320568,-0.0762676253607425,-0.40578312641659,-0.648285189206466,-0.45690106714569,-0.0674763902741376,-0.538780146109233,-0.151287989315838,-0.312343576066394,0.129115651681225,0.201266599115405,-0.099380120553139,0.486655660561261,-0.37297305025235,-0.133974009338855,-0.47518103737357,-0.493583587857611,-0.349725786080875,-0.556192099176404,0.0199801156727641,0.0677242635352963,-0.45327505192877,-0.456779343883658,0.0786318476869201,-0.0774940247967871,-0.0328290520462657
healthy,0.442673108934487,-0.214714525797944,0.27604162003813,-0.370552295015721,-0.19052885575955,0.0680474098617112,-0.0431757129005069,-0.199563047967609,-0.120400728316103,0.159133791912163,0.179206923855117,0.0782055727638877,0.117229846463929,0.283724952946753,-0.201366463480817,-0.225045293303045,-0.119400976869429,-0.0574422899597702,-0.095541646721745,0.0427708215739488,-0.16785984582224,0.301188567228716,0.327239558041985,0.35171994284098,0.411800786978981,-0.139452638844204,0.240131563959137,-0.200422587992845,-0.226322444125075,-0.205778856111109,-0.253641346030798,0.153299337878687,0.270270242366009,-0.0420315145773951,-0.182178127430084,0.383718699986525,-0.2128527505594,0.202980298107829
healthy,0.376329598172837,-0.259635125736088,0.375191564718391,-0.200836070220265,0.0820206460940229,0.123268036470013,-0.24849967437041,-0.288153946622054,-0.212393238060589,0.281982073383097,0.295663283661691,0.220510934840917,0.456653642387608,0.222537451471853,-0.30387509059303,-0.17616768755409,-0.187256040189596,0.0177399241067663,-0.186968115287697,0.283951291161292,-0.172553756638084,0.430462436619017,-0.0470136319550656,0.0668968443921076,0.566203946418067,-0.193682511976686,0.240150273902825,-0.108873134076705,-0.223345502709109,-0.175186927463848,-0.0656411564731115,-0.122804407060309,0.285144094919785,-0.224718695488476,-0.189938790143998,0.308503602773258,-0.184981205875944,0.16541208980678
healthy,-0.271026125713371,0.262625207995839,-0.329350774365594,0.353138376228346,0.0702322107368426,-0.456800947210132,0.321503647622821,0.275875373382981,0.40160896598905,-0.301178943565487,0.106717906018242,0.0323698454226745,-0.250088152499679,-0.173666580203491,0.25280868006457,0.178026495314777,0.505112830599894,-0.0265573201088124,0.254941517550144,0.131404958192352,0.405618455755673,-0.275204821338491,-0.297990660705801,-0.039942721058799,-0.295072034775413,0.299265197072899,0.0299994100238058,0.222583457187785,0.376320383943073,0.106428937208993,0.220223431564904,-0.0656971762368349,-0.462833404854285,0.256749370662734,0.435646451079504,-0.342943258407557,0.146781824774344,0.0210249336663962
healthy,-0.113415136711676,0.0786267158196806,-0.120507429144383,0.284318524073633,-0.0226972251604319,-0.127566553879763,0.0581517523986995,-0.124396418675703,0.0402805797136406,-0.0407546850059033,-0.0700134080129816,-0.172548294270795,-0.151078244410131,0.013085630088681,0.015683619182075,-0.0703362691230533,-0.0017950846359499,-0.196576031834629,-0.104435622722621,0.225362053506997,0.204065010724226,-0.0651903022945471,-0.310222617658059,-0.0960777220905543,0.0366609159790656,0.101226893030447,-0.187413183137012,0.0022616924399843,0.0864025866841082,0.0002845105009889,0.0546682263978262,0.0652845431691087,0.0417961175946286,-0.15860457874289,-0.120498812086174,-0.0174440463587849,-0.0905785840003113,-0.147744283193085
healthy,-0.106228903975657,-0.269559823178292,-0.289341602492933,0.0419186333883922,0.0494180546246122,-0.24599017944818,0.163069366788932,-0.112244489108927,0.0550442125751975,-0.262242261482558,-0.0152092764424866,0.044191149405051,-0.238803823522549,-0.353769074953972,0.076531831718743,-0.371721625537125,0.107484362816121,-0.198183231380595,0.0204608763279336,0.049225848854675,-0.0260343931857926,-0.191007505531975,-0.0147378046119322,0.0144916129754332,0.124961905933928,0.0574158634374948,0.0200737988731463,-0.106343177843743,0.109726164118373,-0.29861740291734,-0.152672226082715,-0.149468094578949,-0.435534151273271,-0.139036642866932,0.266988101882969,-0.143980544547645,-0.100130817579567,0.0456666109007668
healthy,-0.42018704429546,-0.663786768339794,-0.455747666172858,-0.538020459645421,-0.513324563674523,0.177614863781873,-0.442128145457572,-0.500171733668986,-0.326619296985493,-0.360816487729683,-0.166017075073328,-0.31146250303659,-0.344460233248753,-0.423546722065747,-0.535478265440285,-0.733657134883369,-0.62584686822498,-0.0689576828225541,-0.539816539809904,-0.44448798553084,-0.476922110612226,-0.36646068963951,-0.0833996345358139,-0.3589674397676,-0.113531150349476,-0.290608941545601,-0.271296411256841,-0.395495694666823,-0.432838589463219,-0.576975049409918,-0.590722341710949,-0.293725007721208,-0.343579147822275,-0.530888029681517,-0.560724056252274,-0.0269371382431505,-0.564387293733504,-0.178284517162996
healthy,-0.314340125749611,-0.654161339992537,-0.388124159467163,-0.5103322854968,-0.561208899028783,0.169639616428132,-0.346800644064996,-0.469081204172586,-0.400597624740861,-0.405475294690215,-0.247336815091503,-0.3422472863857,-0.299277957926281,-0.375468794889161,-0.422837618068163,-0.623603095691296,-0.447768589052004,-0.16183683275397,-0.504602673189779,-0.509001433599294,-0.406445041541436,-0.359088318644516,0.0413614548622007,-0.320197121041734,-0.19559189208452,-0.441762375265345,-0.333903692297956,-0.408701297449004,-0.479370773550686,-0.379229568929175,-0.571375560541149,-0.285903488501738,-0.274046954240711,-0.541676294131588,-0.531427269977692,-0.133689417056881,-0.428629221150103,-0.261935501319185
