group,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD305,CD31,CD32,CD33,CD35,CD36,CD366,CD38,CD39,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD57,CD64,CD88,CD99,CLEC12A,CX3CR1,TCR
healthy,-0.438855075592841,0.412637392637444,-0.302334226433088,-0.164226809704571,0.167625931080496,0.0569729202188612,-0.29954808603185,-0.0361658596307378,0.0073263310142878,0.100471392106501,-0.161001583388291,-0.321980593808173,-0.18135171693918,0.0238555440013541,0.0079383752321368,0.377706002221645,0.0891817079865278,-0.351878992162866,0.138009762164357,-0.104114047248609,-0.328038966514959,0.0088802517433411,-0.354698333757919,-0.420967215805663,-0.318005417944209,-0.617728081859747,-0.0631791950278507,-0.338983793143143,-0.507003328292955,0.0586539798104268,0.12597604543398,-0.183413040322905,-0.0476785874104142,-0.157229598641512,-0.364131734530875,-0.167047535844417
healthy,0.0243288046667086,0.795136961413584,0.0728432118181331,-0.29141493626817,0.748514833760176,0.61489869132344,-0.535574199034058,0.440349178902842,0.706684739007635,0.711217262618404,0.653274557891132,0.259149689519392,-0.0990970188480716,0.168544720514538,0.75347658873959,0.758160981347452,0.84256515498635,0.44559937168486,0.730562188313696,0.583041277432883,0.251213777409333,0.770479167842771,0.0730192177953311,-0.488159727902986,0.325437149605318,-0.343585854874069,0.698306598848867,-0.163662177875345,0.406744866444094,0.272560678321857,0.74522521787871,-0.120588465473156,0.730518330130051,0.614274867057866,-0.190201651790867,0.162340616662204
healthy,-0.348492368735999,0.360405686086747,-0.341457822061239,-0.180925997836491,0.358278266033467,0.315688793888138,-0.446971711149959,-0.0547396472804929,0.175366469838004,0.313197362510021,0.199247891715296,-0.153872396691307,-0.223107226989663,-0.264579782492953,0.408796306141692,0.370629112131881,0.37707957248149,-0.18261394428517,0.305478229106789,-0.0199506252374442,-0.138546728166635,0.23504319983507,-0.465298623518434,-0.428684206014393,-0.190828307250748,-0.504208176800435,0.157818435765204,-0.500096980928466,-0.342561123003474,-0.0219018989082746,0.44935791662283,-0.348461204415387,0.321687396916013,0.114417091432466,-0.385015891592895,-0.166222933825741
healthy,-0.253619019591706,0.56019903163969,-0.367086900407263,-0.239783042945373,0.420114206508068,0.338628340917846,-0.494036416269237,0.0951679242623948,0.0733119143015384,0.347792670787206,0.149585252107611,-0.0173547341490389,-0.167531114754648,-0.102052667329352,0.390653954982639,0.581300718091885,0.427807516942642,-0.16614291942443,0.386285290644792,0.143321114610352,-0.0544171323856181,0.207033252501057,-0.390100765843003,-0.585406522616794,-0.232392355549799,-0.466742528826198,0.101698594477003,-0.494595282621156,-0.410441131269425,-0.0079481319124786,0.535867213513141,-0.323755906700494,0.303159732208157,0.179592995150419,-0.382650354052156,0.0255233607428204
healthy,-0.264272044901537,0.339611830850286,-0.259500605304173,-0.489743542195188,0.192880372303971,0.20689415192581,-0.471187156528212,-0.0453025232110325,0.0310059369390192,0.144279955143846,-0.120932052784443,-0.087834843692272,-0.243359332227817,-0.0998608570792117,0.208382715303289,0.429595080135913,0.144276987549687,-0.343228439183663,0.298531035087682,0.0315912727123335,-0.266267618038047,-0.139791056131348,-0.331399248825394,-0.338415067044853,-0.219911241496122,-0.656010403857521,-0.0989730701532466,-0.35897661172716,-0.470532364586103,0.0187461132210287,0.337868593224209,-0.14597429122665,0.222040176056693,0.0220124162830727,-0.335449928012951,-0.143479549747974
healthy,-0.27431616096014,0.249422754208043,-0.204721770382705,-0.102478364007353,0.312131556294591,0.336128911987407,-0.136483727428129,0.0339271837951513,0.17662504090581,0.223539191774184,0.235181145171677,-0.0420484524108033,-0.233744940882709,-0.293134841821505,0.276952455409525,0.260216822697269,0.230841188458972,0.258493433824774,0.251709213246198,0.141709284481034,0.104140582571534,0.0935925448909441,-0.148837437972472,-0.152532194964009,-0.0834000116209978,-0.434914414169352,0.0977671126370635,-0.280195956110897,-0.160870073753822,0.0638300430278638,0.0650291327752239,-0.21181695901104,0.450929720535383,0.280077061945654,-0.188796420936425,0.311162221879928
healthy,-0.324690168266296,0.738138614704045,0.110799481812644,-0.810583248919976,0.724007363739471,0.139010151080573,-0.760035493435109,0.181091415646045,0.666587127453412,0.720905835924278,0.453043556246403,0.194972417246813,-0.443512113885834,-0.0129065934143623,0.824812079738713,0.539036084717081,0.704282079970277,0.274949508623714,0.605296216811288,0.321285842306223,0.4490235536018,0.563810714223162,-0.210916748845212,-0.518428443351225,-0.106663945997815,-0.210358886470735,0.526273332423169,-0.253274457985838,0.0728618527126685,-0.0480394539984155,0.708327633917478,-0.549924886651953,0.557427799541774,0.497352835427764,-0.308735865978809,0.201000395046147
healthy,-0.203537285182169,0.399878048918358,-0.172259590293545,-0.076146665408717,0.306483280623515,0.267521483884852,-0.316969818712343,0.180067959594011,0.310764035052583,0.394223306606262,0.0066008914256501,-0.0241762106368372,-0.0777409778414699,-0.111122840024965,0.434158293655223,0.414814951584814,0.430451919376495,-0.0034608805238576,0.453231286309204,0.117640794221822,-0.0963122239979397,-0.118063948323342,-0.247776848036843,-0.245642762735763,-0.137669745610507,-0.366717332601554,-0.0139286717990422,-0.274522842615906,-0.241386263118645,0.106688398251722,0.446719975622403,-0.363865635027081,0.488276897674323,0.319137786266402,-0.34269974785372,0.0664247242714841
healthy,0.0582120894967792,-0.0676198837690568,0.219467134691139,-0.107335878318491,-0.358115803364681,-0.256970262650586,0.38397528278124,-0.0898577346422922,-0.551509811089441,-0.0483883995158217,-0.27894074232352,-0.163566889188252,0.282415507058974,0.0109174595551035,-0.358404733161475,0.0586821247347387,-0.414725970145828,-0.271092576330757,-0.375863292911261,-0.196305235746032,-0.216515420659218,-0.132868805428075,0.0702933149479198,0.144250588015694,-0.0358909712269604,-0.0713964513266041,-0.0868131196816783,0.102590765432517,0.0048213960063446,-0.0538494127900251,-0.30006625198458,0.576097114391765,-0.535919397632418,-0.424965854057984,0.249706560175813,-0.219878161327182
healthy,-0.235315017306796,0.69490951354935,-0.187141564646718,-0.287173707842561,0.442516923248719,0.339294538728172,-0.473029129608937,0.230091532163611,0.237179297248255,0.456575857863547,-0.0037658766468549,-0.156398649896682,-0.306218972956593,-0.0078046867888413,0.409647385146321,0.726011992029906,0.350062129440971,-0.204890128385642,0.411157844183621,0.11435076692737,-0.0537404267053639,0.0837548568727267,-0.139706985483559,-0.475134770109778,-0.222839172142707,-0.586917261687848,0.194175782555702,-0.282147800917721,-0.0847719812232036,0.134038479477585,0.367295988778119,-0.105024448145539,0.269499701688076,0.147282791888088,-0.233493430167293,-0.0482178032840217
