group,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD226,CD244,CD32,CD33,CD35,CD36,CD366,CD38,CD39,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD88,CD99,CLEC12A
healthy,0.181062721192982,-0.323915341736351,-0.0176136621441313,0.0032160839114433,-0.209428547157736,-0.0304855904468004,-0.206291513083562,0.149372311158422,-0.0069492459082563,-0.139468708287406,-0.376013760216039,0.270829211989447,0.31181696979445,0.304246384849297,-0.179419818505617,0.348236134181766,-0.215579514604944,-0.211235605141649,0.0467934373126309,-0.275536061676675,-0.120832408553414,-0.42641818615552,0.0182654508418115,-0.168976578261471,-0.426586376966502,0.0639522817545065,0.124660368061538,-0.231602381174045,0.373689512544649,0.124155279475895
healthy,0.661856608687689,0.330343125842909,-0.207097247892234,0.64438852873896,-0.456641209831669,0.39182106861657,0.639043191294769,0.573300210633029,0.491364236968413,0.0294714751232949,0.255327927445958,0.717162627118167,0.585344244804061,0.703506865511167,0.40306515571977,0.589691152985335,0.662414000531099,0.457868237466754,0.561796490657188,0.287208758373613,-0.305213566388951,0.024191813176874,0.526456810377473,0.119473850281561,0.519580711312341,0.488497852509895,0.596785314772128,-0.0340864059321934,0.626048218507856,0.532306889707168
healthy,-0.0659557720183545,-0.176448659184579,-0.13146321303807,0.0654457758593287,0.0853480185550922,-0.141431250395168,0.103809749467835,-0.122389617260848,0.170691584049149,0.0035106772196212,-0.124938243257718,0.0193345925836851,0.0367245256218514,-0.0245924895842109,0.026032893141601,0.0794887425357207,-0.155071182670679,0.188213177556725,0.0304258913888004,-0.012272116065771,0.113294310503651,-0.0105550106041557,0.081086321294243,0.0673027641410809,-0.015366063877682,-0.0592697678459998,0.0026681846093363,-0.065479620537245,0.194422927551636,1.37747079029804e-05
healthy,-0.23173696301346,-0.0069133642960673,0.0742634733586691,-0.308172717661579,0.108685402633473,-0.190349577341148,-0.351512863227272,-0.231297317768263,-0.350773501662928,-0.0154278211614474,-0.121666284819658,-0.265431749548644,-0.146529339654333,-0.272350704003112,-0.193677581432038,-0.209524426308689,-0.367911964206904,-0.318285963340714,-0.341087814299622,-0.121006365088257,-0.0517912051372316,-0.204984391848517,-0.347186332447893,-0.0830584037189528,-0.195863208338406,-0.381596311143755,-0.2472413446061,0.0565765740134666,-0.223299977458825,-0.306145423862344
healthy,0.300011008239413,-0.0792901607324115,-0.025116034899694,0.411318936786126,-0.373507138509029,0.157000038521697,0.203246993739298,0.179451632963856,0.248486381922808,-0.0857777984121987,-0.15965373133669,0.430989917303332,0.339227637736007,0.472645544676053,0.0523463470513241,0.376240337243005,0.0721597411681717,0.154084547343012,0.189424666098112,-0.0759787992584085,-0.148889275866881,-0.144827985610592,0.201924482913848,-0.0959609382879452,-0.0641080062792535,0.389650266170195,0.282443442271108,-0.267609539268766,0.575366953791727,0.484074047077404
healthy,0.43590470231528,-0.0046503817187743,-0.307006401940456,0.439571067224903,-0.0270062085532863,0.210384329919297,0.29859247602988,0.26038596492478,0.13742974677875,-0.0250570365245901,0.274252051423287,0.348839021704346,0.278107057350331,0.113845244899693,0.269328172072184,0.35192735551909,0.376206290721854,0.15796038520814,0.108697936557394,0.0540203734795479,-0.0452800240764471,-0.17966642662842,0.0770346843016243,-0.103772772900821,-0.0370471476296814,0.186488736386988,0.385551672879955,0.0263050284497461,0.158886042657204,0.239419698343123
healthy,0.580218007045859,0.0808442983163241,-0.488487955627807,0.538307942184378,-0.38694423638587,0.279884391275912,0.342203910616482,0.435125194206102,0.277338008636466,-0.0118771984885011,0.124146380600032,0.555118599069642,0.504080341194522,0.500914254211908,0.0810993806798601,0.487382122998563,0.173454933269618,0.171552695652969,0.0651998422733163,-0.161691258312969,-0.247678738433238,-0.120659773945387,0.28286466323737,-0.221926601255035,0.0330191411896299,0.476298256415313,0.586005526910039,-0.305623098693695,0.535255731079369,0.450886945160342
healthy,-0.437027921156016,0.182981723169355,0.0876060073347502,-0.410148990514201,0.292737011965664,-0.199579390791251,-0.31050352498865,-0.34144502370756,-0.258951999228677,0.228329461208571,0.155282184286509,-0.323538908861988,-0.280604319303854,-0.354651889289013,-0.0439402671882434,-0.488149554568533,-0.139093191815348,-0.0346460669518362,-0.186471010376454,0.166894301078977,0.181951391869425,0.254472313219804,-0.262835318840491,0.2188480214063,0.0863835053736608,-0.299175293967867,-0.30034322453657,0.3994178897144,-0.481941973860648,-0.268172489169911
healthy,-0.576542600442361,0.105399501747899,0.290324821257741,-0.467037799401433,0.468823785800302,-0.208968159216353,-0.209809856717971,-0.354388129129022,-0.110900444583389,0.238124637732116,0.043309997125875,-0.348822561332308,-0.445044167278705,-0.37087626012448,0.0926754619127564,-0.367593227066611,-0.315885870612242,0.134787803473642,-0.221677667423811,0.187667796548164,0.381262789723407,0.389838575292605,-0.0691568088913788,0.330693773507504,-0.0056344000572364,-0.316996775945249,-0.537229443754564,0.14863140096409,-0.228449780476198,-0.056751714467853
healthy,-0.410671365749426,0.510436651442599,0.260652927809861,-0.474709724347855,0.641536137598217,-0.0085042617689646,-0.2197297673341,-0.291595019313434,-0.120239744447223,0.397297326740685,0.312691030307325,-0.386882779078662,-0.415306735779384,-0.403069288690584,0.0058370577019136,-0.403652488994587,-0.0333325465574567,0.0668210296784145,-0.238227474451242,0.368673285642901,0.397974052036124,0.50693267768005,-0.333250220238065,0.339386522568666,0.215506484462823,-0.195223519086329,-0.436610038431619,0.510914943686388,-0.486750499365045,-0.199060985010493
