group,CD11b,CD11c,CD123,CD138,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD269,CD30,CD305,CD31,CD326,CD33,CD35,CD36,CD38,CD41,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Mac
healthy,0.608504370443425,-0.105029746755676,-0.219566564942212,0.0385137898919802,0.193918478886275,0.173936609248441,-0.205658998152084,0.173779945533482,-0.0701340640280331,0.244896068060285,-0.126724841480454,0.153688022803766,0.12214476489817,-0.244144689490304,-0.0143003648149611,0.159957229075814,0.10455849349696,0.579633523630934,0.151740685351827,0.218413550637557,0.0810429392320127,-0.340391723802403,-0.261700862374252,-0.568466412362374,-0.0406858367432805,-0.264477735616849,-0.375466910510288,0.196216476540636,0.207146729438108,0.345107842450366,0.0197000594592174,0.308606743273898,0.0030944859877088,-0.043672303979385,0.205248694585838
healthy,0.809040577415119,0.0469161866860209,-0.385108364745802,0.314954453740147,0.734776516841714,0.623847705921898,-0.546889530637646,0.444720684632838,0.683811313813834,0.694925059686764,0.593319295435606,0.447612698877709,0.370440179794141,0.239273171070136,-0.13733546379263,0.353243655442846,0.751935794176054,0.769281404499715,0.825937173295631,0.711025296537704,0.712477401754399,-0.533448969261012,0.290130563575759,-0.349738751843446,0.64335665503652,-0.181754027903984,0.347058533424979,0.525866949977778,0.745152841673294,0.59095790375267,-0.140149941558653,0.585170948281443,0.71569663646365,0.573567047277847,0.425517673362509
healthy,0.574508810058897,-0.35807661611507,-0.191979454018825,0.274487446496861,0.645103506490464,0.438547297890504,-0.623575954406459,0.053027066240218,0.3525838739659,0.52620974881078,0.649099651675736,0.388120469741552,0.197729586291454,0.0688036582744403,-0.159662072651852,0.175740066927655,0.691498646232136,0.574441856501991,0.739549154842428,0.552196416974054,0.703756627362699,-0.549708473908714,0.141513549035238,-0.453328336963262,0.651786365033903,-0.451940864807261,-0.259065930614368,0.491856715876622,0.588977539849058,0.49890429829422,-0.506821304089621,0.43909177847741,0.621965259591015,0.382317689784193,0.255989850138239
healthy,0.609006663714808,-0.413922202667034,-0.265081936182343,0.139618448056535,0.582518303692204,0.496401184430387,-0.614263432353945,0.113444266829715,0.215511151225518,0.418493024909211,0.48373026496528,0.165572858048339,0.156197432488672,0.0166482417738837,-0.113471003089169,0.0853886091172103,0.547493901316441,0.633563556672221,0.647407557967923,0.566103306070818,0.522852550354414,-0.476572989212416,-0.0427858308982525,-0.439567866141601,0.394617407804656,-0.482142988584958,-0.390262224327404,0.360998456949736,0.637170973881821,0.462865026507814,-0.419776595268803,0.522990810785032,0.536949235467143,0.398941548882629,0.207542099424401
healthy,0.391999745733902,-0.0480754296630768,-0.224383105417507,0.0265149841263739,0.177068909082085,0.388565289618159,-0.279886499423693,0.143943365136904,0.0520224797546776,0.252162111149237,0.276651325272311,0.133577749102716,0.134493233052351,0.0992582314546668,0.0892236328094723,0.150464673655935,0.258877521440374,0.452638481259245,0.342236272103192,0.31495778754871,0.374640198341213,-0.229918911684034,0.0988161331587806,-0.371923151847603,0.259493873099204,-0.0925251913623489,-0.113676075453952,0.289679991142138,0.249595626586621,0.336169099283049,-0.0134652411422668,0.283162529606364,0.327757189980589,0.233812039961213,0.0579725634755277
healthy,0.498415197752398,0.0859953206325052,-0.0794255548691168,0.43030954583934,0.36798435045655,0.277227645387853,-0.144513527684125,0.400620775946592,0.48305135202362,0.288554256574835,0.184797941873184,0.527721702296725,0.193978917571067,0.444113149963255,0.0438731623007657,0.117988893763028,0.499811320655387,0.384199088552909,0.375636796524662,0.450902645370731,0.245045353065747,-0.110601160069138,-0.0865412152942862,0.0729655185623284,0.294173507983082,-0.181115736866546,0.206619994232754,0.337617434573591,0.429750421099811,0.344850769853484,-0.133049005263198,0.34037223507736,0.415718557215515,0.543452377056393,0.382157314284552
healthy,0.657067691255939,0.138846323503215,-0.602650518997055,0.279191790473912,0.700055502058568,0.25071889476718,-0.678150297780029,0.186260477863011,0.611144969028141,0.686290315618937,0.332340473242356,0.295960765584753,0.299934850717281,0.106280216760355,-0.207890875990606,0.217340052275291,0.717235439368893,0.475606457398,0.655830811137563,0.536358252515266,0.424262206338,-0.56631377429186,-0.192169011403671,-0.0060763914936526,0.426937065046271,-0.214220011707537,0.127623895981634,0.632864884633009,0.567092736816121,0.374909755643772,-0.407671015804367,0.400394171425615,0.637490386182783,0.558458663724648,0.509814960506421
healthy,0.473598070257327,-0.149785623948981,-0.204082156647148,0.189401104992897,0.318306471719336,0.293247105261508,-0.371545516519843,0.296528143260978,0.295027337641252,0.35959907593329,0.194521994764249,0.142747464389535,0.0517731881892221,-0.0149587125478808,0.0171730701520524,0.108202421128395,0.389302576415255,0.387570723472336,0.393252776073305,0.518955394600623,0.124743857309887,-0.0936011950881854,0.0214038760548804,-0.359577623986417,0.237111698365918,-0.202490249400217,-0.218808104883931,0.315240052988423,0.529741531636374,0.420745258194072,-0.229574327613411,0.455709115308469,0.476760675123381,0.296409758424998,0.258055037898332
healthy,0.805234138318491,-0.0829745517170082,-0.462083868318329,0.259651412758003,0.538634536290239,0.446805121393356,-0.53872562383984,0.315137431940252,0.265383612671461,0.521867677234195,0.245054609578266,0.303105495265302,0.285499348768886,0.212303534832064,-0.176132421290698,0.301810463428777,0.518938092503432,0.704925941612994,0.569683257691801,0.528758650924503,0.327929545720978,-0.469228220092715,-0.123960467048117,-0.52715022348216,0.247988719732405,-0.20434684516837,-0.178030101139109,0.469513282479205,0.494646314637716,0.506366124887277,-0.121677748166895,0.482500413920954,0.406945372881009,0.131882219290018,0.343782353723985
healthy,0.683701823550952,-0.336355229524984,-0.286583979300934,0.205581936973511,0.476072363079118,0.402997479521686,-0.560905744834168,0.202653695456144,0.221476204525407,0.445896255408172,-0.0426980720781389,0.251607492896446,0.208071354037823,-0.247731739359722,-0.373667821469789,0.213485793611546,0.437955078828415,0.711902747829771,0.423331239636919,0.454893379346315,0.0269909229837159,-0.455640107697282,-0.284179700853373,-0.633910464344204,0.212467534616665,-0.354706127149661,-0.160651710225353,0.288880414056536,0.431595150762759,0.474333835108048,-0.27285173346575,0.502516039416331,0.425355475748965,0.234886697774996,0.257528984981785
