group,CD11b,CD11c,CD123,CD14,CD16,CD169,CD1d,CD224,CD226,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD99,CLEC12A,CX3CR1
healthy,-0.176156158959809,-0.469651990541164,0.208009291350463,0.0431855246190755,-0.43393733568392,-0.0799795137267601,0.165627487115574,-0.044176283122111,0.0422395232190803,-0.205986675412719,0.0766436009883419,-0.145355459721062,0.218875610426097,0.195746579726265,-0.0833115191478112,0.166430862608404,-0.357681264644333,-0.208085795840297,-0.120402170879165,0.0140605901989519,-0.315823125090508,-0.188279407318448,-0.124942838116246,0.216478603144095,-0.0788263628875934,-0.117556403545707,-0.631796135688021,0.33132981328931,0.0883909666302506,-0.313117508342759
healthy,0.171470835946086,-0.0454326617185685,0.0472746528959962,0.25999032063465,0.243707324374477,0.441481844980696,0.186678618855969,0.224819896018836,0.376324547660624,0.319249650680941,0.0841460112898367,0.152340397871732,0.163393103647266,0.207708421967185,0.129807290499188,0.196176306383409,0.199890443310311,0.217306807881723,-0.20993113463957,0.340832281804617,0.123128364993057,-0.0606955953633259,0.361883098940645,0.170255146905369,0.330140085861545,0.036460486970822,0.247800533409596,0.265358846407406,0.172958246370868,0.277172890230968
healthy,0.642081040820048,-0.40153651124655,-0.251908218484699,0.646371561094837,-0.727312053327988,0.269204311352081,0.349114612783164,0.541762288097899,0.651969847985556,-0.266433183378033,0.679714271253739,0.631494720105883,0.744254429753828,0.633315622926674,0.252910991492617,0.652576906985772,-0.403227856219738,-0.590332428325788,-0.411824714714733,0.630385069990487,-0.413354877870034,-0.212795610038031,0.521084631097267,0.690211722348375,0.572967461148449,-0.175191933626872,-0.540887923915986,0.67721764381615,0.289544136141659,-0.450938287458176
healthy,0.339635766296432,-0.51587903530023,-0.213551088528089,0.518416097667036,-0.573997061958749,0.111200209781105,0.29887868482321,0.35730710909148,0.500119680990882,-0.126544294581545,0.466086244794157,0.323232138734027,0.604091210296152,0.528464777708678,0.153232779837616,0.498330691685781,-0.406956681701497,-0.437055650190799,-0.309449676023761,0.415895672371257,-0.426941910168121,-0.389351454645247,0.322518824073437,0.582401503562437,0.341891002918721,-0.223726676070597,-0.623362627764136,0.579417899196311,0.379343155947491,-0.333927878184636
healthy,-0.601469482471029,-0.0588814653713709,0.468806259441621,-0.36741209913944,0.351547428166639,-0.0476097574456116,-0.0867306170651562,-0.397103217004017,-0.0850375030024258,-0.0973386639135653,-0.338326852613385,-0.592066749665875,-0.306374084394217,-0.386644467967459,0.0108591691661611,-0.120016039733882,0.150876964719968,0.273329620993219,0.458253194868427,-0.110848163774819,0.112918912168028,0.186082241847572,-0.34011460029381,-0.428415112275003,-0.414326069000304,0.005070027545101,-0.0961683743563546,-0.26446070973878,-0.255758902081344,0.128149944805922
healthy,0.0736985726929886,-0.16014948871698,-0.139056345220185,0.170442057933472,-0.148448358578801,0.0629144362531995,0.210986371392441,0.0712665133391752,-0.0560140200140878,0.0638633194725055,0.346190569261906,-0.007800730250719,0.130123854640886,0.103641252755151,-0.236304869483526,-0.126826505986136,-0.0716729901686777,-0.0570701563371365,-0.252863081462652,-0.180139898101589,-0.171436029772481,-0.173047656992822,0.0941743424522558,0.128857727714597,0.0256493613957863,-0.287603210850819,-0.14909685921556,0.0652346395893292,0.213123107631959,-0.157272460368627
healthy,-0.662387609199752,-0.378603448552914,0.549200362101529,-0.634463357842824,0.675508839855671,-0.169200958462816,-0.551160280815926,-0.641313293416177,-0.341410647109712,-0.142782806965165,-0.671312938049733,-0.535216417378523,-0.617637765490721,-0.425001389313189,-0.426855981930043,-0.511581355670293,-0.0305198041299908,0.418357399807809,0.0172453777629379,-0.500452865727655,-0.017673006105166,-0.218759038739702,-0.586907804113656,-0.64134726038486,-0.268489756830727,-0.0327400743680709,0.303771889313003,-0.314692856818889,-0.390822693482154,0.229940573495596
healthy,0.279257902188286,-0.358994907142696,-0.120850645245822,0.231138955738374,-0.392552030993441,0.133338905217636,0.236827809571194,0.22027177718458,0.191431248008183,-0.345984969318683,0.329258303075726,0.147509780234063,0.332324019047026,0.341835442722194,-0.0569284059875892,0.042020789951933,-0.286108265539707,-0.163908246276667,-0.289489738792915,0.152298094026873,-0.286970153160966,-0.294702743532472,0.221760160827684,0.38528957792914,0.295382970330129,-0.117623813583072,-0.500025980366644,0.495643736653834,0.253149666066076,-0.355555808842421
healthy,0.455978336481376,-0.429116123347065,-0.411625325808829,0.476584107352943,-0.671561359578664,0.0621890540739923,0.307709278319653,0.408760859343976,0.188846680331145,-0.138821038353065,0.469129777103061,0.327132306500534,0.552155058470062,0.515999441175687,-0.158287181247279,0.184718476732169,-0.333448335911649,-0.489143686683679,-0.510595302377521,0.0856425217991822,-0.342474724352964,-0.381592854884841,0.334704956135455,0.509816657379376,0.278035952974703,0.0266057422259771,-0.511153804294209,0.523319246952282,0.226435884686215,-0.569210619557658
healthy,0.378524988941517,-0.604864405544103,-0.300723269542501,0.447278185791145,-0.647230798624233,0.0262518480386224,0.233976185674541,0.220091520390629,0.0323199581598516,-0.469785467079612,0.393308381843943,0.394360998909072,0.381351030567744,0.420376733256798,-0.0075381387415427,0.023837772921837,-0.382787342238913,-0.425537947527774,-0.538378285881977,0.278844290709938,-0.382662027592788,-0.241747347056708,0.147126608495545,0.493428828884147,0.362462796236378,-0.27586240488591,-0.564264475095709,0.557594859108262,0.158229471155115,-0.449735214944079
