group,CD11a,CD11b,CD11c,CD14,CD155,CD16,CD18,CD195,CD1d,CD224,CD269,CD29,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45,CD47,CD49f,CD54,CD57,CD58,CD62L,CD64,CD82,CD88,CD95,CD99,CLEC12A,Podoplanin,TCR
healthy,-0.304137926498925,-0.160362020411073,-0.442665550019336,-0.0272771784596393,0.337590619239152,-0.322437411062334,-0.169842771174568,-0.0926036513822282,0.111136983816576,0.0313885577980937,-0.119143245981037,-0.0600085266318657,-0.175181250897898,-0.411674144107724,0.172401124824384,0.0474341966605703,0.311360494870325,0.283396296387606,-0.22773832693874,-0.251854515435027,0.205253542294375,-0.383526496361273,-0.156760733681791,-0.0407438215695154,-0.221524879150321,-0.129310778788525,-0.0271286260648404,0.0262736146207013,0.215140648245946,0.0401246173194938,-0.502809771298589,0.141449159803046,0.46599685439802,0.253678345184037,-0.138825976012623,-0.0914939015995601
healthy,-0.0923604922950415,-0.261529311037939,-0.196727626626078,-0.331015886417863,-0.0360506562890499,-0.106220757922998,-0.02169293486422,-0.346209525341253,-0.246098822356106,-0.319311914249501,-0.520287577875333,-0.107022781883537,-0.130044823611138,-0.450540680325562,-0.175992020798313,-0.265205399778856,-0.199506737548768,-0.316324512086529,-0.10852350395465,-0.272184971639373,-0.289781033019897,-0.397529779963413,-0.457220337835016,-0.444704493196933,-0.103963989661885,-0.58995714950674,-0.507817500824956,-0.571445698556449,-0.20779336741203,-0.452347061946658,-0.428031926950271,-0.381147127976043,-0.286085575510627,-0.217026558217798,-0.587510956278258,-0.577846573823115
healthy,0.10196558232336,-0.228004109250697,0.155501670389635,-0.352065507511178,-0.124272962868531,0.437498648686914,-0.0684374855130362,-0.302367209647006,-0.106250130751617,-0.281480833437494,-0.182138580223468,-0.189272654411985,-0.0623892604717936,0.131753241893909,-0.269437987144018,-0.190440968961905,-0.393508189855141,-0.359659290097159,-0.237724094038926,-0.364360061388888,-0.289809110009684,0.0738068508813091,-0.165289854670455,-0.398587569337835,0.101613191545569,0.0797420062789724,-0.286111265635018,-0.235696693027137,-0.20752737380577,-0.36838032088631,0.417107798340416,-0.341406070665091,-0.507171077875347,-0.163526052906999,-0.293465483452657,-0.395650691275328
healthy,-0.35373682670386,0.454193042726977,-0.550428340634808,0.416374142930753,0.51719647315661,-0.600294887030897,-0.0537356255419611,0.239783465237852,0.16183599896768,0.344926193987164,0.108954192049731,-0.0485598782639788,-0.114508235909046,-0.209450144845073,0.429302546202758,0.454049313138866,0.53675069539713,0.550920881372453,0.0584463863570931,0.0079846446777305,0.422906195677852,-0.483981977097589,-0.0847524520134928,0.334191181940526,-0.491073538879266,-0.0510340334136924,0.202039077331633,0.123683954572115,0.545788695285761,0.363443742303569,-0.514481985502324,0.462305102154992,0.540632359837937,0.283313959384256,0.262080994961548,0.0779884366411139
healthy,0.0635308825198491,-0.593467213256324,0.0817095070460767,-0.496538452345624,-0.30677541590567,0.368047789909673,-0.192221778138489,-0.112612538116889,-0.0497669490844634,-0.347288433438315,-0.283830233749485,0.0414645660949331,-0.133640730460785,-0.0034176792091635,-0.386227870732454,-0.627608509781794,-0.295070949241863,-0.43741701547614,-0.165476555142023,-0.0643480508856421,-0.0656671196336451,0.144172519976976,0.0228687067736323,-0.148480680223267,0.161117232950911,-0.122021582459358,-0.432068714539276,-0.112866503685711,-0.376819072665176,-0.524177328358435,0.0532048206797266,-0.396798486610317,-0.424131852145268,-0.309661914457975,-0.240033625523528,0.0184494555343926
healthy,0.226035083895725,0.0725125945223381,0.216006556720588,-0.0114084094350036,-0.136997565199641,0.068562140647352,0.0828336981954842,-0.0277778373452781,0.0426590804384496,0.174242054727537,0.0199571915943683,-0.0092365264545028,0.168046787082336,0.232065083108692,-0.160126275448524,0.12008715021228,0.0833044725594435,-0.0230559656789659,0.136727605435361,0.0574028859437282,-0.0736584665208339,0.042311575878236,0.194954905830429,-0.0592235003033631,0.216907952486392,0.323541994986927,0.061136612852848,-0.0099257506507582,0.0067714546355415,-0.028006955549523,0.0406398501858442,-0.0884564207760333,-0.140949667187376,-0.162555970923105,-0.0867381760058641,0.0473620695584935
healthy,0.139484482579017,0.439818433485231,0.225415647236789,0.466742331254026,0.388623018682539,-0.411950038069786,0.432168448948757,0.281193623029989,0.461940336795428,0.376371426463759,0.165360726787468,0.154129497579687,0.330700990202607,0.238164268610318,0.495141730218296,0.359453846057311,0.549249610918229,0.319679499416488,0.358736339262164,0.372912961569528,0.316387156466608,0.203909355487092,0.0789545078527301,0.422875418599786,0.332677967187287,0.0220423160598057,0.38959333624152,0.0791924702718111,0.478231719974846,0.356785825714912,-0.209418061190834,0.26009698019434,0.437999660539315,0.432659354333146,0.478923530588454,0.286000562105463
healthy,0.0694402465518984,0.138431231389095,0.15485094990245,0.102593975606299,-0.0360879611455205,-0.064952722572972,0.0561022256592928,0.248653609169977,0.219737296185527,0.125184547084825,0.0586324718943939,0.254921825180229,0.155961133877478,0.153168220660057,0.135796175151028,0.166963076937063,0.0567469531920008,0.215250639663971,-0.0011073282202481,-0.0793225244342383,0.210648978079262,0.0138877494856743,-0.0564648325302409,0.199629228645424,0.138031477484752,0.0002754794105602,0.194172489235874,-0.0069227216813961,0.130847104246417,-0.0230897957859734,0.128189770145743,0.0306517394529826,-0.0241064195152977,0.117298024098327,0.171356934985652,-0.088867678552303
healthy,-0.460921371596734,0.251103356679971,-0.485185979474742,0.252925644397737,0.219854979935688,-0.58365016581719,-0.055984211515254,0.086795172695006,0.317800220267016,0.184087636100738,0.0423530127280686,-0.253358846303759,-0.0801755388091215,-0.103401018509536,0.344808521069861,0.137605038541831,0.344799777821848,0.381897861819723,-0.0139972899868629,-0.267456542054568,-0.0284869363689323,-0.495655631998526,-0.358892493870719,-0.138488543941462,-0.421200377883061,-0.0129409229984466,0.164043458878023,0.0067338624930773,0.262024212718028,0.0038568034671391,-0.697210878454561,0.181040045396912,0.412722717836584,0.176536218631624,0.0118931359520191,-0.0480131107579616
healthy,0.231919208410747,-0.598427008682829,0.246610787181604,-0.446761528615161,-0.300585140720685,0.60842108734104,-0.172213294059669,-0.200540237932292,-0.352071478259574,-0.394827879550169,-0.227771685987042,0.214665883931138,0.168707636497834,0.101374698675775,-0.36156498244583,-0.58084549551759,-0.369570656894107,-0.358227842812143,-0.208566495591766,-0.060188393156597,-0.166298110593719,0.144214665425739,0.134522724912129,-0.24872629918112,0.0860677292695466,-0.0514906208120914,-0.283612251352286,-0.175982657286208,-0.333542443186126,-0.4272938816696,0.214133727163983,-0.415061701557011,-0.316872607736624,-0.109129810956692,-0.296962474918475,-0.0932111112791518
