group,CD11a,CD11b,CD11c,CD14,CD155,CD16,CD18,CD1c,CD1d,CD224,CD226,CD244,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD366,CD38,CD39,CD4,CD40,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD64,CD66b,CD82,CD85j,CD86,CD88,CD99,CX3CR1,Mac,TCR
healthy,-0.276500820790683,0.306754790596244,-0.279473475405952,0.189180899264775,0.210730815823284,-0.387553193128505,0.0077350401662556,-0.0264701863256317,0.09091371186202,0.166151432785302,-0.0636778649395488,-0.188871499436483,-0.0552333480655355,-0.147530382784548,0.0631040012777152,-0.145517319182488,0.181398908708949,0.384940885452215,0.332478379673625,-0.0480345053336837,0.304439290364587,-0.120460415250054,-0.336784778302288,-0.272802211207114,0.152728135748682,-0.325853710150092,-0.206155921592821,-0.0252584085772338,-0.241182736810912,-0.364667858714774,-0.0660888233204014,-0.109437522177567,-0.367497638040751,-0.245377131065687,-0.0084214276779074,0.131474176224843,0.0368078726892467,0.311875688778506,0.0109870898582993,0.296057357801069,-0.134864913571317,-0.0797494853227079,-0.345834167532663,0.323862576226953,-0.135223779514209,0.0987456091825963,-0.132814484555665
healthy,0.0557139677890415,0.307871649969508,-0.0020106840794029,0.196209191928884,0.262910828264857,-0.481801965882941,0.244725330894,-0.31844133682782,0.27102585187442,0.155029540039265,0.10995354164449,-0.0290266954461246,-0.0007151253687637,0.224945993782785,-0.178753286574585,-0.244954814299379,0.33582879634939,0.293172032501746,0.376114137742275,0.161921322228462,0.213595931669885,0.436765388541342,0.186569245907452,-0.0689258527631185,0.251885331522241,-0.0652010403229332,-0.506245856905146,-0.0783505692588682,-0.0142857518548266,0.0554248802489685,0.163126396065901,-0.164391840438566,-0.0665359542651552,0.287251457673313,-0.291980660968381,-0.0573568969235719,-0.143637093538715,0.267641553238252,-0.215904902528143,0.0513455840493681,-0.0935826794540829,-0.0740074348451107,-0.382567270798106,0.22726422051101,-0.364424159373964,-0.120928244463453,-0.233513384141471
healthy,0.277951382238533,-0.661142823994026,0.317165774482962,-0.590893074831012,-0.315927308278358,0.61253072309841,-0.247195269219464,-0.0437011036722184,-0.245601240960022,-0.550872967764025,-0.567113682297942,0.0746951334626409,-0.0592199486863298,-0.0984624625607338,0.205867753150134,0.183275052836448,-0.620785003192976,-0.510265085712063,-0.666962771497086,-0.0734774112601359,-0.542743234079467,-0.359498419195007,-0.165909689326311,-0.0275327669312001,-0.64960497103814,0.27378184285282,0.618543432939233,-0.265611230062484,-0.120741846430019,0.378634838662121,-0.625862066807615,-0.0456263091853824,0.33508635004724,0.14434865332813,-0.0552169637702159,-0.496358747627598,-0.178137134877719,-0.579058297196382,-0.135523710710743,-0.477806677969165,0.0198490765909142,0.117114945285791,0.465709482397909,-0.481335110246084,0.434052945928928,-0.321029206032783,-0.0859310133689975
healthy,0.0755462319847919,-0.335842327636483,0.329559678003728,-0.440040572489897,-0.449928866745018,0.384082619366457,-0.0520524611195588,-0.241777971184311,-0.266118594375966,-0.34497321179391,-0.417740200960437,0.199083626025815,-0.312549486229695,-0.0559705916988795,0.138557499571489,-0.0405117274814153,-0.433270937057632,-0.302445266849537,-0.4487655029568,-0.188244209766874,-0.466418547282354,-0.244057062679539,-0.290428781656578,-0.139092469860087,-0.24568360384082,0.184955164244379,0.372943754515503,-0.259709527500386,-0.0667609328987672,0.141977524667205,-0.274804547429745,-0.270907084465559,0.126626838465839,0.211598882483706,-0.137978905766206,-0.402690578106392,-0.246168047333596,-0.506019353650877,-0.1405479208564,-0.45744656195579,0.094578356650634,0.240487891090604,0.406370143569973,-0.581004209839346,0.126052567935602,-0.230718221822777,-0.266111350952266
healthy,-0.292059959337799,0.346684055942209,-0.291923820077875,0.237210962469804,0.160047761881135,-0.367467381500115,0.044023324478077,-0.119008152511688,-0.067330313075557,0.258777748263014,0.119339600670282,-0.0964729894778727,0.0148723519393239,-0.0844604326759216,-0.165545207454228,-0.137076123989623,0.209718996126543,0.47479755429732,0.225827783979174,-0.233420357782942,0.361488890299067,-0.0668909317686954,-0.119703715653038,-0.19681303339444,0.0788319705658039,-0.258018233479323,-0.246854840258938,0.0207800132760722,-0.0917300243757077,-0.602202115621212,0.17106957231531,0.026100996511238,-0.222133139205826,-0.446508855904444,0.0706554399089759,0.205008479249779,0.0049215755154428,0.349181378867655,0.175681448492236,0.349093301319634,-0.070153109811197,-0.240761062950057,-0.184535950269195,0.296141563058575,-0.240581695022001,0.0885436363310369,-0.0494666005573032
healthy,-0.0251887530571718,0.201238455257101,-0.0059205762740152,0.127344791663785,0.282597621427498,-0.147373143159907,0.129803320936398,0.164149495024755,0.463598558299216,0.193280079520488,0.0836743566039403,-0.0574193007780572,0.15374691530464,0.120884049875314,-0.0622359832254033,0.0170869299098448,0.23955882925792,0.0019528073036793,0.248180533415558,0.198137506353077,0.297663154889564,0.132999245219361,0.184786225920997,0.296399796702499,-0.0647568875540864,-0.0289511329728755,-0.0469386717152717,-0.0885039481367802,-0.102700494593451,-0.0692253134351594,0.070414598213775,0.10668395200284,-0.122784980204054,-0.178706034032322,0.0318190845755133,0.340843446974042,0.298973042279641,0.19384473635523,-0.0681208284192918,0.129183529656086,-0.0198479220224072,0.117661640883241,-0.315229455992862,0.387217782610647,-0.15399902072369,0.345810572783072,0.12471516748945
healthy,-0.143197879785779,-0.632434158168284,-0.389012585675187,-0.655631468045076,-0.226735568868857,0.764144427984109,-0.4824070873496,-0.671570196261265,-0.543531160276314,-0.519059148123735,-0.357864872779339,0.1042875964844,-0.218796802088129,-0.375423150004324,0.280256121044423,-0.232318681458522,-0.729959558122313,-0.382198228845996,-0.662090065962842,-0.266138139171721,-0.615683334327271,-0.568714202999649,-0.468528701521857,0.029573148031834,-0.280428806509477,0.0121615917785542,0.591070025482043,-0.417616825999997,-0.0378541069220505,-0.128530147689547,-0.411734902632283,-0.0564130998822362,0.070749968702976,-0.378476846035251,0.0822370314210164,-0.615327107054465,0.0197681658015867,-0.750634090527567,-0.0540677680285677,-0.401514755347033,-0.357223559830436,0.0507412896345014,0.419472475606281,-0.608718798648017,0.118454234831065,-0.392375235488829,-0.319412392478952
healthy,0.291008307143026,-0.333781602447322,0.358186087724065,-0.270591527692123,-0.232619225429769,0.382831548217925,-0.0896508479256415,-0.164935798692176,-0.242610761275778,-0.294592977653214,-0.397139911163517,0.25003806694892,-0.11092028441339,0.0813296600654206,0.211758599873051,0.226990696364815,-0.204858498866329,-0.227514484233377,-0.353696946726186,0.0144804787880448,-0.361450165639314,-0.12632228456499,-0.0333580597813188,0.249393578827975,-0.303389906269166,0.244590604246846,0.218372410520786,-0.23282902601547,-0.0338288942866708,0.346128097094838,-0.261578935273295,-0.127391947195361,0.228126541628433,0.190722729390381,0.0702726881068913,-0.233435187496172,-0.0948859487389273,-0.324297203448471,-0.129178799509919,-0.259668724997781,-0.0046931284233479,0.074406338013347,0.508767011616498,-0.455380865731248,0.35348334576382,-0.206501819327645,-0.129622525625963
healthy,-0.249949962288867,0.257137835871199,-0.417091730697541,0.441163512335494,0.2765269192881,-0.629757626389978,0.0126325283928669,0.152782567442082,0.486094817461545,0.208112800272155,0.196980607306383,-0.355168921319698,0.107305074557561,0.023328369249429,-0.443059576896707,-0.126922322040357,0.383485911894929,0.0784460605695597,0.437502503759904,0.112020436656099,0.384078522489668,0.0492702009340627,-0.0615730224728628,-0.201297741978178,0.131249384493724,-0.312974724488356,-0.370454616458113,0.105978308177846,-0.124988960843849,-0.309652468980569,0.0351899121856871,0.0241755567284174,-0.339356316555183,-0.277373707640305,0.0377683551867616,0.255482602732785,0.0353284392145284,0.342059330400125,-0.0569700675980481,0.062651656146752,-0.0729426276714823,-0.0413122380303329,-0.644734489484858,0.497104066664398,-0.540708791023475,0.0828582551783439,0.12067302359543
healthy,-0.214989765665348,0.286052290001492,-0.409600453346392,0.249874116157554,0.234670863418675,-0.320928025494732,0.0071436518508225,0.0353246895356319,0.0287706895974754,0.201551012372412,0.0769682232963477,-0.298156509883375,0.277130438024866,-0.266250312685586,-0.28961655052209,-0.441127183022713,0.273691774467928,0.321778019535021,0.235057382363335,-0.165203798266676,0.345628084234491,-0.122907703180029,0.136318532908352,-0.261509965996114,-0.170469996097073,-0.209616718087165,-0.17000908975823,0.144772974714839,-0.0907230858767378,-0.385759787124252,0.207885719441468,0.286952691741459,-0.166625575745786,-0.212171777849755,0.0881367438870406,0.101252193721762,0.311442882454825,0.286727541610066,-0.035645109211705,0.379729545971038,-0.38528581961634,-0.242655638645565,-0.396620330101688,0.534758816423301,-0.345686015150371,0.0273654953611976,0.193360730929371
