group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD224,CD226,CD28,CD32,CD33,CD35,CD36,CD38,CD41,CD45RA,CD45RO,CD49f,CD5,CD58,CD64,CD82,CD88,CD95,CD96,CD99,CLEC12A,DR3,TCR
healthy,-0.0480098691383251,-0.177289367348603,0.299907520690697,0.110179222300378,0.224172029988225,-0.0877326553432273,0.006869588903117,0.069782040425169,0.0503869395496976,0.0555710673753874,-0.268139171249762,0.152290224647279,-0.111856858426046,0.242924480480536,0.207092665691887,-0.0263355494040062,0.118745526470778,-0.0962438409691571,-0.0372402797689406,0.052786218600806,-0.0078284521766665,0.187229099048992,-0.0100833603802334,-0.353743505105529,0.039046331529668,0.0251150071162126,0.401370779644832,0.307388277794097,-0.0256148802655778,0.0362255971223966
healthy,0.666370137079349,-0.0291745920638937,-0.389533006612779,0.568419357771132,0.581729371025301,-0.681678774450354,0.524041273829524,0.512647390111396,0.4459265700873,0.0890509304055896,-0.0564332292082914,0.645496481850466,0.614047007235221,0.727515605510881,0.582726747645742,0.590872031889027,-0.603879466784453,0.295789910264505,0.496230428470732,0.0003669519302169,0.288543337222263,0.619439293243057,0.407410642648494,-0.354357485071088,0.400409668575616,0.109228275589717,0.594161087116125,0.437035440728875,0.145022377829308,-0.0180179832508114
healthy,0.640323260918027,-0.30977640860551,-0.187345462084059,0.630192976073686,0.422866914733178,-0.775744428781409,0.314484174095277,0.467437880021448,0.598954295871483,0.104844431993833,-0.230169803599227,0.655267638513457,0.592172880650229,0.709135175086517,0.585220996270573,0.618271753360708,-0.657381374835385,0.264400687702467,0.590329705060694,0.0499243711154662,0.490870131873061,0.595754604733824,0.549844805840607,-0.552929729207062,0.471321346628167,0.0999905340550057,0.63519235094363,0.289379399594299,0.15663789645948,0.115691974352487
healthy,0.550797668847354,-0.115915018463501,-0.230730521562642,0.599203823178293,0.440486537450957,-0.44552485279841,0.506367846259697,0.464635426769442,0.623338711136827,0.249072583355042,0.261506190406535,0.65706172954674,0.524005159595021,0.705145291750223,0.507823438352994,0.669433515341392,-0.27792555411665,0.171986273087916,0.579326489765483,0.184346261832766,0.508757861103249,0.566364379116214,0.497475033481878,-0.235128696723175,0.467478902814433,0.291505381001557,0.616484949719014,0.591992754201975,0.200487294827498,0.198030223133608
healthy,0.214476681811851,-0.210462208919048,-0.117540295914267,0.392699788591789,0.362699362501867,-0.41972909022078,0.255260998568953,0.340298295921839,0.201100482044099,0.0564891233685033,-0.211285241733401,0.469465758299461,0.302436846418802,0.408991227238395,0.470954025430368,0.171439631744104,-0.135754050785889,-0.0037414426151837,0.187282193647646,-0.0036970123927755,0.31297076873296,0.390025631066998,0.336079308390277,-0.341625526346841,0.348130011050058,0.0777381345836081,0.637473472186491,0.437673523250832,0.0502567715017068,0.0380043792926152
healthy,0.477728799749282,0.184104728180283,-0.255552874895977,0.460535598216164,0.174071458602757,0.153000866416246,0.48856561279211,0.546765347806381,0.242146129280706,0.0002562692112567,0.123221234561899,0.375376094788327,0.438583722063979,0.446338474445763,0.356024555450163,0.142246812002825,-0.0405470677567438,0.135924686224603,0.149508864853841,-0.0106440357155618,0.476808836060155,0.43158282095453,0.341724852605003,-0.0620790263893928,0.274124514051773,0.0258375144480844,0.193383111403332,0.330318771783431,0.217540125041192,-0.0033723999372147
healthy,0.783762693591745,0.160300711683012,-0.687066908094011,0.768431397752963,0.0973303905388263,-0.774299366226639,0.640729650204651,0.710486448541399,0.39118031909982,0.0832259424230797,0.131149509762085,0.769057304837366,0.585450830255314,0.676579081762098,0.605702416937611,0.398031719171204,-0.50750314939875,0.486600766832728,0.463956071229952,-0.105226507552358,0.671818430211755,0.683944682996395,0.456990245994662,-0.532396247828521,0.472019274831759,0.277672063862115,0.599803658848512,0.473570169300851,0.240666215050172,0.129412019052246
healthy,0.249729756604523,-0.0124157092437105,-0.107787154818165,0.391859736126048,0.147082933206426,-0.333671947373965,0.350292797547734,0.381676103961155,0.217563284399862,0.138134437220775,-0.0542650765014655,0.355255268032095,0.226420728291445,0.431801107109708,0.354480348771871,0.18252148068232,-0.151595678370257,0.114777140367913,0.156496735378149,0.0189424717591834,0.247971562015957,0.415880234701029,0.202316102591094,-0.343443232331928,0.192859665207218,0.169986252636941,0.416862452172466,0.379256345290535,0.111291515260319,0.062448702621433
healthy,0.528607436429701,-0.310121131230944,-0.407565131596752,0.450799834525269,0.412218327218525,-0.625114681358666,0.27487479574149,0.468336442376935,0.175543760592604,0.0297752739411722,-0.159050859288257,0.495290548070265,0.422451405224738,0.514501929228595,0.533188000128207,0.117556507084965,-0.365916153462242,0.125710121136577,0.0740750409882434,0.0875487991931632,0.381781032718537,0.488815490718124,0.312821761669095,-0.419964585854737,0.417127432473414,0.0831080315837787,0.516550152322485,0.207440880734133,0.0535583544833501,0.138050813430729
healthy,-0.535424413623627,0.251927410319626,0.312373376901844,-0.306436798371724,-0.192574859246573,0.494203354564868,-0.143575031571468,-0.313193408119602,0.0315576651825835,-0.0155887273076675,0.0849008209648623,-0.26997035086022,-0.590081360027023,-0.34034938461289,-0.355950332701698,-0.135619746968226,0.455973309972858,-0.224470761127363,-0.184918682045056,0.0297619931342348,-0.166083178248966,-0.340854206492236,-0.382160003660782,0.23304811864152,-0.337402216542204,0.031764836680333,-0.214348207649282,0.012951494047304,0.0206504338674189,0.0895685945761119
