group,CD101,CD11b,CD11c,CD123,CD14,CD155,CD16,CD169,CD1d,CD224,CD226,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig
healthy,-0.0394151908785469,0.32585529274408,-0.325633971235288,-0.0677518895506843,0.0466209875933454,0.229691280537518,-0.287526548332369,-0.141675931746135,0.04183070418674,0.169382802006671,-0.11705703432755,-0.0795042972490088,-0.284153503357424,0.0045482043531664,-0.205983097965024,0.153805143401747,0.465242553157933,0.203184505425778,0.26884904593619,-0.405175773543316,0.134462367472353,-0.363175761999358,-0.32419867932429,-0.559639869456593,-0.0531833071102948,-0.341955487465971,-0.411785380095466,0.0834305106207418,0.157289550238003,0.171415657822461,0.278861775897858,-0.253028035473245,0.299356017122426,0.185751407350727,0.0330235594154648,-0.296741956278803,0.043892981280266
healthy,0.302449589913708,0.774896119222418,-0.0321083666724258,-0.378146045136509,0.703667441553284,0.643864178921486,-0.601518130656411,0.312860822830638,0.642926329312456,0.681104207453358,0.595970737506385,0.167245429415487,0.210246026826685,-0.19460976915351,0.0613483874757803,0.744571012140565,0.732888818714461,0.810075109442243,0.735059908371293,0.248944057940435,0.690143359943191,0.0152543348795631,-0.522968235554235,-0.375279706963147,0.637849112678549,-0.19266897915603,0.296732198018868,0.512159921137685,0.750870184941774,0.501458838113509,0.583476755224129,-0.243636815627114,0.588759582285528,0.743942940250854,0.582742449680876,-0.284829911817399,0.319198189860451
healthy,0.0588490852358718,-0.316932408376157,0.190085345091728,0.153118281815274,-0.479111591073074,-0.175202582222708,0.542998762252775,-0.167800063904845,-0.358092870440055,-0.302687384654446,-0.444882444789534,-0.0974760219380392,-0.180598120683037,0.202509974373946,0.134295212073536,-0.381881923277608,-0.247073006790672,-0.511889660758526,-0.380717476662873,-0.332027854940802,-0.472424035926484,0.213879427875116,0.49341399691036,0.13295068406447,-0.467357356792109,0.218155944158307,-0.0314418096770519,-0.299174708900884,-0.428742371172641,-0.325521404330709,-0.362526820143932,0.471729432519693,-0.261301849150828,-0.459712595421635,-0.0873297442834785,0.247856337051807,-0.0725062688882334
healthy,0.148298472589713,0.444468487092317,-0.577943219262631,-0.262614458568867,0.43500591143403,0.437420190218565,-0.637387240189071,0.0174476950874502,0.148331733844901,0.350067631390151,0.372637109648494,0.0992764846871377,-0.117945449422649,-0.228537682370935,-0.19976410797648,0.422754939725453,0.493676791579084,0.548515770542206,0.553882357972921,-0.0607385321807322,0.392856106025676,-0.523275540349984,-0.533505101762838,-0.512432703153393,0.295100742667469,-0.476086955503805,-0.575281024757168,0.234299355884553,0.585374813554596,0.254027899749336,0.366629623644376,-0.554942733551922,0.432671563854768,0.508296783106103,0.2849170570453,-0.420653148370166,-0.0556289402939181
healthy,0.141861663090441,0.561349279119405,-0.157028785676011,-0.369270117113503,0.311232647550242,0.287784256391406,-0.442350061885502,0.0147466758451152,0.150337471832324,0.25883094832022,0.256726875278911,0.0703462406502535,0.0192090579821905,-0.10193082481691,0.0277113145323262,0.295880120531175,0.540674678645031,0.321665103723774,0.396037459674049,-0.0371307154683451,0.214181548485434,-0.180498165632311,-0.236955682140354,-0.532149036858515,0.313994296139795,-0.098028010652954,-0.303744090172187,0.346860734241042,0.361277525873448,0.332277575792538,0.461164550991467,-0.116341821576328,0.39440561942862,0.406505397941021,0.278006179970603,-0.0806156396308945,-0.0366664500559143
healthy,0.0282179783385601,0.286093619059837,-0.129822281526146,-0.217645954430175,0.151971800960749,0.11222196986379,-0.0666747944333358,0.129036943878958,0.263841035316798,0.186639885442593,0.0692086203774963,-0.0396674277666824,0.168697886994791,-0.141195062095397,-0.0357701802537993,0.119789924360874,0.142344953888625,0.0873583715014437,0.0343574965942379,-0.0885683554127192,0.143569452273827,-0.143082979492762,-0.180127020649422,-0.343258376165356,0.152419601117864,-0.213363891478836,-0.316249737133509,0.146830851047241,0.189579667727867,0.0890577316862429,0.295909641215648,-0.0890776752457243,0.11089635166444,0.0683115470908865,0.156372860372656,-0.205026787278844,0.0353978547589338
healthy,-0.0320069637976019,0.389279213019008,0.303773318351681,-0.440382814421833,0.339037732170855,-0.0143783531477812,-0.533163607265299,0.20272411851912,0.431249141952867,0.377471250687507,0.446647920827114,0.181147100553658,0.347479032042837,-0.211711760929447,-0.0689895038113,0.433950286395033,0.309624549413397,0.442436586446108,0.2918257764686,0.424772345950452,0.595020940675487,0.0550167247125072,-0.40900116402936,0.0005208335565987,0.490008632008122,0.18130765935431,0.261897881694981,0.322046846359801,0.413753654054655,0.192083128589802,0.164799965410812,-0.33119292826451,0.1235634362722,0.137489980674183,0.254607617903684,-0.345085057647557,0.150675386812256
healthy,0.0705544344481441,0.420379979197762,-0.134040523782836,-0.156585017877198,0.447696737310333,0.175483379906773,-0.487034164970221,0.0976968949424701,0.238240635256801,0.350217691638841,0.368777356309716,-0.0111788882914306,0.0310141446631123,-0.113591842900998,-0.110273556678828,0.302834841135764,0.365273507270178,0.518317577848983,0.431224930798946,0.0259092340177079,0.287762782810537,-0.221979667115936,-0.303435726421051,-0.317983051538072,0.238311001638436,-0.2662449849083,-0.0751215364355212,0.33719811592397,0.506181665385574,0.131009748042639,0.328357297320686,-0.400287908605441,0.329625446649073,0.450774684837227,0.213610310442458,-0.407953169116929,0.0736274249342548
healthy,0.167579425858594,0.620764779824753,-0.256627764303037,-0.326883768630507,0.566806005292296,0.439927103157788,-0.620917007746759,0.0285999909410094,0.334199577876344,0.422746459999734,0.142861287543922,-0.0404009094723287,0.180064403224768,-0.259002103575913,-0.0982533173890921,0.542013223155266,0.494483615400115,0.600112415715715,0.566068211539448,-0.15989653681428,0.12214826044112,-0.279297284870728,-0.447595020001037,-0.515850938477032,0.0275891751633377,-0.324499109222405,-0.291763435076581,0.427180315502207,0.56660292170005,0.134195156245025,0.358575059610967,-0.369100740482566,0.471439296398119,0.518478829631372,0.281216394324518,-0.50097176133197,0.0651603581073468
healthy,0.140507926431504,0.530038360587897,-0.512692368634389,-0.273600201055176,0.424628650970537,0.368618416103893,-0.621900096447977,-0.0186112465326744,0.141930291680309,0.348001072962553,-0.113587850808664,-0.0292240558545305,-0.321107270220876,-0.419228145804156,-0.446213154868367,0.399168412368831,0.577111647630257,0.424882325513445,0.423687454394666,-0.150519080256256,-0.0593255165899063,-0.406858881479783,-0.450808911418014,-0.635957180311063,0.177770185912211,-0.457442774921996,-0.235261927468204,0.179733282027836,0.423264386687132,0.227349289207108,0.423336943425664,-0.434667178168565,0.431946408465163,0.503724576128248,0.21555790970412,-0.417390320824074,-0.0393804099103874
healthy,-0.0700516981436503,-0.0494646262156333,-0.268252973401587,-0.187857197915519,-0.11367289587145,0.193848949882359,-0.26494729035038,-0.145793231653035,-0.163549252327092,-0.153917399617367,-0.0508595974160055,0.100494527665461,-0.119742485416792,-0.252212420986902,-0.312064230947226,-0.0572192207780237,-0.0903121542789097,-0.0426758950052619,0.0201588544455239,-0.189022431266996,-0.167606649040086,-0.220312773066221,-0.190083307386483,-0.157148831510447,-0.165404469951643,-0.274616774494264,-0.248473254393958,-0.200437963511026,0.0860276377433357,-0.267320818176452,-0.165222031175719,-0.403155409585772,-0.0535134744906887,0.0851286446107693,-0.0676086460042311,-0.321971248580553,-0.0514847085900638
healthy,-0.207464933841519,-0.320517639514783,-0.148883317063226,0.0193347255719752,-0.246739179263772,-0.177552756786829,0.349155248189001,-0.130824760464781,-0.216868236408217,-0.202880927951081,-0.140207316441691,-0.124045230178356,-0.236368336971845,0.00739010578901,-0.120107812067308,-0.258008753259289,-0.305482153084399,-0.293799808725499,-0.208535175935539,-0.196221218468155,-0.272028497704802,-0.12253495919492,0.0760654660840095,-0.0294929858122747,-0.101856700989501,-0.0898924769465582,-0.173701185777059,-0.168901235590087,-0.204211915825913,-0.33511072091234,-0.159610842262024,0.165192311826303,-0.215916101066092,-0.302343126054734,-0.22276379805197,0.0298707861619932,-0.137779298093577
