group,CD107a,CD11a,CD11b,CD11c,CD14,CD1d,CD224,CD226,CD28,CD3,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD57,CD64,CD88,CD99,CX3CR1,TCR
healthy,0.0626691445615014,-0.241439262926561,-0.0710359749491294,-0.0796768458719297,-0.17819238610211,-0.164717246424166,-0.226358712345089,-0.361433735550723,-0.291648378802292,-0.339901267088545,-0.0004033930021371,-0.0798742433126246,-0.0219239657057388,-0.182215951943509,-0.211009399017022,-0.358559034265569,-0.146549412630782,-0.216502130865012,-0.227086159737836,-0.306143255398319,-0.29710877562305,-0.290319517198814,-0.283293768272774,-0.249015478065238,-0.132220429856783,-0.095535591824229,0.0262009778288735,-0.333775513945834,-0.135543866251481,-0.297008528624262
healthy,-0.5791759883544,0.0212410614076042,-0.804774665425386,0.0364339342675988,-0.741851223499545,-0.664502237977409,-0.712211770243314,-0.681422486424874,-0.366254789068071,-0.321790048239339,-0.130453593435838,-0.767506698372036,-0.777936344046018,-0.83377218407076,-0.780261087032272,-0.356684618885051,-0.721988150256006,-0.109332343163862,0.427986408286593,-0.354994798312489,0.353273661177281,-0.722815405955486,-0.296345100253966,0.0810133337169051,-0.291250159508413,-0.773123681742733,0.174195198257483,-0.788971262250248,0.193370234807138,-0.294522526693736
healthy,0.406974454791721,0.0067961856665867,0.427364927921118,-0.152773101348593,0.42567333680251,0.276456800408925,0.461344668219403,0.610257381483663,0.455960474622945,0.32989466729484,-0.0240422271011094,0.391369711191176,0.409817322322237,0.427637320452818,0.478667616984851,0.399965681813472,0.453598639262504,0.0633955973731787,-0.118378535473641,0.367781586588361,-0.111693860037419,0.542559551239424,0.415453381771976,0.0833139987552036,0.15868951086528,0.334974144661537,-0.127146680705105,0.521093689197444,-0.0176985280558459,0.366286878212661
healthy,0.177656178152791,-0.205292101153124,0.68079509856651,-0.339932854382071,0.577217055295396,0.178470722589944,0.471912150850687,0.429981934136661,0.113071250768094,0.0573111046164535,0.042653967920386,0.515374990990579,0.713287547127237,0.586024272323785,0.560657804263103,0.0869451734069245,0.499791271687375,-0.316943754654922,-0.480636819861541,-0.0522056492804502,-0.379119789415282,0.377812356975197,0.0419597967627018,-0.403621648741442,0.0008939391856021,0.583792477169346,-0.238494570117718,0.49050884969669,-0.307476264354448,0.136377050598466
healthy,-0.104987510096011,-0.102345019270377,-0.4259127755641,-0.0428754233575762,-0.373761440164037,-0.147757210285019,-0.234497452154477,-0.179688599860533,-0.178473263701707,-0.103694032614833,-0.221263484287452,-0.217159708000486,-0.278055057632333,-0.311706103238273,-0.209420967089749,-0.353011462067636,-0.226858273378226,-0.0646991362550385,0.203775297102924,-0.149783126835002,0.164659341130157,-0.238297610969503,-0.0876216452429211,-0.154668921131881,-0.0195683457234888,-0.250686167832472,0.0727729846193346,-0.201440111964833,0.0328544551227444,-0.0662432810623849
healthy,-0.391178493602628,-0.309776362880023,-0.2134026030428,-0.215397703132126,-0.353702789936901,-0.475365126210563,-0.217497875959644,-0.347461311321447,-0.467563175938026,-0.199729555452088,-0.329493140129976,-0.356216853508289,-0.0466154001523451,-0.365228988619164,-0.391150935321954,-0.588497791149622,-0.332623033867132,-0.303187373647628,-0.153842209659641,-0.250811410074573,-0.402429261772704,-0.406137027452978,-0.26741418684798,-0.162124572404822,-0.173016938608092,-0.405655416113623,0.0666821436330959,-0.408808642075499,-0.0865198517086142,-0.364993360500374
healthy,-0.1316822090499,0.127415941657038,-0.345447715177592,-0.047882030762458,-0.346055105689957,-0.449535736223387,-0.265462836321562,-0.515778925495616,-0.292867272729679,-0.243039536734715,-0.0623915143528367,-0.396124951555322,-0.173563368914164,-0.422036052200754,-0.261128652636449,-0.239560258875722,-0.451303348737324,0.177559239966892,0.228559474016407,0.0814471978950703,-0.0135416724715687,-0.472543552288235,0.040278368724208,0.0602620536045005,0.0796198698835725,-0.362194478598618,0.344845597447117,-0.348616700471551,0.275406095982225,-0.219706314163699
healthy,0.0863899856321511,-0.267355134838348,0.344480759491054,-0.35994466538594,0.252618097637235,0.261617154263612,0.3257162799797,0.271762909392194,0.257760769711093,0.283804166414691,-0.295244603598465,0.407858368772578,0.392727397613216,0.360892152269374,0.417149708930994,-0.125916499893624,0.0901773848698286,-0.16808709686934,-0.13939768786171,0.0565242890284417,-0.431869043010675,0.23245749455468,0.213187135005712,-0.262193157320975,0.0664729025660729,0.501595486588561,-0.375741970847433,0.533310026775435,-0.476487964535266,0.258578942593416
healthy,-0.155303163176246,0.0068566128031729,-0.0014400601924369,0.21734257806277,-0.273727927120948,-0.292336187892811,-0.125801942436141,-0.266648113982646,-0.255757525560663,-0.224044578966414,0.0799751018995711,-0.215501144312434,0.107274975524128,-0.167685305945209,-0.290379979719289,-0.240178420084641,-0.176101420228934,-0.0369975214548021,-0.0006201955861442,-0.200151804761428,-0.140896600212818,-0.206433707630405,-0.267575281041363,-0.0703594966381488,-0.0382836357392994,-0.183309058700823,0.275421019510672,-0.351304181267391,0.101866470915987,-0.270758855898766
healthy,-0.0436403002003294,-0.236170217023432,-0.141963145702445,-0.166983223141516,-0.270135292595579,-0.257748846464214,-0.214845414621973,-0.321107023603549,-0.18926300890818,-0.173126158877473,-0.211015324244803,-0.314808118143972,0.0138998935351727,-0.28929530235219,-0.201592005306014,-0.343315796106469,-0.182400373794817,-0.273520483026521,-0.0177543598992296,-0.329929928381749,-0.382208392779932,-0.181188913510215,-0.211268658189317,-0.267178496996268,-0.0098530439598165,-0.144056952184913,-0.0023932967037702,-0.234492866362932,-0.166544072933197,-0.222737000171924
healthy,-0.323946573633657,-0.0435648428239817,-0.377501940605209,-0.101915143192474,-0.142814566917735,-0.243049648837632,-0.288016742801323,-0.307909709667014,-0.196459827519403,-0.0997265973905144,-0.159301236263603,-0.163271352375326,-0.446950983030816,-0.235565261127429,-0.289086982746169,-0.0479248358048843,-0.278049253134644,-0.0680047287035207,-0.0414096292359195,-0.0683480633008498,0.131308241050006,-0.349648382569803,-0.175967835043085,0.007460313281078,-0.0875009943865798,-0.196588354803112,-0.0878399150065445,-0.206187526445145,-0.0349732289048106,-0.172003190218386
healthy,0.240032487377143,0.147637934346389,0.573620525932623,0.251047865259349,0.498535841534688,0.300546551376211,0.401007717101194,0.409364170690086,0.185592110051901,0.18840097844205,0.359160833374194,0.211954667224086,0.572625842389483,0.363373310519703,0.349433258546761,0.272199043975764,0.394532182461555,0.226130218934748,-0.166827378087268,0.222040140241364,0.049643035567258,0.422967719464784,0.257815122396107,0.215551279959046,0.0935820629740799,0.383205617843609,0.122479075342731,0.358793946727879,0.0813724610812042,0.205666112962539
healthy,-0.405344794420268,-0.471893825391413,-0.659302179434556,-0.558781001786531,-0.360702681183908,-0.425298135342925,-0.469688412894053,-0.323077363788146,-0.153353518005428,-0.218025711279044,-0.594127168663959,-0.442944116329277,-0.676525265771407,-0.48741508391713,-0.514655129537257,-0.423507457128577,-0.499333638816066,-0.493465703720506,-0.0746753990312029,-0.449352483191955,-0.349156788021539,-0.485257199641287,-0.116566457420435,-0.499218401723594,-0.125611603300976,-0.417344074005915,-0.434855101768335,-0.472844380151701,-0.369426062202609,-0.180534101711998
healthy,0.0858882782235729,-0.0473822530843397,-0.233419974870171,0.0198094445247569,-0.220388451100453,-0.0738976013640936,-0.182343958018283,-0.107233332647369,0.0240600501664072,0.0349791459449583,0.113026637376657,-0.23260149012405,-0.305063118498743,-0.263250516447925,-0.151516041144537,0.0590027448693104,-0.123605561132334,0.104324094623509,0.162376105629766,0.106086117622156,0.128128098142577,-0.076689630444037,0.0063376001536817,0.135330227985401,0.15820414268245,-0.219525770477737,0.210941578078754,-0.329668052821888,0.331345031056485,0.024355101077243
healthy,0.195841763740404,-0.0465107337435192,0.32593516676441,0.128758184659466,0.117693666348407,-0.0029062236354795,0.209756059843677,0.0701108935602992,-0.0118718147210723,-0.0672635051454701,0.151881326356274,-0.0372784284427037,0.245820038684867,0.1000556971577,0.136088803707232,-0.16508386539596,0.121981524715598,-0.028644166618465,0.0359448280151143,0.0189080370270966,-0.357924554475857,0.144482319567092,0.0069139215429669,-0.0378121085428886,0.239646867636877,-0.0103756160658584,0.462362345194178,-0.197130514106952,0.0997985043031092,0.0558482448335205
