group,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD226,CD244,CD269,CD275,CD28,CD3,CD30,CD305,CD32,CD33,CD35,CD36,CD38,CD41,CD45,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Ig,Mac,TCR
healthy,-0.167201796474232,-0.397359797680577,0.280150824980747,0.0398671916549231,-0.387625504869677,-0.23094929134027,0.204797889153107,0.108090526710334,0.197068130398423,-0.193299225244874,0.004927198414129,-0.0236713487727886,0.159191464471186,0.271251157471956,-0.0865226997916677,-0.0742653843328845,-0.269612177082708,0.155575800819272,-0.12677582017597,0.293013877062371,0.28814042670969,0.0737259379082308,-0.166659521824351,-0.0755704161289254,0.159418821382911,0.203636569526154,-0.0585678499506431,-0.246013031053988,-0.0280813125417009,0.17864841825261,0.053752640559132,-0.483485120993111,0.146073981905118,0.523112055151517,0.195394387805919,-0.007414756341807,-0.0244063915140083,0.19057581349069
healthy,0.627469555369976,-0.199387104625321,-0.355738195632531,0.640647468839115,-0.526612410707066,0.322778935851201,0.618152896597882,0.612576589784806,0.554751822559249,-0.228020537676995,0.370487515340409,0.300863704255934,0.294706806545565,0.331888846401246,0.26648188211504,0.134953533261053,-0.0372189039047537,0.694707417415878,0.60688643872993,0.727711099922624,0.713509614935271,0.547974831482777,-0.0252109999438155,-0.330136645332645,0.574082603610747,0.262030221081199,-0.155570488091127,0.189611659055871,0.412815552143003,0.738751543263629,0.502159600382641,-0.44783452704985,0.558511956696969,0.760641679150932,0.56734721413536,0.265513213149774,0.34212827482465,0.2454652084625
healthy,-0.11180620152611,-0.326301357354338,-0.0385584221704454,0.0486619190122861,-0.197926286915121,-0.163629609838712,0.078833145192755,-0.056290989082473,0.0369461725947328,-0.239065135137702,-0.069098635590431,0.0175076541618856,0.191020481909935,0.296596015759513,-0.104128075408192,-0.13567784418156,-0.152363489951758,0.0573382805433608,-0.0738741334413602,0.0051946208122407,0.0912610164306151,-0.162024823296728,-0.149027347261089,-0.195635375603052,-0.0258546291249835,0.304624011549639,-0.030507112831429,-0.259636072742081,-0.0147355720704481,-0.0206237760640269,0.0349325846344632,-0.297037584692095,0.115680744290073,0.303176236001437,-0.0085714519794985,-0.0824342730624802,-0.0535745581542824,0.344012970663544
healthy,0.0507406445600937,-0.511990393511786,-0.248346446531935,0.20863192179468,-0.358816126280995,-0.234273021705568,0.275202708186314,0.128718028487596,0.35962488398264,-0.350343419757049,0.0878169580522092,0.0215330540703651,0.114889237699563,0.272354146903933,0.0027065586099789,-0.216062349876049,-0.236451824336615,0.184511818265129,0.0252714095286934,0.281378482741853,0.358462089899318,0.22448911319485,-0.353438687272571,-0.294905456363768,0.259363647788011,0.167346883871589,-0.269627763479642,-0.408137845398998,0.0915909717656942,0.300175521769588,0.199691439817796,-0.618114027339882,0.183149888580768,0.440113400588065,0.0959745252763528,-0.0948881413818071,0.0404019432122249,0.186990353788207
healthy,0.0124228821250663,-0.283660134061678,-0.274478017050173,0.115543046548796,-0.512476858437347,-0.176641797176618,0.297102056524148,0.0849419413378402,0.11170892300617,-0.297250827544622,0.0941097814522827,0.0609058772198006,0.127682852263604,0.081864386507767,0.0323260913038991,-0.0115976656067223,-0.219598486631909,0.267920733991376,0.0156646705812816,0.277129110430009,0.259694496367869,0.0166521851099247,-0.22154955966947,-0.255853085075044,0.128265070444122,0.0677712836461363,-0.18705160555277,-0.265169379408668,0.0851623472387914,0.242142073468168,0.0237785098726406,-0.530305915688158,0.124752622250731,0.427801606859826,0.208155315943193,-0.162644326388908,-0.0287948821843184,0.0011358900512739
healthy,0.302854744179561,0.135175994114352,-0.457487337835378,0.147130594004936,-0.0424938859701222,0.0848969088761698,0.281754475174664,0.3008365142917,0.140465765492942,0.198716952261274,0.171433646337043,0.0576529277998842,-0.114755217224033,0.0127181360445969,0.0299602047142995,0.169317482072773,-0.0541383673541795,0.157666998180544,0.286422236836966,0.25138374371947,0.0390023942024718,0.180624374151915,0.0213767086485767,-0.22035691667765,0.303725346481264,-0.0663425270868449,-0.207377203069572,-0.0646776640823086,0.189987961564024,0.288824128824824,0.298793484064415,-0.0860824962172873,0.124591541335444,0.146504902915443,0.334160908390332,0.125379307379327,0.111833695066472,-0.0563021109014872
healthy,-0.352097612607359,-0.130287699647123,0.316924571592494,-0.32320514563602,0.280816326891687,-0.0967021190027792,-0.188223798351339,-0.410176549972654,0.0038373812515737,-0.0589804295672884,-0.222829401906915,-0.289086230147298,-0.195780254835136,-0.155496328288709,-0.284099961093259,-0.150886665928691,-0.0198518454759026,-0.327241199576582,-0.285086080450541,-0.337652024185882,-0.305868695121494,0.0330052487529221,0.0659042449714034,-0.102719951440318,-0.0599382968459905,-0.0367123593016003,0.0404451090537897,-0.326432665526201,-0.362447403289912,-0.236148006772685,-0.337151568291982,0.11361797574,-0.279031021272602,-0.425205856021843,-0.365361931691786,-0.0559231845010792,-0.403289060651116,-0.129235548117175
healthy,0.181576401927878,-0.403276037458323,-0.152448324030019,0.0789485195857223,-0.234887757518759,-0.0929642119302126,0.257095709378724,0.162226533178484,0.0990065870067398,-0.184718818475568,0.0998156569362228,0.140064341339693,0.0651208625262072,0.142718632957885,0.0149137103755555,-0.0846341479216965,-0.281652218085731,0.222152293615575,0.0957671135737557,0.186632088020452,0.29672212051221,0.0146871113596504,-0.329999630596073,-0.263336707552752,0.0194467935837946,0.0446002845092194,-0.198908306167272,-0.308831613922839,0.141502173951369,0.395224185589556,0.178109081081135,-0.406228388346151,0.258680602704472,0.40486062248466,0.220490584727595,0.215038518731818,0.0953359069929664,0.0820756208137841
healthy,0.0976261017300905,-0.493341974923617,-0.217428636165025,0.362803834675566,-0.640110166783907,-0.0969518458049376,0.484624616054286,0.10281503274356,0.116890920289432,-0.43535016843826,-0.0130827961533549,-0.0495217728579286,0.0480896962543974,0.0952119010427369,0.0384675504733947,-0.0039693320217065,-0.130799006134184,0.324943807957841,-0.10061333301855,0.372691292890114,0.368780362720049,-0.0008123794185106,-0.340373548535177,-0.24936259018853,-0.0463216919938935,0.0387612690837508,-0.28345427065858,-0.28675918103253,0.165857985728465,0.396258871479263,-0.0006216855130923,-0.722660321402588,0.120226029096033,0.463288589024814,0.22827397503895,-0.0043481772529943,0.0105460798615746,0.125872044975495
healthy,-0.0148778017785143,-0.537209767150453,-0.181181306896289,0.230122276474215,-0.488241248126282,-0.193602159619193,0.206205841073321,0.0658909918143573,0.154004767359,-0.410737897650217,-0.0340273693829537,-0.134843500029671,0.102079677021812,0.119984763256256,-0.0485544747812621,-0.174610249874386,-0.422413430860856,0.234370458639574,-0.0861821306313061,0.268898250603669,0.224959807631735,0.0749648821787573,-0.332595761382197,-0.17506716452176,0.244130539585333,0.0707583588012365,-0.251054627034739,-0.107678524002931,-0.0043076265544774,0.318402724031429,0.103404151988601,-0.627992266750718,0.066092055396725,0.457207855252883,0.0998923987901321,-0.0544633968518823,-0.0441441906103742,0.111965820789717
