group,CD107a,CD11b,CD11c,CD123,CD138,CD14,CD155,CD16,CD195,CD1d,CD207,CD224,CD226,CD3,CD305,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49f,CD5,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,Mac,Podoplanin
healthy,0.170939127279642,0.58557035988129,0.267936098573137,-0.0926698653488768,0.112437515843268,0.131500741356062,0.190995637281062,0.0522754281450938,0.266212856929848,-0.0099237152828182,0.148328038646517,0.257398519561935,-0.0075184906179089,0.0756140207998848,-0.0464021293921028,0.182190046261581,0.536100043122473,0.149540131220382,0.252507432505918,0.0838058406049553,0.0213914927607021,-0.0761282763684684,0.0993500330101437,0.162777507917773,-0.11060451048419,0.305746953128326,0.135128417483717,0.24360175166143,0.331030035576723,0.307922724987815,0.397791169685679,-0.0252035652945728,0.0818106919567641,0.208018291155571,0.403540580227716
healthy,0.0731782730515927,0.257303869041257,0.235699853751603,-0.148951327448741,0.0203604557130285,0.0344748189858216,0.0499721052594738,0.0537783962266963,0.0222053104210494,-0.0784336054893637,-0.0071862383961384,0.0647894054933578,-0.0666206401134809,-0.200970367687429,0.136752713803914,0.0344134283485872,0.282639778560439,0.0258400836195858,0.0255799480683856,0.149667926005978,-0.0124671677578546,-0.186939128987249,-0.0498074471336312,-0.177858091513987,0.0211510388467433,0.0929439832113418,0.0188790316153068,-0.0327046928847638,0.136095713469911,0.383266133187692,0.0819077938760607,-0.154253000217449,-0.159580655058746,0.070864768175554,0.0149618248337903
healthy,0.33134916652141,0.598267450111927,-0.0717106915544464,-0.203781229800699,0.277274524383826,0.39434922553482,0.4760261886273,-0.352020929942354,0.336579360002111,0.0926333005732293,0.183751624215842,0.460629553551224,0.430099762948376,-0.013232238389856,0.118892308359932,0.491807141229914,0.601927032939135,0.474316951723512,0.413688920421552,0.19735532365942,0.477755445778729,-0.386120437005011,0.423162952794024,0.009312918613201,-0.0561628632416953,0.41486607987127,0.39826914355136,0.452541400443992,0.432639466191112,-0.194204465009385,0.361328878590257,0.268020771332639,0.257676181423871,0.263466407274101,0.347800133823799
healthy,0.0309177940283746,0.337215954642235,0.468474716738235,0.0357349392023904,0.0512571971350773,0.0649459572653635,0.0059707913309134,0.144329388687876,0.0986394602316977,-0.0812114434519935,0.0026996642439141,0.141871001269436,-0.0708328394671897,-0.114497882351997,0.329389230344968,0.103701106639865,0.372553092590329,0.0352890178925607,-0.0322527799359258,0.155797543662752,0.0640105847670974,0.0086953067536971,0.0123949331790976,0.0091554282575347,0.296853770725935,0.169134577068107,0.0157947893199864,0.0929383168416962,0.0669432457584704,0.477925788594943,0.0873779184427949,-0.148724937775144,0.084005246257628,0.0893842265159588,0.165822416033157
healthy,0.170089771409374,0.403855184810985,0.197001245341241,-0.174637291444327,0.0975467086201444,0.136333794836288,0.0480757214461112,-0.0993496454761972,0.0047044776762145,-0.0676690275789339,0.0494875021742793,0.287279608910988,-0.0470433248866408,-0.132811411500308,0.0565712181885925,0.12834800854432,0.407540547860568,0.0963103778676389,0.168014785771285,0.28229617362892,0.0422326621275205,-0.148494832695284,-0.0399093159012103,-0.0363362575212127,-0.0538677220962309,0.196204098351472,0.205048083924288,0.0985114656975645,0.222347243120087,0.331464333277708,0.200943235256353,-0.0509604327836447,0.0726854344284298,0.0580834830181753,0.251924502186947
healthy,-0.066728464603445,-0.0640113350690028,-0.0040100357033223,0.363057630110134,-0.032327094428665,0.0614622796129345,0.110832093712353,0.239738723027669,-0.105385496319136,0.09243503662973,-0.0424240126015981,-0.347464965743751,-0.0542281266527984,-0.0719013242935056,0.0131480175869944,-0.0462953690831419,-0.0451140483005917,0.0124452597053632,-0.168395970431844,0.0366306125176542,0.071443568924155,0.0083566260019761,-0.119592380580656,-0.0409133432529505,0.103614436697352,-0.0691648652109738,-0.146760484915874,0.0432339611390782,-0.149359904623555,0.124305184380182,0.0449954773457935,-0.0567810200031396,-0.0726541733780312,0.146620309612552,0.0261517913115111
healthy,0.457608734402144,0.897851803408516,0.288853555143089,-0.753124330257286,0.499342814411734,0.871778171397928,0.403467067478831,-0.654259778330841,0.574130558777872,0.67508981141359,0.667598570405207,0.80206128653981,0.446473494406587,0.228285751255353,0.236165402730413,0.829149847495561,0.749754399560853,0.782290941033476,0.706265962497381,0.366504708599774,0.476317853055328,-0.415974755913918,0.589228852343692,0.0586345483750082,0.152720756360443,0.777971182947894,0.762505503386519,0.654920469608502,0.618595287860323,-0.366076655031933,0.625981400908507,0.739435588695303,0.69565745055411,0.690647755083681,0.718182632074549
healthy,0.224081552304758,0.42145409958907,-0.0807953761587668,-0.251272433855086,0.144766560846284,0.400029182369294,0.281259157984454,-0.365541610606106,0.178729708516604,0.268243433731639,0.223626209912601,0.419363338648439,0.27471380544695,-0.0252066261580312,0.0119076812367429,0.349504912149856,0.43897756084343,0.537266159738396,0.502507534832433,0.0973504420721568,0.358653590368701,-0.298674088490887,0.261738297285195,-0.0286852320197735,-0.165250097418896,0.315550291770318,0.442610473692465,0.243630079585063,0.376406822433707,-0.164028537697268,0.422897743375965,0.378421378329009,0.260215414910452,0.192997163143493,0.264826203901383
healthy,0.161085454561043,0.669881405527345,0.123546494059494,-0.185673880455544,0.22396100519229,0.411748020245188,0.372599511052159,-0.271431109807852,0.23263720019184,0.159477609454569,0.232238537828958,0.500185711460954,0.149293959916241,-0.0291441503679237,0.269109602434646,0.507366520870767,0.586082654048976,0.433727752529506,0.464936157197944,0.322118396309013,0.149830885955405,-0.234239450744723,0.111685740881839,0.0437364344539757,-0.0546796438050052,0.414861131907977,0.447049785368524,0.157091045280251,0.385116192849848,-0.021880992593858,0.457706041799953,0.349409326055523,0.247565147133479,0.299206246517771,0.360174432774819
healthy,0.297484360908577,0.477828870188598,0.433473540481529,0.0549687969727069,0.280354128262276,0.138427190030399,0.122272581945545,0.121129387836835,0.233626307778203,0.13615213149848,0.203878625122209,0.326890489443093,0.0521960515420766,0.0229296889910514,0.209044187402028,0.136983080920885,0.51043047011615,0.051645441556319,0.150400253795268,0.224381788211539,0.224222583863923,-0.116273855145178,0.0996926428671708,0.113428807337008,0.214919965237494,0.333108533884586,0.0587654352644386,0.334624263383842,0.205811760960907,0.50326426293298,0.262172561383113,-0.145152855491916,0.113507035491194,0.259126560708879,0.392389127982066
