group,CD107a,CD11b,CD11c,CD123,CD138,CD14,CD16,CD195,CD1d,CD224,CD226,CD269,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,ITGB7,KLRG1,Mac,c
healthy,0.0231954477241214,-0.391403102994235,-0.268114252055877,0.20211797090035,-0.190497833007788,-0.0120427818756787,-0.228890690700612,-0.0852630233833127,0.0438871027991503,-0.239858409084486,-0.0176107642397258,-0.196438074550954,-0.133075513190891,-0.222563379219973,0.10934670883409,-0.389511827934991,0.061529949205236,-0.0176059996163764,-0.0740840135069177,0.0304385076902209,-0.21413177903345,-0.0038833908133939,-0.0881082002017326,0.0692904557499575,-0.0321788116268295,-0.190635791088298,-0.155962754723975,-0.236383758394158,-0.0739300719517457,-0.351369675007537,0.0234365087562385,-0.442031110309717,-0.198534624263987,0.104550627503596,0.106525818568466,-0.0963278933018924,-0.106100472016502,-0.209708911087508,-0.140109776810356
healthy,-0.380427700451968,-0.707749505863097,0.0693956182059712,0.429311131565211,-0.182314414619545,-0.65688964770505,0.661240212003388,-0.470771667486678,-0.605707113234452,-0.621176989170644,-0.519772759067853,-0.327511191019931,-0.212894160315169,0.0324577379356392,-0.723273685630187,-0.666456429286753,-0.767864076132023,-0.671792139634775,-0.541391002249976,-0.596961921244129,0.0077670415186218,0.539247625866438,-0.201622849993759,0.272134937710797,-0.555650870088175,0.189824870741721,-0.313115885076621,-0.395483119475026,-0.714071634176091,-0.487858954075632,0.0448128245023983,0.381206797692855,-0.505355962041261,-0.718929537860691,-0.549376150928388,-0.220410161302615,-0.212000368823337,-0.308303540610459,-0.197090267539306
healthy,-0.30026236807259,-0.64635818953367,0.375001471288916,0.21640433197231,-0.357352315960329,-0.633691240142892,0.616700463351114,-0.450956960755587,-0.373459903014468,-0.50699803243062,-0.631630859582339,-0.378820092569879,-0.217419407796882,0.269507881672787,-0.626904642639795,-0.597237911452829,-0.713019120002188,-0.651384514224117,-0.283936188918609,-0.611603095518763,0.226141899841817,0.456572226277929,-0.230063620843071,0.325145382611216,-0.653840147415744,0.201789579416568,0.160453404590293,-0.539794548039658,-0.611547010474814,-0.589510046390847,0.204260752098637,0.52149554885037,-0.56078995806511,-0.684652133850766,-0.289270993762997,-0.380492342067076,-0.14057639239143,-0.329993144299573,-0.20488998063945
healthy,-0.212025541795434,-0.482858662886814,0.522507259715338,0.303808224820125,-0.221626575201653,-0.545607141648415,0.541840874997853,-0.407365772226466,-0.269082597551356,-0.397425311353114,-0.508408495175963,-0.258300907578329,0.0216078779931286,0.0872044312652516,-0.448195421290033,-0.513201017728818,-0.597477763313419,-0.564420713018916,-0.168169125377339,-0.452543989646187,0.37792039277728,0.463928094196554,-0.0028651035810482,0.398887856629868,-0.393019605716333,0.385575842324814,0.456100626332029,-0.366607381031361,-0.616667101603783,-0.467440568739134,0.208653712544784,0.519487007901477,-0.471694287902684,-0.550127188730808,-0.305478801700445,-0.305383522122394,-0.334226101305695,-0.23687846599104,-0.0976470478691674
healthy,0.0358093987848771,-0.447214801662029,-0.124050236536771,0.0511816863159634,-0.16408697514175,-0.100192174738681,0.123110480320553,-0.208647685649294,-0.0203747791183719,-0.174641437791467,-0.107102399073386,-0.178974711697454,-0.0817667551189801,-0.162376416012794,-0.104919050926412,-0.350739856856342,-0.146778147625791,-0.136256850780856,-0.0195071512798738,-0.174451083261733,-0.0258615235800751,0.109005890808482,-0.0177609030273376,0.212366957104732,-0.123128863498545,-0.0765629550487863,-0.0520752612974835,-0.214239165309233,-0.0362013774618232,-0.237326596521018,-0.189099912950265,-0.341774044929524,-0.192091061634411,-0.050739838786004,-0.13182669316787,-0.0537492060825602,0.0638469721745135,-0.0629196032297775,0.0697549162065508
healthy,-0.0669814635213727,-0.149517212558291,0.0325841644584102,0.27339709954273,-0.110313568635333,-0.245859642814685,-0.0556938710063325,-0.0767455881596936,-0.225694581281624,-0.185221489555701,-0.219108104920073,-0.142726074909962,-0.228956133731352,0.0267278651632176,-0.103079450616903,-0.145935599576035,-0.261686528336315,-0.0029702066338366,-0.197560963084002,-0.194459611272402,0.11565725141853,0.262974885513514,0.179554575069777,0.122743866575044,-0.225450709547313,0.0835611236315851,0.196363529728872,-0.136858584701872,-0.109006729288476,-0.239485256134478,0.208494307615537,0.263785942504445,-0.122342292993468,-0.279830560389063,-0.21210483645472,-0.0393923551169617,0.108424986099395,-0.209035929226896,-0.162688952968781
healthy,0.209507613340741,-0.0371237752166077,0.0238831868416608,0.0464202993038318,-0.0331303709655173,-0.0143247211505647,0.116165449606741,-0.0211379628922105,0.0621394779829452,-0.0850916636268419,-0.113784168323179,0.129901331501,0.126818854185464,0.0418451436707801,-0.0031810296883549,-0.0358238497358679,0.0229506010260229,-0.0222829783583103,0.103191771798101,0.084539759963625,-0.0166208420973574,0.31724031748171,0.299354683224301,0.290914476558016,-0.021410679125044,-0.02955158397913,0.0877811844585959,-0.0359437619679073,-0.115571695773916,0.0826032960219156,-0.390608894373516,-0.108642850529389,-0.0005211203966493,-0.0162672356081876,-0.0083326129495751,0.0462412224897909,-0.0230829259835555,-0.0661215258502406,0.0071457530964721
healthy,0.339275620598387,0.431198654082569,0.035483929124187,-0.0773523938578287,0.220791881297906,0.486810793739718,-0.230690215802486,0.363269444979455,0.343675036541963,0.3028407837925,0.283078326775113,0.28273130764822,0.183798366379983,0.117146865965445,0.410450170042747,0.359454109458567,0.346715200745541,0.369640584561137,0.213925023275655,0.115931744543933,0.147701651754749,-0.0760312634638373,0.120225826768259,-0.18217673163951,0.269775974131273,0.0557153656929403,0.063996042604123,0.435183791009438,0.18689892322578,0.376154321065262,0.138914415225317,-0.13254063521113,0.273378217110706,0.422794962965364,0.201205235831275,0.230973730603074,0.292651179939433,0.299320108637197,0.199778771771519
healthy,-0.222164979084318,-0.811607405300936,-0.0128410148617204,0.415664584926617,-0.260891469962073,-0.595326958637829,0.502358799293573,-0.296877943155911,-0.238087670798857,-0.573527036943131,-0.297231636747948,-0.30371988832412,-0.300910066307495,-0.110306076927719,-0.571529385917369,-0.730121894030751,-0.583880443490523,-0.5314031491727,-0.362815058889586,-0.401004137368305,0.0459442767560612,0.403475721392629,0.046713933871083,0.442659526219066,-0.312225118253637,0.12477990230829,0.0852666844714154,-0.510342096513025,-0.597478360978268,-0.538658240046412,-0.195685014517216,0.0576913424242767,-0.502781377367082,-0.396147838135379,-0.147117919255569,-0.0819068528191646,-0.196072793981064,-0.323840890062846,-0.137330939497272
healthy,0.110252263437696,0.234616823042868,-0.654309561105118,-0.297829565440558,-0.062138753679275,0.36079985477048,-0.623632835610811,-0.002011749131423,0.143964390496629,0.160560051233089,-0.122441833612468,-0.0246715224657191,-0.417598857885087,-0.616887821528339,0.336174812130255,0.266198870999992,0.376700696337878,0.344982235153839,-0.12983607614948,-0.043185786480246,-0.540025911043467,-0.407107458759772,-0.348857972576985,-0.555760156907452,0.17927507723614,-0.558825698120746,-0.319978917207341,0.0134934454799024,0.432488020247823,0.241591384001375,-0.355649855566433,-0.667165875831519,0.244104934836291,0.538754529660877,0.158860264696447,0.03900395618027,0.114344667994552,-0.0415739495602603,-0.0397714921347894
