group,CD101,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD195,CD1d,CD207,CD224,CD226,CD244,CD254,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD71,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,Podoplanin
healthy,0.0362346090225934,-0.309266902268004,0.250378157677649,-0.280232719454494,0.128497062582691,0.297449507447454,0.280956797428525,-0.293763602558032,-0.0517741300990586,-0.0494724649757158,-0.0332305370762659,-0.0122993292237209,0.168348189854563,-0.0601154145309881,-0.22456892848929,-0.0896770743427111,-0.258820989861787,-0.0656574897896122,0.04202429527868,-0.158750067049739,0.237398904005173,0.264913470478782,0.309584066619251,0.20530641477028,-0.0018543351434253,-0.254383332891793,0.175061991955136,-0.326037264021903,-0.281255290412057,-0.266339801039151,-0.123651659245445,-0.326759296152918,-0.199041600900397,0.121450368350771,0.310777452761944,-0.0066183376110718,0.166590419133088,-0.23487893598001,0.160043069423066,0.280051276879468,0.170886221595798,-0.264639161939008,-0.115533997271517,0.0079960882237321,0.0390354292924046,-0.0142466155910549
healthy,0.219362256015043,-0.0408651016583439,0.800625217082321,0.0496540565577548,-0.339942020960533,0.710900979201658,0.572067797844328,-0.589018887265989,0.397532923924297,0.548525261028438,0.664078340916107,0.447627866918599,0.68197404553355,0.600181992502339,-0.12236281393685,0.383670575779046,0.143960899135124,0.224320279854563,-0.177760438490869,0.139610287380312,0.704137716080564,0.751135256274111,0.808385677504754,0.710825479572748,0.615402372430648,0.247402795986808,0.699803349862084,0.0482847869456507,-0.547844253483755,-0.397991100200979,0.64503024330772,-0.154678268777355,0.364755625600803,0.532559328676866,0.707488415158437,0.0985358705795167,0.597870079162571,-0.150385757143054,0.564141451071929,0.686956653513913,0.516091915931772,-0.206014576970975,0.371511479094252,0.306393026481064,0.458265688144958,0.395180964335266
healthy,-0.0967006666701873,0.0747152552356228,-0.420434368060245,0.354909505052082,0.218155240132877,-0.388259254584499,-0.37738717505643,0.33547776859753,-0.145621094073053,-0.269070043838479,-0.173454503200187,-0.349916428848492,-0.462374361617181,-0.500071287992398,0.0784744300016106,-0.137493145797158,-0.374245116864506,-0.121589133590476,0.134459850277835,0.402242553280369,-0.522263860097855,-0.477922435076339,-0.462194936936641,-0.532519417380283,-0.122109456010786,-0.369279765537849,-0.36674941618937,0.129553668426297,0.14520689314462,0.265087004706207,-0.441226851466947,0.125458125017135,0.270278277831895,-0.402042504462732,-0.562271114662315,-0.121315721114172,-0.43030587266162,0.333007122854611,-0.546559461028005,-0.633152510079525,-0.269950454070883,0.282839172771399,-0.295392425606644,-0.221705302097113,-0.250960870797954,-0.339697508774486
healthy,0.263473278999212,-0.242041958735615,0.529191239612939,-0.435180199169836,-0.203149156229481,0.537303787711498,0.457109516039944,-0.661559849021832,0.0884333629974081,0.24529795718159,0.200389424118795,0.238439127153758,0.40904031903091,0.473791561253474,-0.277323233884249,0.117189002694742,0.104742044928643,0.0428517096225103,-0.0799880106639938,-0.112837535477027,0.559697201606821,0.526639754382244,0.650483050495014,0.541250044109897,0.212151833030332,0.127495742435642,0.531694997708356,-0.357641205868615,-0.430799585217889,-0.318174748018365,0.394926509672416,-0.432732187092099,-0.358480911099574,0.338240362425508,0.649345918332599,-0.146319091738381,0.427576245851901,-0.517614401205198,0.476034366425162,0.585977981594812,0.435660151934813,-0.390827470272915,0.14265226165822,-0.004867876434605,0.180023885385092,0.311222029355814
healthy,-0.117701646041813,-0.0653702130535907,0.234080156589107,-0.187680555890475,-0.356215991131932,0.294526455338185,0.326292569531583,-0.419073381983117,-0.0575330019988549,0.132377744430229,0.374372185411687,0.176311675509967,0.300078072673141,0.239233076419708,-0.0996424232664953,0.0671973315133091,0.164725898757171,0.177306569290281,-0.162760925069028,-0.107754116034086,0.322755511921907,0.281975056339741,0.321104545947909,0.412887838114012,0.184669934486935,0.136383799016894,0.172771221669181,-0.109759385105424,-0.146893691855262,-0.290099393937913,0.250226477331703,-0.0245043728893992,-0.14501601197317,0.257202550796142,0.280500239881192,0.0365383291210861,0.306884280502857,-0.275857224523096,0.240459317585417,0.370949802654419,0.158214027776715,-0.217383493543353,0.0701465157304345,0.024763642054466,0.0435446476613086,0.0597733684148614
healthy,0.307163248390228,-0.1301787626631,-0.016614189771148,-0.214536910127748,0.0319588455835523,-0.0345935810081705,0.204606616475246,-0.15579185112061,-0.114255554735517,0.111771206053682,0.0655596050831141,-0.0670861645055392,0.209722965172236,0.138816440447516,0.0020872079225363,0.228937332864835,0.203720418831599,-0.0134525643202395,-0.188442274491645,-0.28315783910832,0.128975430054102,0.0228247477322519,0.0169927681040317,0.328070908619657,0.0600118545501995,0.0375750906342252,-0.0701839115232001,-0.117845418445549,0.0263693280669183,-0.24035020419732,0.168875243679089,0.0847290013353254,-0.351102820196853,0.180667202608975,0.235157981355587,0.140308189604189,0.193038546311086,-0.340609657233828,0.288282165998698,0.299447158385339,0.20877708425694,-0.168924221419896,0.107911956525618,-0.0898862117555705,0.0896124273503703,0.218106780431614
healthy,0.3317032721954,-0.143255901617135,0.788909135950434,0.176839673999513,-0.732848129434961,0.706144958418119,0.393454611035842,-0.729864174032449,0.321469206414644,0.486466729338788,0.574746493171215,0.614444136378744,0.693178688388729,0.374028387748089,-0.0450754167027018,0.387392467493812,0.141599609185742,0.254274116854524,-0.249804825925777,0.0460701720082171,0.781260891459963,0.638463183014692,0.714076654650575,0.622356622116869,0.288994933940188,0.38460447456612,0.341401660784612,-0.178312100410326,-0.472402736913138,-0.0842014249834718,0.45554266073366,-0.201530213881204,0.152720756360443,0.670834462492827,0.719093375970939,0.023593137959697,0.625972656773673,-0.500173634545843,0.58672366436092,0.696017700061351,0.566907007409634,-0.0906407159663196,0.158909278841211,0.219110796417043,0.628764044323052,0.656109602840983
healthy,0.137768127039746,-0.231057129519625,0.297307560475948,-0.165366064439156,-0.132601380661241,0.446251293001102,0.237790812004749,-0.4513504005148,0.195287478919907,0.117481492785783,0.327003321737077,0.204843401347716,0.286134610219401,0.381736906027877,-0.252992949311521,0.211395388313459,0.0712989527208245,0.0778163979728761,-0.166512030570278,-0.123947449972786,0.254569315343846,0.198558913197106,0.410802234562889,0.332313696584937,0.119548786900597,0.0456850932149284,0.285194309895712,-0.190636587880063,-0.167446172757025,-0.233509372682251,0.264699684681547,-0.156266609330364,-0.0860477088356287,0.227068588350579,0.460046518770947,-0.029270847317586,0.388912602525672,-0.41125631151399,0.239627814228532,0.417027916025573,0.221524867278038,-0.408471207728609,0.228313619575201,0.0801438098919891,0.162472946628507,0.126759473846224
healthy,-0.0011314253767911,-0.245560822942302,0.605375377184732,-0.235330123738282,-0.389378029149813,0.497417318442114,0.367279840691186,-0.689578822550894,0.207646341335576,0.168432260981172,0.285228104072594,0.195998982493159,0.416920039959937,0.148624899419186,-0.369100072534071,0.0286533654006082,-0.151327334519948,0.182003384965724,-0.318910141009415,-0.0136271054085591,0.48139909519842,0.457463458528551,0.497882991079034,0.45618119973817,0.332350579568008,-0.170185485797522,0.269395277527422,-0.307736139020221,-0.565832847724894,-0.492588092315846,0.127412364172572,-0.352781354197311,-0.169951536694965,0.333013115868285,0.483393898011105,-0.16194412095462,0.315733519552753,-0.387623680297124,0.293488340906736,0.344391250146531,0.0946365881571879,-0.467603144188333,0.0602644247360813,-0.031610685352041,0.182345626301924,0.128205813560038
healthy,0.193491409558764,-0.278930836350477,0.61111283516772,-0.409793500534232,-0.228426100007356,0.504123129831153,0.356281924661528,-0.612241457710404,0.135200613650222,0.166361026039942,0.267889455980432,0.278245660473881,0.407048285331833,-0.0355606082554297,-0.430380099581399,0.0666410821894833,-0.0446345388639645,-0.217007598765972,-0.409119979579366,-0.352563595294259,0.461805535631768,0.615677191225817,0.433408103832908,0.424521292399008,0.136935468149602,-0.06695789056214,0.124938675387411,-0.320053247419386,-0.516779666887198,-0.555134551768272,0.247898085682668,-0.394585557475562,-0.120997029361244,0.270962365080594,0.465105483138737,-0.18644502640673,0.431543602926786,-0.38339841431226,0.441339895035925,0.467558792035905,0.267382140641817,-0.352085408579324,0.197573077168416,-0.0299767861805139,0.226574751546136,0.355349536329629
