group,CD101,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD226,CD244,CD29,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD45RO,CD49d,CD49f,CD54,CD58,CD64,CD69,CD82,CD86,CD88,CD95,CD99,CX3CR1,Ig,Podoplanin
healthy,0.176097140961542,0.0317561775014931,-0.0578668568066004,-0.0699109984348577,0.253853453319438,0.269383430043256,-0.15151608744227,-0.161245574998746,0.281115336708104,0.0461839542055939,0.206205935595659,-0.0929325957399784,0.004123238623312,-0.0730080819541429,-0.0278602490269367,0.107897992127032,-0.199599125314729,0.272838229378985,0.103521608039878,0.243383293727371,0.243907982626696,-0.0195874468813883,0.0043825369280429,-0.0599039307822309,0.32215414044685,0.0864051319161695,0.155557893482604,0.0853217641961005,0.251780321725549,-0.0015523064011906,-0.0459066024844832,-0.0677955379513507,-0.285131779315638,-0.0554718547739604,0.366396735826645,0.0441692649393939,0.111521050719745,-0.0960470316061851
healthy,-0.07643225097884,-0.194865386559413,-0.342664002773183,-0.345266809943379,0.234460184506912,-0.205445443292855,0.375223824735819,-0.32966677242184,-0.179932481592101,-0.184332355613626,-0.0565754178863812,-0.0888140291797266,-0.239849186459211,-0.117587352572669,-0.10822577230311,-0.250793599761206,-0.287514904551234,-0.304868694656674,-0.0328935641308115,-0.385425122222701,-0.381055914487078,-0.0754181088585404,0.486372256094494,-0.0539366530959156,-0.152020069563367,-0.16609203615914,-0.483046253879984,-0.0489532568678993,-0.102066809675015,0.0012659270533921,-0.0841053632591936,-0.288202569775189,-0.102581366075263,0.0183703669371122,-0.0071442555878993,0.061790217857904,0.0289298327164849,0.134754003066482
healthy,-0.154498829377926,-0.387103849204537,0.537314021598906,-0.505019213931842,-0.258409016859473,0.56493188802884,-0.67518512136837,0.0449430003163156,0.279532146269442,0.50726666271735,0.615043170810189,-0.255216629098825,0.101820734659709,-0.355926791409802,-0.341434467831296,0.604991402400644,0.547674895361653,0.642377455100611,0.577824035119331,0.198075821281657,0.600490532247852,-0.402244158114662,-0.583764518556219,0.290432688905547,-0.505867048652192,0.622582466669073,-0.364134803879603,0.38351755801658,0.53600474544558,0.514715459378346,0.471485108647552,-0.259250783256118,-0.641829891732441,0.427321848972888,0.632845867335248,-0.529525418534177,0.192240698945087,0.391421471454239
healthy,0.236183624409311,-0.28396059276513,0.306024974064131,-0.575541841824077,-0.190997239394971,0.462746503541241,-0.599272919874824,-0.128853421089845,0.358178554703369,0.310029784744447,0.424592739446194,-0.422127981486636,-0.0679629183139301,-0.244359612992053,-0.223277416844285,0.464135114023913,0.317828028774242,0.561536436145797,0.576714309255015,0.0805602256611051,0.335849723697019,-0.436523339803489,-0.415775560855466,0.0433503713862763,-0.27749973861376,0.303632276019198,-0.455528825161922,0.301698681781592,0.61338755343995,0.240126615835418,0.38925071537718,-0.200657865110341,-0.597266312975734,0.438522673965472,0.650987019512665,-0.341728045149783,0.0839063732669955,0.294473329658416
healthy,-0.26172435187497,-0.0118678355867774,-0.218582755954646,-0.214078844090352,-0.0771185437327838,0.0551008789825058,-0.0130249451929326,-0.251896247841962,0.177879706914876,-0.0349165275456478,0.129882830893158,-0.0727121940151895,0.0099477781828561,-0.162841728355229,-0.0087201351950258,0.0548363884136031,-0.101530702494984,0.129767445119451,0.181812548759007,0.0302282665498659,0.113161006683971,-0.12172298911238,0.0044512813374292,0.177297310107207,-0.0114365349657347,0.114353264254699,-0.132100610539835,-0.0306230023966061,0.126319389351696,-0.147668135206763,0.0066781537724012,-0.160899083965234,-0.264919531467901,-0.0141042318456379,0.170496834831947,-0.23427156098625,-0.0210733155060268,-0.1305832291323
healthy,-0.283376973385822,0.0715630278198945,-0.0775713686661748,0.191001569690971,-0.018540846029358,0.0154181917179707,-0.0389479627801524,0.0695912541327165,-0.0920132958443771,-0.0343356870989864,-0.105210129490077,0.0414384562802539,-0.144151602601935,0.0075048964740648,0.231602990351449,-0.216626594220595,-0.16162105178946,-0.235115636307143,-0.171397775008594,-0.0736403803115119,0.0564326515627765,0.0087211080067274,0.232696642628984,-0.278239625346966,0.337301364066747,0.0126096877863796,0.417470648849402,-0.183735592253704,-0.0764974284176884,0.077789418098405,-0.0730854187658352,0.364305880529299,0.252299168195387,-0.216001414373605,-0.129366633145677,1.05255294049409e-05,0.199931739898516,-0.212956307062386
healthy,-0.249920559996464,0.0421818713955678,-0.44218926648193,-0.227092674884267,0.445204948141756,-0.285392521384327,0.417467750178444,-0.313396176660058,-0.129054435998319,-0.385112134768285,-0.132971074581048,-0.0230591463337729,-0.543692097077314,0.0994587928019663,0.197071527246205,-0.376460404390946,-0.445627856165077,-0.304269331784394,-0.345850393269608,-0.244587688323702,-0.0192241097999476,0.0284928721668985,0.369135463755967,-0.302218122622115,0.0115162086403511,-0.277236381732955,-0.297924019980689,-0.37298164592785,-0.43575068376389,-0.134576759845325,-0.373167070073689,0.0011068708416251,0.174592184716557,-0.368721631762591,-0.361989410170808,0.148648451552709,-0.293420490108078,-0.297278854557021
healthy,-0.141989616933819,-0.407933590569096,0.119389698234782,-0.405989610434521,-0.299227677563846,0.143159805180528,-0.301818260829031,-0.0729866214948122,0.0864184056671472,0.128553065363963,0.223717177828713,-0.308414322148254,-0.190840376877641,-0.429778895765009,-0.334621952589559,0.073587526374978,0.0383313702106228,0.203676795558896,0.152894923580309,-0.0186406433145576,0.0659535103159063,-0.254180367451402,-0.192479471142992,0.264044750595491,-0.343806778345121,0.0666301365204484,-0.302173908433469,0.0449816951398586,0.0982814003451011,-0.0973220086517036,0.184452713806402,-0.0795570765885839,-0.535966930827781,0.0642874797672012,0.231611956996884,-0.397671715276656,0.0942624618942956,-0.0175240812781239
healthy,0.0422283572993568,-0.259262910250139,0.258058200373346,-0.310384865252782,-0.236384795915816,0.495127102354185,-0.664326233866629,0.0451214588287099,0.545346745907515,0.234427954654392,0.103380473550003,-0.384280077645126,-0.0884122598504902,-0.44632315952641,-0.132864262083424,0.441759961581954,0.0519047173342794,0.512782036072184,0.478620184438686,0.257989144229393,-0.0169196858552561,-0.274563590731772,-0.413528623191333,0.0020374792673986,-0.315920146519071,-0.0721978946761488,-0.239970955247386,0.274327369949145,0.501888178567904,0.0591451915326159,0.129631748329074,-0.0126690424966057,-0.587071917662606,0.240929752984645,0.502437712613642,-0.450419886267743,0.0004967280537538,0.030973674959692
healthy,0.226232179904715,-0.181738402147319,0.420254278175371,-0.327982002327925,-0.106476187649658,0.623665647448875,-0.584705073811435,0.0349992068819649,0.539912036175623,0.330560080401076,0.171376227134016,-0.293717412968687,-0.123900937618854,-0.356958779679821,-0.2497551805886,0.532724842545876,0.320629921242073,0.530709395057708,0.443195318973455,0.224922534098993,0.308300186805599,-0.218225926902873,-0.304188689797862,0.051995354884779,-0.202816432946564,0.33167802699537,0.113420940621688,0.322993185769207,0.541153190425568,0.168139280697331,0.309388514578484,-0.0865925986132598,-0.45457816761745,0.303227076032209,0.567659696278662,-0.188541074057278,0.0091463844845372,0.208545922434806
