group,CD101,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD178,CD18,CD1d,CD224,CD226,CD275,CD305,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD54,CD58,CD62L,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,TCR
healthy,-0.105941837969884,-0.0687266800354842,-0.0959899266448273,0.0069197043073923,-0.0313581440539853,0.250271998006745,-0.0656246463369817,0.186062913675988,-0.0485777257669392,-0.100520928026714,-0.051308963522149,-0.088906468726459,0.111088583150752,0.139958033912671,0.100697022251472,-0.0316921137949387,-0.112910604042003,-0.212558258102302,-0.137369595755524,-0.0696951832168932,0.121222376026154,-0.104244606959534,0.180861814397773,0.158622870277664,0.0902924100719964,0.0525616590106307,-0.110021059415907,0.0941584404322295,-0.101097667887321,-0.0398230152423816,-0.138451993032174,0.0263408696233914,-0.163989969558752,-0.0224215302667713,-0.171885206685094,0.120099938517781,0.0777160887841879,0.132486073735553
healthy,-0.358526249959924,-0.778759354781295,-0.0193987658310339,0.340246831294965,-0.720124301587696,-0.166886171937451,-0.647351020676769,0.453429871657719,-0.364046144247191,-0.475644775540843,-0.700358583592425,-0.715788579213591,-0.597146557265995,-0.407759532911086,-0.277572905473567,-0.139143812170728,-0.760655989476478,-0.738057991833404,-0.815485164007525,-0.734285777080474,-0.621080277463608,-0.66794686609819,0.514343269877797,0.243159612259503,-0.636127251426355,-0.370124442584527,-0.548758789859384,-0.218253606298037,-0.745539526629106,-0.60932248295864,0.0035906042701229,0.183254325655043,-0.621316949687346,-0.752564860176898,-0.626546358851355,0.143497628831099,-0.387482460191199,-0.210485785842572
healthy,0.0469563655881999,-0.672232615626631,0.413334590688859,0.34314058349122,-0.619509331853453,0.16727446169475,-0.421434592566002,0.663297356708862,-0.22542208916124,-0.111083181333346,-0.328238469655441,-0.574763692530192,-0.6693976324727,-0.330870768910148,-0.0816266287193124,0.300041661338926,-0.69950959267352,-0.656740122201958,-0.714487157704708,-0.620942119859446,-0.226208494388294,-0.656547775356829,0.584262298398935,0.506185980577485,-0.64966929801824,0.277773670184215,-0.471943090265794,-0.172476428520442,-0.624291946881101,-0.571093611979286,0.168153861696212,0.542366464904572,-0.513640642577755,-0.626944815094173,-0.286102139008341,0.502354781652864,-0.286592336114107,-0.169818322557067
healthy,-0.223502029299702,-0.626892240599278,0.402204245734302,0.285887488998566,-0.531379080079194,0.414948755236058,-0.381708311762945,0.562254704958999,-0.0650868293978777,-0.0873189061400513,-0.206636026777855,-0.444461051541523,-0.347279418506589,-0.189789975006746,0.0259732747320835,-0.0378573360157567,-0.460829337750112,-0.662461963890612,-0.506403513715729,-0.541437881570239,-0.125336736203733,-0.332273393174085,0.54138397236441,0.445132180760913,-0.282986351469856,0.382254078872013,-0.342469065916269,-0.0714800416121215,-0.549158989237694,-0.438047103853536,0.0690215280311336,0.29607690976788,-0.508086267800458,-0.470105385010844,-0.303791170284895,0.360507866608596,0.0092938906936817,-0.18766159529251
healthy,-0.118162192693345,-0.285842002204273,-0.0916314997017605,0.241180905081465,-0.124783433697152,0.0631123465709096,-0.16598753021038,0.379924875481049,-0.17946103526872,-0.16397990262129,-0.23877536254315,-0.211757577702352,-0.356617836224769,-0.133919148937645,-0.047717063803535,-0.0487796485493317,-0.281428275637339,-0.234976356355533,-0.354652262840049,-0.129746912027495,-0.111450061791253,-0.370517677648984,0.126523489328082,0.199833290877184,-0.301998914017705,-0.0117360772564719,-0.237198053378768,-0.0467178330247756,-0.207198553746457,-0.160257086482443,0.18139592371559,0.116017462596225,-0.208145075997122,-0.209435734569039,-0.160650655724359,0.03913430118819,0.0750404639908531,-0.0612791337743756
healthy,0.235226831710237,0.0939861461785408,-0.205960472510956,0.264962622187178,0.125660893592198,0.0449682224624531,0.210303002823183,0.0651649174621228,0.0116671279443831,0.0316534414123549,0.13079236105758,-0.0756793005428393,-0.0615712999442177,-0.125177564808012,0.131658703265295,-0.143973400205324,0.214030690437726,-0.0469093711442969,0.0615646518083028,0.139894625924178,0.0488689022662207,-0.110324994033627,0.0471499644081156,-0.116324581932628,-0.0505648480233824,-0.168974465357708,0.0450380754017371,0.193305601766494,0.0681989739032145,0.318980384005785,-0.0519937250929997,-0.208863817583002,0.191259682611868,0.365983970432665,0.361255319817683,-0.158198706956262,0.198989913568607,-0.0327695465597279
healthy,0.0787151370067604,0.051984850342259,0.268324423596383,-0.068497538021549,0.0143827159730366,0.0154626452965783,-0.0927898579658428,-0.180440925766105,-0.069565461413862,0.170869449913619,-0.0426298949236325,0.128853090634932,-0.0677355933042941,0.177431738124207,0.284069604950105,-0.06123397234258,0.047484097711625,0.0938133447848817,0.0723291668698903,0.008936402779114,0.28163237494111,-0.0746381853377484,-0.39877322926534,0.173032481581155,-0.0190317147778169,0.470710699270732,0.0957921514603649,0.0116212853500237,0.116619173379118,-0.0920137981003617,0.0628003561722073,0.0553627305413338,-0.107987726639013,0.0002315620727144,0.0961722411263459,0.0654982239654122,-0.0274916495236398,0.161235611010094
healthy,-0.0508507590057636,-0.574308793324767,0.0256852151047262,0.274835620733274,-0.473575654854861,0.171140007716497,-0.233461938383526,0.330423520732147,-0.191727504089915,-0.1737022189129,-0.328247326988864,-0.358518677607272,-0.346811236398725,-0.26641347564183,-0.040406982295149,-0.268240104981375,-0.312360817683285,-0.575352443438222,-0.477339352615431,-0.318435370923884,-0.14102761569536,-0.240657732072849,0.285734449974762,0.328782880259273,-0.274017348568026,0.0944438545673059,-0.401150920282583,-0.0798059260269258,-0.340420570420734,-0.385077273835477,-0.22413053208018,0.0002473658671606,-0.406724927221784,-0.371128027485376,-0.174278304284568,0.123019278785778,-0.0297220815519219,-0.0989607407432876
healthy,-0.137822987813095,-0.449570319264758,0.0461661484701034,0.22784010216059,-0.310878002926771,0.214438159315583,-0.230704119664564,0.351675756323803,-0.0599951787386213,-0.0507656159135406,-0.348829622745731,-0.243154004737077,0.0118626273251055,-0.190650505997015,-0.0610559081386378,-0.225904257784533,-0.356788569546835,-0.387897119302803,-0.344812546477614,-0.288794578304557,-0.153673443518992,-0.0132188377112275,0.496365669540657,0.393593952680273,0.0208124279428795,0.135579701783288,-0.214519960013415,-0.0280821529208112,-0.355777443369396,-0.142388261304106,0.0733856551435653,0.212341389634439,-0.277588777307682,-0.23776846254542,-0.159196461578261,0.292553252038994,-0.135688342162007,0.0672879949981088
healthy,0.0326430843831164,-0.452746310993044,0.138751588429528,0.228753920589243,-0.296467623550736,0.299865226993191,-0.146122785274218,0.345918450663133,-0.0466204896799314,-0.0802798580178735,-0.278229200424156,-0.418832961929017,0.0650213376075359,-0.0534945093515952,0.142007430124618,0.0898837210723984,-0.272321801555141,-0.497928508806276,-0.182402374518412,-0.19883294022708,-0.0241322908769099,-0.0330462382545216,0.331226174931152,0.437600153066327,-0.0928947803717955,-0.041102959758692,-0.1908952023474,-0.0753718883117047,-0.265189929962727,-0.210766046648075,0.0430320348168688,0.0446432799322136,-0.301713302451802,-0.172825821650787,-0.105312898709823,0.166536483826848,-0.0240436856004974,0.0213189107797846
healthy,-0.227502926913231,-0.218601081905627,-0.061671727675446,0.0518600559142153,-0.118955078483476,0.0414020977524943,-0.26320055558222,0.130544459328258,-0.17127799478542,-0.0672735413882283,-0.245490682454454,-0.108068628175555,-0.082105743134844,-0.108760638433398,0.0019042758390029,-0.0529585407578619,-0.175146886603312,-0.140173213127041,-0.125918230129594,-0.266119606602174,-0.136854610009514,-0.0307678614583836,0.183366367625095,0.0174560138451707,-0.0755523260120226,-0.0341384872385732,-0.0612366054588099,-0.190493790067039,-0.0832616733974868,-0.0539455776907752,-0.210111390286158,0.106644508858396,-0.233654433788248,-0.215318005180176,-0.123503644498024,0.163083936851932,-0.177962329716068,-0.15209931249004
healthy,-0.288620290853621,-0.469358026462968,-0.273152464126698,-0.29000214838043,-0.389582781514211,-0.241435409725412,-0.360840857762203,0.0964125759122207,-0.415183321549087,-0.252761411905918,-0.353350998550769,-0.362539212064361,-0.383490542892763,-0.367316663972747,-0.365421930745857,-0.235246285094239,-0.307883498902253,-0.452147280130065,-0.415251387866116,-0.366080361810278,-0.309824281671522,-0.341916283020576,-0.0568163672017622,-0.195940329295147,-0.256030656981627,-0.331111984079407,-0.429225226528184,-0.27553092406626,-0.297734842403757,-0.456100444690847,-0.270139927579815,-0.174304913640732,-0.385570947431603,-0.32868820090354,-0.317312902106487,-0.273758408380602,-0.365912565982965,-0.348870207811206
healthy,-0.212737155024973,-0.314863774145876,-0.32264925027152,-0.138898614678357,-0.160065106989076,0.0585400775156572,-0.122353180731472,0.019587711983974,-0.0024555249558938,-0.408692146887918,-0.278785305977647,-0.203135689193164,-0.0507871057784801,0.221742353601077,-0.212908977744769,-0.226694736012397,-0.258374683124653,-0.337521566355424,-0.283103750198278,-0.156861853775723,-0.354901029200164,-0.229831776035761,-0.132316696043063,-0.230663833800476,-0.237753219204107,-0.359594492869012,-0.219565631749553,-0.0500772739397598,-0.115797820669465,-0.107365040175503,-0.336560076593217,-0.0647945982296705,-0.169078838445494,-0.245311605317345,-0.301308918875837,0.0067134260740186,-0.279052157324104,-0.0054601650929897
healthy,0.427409175314612,0.358662274481032,0.254720059043816,0.294921486882423,0.326603247389654,0.254302147486146,0.404421229483005,-0.0697307342351859,0.316237107219118,0.310152017338241,0.288791210362049,0.297735615201543,0.33790096003253,0.101807741407326,0.341524668353189,0.191068988303701,0.459275158823558,0.358662991727781,0.421748475464427,0.318902130033461,0.392838179103413,0.398830600450059,0.0792383833311752,0.306162073421457,0.239608382499761,0.274811524512617,0.364113745100685,0.220733783508205,0.302568140770682,0.31013578578091,0.207406505593118,0.0563340305042071,0.373161292854439,0.531442427921778,0.392525773999147,-0.0092243698633246,0.380712712605637,0.311404522827136
healthy,0.135821962227273,-0.559316134118235,-0.019206857445568,0.246166139200178,-0.304377608571301,0.17281648814674,-0.229492760717108,0.179428956341619,-0.130107736959237,-0.143487673882573,-0.165749606566812,-0.354878506558757,-0.23189666576704,-0.431157087772536,0.0659989456267675,-0.206256325090466,-0.16641353420374,-0.569338729463594,-0.261575845883871,-0.331565243258218,-0.0682325594984431,-0.223404297348338,0.206899198891527,0.477527042043898,-0.335965082181427,0.248792408305259,-0.366596795216277,-0.222898168033175,-0.287498808358264,-0.430896613780602,0.0084415230528924,-0.289167360576239,-0.439002794625753,-0.0527449737424558,0.0160148957607448,0.0752965717820555,-0.0972080085581974,-0.0617081423211503
mild,0.053965637538235,-0.124895741554675,0.18142939045426,0.220221457813898,0.0870281458176953,0.242278675541588,0.111347619513074,0.341190130434074,-0.0453204692906678,0.100950641740974,0.135569794745083,0.0727116177242876,0.0910302889990015,0.143468239230579,0.198177305261298,0.167559904685215,-0.0123170592272443,-0.101611515857629,-0.0534593841548852,0.0136888222372656,0.0137176418058668,-0.0104210375453108,0.28454067064694,0.276288257347989,0.0833539259304095,0.149690248225633,0.120572526742057,0.0721233078421687,-0.0471537964839406,0.110125080330088,0.220684898101513,0.347504796805962,0.108186245991993,-0.078660629435509,0.0744719972753427,0.244489489558895,0.146632538100431,0.164052288053134
mild,-0.296710678875327,-0.416053786647334,0.221134915180467,-0.0703097384508778,-0.39789399324163,-0.0108538515043111,-0.308733871217176,0.50075021974659,0.137371378061633,-0.175883106557091,-0.36516366151117,-0.424863178822841,-0.246220377424127,-0.171322901134151,-0.0470128151459807,0.133726513097663,-0.427293816460344,-0.351562279461142,-0.500789452802751,-0.423665569746975,-0.197556774281108,-0.277577174861985,0.284586993211576,0.292770897421175,-0.362056881700316,0.160654568886435,-0.304745491899603,-0.123580661294664,-0.470776182274781,-0.264923023782234,0.0615983692032648,0.560397566270293,-0.347332773336302,-0.554433268968455,-0.161955284678344,0.466870863849279,-0.106516597872644,-0.134436399794718
mild,-0.226603793756339,-0.0015517871675013,0.0313541148144651,-0.0161264650290259,-0.0435141238170348,-0.235450730885708,-0.0156063489075922,0.109836158199484,-0.144125631331556,-0.074703920394311,0.116960937301131,0.0181178256953558,-0.0908416080109475,0.219430256425192,-0.146720874856351,0.006667390594838,0.0347897587436922,0.154835101721611,-0.0081263524609751,-0.0957680094624418,0.105430009089413,0.186301159499096,-0.0655987807220639,-0.0759839647942749,0.0097309943150478,-0.026017340153759,-0.132215378045979,-0.373767211863319,0.0438067594187603,-0.102072766753321,0.0346814488634342,0.0089288403497232,-0.0348564732018751,-0.170312640757138,0.0312608416019644,0.0669203639375836,-0.0084451226317271,-0.0650838034726776
mild,0.0077947047623241,-0.0102743017388869,0.460633781135103,0.404659527547628,-0.0700606012078184,0.0969662403078313,-0.0574111543850606,0.542842076470761,0.0864196092024218,0.181624699214807,-0.28270212494746,-0.120030664987334,0.0322478262604672,0.129573219979975,0.27101087914862,0.243585128215718,-0.115959678885608,-0.0621954533286302,-0.203051096524533,-0.116397667568617,0.204757119193749,-0.0947467813318304,0.276194707609209,0.35094021370734,-0.186894183991207,0.392181765514686,-0.0117138009787436,-0.096120802792832,-0.231347632614714,-0.0802448612475346,0.162171085530422,0.611138391387289,-0.0861687305037123,-0.280200096728813,-0.0939855320390005,0.510133960121498,0.122963078033153,0.118074586419641
mild,0.079903173724803,0.0810565585327073,-0.106069774288097,0.0192681676227037,0.0177742163999503,-0.0261162285620235,0.325686040601921,-0.357623703704847,-0.0941815309955345,-0.0006059391954528,0.565991156271317,-0.111245820770725,-0.153753076712879,-0.0898676614730207,-0.174684843189915,-0.0509608006822577,0.246116647856863,-0.0157305643983059,0.299818591369377,0.259649055189657,-0.0088844120048784,-0.38006865947732,-0.0816080686552649,-0.170921269140093,-0.112579469206136,-0.15912070910594,0.16927271445152,0.0158965865322003,0.242621271189919,0.087932383662997,-0.365887491540107,-0.48077534921828,0.157772661145517,0.241647528120585,0.325065544015994,-0.346772685420456,0.208793194081996,0.380820008785277
mild,-0.282184008432915,-0.683605127656396,-0.025638538991563,0.107364320039895,-0.706413108627434,-0.0565285068744771,-0.540673543480848,0.688143199421964,-0.25381912817595,-0.332238074020059,-0.578417385480711,-0.637287931840973,-0.55170321510657,-0.282432606807189,-0.29764344557522,-0.180291807995497,-0.621938922177152,-0.582129932050544,-0.676911541073223,-0.65076027171597,-0.579242761890581,-0.589389869587094,0.543322889513243,0.0185359724024345,-0.681051480232683,-0.152762300971,-0.571563745155888,-0.127276030842794,-0.667609827526049,-0.547435802723662,-0.0431899214688606,0.341047853531268,-0.46977704076266,-0.614479675888979,-0.460643479813326,0.184694257635776,0.0229360097348911,-0.167738594139517
