group,CD11a,CD11b,CD11c,CD123,CD14,CD16,CD18,CD1d,CD224,CD226,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD57,CD64,CD85j,CD88,CD99,CLEC12A,CX3CR1,TCR
healthy,-0.386308126508165,0.034280621402254,-0.55468425462598,0.14115705526228,0.107948831968324,-0.229727751407092,-0.203982500038391,-0.072760176713411,0.123250007358294,0.150557035052866,-0.022861248205118,-0.482878011907938,0.0919785544242836,0.173181305989639,0.238895978901599,0.254466762543705,-0.235024681693802,0.317619115121899,-0.358953268257133,-0.194538374014737,-0.371816637313697,0.113005443118635,-0.223471003001766,-0.363054107784096,-0.117492771797511,0.16281588806787,-0.377090630793296,-0.307766096530244,0.457231478540909,0.0954982491939056,-0.209522240695612,0.0105670355336581
healthy,-0.140709965343577,0.471653711846924,-0.321907605774127,-0.172918074843358,0.588332163674565,-0.195254351564245,0.143256644037469,0.511523962542784,0.513889512592711,0.597327008564221,-0.209803703305685,-0.0163630686825665,0.567560144124293,0.496735320169444,0.596838060155241,0.662003209318903,0.215318913971816,0.480717623908005,-0.034561231585575,-0.0474462324612392,-0.393444653045937,0.560347741189236,-0.160283922699227,-0.0359090085787677,0.306888246312285,0.636787115762526,-0.188641365937655,-0.329162311668087,0.753610161713724,0.593193849807616,-0.1832398710901,0.405212647063603
healthy,-0.0257733299813551,-0.384050664510131,-0.123124032278533,0.015988715199781,-0.34948809395879,0.355814228917552,-0.141348296548508,-0.246557794674706,-0.299121001002129,-0.22263387971431,-0.0947709387602965,-0.17129679280935,-0.424374496880094,-0.36438942072142,-0.381090617317351,-0.279805114359345,-0.321818899728389,-0.322791238113407,0.0881522239656206,0.36766250447452,0.0921699816508177,-0.227567734941184,0.242291565135744,-0.176271012969828,0.0008915547293535,-0.368586618599223,-0.101781171569044,0.0484870450222246,-0.176898916516426,-0.281215701366627,0.222147977790805,0.17537567635905
healthy,0.0460899475283391,-0.459352872732029,0.133824215047148,0.117792803283137,-0.556426932492205,0.447697433469548,-0.135295177851315,-0.533379531502622,-0.448192012221104,-0.62139285410644,-0.0105992003715202,-0.131004077406592,-0.670318617471535,-0.354650495746392,-0.699101329329769,-0.497269885915172,-0.401350528436293,-0.624941935180375,0.0207568700256178,0.229311679414325,-0.0815325514556545,-0.554471918312828,0.0882289098261976,-0.0142055489168956,-0.148304337310972,-0.497350648655196,0.0408592409381561,0.424219536649221,-0.619390342429622,-0.581045805276816,0.130411950385174,-0.287999496946152
healthy,-0.0760538211703945,-0.598275612729991,-0.23273435648588,0.218310152915147,-0.378478221806207,0.416802984806093,-0.286361480396518,-0.284683254518873,-0.318112542065558,-0.192746287116952,0.0191596214933702,-0.185559198834986,-0.314765905404625,-0.389337440030601,-0.384688793663583,-0.240414049088771,-0.296038934427189,-0.242057344278942,-0.0561485766411687,0.325497827421112,0.119439897171976,-0.181237941554677,-0.0959640238892501,-0.180219625801579,-0.102822182708613,-0.295258916798388,-0.0591576386919204,-0.107856086254095,-0.20324496558322,-0.315314614247965,-0.0528764861597624,-0.011368544728433
healthy,-0.364051752152524,0.220329555189962,-0.251792451256259,-0.432601878598286,0.248785415714068,-0.0057306694134673,0.0280638758913662,-0.0886077390026521,0.128307041264633,0.145613340475482,-0.111837672946849,-0.198983442533393,0.0791593007796197,0.341174334087975,0.0679605700872616,0.046290986367773,0.0068142628806562,0.0727872034851735,-0.265736053377484,-0.371378601577075,-0.536771966719643,0.0840015368035991,-0.242108412979905,-0.293626726892091,-0.0735196738081457,0.19043268145334,-0.0209689719483635,-0.176915241279675,0.132769083761734,0.0462631038978447,-0.296967286631002,-0.0454107438086585
healthy,-0.252685075553917,-0.287102093380774,-0.543646100480517,0.10521547188891,-0.307372559101185,0.425216026756559,-0.327625617594401,-0.0630130414035114,-0.257764066755324,0.0087213210263039,-0.184444536593169,-0.172184374025686,-0.254135353647844,-0.176630677534521,-0.178968323152421,-0.227530099330559,-0.35143175316859,0.0730747788178731,-0.246996137788256,0.411848714048888,-0.11961810683219,-0.0436336875393851,-0.120929717185185,-0.350835603498222,-0.191459906250344,-0.320819113193153,-0.438596333501804,0.0113965077498879,-0.143684266119294,-0.0814744377291787,-0.129080276485028,-0.145706168723824
healthy,0.127191516984259,0.186123316495155,0.0957647736792775,-0.0875905392621233,0.0572829085790498,0.144963139991909,0.111714790851834,0.150711886754736,0.0062505567299241,-0.0256281421338178,0.25579920034459,0.226618287466481,0.137957918845727,0.218800484428961,-0.0058595805836235,0.0980611058853965,0.0812575501610541,-0.0791788427822095,0.231510145621618,-0.0472097692677623,0.0110691615136406,0.0452652907643865,0.190467808041729,0.0574919101186151,0.0869132886949035,0.0389939612563358,0.0484292751191844,0.276977796229276,0.0845606564753946,0.0525450658714071,0.17518300472663,0.0672871333699503
healthy,-0.219651670974119,0.253493086942654,-0.373003015950395,-0.249869938446148,0.386744448723216,-0.475459151934555,0.0245376403111884,0.377413918873297,0.257295925673965,0.286693466342113,-0.272901675852095,-0.146096501634708,0.37668619348113,0.112868627857934,0.459406337579738,0.395190512587833,0.0308977395144788,0.10898303316856,-0.120619377374355,-0.191239383212544,-0.285231403276218,0.138675720956287,-0.0530924227538507,-0.256010076375556,0.102294377917525,0.335646796047143,-0.120351737027275,-0.504375277493859,0.601704934742988,0.294204140915558,-0.462929632377292,0.407506139737446
healthy,0.0800458822249031,-0.242828167290336,-0.225066615358301,-0.0103516198925027,-0.0857507341079943,0.108296119730229,-0.095894118581435,-0.181444296290415,-0.188912355648627,0.006135062676595,0.0689751902502977,-0.453263707215046,-0.0066139159718848,-0.226563176619096,0.0143558131324517,0.0566739139658813,-0.238075081244106,-0.0630808754457198,-0.166232743701076,0.254700690567753,0.091225721952204,0.0587462746079243,-0.0712052627811978,-0.109811078471771,0.0185948743645915,-0.0470537893152219,-0.155423906686204,-0.260768494094259,0.36012765148805,0.190236328273169,-0.0376234152901311,0.0415452851132124
healthy,0.0693786316702126,-0.0222453101192481,-0.0480870934029607,0.298582182463175,0.0204195485233405,0.16833660449562,0.0679095435975831,0.0961685877240746,0.0287761261410837,0.101812418512324,0.0147332088603906,0.0141952399337185,0.0570325878519945,-0.0177262160629966,0.0043892888208834,0.148575668117926,0.0537281967612729,0.0738606945465278,-0.0077822812560114,0.113124629588629,0.0762862351277891,0.0446626116054977,0.123353332567405,-0.0673654805138523,-0.0669692974713597,0.133229331520867,-0.0759971935466968,-0.119667440176236,0.111515039215202,0.0711446122132949,-0.0736195194504305,0.150373898940834
healthy,-0.325122063693691,-0.655183140253651,-0.429045911622511,-0.22868371492644,-0.549943953915086,0.0901102486547038,-0.452359591565762,-0.535715991078061,-0.545095548181215,-0.467212631092835,-0.268899708759462,-0.408108822921902,-0.4265301174849,-0.611775173286252,-0.533589538860719,-0.561441143837417,-0.424829508136958,-0.373990790090726,-0.369509604508026,-0.0230080510435493,-0.185350062159388,-0.400154499954772,-0.369168058449538,-0.350190566069053,-0.38210107944458,-0.525202494272163,-0.266975040680881,-0.452239268980807,-0.450055983312977,-0.392854072721321,-0.352431177418011,-0.384814059115323
healthy,0.0275768221991941,0.0843039786496357,0.0909648806156303,-0.125670636315291,0.0518992316681545,0.0259242147267121,-0.0174552034108102,0.127729645738478,0.108929158623795,0.0109296423674368,0.0546949089738939,0.0068265315172095,-0.046318817737953,0.0910340125409002,-0.008387318099333,0.203793658105899,0.0716402604303443,-0.0473118992223901,0.02912420910841,-0.0230256283423334,0.0074431402031067,0.0760206131862686,0.152351527405096,-0.0095931239906383,0.144708467964398,-0.0331050653900724,0.0261895287502066,0.136835027604196,0.0785400515844388,0.0242978298121571,0.159145265950969,0.113153672157972
healthy,0.205541671434054,0.0447979428540056,0.160567138121954,-0.113637016279569,0.118217350557386,-0.0259689928578449,0.195007080684805,-0.0605745589090667,0.0073060056047709,-0.0854379359135861,0.193603090438459,0.0587567030777622,0.206144950759983,0.130499901196704,0.179883023463058,0.110246495469085,0.157790071699552,0.128938428305516,0.10560714139999,0.150049877952438,0.138608500836421,-0.0461944646759382,-0.0098319618018358,0.0752124406188154,-0.113825388764634,0.139220429752682,-0.0819790286225686,0.0108421121871408,0.221466016187274,0.223211493871166,-0.176569094499814,-0.0762291112899297
