group,CD11b,CD123,CD14,CD155,CD16,CD169,CD184,CD1d,CD224,CD226,CD3,CD305,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD58,CD64,CD69,CD71,CD81,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,KLRG1
healthy,0.226303998762416,-0.071344710755719,0.336651735082922,0.129436025527363,-0.392738086391583,0.0097705523204427,0.139634424986711,0.287923706722939,0.043568718297225,-0.082627696329408,-0.2035729783245,-0.0840022026027268,0.0337073304196598,0.10800070225319,0.222202104194243,0.32168186462306,0.253266587418818,0.119823832560598,0.0079696779954167,0.145131274941127,-0.290387385730906,-0.153630428766189,-0.147005446428156,-0.0689492177631438,-0.197091599265801,-0.0784080797444142,0.160202390161398,0.280117717764692,0.198741373555639,0.0350665806222243,-0.120049983404084,0.100100181816938,-0.278347322827562,0.182340298956193,0.0970535525654605,0.101250441952378,-0.149968323749814,-0.0275110612702074
healthy,0.754846834998361,-0.419544707402766,0.685326558827442,0.642874935757062,-0.619705291530585,0.239504099817711,0.375747585051993,0.642828298411245,0.640366578292178,0.536181307319939,0.177304175729402,0.282294133329486,-0.162093769514176,0.0370131060181726,0.754624347952815,0.714322999351844,0.788835035597016,0.686769858069544,0.57885392094812,0.630358717355494,-0.550824547669669,0.245143810842924,-0.229438325134832,0.576406752754691,0.121475859954182,0.380663836621748,0.432116313852631,0.738652629116227,0.406983980514392,0.126877429422072,0.138629467344447,0.526861228385317,-0.286035891370223,0.538629946836215,0.72386273145994,0.567248437852038,-0.302264390957942,0.205447255515972
healthy,0.395649189919566,-0.144244876832145,0.456654183088987,0.373262213044505,-0.502557276467231,0.0055592344396147,0.363751022987734,0.182071129935725,0.339093232495283,0.457612953635781,-0.210734909968665,-0.0496930992884059,-0.145291922468024,-0.160294360728153,0.422168196088519,0.394597923501553,0.52486304326477,0.285908848636167,0.128867928247333,0.538993250984979,-0.53795451546204,-0.0084500252876884,-0.392105061882072,0.442840329608877,-0.158867023871118,-0.201929984491571,0.271765352792867,0.450049626429645,0.455539258000082,-0.037048795427269,-0.222683288584597,0.244365882662042,-0.416660224237914,0.186267708010353,0.400817582206846,0.170155047093187,-0.389601366293634,0.0494457905670246
healthy,0.355742519178804,-0.203827354554328,0.399102119764,0.514759556824345,-0.565946189118328,0.0679002338304917,0.105258559113332,0.349333402730701,0.287512623715587,0.447585161743786,0.277822059593517,-0.0753433502546879,-0.171114719337453,-0.134732092583102,0.496323428530295,0.344099193188945,0.536395543488539,0.562499279138648,0.0980723869003434,0.372880067145741,-0.338498927036939,0.0160061475634171,-0.305272747451426,0.323451228086862,0.13518024284629,-0.414458040232709,0.260093510441898,0.545684499263165,0.251853103973586,-0.0492833215170702,0.096289937105313,0.347525771711601,-0.609711390500421,0.452738185166717,0.679604201378147,0.423924891292186,-0.3259745252132,0.341787296682278
healthy,0.0459174130879201,-0.127600617074305,0.156520665962034,0.0914358126936649,-0.48974578761393,0.0877983357785797,0.249371818581363,0.238659891689726,0.114766733408359,0.181224901321998,0.0578568957728627,-0.181107646065274,-0.391525111211543,-0.0550444922541924,0.135062322532052,0.0888070280700081,0.295197508739711,0.18218397471242,-0.0499687606601534,0.18095595566566,-0.298900715810273,-0.0334438211562822,-0.221359830554409,0.224228197437433,0.0753906093646417,-0.257233307850532,0.0533824208044654,0.158857988988879,0.137793151300269,0.150376220440167,0.046764643430917,0.0860068981505257,-0.463949634400049,0.0609051720422088,0.302673860822466,0.189542201334638,-0.328950914829044,0.167848708536251
healthy,0.421924853436462,-0.295871177070801,0.259194010669067,0.114559488845753,0.0775870870889203,-0.0109564696710637,0.0143769381557673,0.298434323235372,0.322826903856627,0.236420765269514,0.0362576516374845,0.0131690208099769,0.0256364740899778,0.16399041828041,0.175943421979768,0.444263661587046,0.397744198786087,0.185448326957311,0.310981051123858,0.14627771568588,-0.352383388490409,0.16029625590502,-0.202349299857516,-0.0108338234231312,0.0698905389920322,-0.0616962557720707,0.376991598953038,0.131564203362084,0.296739304913497,-0.149278168576517,0.0253931150579873,0.155727513833424,-0.0465566424420196,0.165677110348457,0.0848827417579762,0.0841595879167282,0.04362831938348,0.195419889271793
healthy,0.0874895200977062,0.0278870383802744,0.064490242588777,0.0019792065061723,0.0857593339441376,0.126284268443274,0.40240441307533,0.0701180238907835,-0.117102337086463,0.241929445269672,0.0583417326217086,0.155688657213998,0.099169331821751,0.396516015613436,-0.0299595159739607,0.08252796401187,0.104147045565058,0.111356863202077,0.165744536837512,0.164041876696541,0.0245237981273643,0.230892661363747,0.246932976223006,0.153530235677145,-0.150356987458147,0.092407333837178,0.0237309861623865,0.149149172340659,0.15022797773042,0.133817329365157,-0.0342943536557171,0.223005663451571,0.0962628877960078,0.0799630297525343,-0.0430126550067025,0.0681075377892354,0.229476047084494,0.19101870697041
healthy,0.460903766160397,-0.320377532625917,0.433820224962761,0.0662794047268612,-0.338487753600425,0.0440162400241618,0.0543701962820706,0.191099310245393,0.350603206864033,0.293358201368621,0.0376154959791097,-0.0231314149939311,0.0397630569295355,0.124939718613773,0.345247373114365,0.487286758146866,0.442388547289408,0.357629607083478,0.17495275804108,0.242769601273913,-0.301667539450505,-0.0427796454015204,-0.341269623356473,0.227349733807346,0.0510225343253827,-0.165085741957391,0.372706662923375,0.476698049278057,0.20927583873986,-0.0246626680728596,0.0524426446045821,0.33901712531282,-0.203177384207677,0.35483210117135,0.318463224801876,0.191847397313375,-0.277455739862871,0.0244605620900544
healthy,0.370637730434033,-0.256740416133108,0.480430106934737,0.359369015759114,-0.609211586045878,0.0296036937103312,0.0502985325555204,0.499393882073125,0.280012023295158,0.0739204808840286,-0.0197981264136591,0.0504787267929348,-0.396737479636822,-0.0080939440976873,0.48654384516025,0.210090263921608,0.512240456703031,0.468029246997695,0.083547394756959,0.0111756089033167,-0.499441289819829,-0.289838700748795,-0.44056049445777,-0.0890476572995635,-0.0457218972605773,-0.249580705087242,0.289487419250047,0.505563632321567,0.0792127876138564,-0.0628165180568912,-0.147012484301969,0.225501599591407,-0.565524713470336,0.340998771744778,0.485671796697477,0.287377913317382,-0.452644540084588,0.260069618516844
healthy,0.617031852376794,-0.161289194711649,0.663795657900276,0.419596633583316,-0.518539532782078,0.129810028950687,0.161114059254981,0.461469846574037,0.469506067147351,0.0011550947422618,-0.0598934214783196,-0.0638478796647665,-0.180746861171105,-0.0810701349383528,0.538874178959771,0.635470480517172,0.492277549900737,0.462640618281744,0.214182889344087,0.264920890541056,-0.394690915991038,-0.149437961002818,-0.353050198495461,0.260458576888809,0.0033495989220271,0.117733172987556,0.430622052807419,0.501231192328022,0.316602741577985,-0.0919865194139221,-0.0275328820043357,0.380691006509068,-0.216519555496458,0.402421212231275,0.431572735493746,0.464225867109212,-0.14896480119066,0.157217665980335
healthy,-0.044729599353033,-0.071769948132119,-0.0201790787902313,0.0931891890085987,-0.0964376647025684,-0.306714604298377,-0.282655532994952,-0.147430293677342,-0.147335712367229,-0.0028048168163751,0.0583585273618566,-0.120743243144949,-0.0698012636677797,-0.11364298880118,-0.0538314274468424,-0.105421566051071,-0.0585941661079851,-0.0669215524365297,-0.0025973181556447,0.0356216800029113,-0.241209162476641,-0.0389336234619874,-0.155319912714096,-0.022232001511585,-0.139145955559304,-0.164781904226439,-0.186873943988956,0.0241519908954568,-0.249812228763178,-0.104524410130457,-0.0220901730386806,-0.193298898059624,-0.365315117559182,-0.0297107977408549,0.0717632123568267,-0.036376303005272,-0.188888716865485,-0.199042396606843
