group,CD107a,CD11b,CD11c,CD123,CD127,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD3,CD305,CD31,CD33,CD35,CD36,CD38,CD39,CD4,CD41,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD66b,CD69,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,TCR
healthy,0.0204841062888156,0.186068641879328,0.570391384175398,-0.0786887931454463,0.089953638286101,-0.0912535812194452,-0.0761519769328145,0.474109131791406,0.147261249055795,0.0279629656118713,0.0149251368697373,0.073570679232579,0.110055207378508,0.287876992556527,0.173502768233601,-0.0977369562589448,0.0002522620267965,-0.18862706328623,-0.142742616617392,0.278204264245369,0.31777293096619,-0.0965837679602323,0.282651999082488,0.39301506728002,0.100945543532745,0.194154026998585,0.403134779850623,0.393792081173739,0.131508086775198,-0.0320568228163897,0.243534733044218,0.0646436945414549,0.084650873528969,0.594152851921115,-0.0313645382906837,-0.304331692603916,-0.0718666198701079,0.391741794492498,0.110186053755189,0.182100174774399
healthy,-0.537922295349631,-0.755450512394705,0.0428129042665723,0.331742096131635,-0.236061679549871,-0.732153512859214,-0.629149712724174,0.540488049256979,-0.573232505172738,-0.668409544903919,-0.693833695145573,-0.641010691825351,-0.214883746091346,-0.193268467168875,0.198577563126247,-0.745768491338002,-0.716756027590358,-0.820786101922259,-0.743401422519685,-0.548157969609377,-0.262876370232822,-0.711502647665805,0.490889627598259,0.383827921294646,-0.67854780809723,-0.204045892689979,0.188898231469551,-0.29389073403597,-0.539160497063206,-0.74887426029366,-0.364203924684351,-0.539728532504493,-0.59605855039919,0.230220291723918,-0.608373610223639,-0.757946907530361,-0.596980024188087,0.234555291215141,-0.363840717043548,-0.219667090634079
healthy,-0.200242937807365,-0.151450594073298,0.421685590974496,0.145153697297011,0.0010797527533928,-0.335244397972732,0.0072378949955406,0.434814418678798,-0.190901356001075,-0.194618239877668,-0.10677700878988,-0.326294049636639,0.0626791028081388,0.179987823106564,0.477751129096181,-0.23541372828775,-0.0300882028380293,-0.288963910174851,-0.25132424140314,0.0099587358913347,-0.0791008354324805,-0.267835732356634,0.322800348744359,0.265930056313366,-0.299725658481209,-0.0440028074130932,0.305058236911299,0.247319390124559,-0.121221103728024,-0.277953015731,0.0489887233154191,-0.206967721209274,-0.122140701544551,0.461042676314109,-0.127139222317799,-0.363823493469238,-0.0599298344535378,0.193604906379913,-0.16429716331344,-0.0189888330854571
healthy,-0.0004767755874952,-0.250897049837965,0.601193289693093,0.179960827822327,0.0320023167657535,-0.451126085880054,-0.384795899762989,0.656449532993742,-0.191710054290739,-0.282564485563174,-0.179438918607448,-0.279679636098334,-0.0941225061935338,0.177788536203398,0.320699706954689,-0.425786948681227,-0.284026308037013,-0.458837700748948,-0.459138996597375,-0.106170919981229,-0.021197993656545,-0.242477472228324,0.472751334016011,0.396610853821451,-0.156267974930455,-0.0007843660589724,0.472825255830449,0.497880936337125,-0.200081930625446,-0.506029398032002,0.0771680252426773,-0.237675121836036,-0.254030588367224,0.693071196933985,-0.306487094958326,-0.5604301944999,-0.350844024825531,0.470190140886688,0.0269147675101451,-0.101703470915161
healthy,-0.0575775072982477,-0.255287177427616,0.254530233292196,0.440805153894943,0.0170762117495978,-0.241730006970237,-0.185678096971702,0.500293983003556,-0.0323882558410333,-0.0333864021289319,-0.0874392640232045,-0.180672286481942,0.029818562354922,0.111138451140726,0.294066195126481,-0.254736269253739,-0.219574367182074,-0.338046438727266,-0.203088928826054,0.0049108858232075,-0.0263750696904782,-0.223821005820962,0.369337961746341,0.477881063801419,-0.215748488300216,0.0508139442831372,0.288094388935122,0.26592525238895,-0.127860823017124,-0.305963029890953,-0.0911141856152275,-0.126482631572623,-0.177714780850241,0.355077316749544,-0.10223944144293,-0.268476052384922,-0.138144589309249,0.267963843065364,0.078731781991445,0.0915360876779419
healthy,-0.384906228762336,-0.319794290793985,-0.226178610638178,0.17954612342765,-0.199192124225096,-0.109400752838434,-0.131617059795213,0.0481673630740739,-0.100947428053626,-0.48511788187185,-0.361386258707691,-0.0975833143118645,-0.0281662857746288,-0.249791330929912,-0.0559398585923994,-0.227062758011642,-0.235271284237365,-0.412941068654155,-0.209283708561468,-0.263839411782564,-0.209804763616771,-0.0543962054312329,0.31667492339979,-0.142842216036489,-0.112404858542419,-0.0190321713242433,0.0132780329920751,0.020040522761423,-0.320278931444131,-0.1437486092926,-0.158461005418607,-0.0836244172545837,-0.089630677737594,0.221254400300641,-0.216390303105629,-0.128873067778533,-0.172350269978401,0.0008209912935853,0.0120320959225434,-0.102062820741366
healthy,-0.227092324377373,-0.54384595936479,0.031400896985525,0.33586451849243,-0.118265638683667,-0.433627287622559,-0.217305231986506,0.324371033111092,-0.606483385315672,-0.247626110949843,-0.351191240288469,-0.278849704281025,0.0453020798951357,0.111718616529257,0.0820332417930071,-0.359687702397802,-0.531454623787519,-0.316671929308558,-0.39128677882835,0.143772805651287,0.0230357533299196,-0.0590041201389958,0.155743552088475,0.249189921634934,-0.266502030410101,0.166199422761863,0.277958722250758,0.308853297887589,-0.37072430821972,-0.496097032463564,-0.0197475236363966,-0.529236447197891,-0.541800943738683,0.15440243240838,-0.572769218183975,-0.437999660539315,-0.271562170641361,-0.135409448836295,-0.200900515749675,0.0170000334118632
healthy,-0.278959951278682,-0.505770086021358,0.137594954730145,0.325774796270612,-0.099875842142022,-0.426624493232824,-0.308028278104839,0.481959569695755,-0.336215211562145,-0.315522912712743,-0.42040782132173,-0.398354931589449,-0.0410508734079911,0.0214482786419025,0.119686741236741,-0.423238267983471,-0.484958906592141,-0.478523321106012,-0.452452812757063,-0.105317826276639,0.034675206687918,-0.451081797391622,0.323875371625482,0.391641484798482,-0.329060648081921,-0.0182054770107592,0.258671953732264,0.161568966379495,-0.368756936394611,-0.43470209060001,-0.14803287378076,-0.368253679415804,-0.394844063899505,0.193224799635861,-0.439550786091638,-0.425803970893691,-0.185347623162225,0.20063078349825,-0.0571640916337804,0.0139590555689588
healthy,-0.114711900398075,-0.0937267953826412,0.517056179881825,0.185822605233182,0.0584932975832587,-0.32243168257041,-0.165661325174968,0.622104446455952,-0.111957691919754,-0.45745594701581,-0.106676301181229,-0.0281726173253664,-0.006861481207215,0.0743645799073319,0.600919262844261,-0.275839811927003,0.0841379811448027,-0.369480277039781,-0.303268309566566,-0.0475185418179733,0.174916503991194,0.0611816673609136,0.466168401959812,0.348520163457835,0.132780154797944,0.0715050203546527,0.395657221548153,0.342282171537336,-0.107720857172254,-0.327440483998618,0.102385241737111,-0.0389501869037706,0.0735445524219477,0.827880435837779,-0.0894163971072853,-0.438980036877643,-0.197177291833096,0.563792346786332,0.0538868182387982,0.0032535259687593
healthy,-0.101836724526414,-0.223047166810348,0.621388227841958,0.226896208625126,0.0398683288838196,-0.425819269259221,-0.314528498608354,0.593908502899285,-0.0029556305099218,-0.294426138216379,-0.206351932585723,0.0078039182104627,0.0010804661497307,0.287436598897837,0.484377244554461,-0.400478730105157,-0.198223181809902,-0.441203968847788,-0.37130996950824,0.0195748420383659,-0.030180305081152,-0.0545390812519193,0.373044878499436,0.392054271660706,-0.235400330188415,0.0046265093531388,0.474919632777372,0.150590627171054,-0.103353474507412,-0.45602902013368,0.156231885113538,0.0096446144736779,-0.225150922687918,0.64802671564721,-0.229816480478327,-0.609309751398488,-0.276399948655841,0.398733490489454,0.0086502980434437,0.0468941419788811
