group,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1d,CD224,CD226,CD269,CD3,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49f,CD5,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Ig,Podoplanin
healthy,-0.265277174534654,0.316882309740512,-0.067898020159779,-0.207641515905689,0.236597810950657,-0.0700571937360024,-0.0760690526604805,-0.193172542572618,0.0107570320587555,-0.0024686795185905,-0.0491278407949431,0.173201987076532,-0.261734884368521,-0.308920287750899,-0.22373720977464,-0.349117305031888,0.0228368424856907,-0.0933853613633073,0.237352405513471,-0.0496855956340394,-0.0171889337651034,0.489876061472448,-0.0835366573096211,-0.316080456753713,-0.273426395285765,0.300085916603561,-0.279706640562525,-0.313387056340524,-0.0924613262208729,-0.096622037085603,-0.0459293214875236
healthy,-0.766148380335581,-0.0208763701886137,0.303535700401406,-0.724204897495249,0.527404140440593,-0.581646610033896,-0.694288724020318,-0.696731531135388,-0.663278172112201,-0.474832985619381,-0.32105749918529,-0.141696530655319,-0.783704914284359,-0.74467686301646,-0.83004323135479,-0.784272058065585,-0.60128252743233,-0.718087259951137,0.437236385600299,-0.699891736626941,-0.278814335440662,-0.358186501440299,-0.54358311050218,-0.783684274815532,-0.611430580142604,0.22725987046679,-0.62592638867676,-0.790779495235034,-0.632703838528193,-0.340125971406973,-0.409340418358975
healthy,-0.580357176827259,0.408231780226141,0.132124723001138,-0.631766142600706,0.716646485662401,-0.429369217616887,-0.293966239514257,-0.447840869137419,-0.586790610741182,-0.294840222848566,-0.0452617420212264,0.33170061207977,-0.69027059609109,-0.543167455910815,-0.704308292226786,-0.569507817929748,-0.253748338769723,-0.617659291317691,0.581633293356822,-0.58592531856316,-0.042714471469315,0.261706771610947,-0.450706326217304,-0.607420992482899,-0.506416793366458,0.627921812254318,-0.470484720045124,-0.683474858747783,-0.373358866140984,-0.168904108099386,-0.316920651265512
healthy,-0.437333321730081,0.474742567990601,0.242278288850777,-0.481652066006916,0.581186790599577,-0.262382666619749,-0.254834337308524,-0.371214206108664,-0.504231962678656,-0.187523031417507,-0.205043079564855,0.0570672295536845,-0.462845678574073,-0.451797883056032,-0.579684474513539,-0.498357996143611,-0.119151320626007,-0.474975597066864,0.417614828771203,-0.394477079349353,-0.137730111955657,0.422805441364258,-0.292806583183745,-0.485340686050722,-0.40296348011712,0.514026858007358,-0.384982761052856,-0.535518310313494,-0.297327726306646,0.0838913554246446,-0.294708655269512
healthy,-0.0891210897892965,0.250281718990846,0.244380837008335,-0.229379434914003,0.496569936342561,-0.0728251335868799,-0.359142392025385,-0.210988556875426,-0.15587631228088,-0.123861113429352,0.016916132902263,0.18789620246914,-0.404049896526734,-0.142691633568219,-0.406963265284775,-0.360566456291016,-0.164183783835712,-0.162382819335599,0.211071228829376,-0.169060516300255,0.0554700222653933,0.238644136170869,-0.169181138406663,-0.390082152165562,-0.163080831039957,0.486679913088019,-0.217386856134592,-0.48026420638375,-0.311372129519999,0.0833282958074687,-0.0298811880857945
healthy,-0.16459907655143,0.11042294650065,-0.118254159010368,-0.134943381711823,0.121648042339771,-0.0564496740533927,-0.0952923304504962,0.0980374223747374,-0.186373730133146,-0.0977617737213826,-0.0985107347937097,0.0837858185745188,-0.312065469735694,-0.155909615374398,-0.0719829620426659,-0.258260520076859,0.175001224149897,-0.202080538548179,-0.121303134961681,-0.190027994940741,-0.0892828070469513,-0.126982799016329,-0.219999334253562,-0.345059848504127,-0.0583715052527826,0.0439398018171747,-0.201444363188386,-0.280061590986449,-0.270324753454368,-0.154925140110849,-0.158750202643791
healthy,-0.827247240262912,-0.167008822272921,0.788506010202259,-0.792615238723755,0.66277114275377,-0.50190918556282,-0.699374874505332,-0.700182832129442,-0.561420505533274,-0.490084942735957,-0.154761699966085,-0.229540580633906,-0.812550656212691,-0.662249293259347,-0.757543702048346,-0.669940065486178,-0.288183313263125,-0.486972178968552,0.436140059113433,-0.571937843185797,0.0422659805335303,-0.0473023773960023,-0.649013531314243,-0.827274535308155,-0.503287592639857,0.481314438980039,-0.491011218176315,-0.616765580674843,-0.550357512245894,-0.174759951565872,-0.624320336936853
healthy,-0.145846574142165,0.25367494324911,0.0288790478376453,-0.218456123532118,0.397776241286658,-0.0199888341745078,-0.132316499832428,-0.263217649179912,-0.0843890278164925,0.0741417764851733,0.0058692761369898,0.21815904322308,-0.314535565278754,-0.237228731549197,-0.322474208806914,-0.387127901873358,0.06882375665279,-0.0991370773786248,0.222123966404206,-0.0575037687566758,0.0271525932566294,0.258746636064689,-0.107893280814675,-0.294907438414036,-0.198924662642365,0.502562674950816,-0.221606526515129,-0.415732398762283,-0.2158611150812,0.0319759345410154,-0.0749570686985425
healthy,-0.524561201218189,0.292173042312238,0.447865312622375,-0.508435339839678,0.642058673614424,-0.216727497185907,-0.373407322882362,-0.502372265326132,-0.191704651423301,-0.171920431179822,-0.001522980271552,-0.0307890826486998,-0.53482394429102,-0.331028042851116,-0.583492118870014,-0.534971105591295,-0.194391948936684,-0.225908927220158,0.47629041882097,-0.116709920483464,0.0267171634464833,0.260088733082296,-0.401618141490127,-0.487618305718418,-0.28956626462182,0.363374371431295,-0.383526401751486,-0.470565261986516,-0.23714924010283,0.0181522788693999,-0.196800611741586
healthy,-0.726701885852089,0.176918799541084,0.232377333120542,-0.635025749605906,0.50601980591109,-0.272369558902572,-0.355157019043955,-0.515889264241434,-0.100161844218953,-0.298549617728795,-0.0266685606790395,0.0831719264327332,-0.615232200534753,-0.695612652750356,-0.567057177889193,-0.515156263018938,-0.248087743606784,-0.291208411974015,0.453559662377947,-0.31340122146251,-0.0798301508544377,-0.0322761991969944,-0.421993991039568,-0.531734844006642,-0.481565349349378,0.18504506300313,-0.49949113493427,-0.461354289767254,-0.36753426629523,-0.0448904165966218,-0.459000567998077
healthy,-0.247019344068162,-0.143345644257322,-0.174505322980529,-0.23598232334389,0.0990892138598985,-0.0831879618918734,-0.256263777483363,-0.150656970443546,-0.145323557997566,-0.0196272400205321,-0.258375149246787,-0.172823600746437,-0.232824575221363,-0.283177921918625,-0.335265401008068,-0.327415998527028,-0.236209164952364,-0.358372252003811,0.0233124483319731,-0.212219350071753,-0.108185836676076,0.0236704854556762,-0.143718646513121,-0.357030677762175,-0.221392001385272,0.0627630687422714,-0.331701687216743,-0.358025807299744,-0.284797168412503,-0.311302418097683,-0.121854129510785
healthy,0.0937279609080602,0.152291147973652,-0.0371275442499837,0.0593494605596953,0.191883356679756,0.0292044403807776,-0.111633063674666,0.06185382847636,-0.0553461144113263,-0.0876597508898763,-0.0123414961493296,0.198786541231955,0.0952378810830836,0.137404950512558,0.0342588621845838,0.0318483270039778,-0.0303107026810133,-0.0990873495633502,0.0247846056417375,-0.104727103639109,0.0484393628835161,0.0378035483402802,0.042793669553061,0.0547153032792987,0.183107589430996,0.351765329699108,0.0514443966390545,-0.0922550019264217,0.0779643674275093,0.0925347425624113,-0.0167882212327626
healthy,-0.488821273738496,-0.369784794148073,-0.123925950540465,-0.332953580064223,-0.0885329991187008,-0.343510649536437,-0.398422409678846,-0.371490312668934,-0.407704763354219,-0.434615976553936,-0.397299729556358,-0.350901172879678,-0.293028937283231,-0.467527765563632,-0.304604002562785,-0.331549995438252,-0.46524082661295,-0.362256342263698,-0.134413271486865,-0.40332126675007,-0.194806447627963,-0.383269811407,-0.42665350447796,-0.271312922371142,-0.46365997081688,-0.352112925994431,-0.410362878458045,-0.384734744718908,-0.309401599977769,-0.410920866875795,-0.408316204969915
healthy,-0.677914777226074,-0.450665223555793,-0.0684059481207985,-0.634722483601493,0.302135292602966,-0.314163534340052,-0.485875114275416,-0.563552227793206,-0.433035755304252,-0.357459282030513,-0.063661537315089,-0.503181615742074,-0.611920413493115,-0.648676711688922,-0.636108391965278,-0.441400431515286,-0.57912913634438,-0.419794832892502,-0.0448876832578354,-0.433583333551425,-0.16111962086586,-0.40983358568681,-0.506217454407024,-0.433858202801013,-0.491278843738931,-0.278106169711706,-0.521639366781425,-0.613308602442479,-0.543443066734672,-0.474988693760893,-0.354729389823832
healthy,-0.452362871204199,0.0823849064176313,0.282320163791544,-0.394724870786634,0.432428981762898,-0.402604573647685,-0.305846347351,-0.22588990772367,-0.439550243430648,-0.243905046828077,-0.0304642587882408,-0.193395830245518,-0.205451879663041,-0.41927077012178,-0.332078300451199,-0.323114169082742,-0.101331528670659,-0.39541336032123,0.255886943769855,-0.492144056259966,-0.0740929613263753,0.0721127092786654,-0.329906379569995,-0.288927494216088,-0.449971185503733,-0.0687955989899529,-0.351252312684366,-0.205918003159256,-0.104971026204631,-0.0488784662010921,-0.287537269621708
mild,-0.692032130429867,-0.39182246255554,0.0428071664100287,-0.517184071181276,0.151548122715349,-0.43325028508203,-0.52376410008712,-0.575367517626975,-0.507602523363017,-0.482141121085701,-0.180987255507733,-0.473865310665854,-0.496215272288893,-0.665202175476128,-0.520586391482878,-0.547717174477352,-0.489544695279425,-0.530705791964425,-0.0766049696447227,-0.557927154459088,-0.263877852572605,-0.425676919200704,-0.497008971045283,-0.449316538575619,-0.510226743372447,-0.347033911465993,-0.536689890652576,-0.520473713770916,-0.515867338199323,-0.516298207981221,-0.51047444488478
mild,-0.490124207487277,0.0684412601942329,-0.226966236198341,-0.396297215884997,0.534455211621953,-0.338054848943814,-0.337840435019243,-0.518471947881987,-0.259760031044404,-0.363543778168995,-0.403496849232063,0.0387201749557213,-0.400688349987411,-0.403346533051411,-0.443719688541896,-0.554230464490361,-0.212565239105946,-0.219532032502277,0.162130500918289,-0.435269495879529,-0.516240123605875,0.0428183314171568,-0.337923794524604,-0.485331172144936,-0.40953174749738,0.478646268307579,-0.412562994542597,-0.513947469731862,-0.201363996237467,-0.106929299093818,-0.301869825625961
mild,-0.503748909250127,0.372309593713125,0.051282462778448,-0.467634774615165,0.72645835406351,-0.438896706939784,-0.387903491188273,-0.458283197131395,-0.242012682646486,-0.273628282807944,-0.225775142793329,0.0123492318520292,-0.472722644560213,-0.453477100242441,-0.478394186696194,-0.573517151774923,-0.207736940877475,-0.290801549366424,0.153541772728328,-0.34255790586475,-0.116341847486068,0.253741813578731,-0.375406296368753,-0.52595041687401,-0.413076896370217,0.522143055233817,-0.493349714282128,-0.619559523238022,-0.0621262596705387,0.188321718579156,0.0088361511934448
mild,-0.176224077897825,-0.0316246291308785,-0.1834769999216,-0.0198797758236893,-0.0410980226453625,-0.10704502644154,-0.10636166849879,-0.315468720411149,-0.0699975408256301,-0.0500040648128,-0.0381602226831289,-0.0161799732460315,-0.193464203773532,-0.219638434743468,-0.124074148940149,-0.164544320160636,0.0480575078577955,-0.0189342088992467,0.0757744625294337,-0.0762948757832715,-0.0770218094414792,0.0978240935428594,-0.138211196025812,-0.267014990362195,-0.194635105197517,0.0298521817244717,-0.21047542651637,-0.146677980436411,-0.18352107978959,-0.259324212110641,-0.296009071771564
mild,-0.197802198807428,0.517039736263652,0.0894448623327612,-0.205615366990335,0.465944409335679,-0.164282489024181,-0.515680831269422,-0.191803139259871,-0.354318113789783,-0.037183085149979,-0.363827018105752,0.146411189261725,-0.168650424269129,-0.160734100326279,-0.451242122364012,-0.403112735489,0.146996634989808,-0.0369174971785295,0.194324163481101,-0.35428234395336,-0.27437176599977,0.473933670974601,-0.192676331705842,-0.471696188071734,-0.29472509282908,0.533252927218596,-0.29032590714629,-0.572323092917175,-0.239161126056432,-0.250510933154207,-0.258142595254251
mild,0.0137148846381973,0.0003944677551897,-0.0652560504769484,0.0525097110128869,-0.0598970907909464,-0.16607560329331,-0.0003345836748652,0.0781835877008652,0.0474273525516367,0.0212824529585181,0.0601499458200506,-0.125286025637665,0.0968291885183322,0.0805920026054889,-0.0322938671933625,0.087965613398857,-0.171706800675796,0.06993470954933,0.022753574593589,0.0531237546814518,0.11673683191003,0.0019835626501921,0.0906241620863859,0.0960991709923246,0.0218279802939176,-0.0043903252420005,0.0303487329399653,0.133474451249043,-0.0345937901736977,0.0005306869855527,-0.0211985500905764
mild,-0.694002027605893,-0.23259627261757,0.239898196426284,-0.687950711455412,0.620317040702475,-0.574198511805506,-0.688586986993265,-0.675007372730643,-0.72127834053162,-0.536914934310713,-0.196408238734333,-0.0446799526272695,-0.625566574673344,-0.639309761265119,-0.705124492504693,-0.690058990170102,-0.462161736030729,-0.718222514724049,0.501564325194062,-0.667194008734817,-0.287012809117358,-0.337530120323549,-0.629442550717449,-0.639993412281446,-0.482498587419532,0.334070742752908,-0.561366497415955,-0.563253314522555,-0.477903091561853,-0.265550909378347,-0.468579634227551
mild,-0.202451770325433,-0.0669135688705021,-0.0022253671641436,-0.115034385533512,-0.111775307329474,-0.114848374798765,-0.202850475627234,-0.140833762094422,-0.208910298626342,-0.0740079948853075,-0.0364928509468201,-0.23000005373043,-0.290241877054422,-0.261236751515996,-0.175171313512643,-0.124751675692358,0.0152460589136935,-0.197690100626277,0.115727449041437,-0.141087451972733,-0.033538812004655,-0.0762439287110402,-0.290149789152308,-0.187120072802563,-0.195023188492621,-0.253486874072203,-0.143963040403745,-0.11496895702058,-0.253759285117142,-0.284923351628176,-0.175342353351096
mild,0.271871065309071,0.113915125340453,0.0075267333462037,0.205619103876092,-0.200209578828171,0.13090411846493,0.259300651528815,0.309279696787635,0.230138986099262,0.120495035236714,-0.0072137192516504,0.262138237458158,0.352155812766698,0.398498227503058,0.280612393324277,0.282115678206325,0.111021590314601,0.183068997209962,-0.264530012967321,0.0901204291687032,0.121939858406658,-0.0616333998131039,0.286308186171747,0.179502725633675,0.236523365171,-0.112657038967803,0.288124048430961,0.261870039593825,0.278187066557382,0.0624207074064894,0.0848147516511342
mild,-0.620459607272655,0.124384508465044,-0.511615277489704,-0.727418053619732,0.691154746199258,-0.634500232059767,-0.736610333112603,-0.591604602285789,-0.698152854291674,-0.517737245554348,-0.245644857252951,0.0408563394379667,-0.734898576078483,-0.621795878006882,-0.763502979129929,-0.678420085360221,-0.55045818313289,-0.66923665568436,0.388272121010858,-0.668449198897013,-0.0590728034963378,-0.330906660607877,-0.622487298856665,-0.715751094310903,-0.539005106005429,0.4091560301023,-0.476404142655408,-0.712351951987092,-0.65509645725166,-0.205327849796099,-0.343827035337424
mild,-0.33892761981109,0.0988141910523995,0.480373137029129,-0.406592514907309,0.402121257733989,0.0166946010670831,-0.43151363989384,-0.317749655302519,-0.15622283866369,-0.169722776614677,-0.0283530059523413,0.111266488360158,-0.53598747122064,-0.227759655627266,-0.564402659740666,-0.504712558793685,-0.0376308552719821,-0.0744086690994543,0.349319759645029,-0.452542076097508,-0.106669328913287,0.0953610613999227,-0.273378086597397,-0.463980733145501,-0.220499526287049,0.452200503258259,-0.441229469541827,-0.641609848737162,-0.490909921169333,-0.266501370319155,-0.197438221934269
mild,-0.344208211143695,0.158965907277838,0.288115303040056,-0.254038453037869,0.452363056409536,-0.15818699869962,-0.543490611186427,-0.0172572293579061,-0.0593205985525132,-0.0624432109832222,-0.334419986356885,-0.0128381502836465,-0.440421684508694,-0.345339567026422,-0.580149568126396,-0.408111126166499,-0.488608746586278,-0.159515962320322,0.0239435580506027,-0.187708568186446,-0.436060518282197,0.118423466701115,-0.315722018712232,-0.402132042141711,-0.269372470276219,0.360162897069991,-0.274412924343651,-0.500825309609025,-0.404144170089911,-0.102680690307681,-0.281103907780324
mild,-0.680261160586015,0.326133995327617,0.181279375383728,-0.619179384197996,0.420540556181208,-0.132682611809376,-0.566678956624746,-0.476978515125503,-0.282582007115519,-0.313779531069677,-0.162570708414395,0.315725575220952,-0.671524676895499,-0.606834531434069,-0.605828829617234,-0.635828498488567,-0.388928354785588,-0.19585365860519,0.279870278973643,-0.303025311129949,-0.145121858405496,0.188625289964859,-0.490028466678035,-0.63930814551593,-0.52305528115694,0.41893371403981,-0.454267004004431,-0.735267792858143,-0.548132697378347,-0.1084062289944,-0.189156334277235
mild,-0.136600047720601,-0.12317155542551,0.154041085526418,-0.194944112010942,0.0622456113381403,-0.252844752341978,-0.174593305750924,-0.350776688137161,-0.257788941692459,-0.190041337348649,-0.272965368290069,-0.132877730384744,-0.225586636718917,-0.0582469798089669,-0.19007971316517,-0.234746650593734,-0.0507695207806144,-0.163785771226728,0.0156718573238725,-0.0875667896411525,-0.235804787453019,-0.0764745140713622,-0.161147850325494,-0.128759642057905,-0.197486439888586,-0.0249708500003164,-0.117919830491867,-0.242556446915367,-0.0424689655630143,-0.197624197327684,-0.156145048948344
mild,-0.507997325573446,0.330277892715018,0.466768839936309,-0.461946885726274,0.511121828545369,-0.277370125755651,-0.357403703626625,-0.408347084264319,-0.26473759724784,-0.229655833922072,-0.0799017794625041,0.260790242741234,-0.522709734904746,-0.434461063331845,-0.430706788089887,-0.520090881980684,0.0468735254268623,-0.219264281635496,0.256959095092126,-0.476188665602817,-0.182085889297122,0.191172824717006,-0.399822436141764,-0.430574962861604,-0.295366541433806,0.368387701797193,-0.261373408050795,-0.506198345214346,-0.232777558799844,-0.0773023179823378,-0.249685379755661
mild,-0.455460716231259,0.366909230729193,-0.0202849928645978,-0.56794907500788,0.44747408635337,-0.493951961841307,-0.486521594664413,-0.311229162164502,-0.599277417609797,-0.423337851380899,-0.306777073002437,-0.0901907525302648,-0.550039210491715,-0.466517158941255,-0.568315234494356,-0.692368583409361,0.0906750398890718,-0.228302511762415,-0.0610019209713366,-0.497646462596082,-0.402765239765634,0.376881424408566,-0.376827592468746,-0.681276414682284,-0.338186842331802,0.208750980332673,-0.322669282944718,-0.662944781672211,-0.540398592023504,-0.430898545836412,-0.428289970015387
mild,-0.683609489066287,0.348653616002991,0.0976675654408415,-0.567988568810295,0.571706080776823,-0.377957521410796,-0.690841491537294,-0.51245626511815,-0.615754090200644,-0.287564339775735,-0.289562150235673,0.134703172855604,-0.556219336039532,-0.372096983430331,-0.724167539281101,-0.652999970933597,-0.365245482279968,-0.424464967572065,0.36782155690655,-0.584834784393441,-0.185812076961937,0.303083705145975,-0.400973257358482,-0.650569209077563,-0.349960583497259,0.377341384667272,-0.467151644220178,-0.667819573041572,-0.358945453434539,-0.0647986218043144,-0.448450024739176
mild,0.0624121890793813,-0.332718424127099,-0.109858139112919,0.12511428870899,-0.182892529907299,0.0269989727497902,0.0813220628926105,0.0608029724782455,-0.0354288136099111,0.0804014569735007,-0.0810719315829713,-0.238162674088162,0.133041716177831,0.102381365281605,0.114475433017102,0.193636306991967,-0.151542922768909,0.221775321509694,-0.144777103978898,0.0725807798725116,-0.0889339965796135,-0.202708768245662,0.0257922112994942,0.206985202352234,0.164093155077061,-0.196524560803652,0.0173955592981062,0.219442139853499,0.25256944033837,0.101266440886158,0.0695733550107917
mild,0.285342747060835,-0.413643125749946,-0.418280886254037,0.438867018922153,-0.38746063748299,-0.0582889292855446,0.430456053807397,0.0178938708958736,0.102066412400496,0.0764687651493971,0.122164209611894,-0.095781834576527,0.42400594864282,0.18233289010198,0.32765555192491,0.377657145911554,-0.0122110915096301,0.125088797061715,-0.208549406986679,0.165782766677757,-0.0324961805521306,-0.379217269192685,0.195179122579332,0.434326062124153,0.21813715867546,-0.53358308792542,0.178631598752076,0.49590629882237,0.28002143459697,-0.0042778234920198,-0.0077400745307705
mild,0.101815960793162,-0.0540233544156568,0.102371964312275,0.143044638640314,-0.137627001209712,0.017934802376869,0.188117824397879,-0.0096404398756787,-0.08963704573337,0.0349107211947206,-0.16225875499269,-0.0607318718141752,0.180874314021488,0.0617300242611322,0.175126154007858,0.107258497904629,0.147974431700011,0.0942663152025069,-0.157812811021092,0.0237982015411916,-0.19751285267844,0.084977696662945,0.0944930417938285,0.119897099686813,-0.0831893992047459,-0.158594340009102,-0.0489634326440207,0.11687383298856,0.0426181115909116,0.139512143606226,-0.0541471031265902
mild,-0.385804090293094,0.349190693075968,-0.167430545952058,-0.482855823347619,0.596427192901268,-0.24496944871533,-0.19545545356952,-0.263692824207342,-0.334330536395805,-0.182044913923873,0.0826928673321838,0.119024082587649,-0.401129423213689,-0.426719160622096,-0.427100542774591,-0.473741993237511,-0.23966091499794,-0.372052880503636,0.354744515576178,-0.364704845314654,0.184497228377847,0.220437339137733,-0.231208712817803,-0.481302212282102,-0.425825721852687,0.561886022863447,-0.333165957105484,-0.510530352430289,-0.164754590417253,-0.0958814272006376,-0.359798574041978
mild,-0.337754625089887,-0.0143211106082496,-0.098708932251522,-0.237860491740073,0.26378398974456,-0.271837126648133,-0.269102721455348,-0.132561182272304,0.0410394951256269,-0.178051041571779,0.0566714487242691,-0.243979545484223,-0.342427031874254,-0.339781013223032,-0.307798123914679,-0.261305049856821,-0.220345244463198,0.0356174453431858,0.0870068232154017,-0.0378436903018918,-0.0461915902093366,0.227149939299334,-0.273724473690589,-0.335431641225947,-0.260487657004219,-0.13741985308831,-0.31072378878371,-0.204093110212226,-0.309655064024497,-0.212573495601025,-0.292895217432818
mild,-0.558954545751842,0.0838217913896815,0.310565484660835,-0.632291804296571,0.707961826960781,-0.420490607991631,-0.485438036688018,-0.490199503291417,-0.691214379148942,-0.357265171767765,-0.166016843725457,-0.299498178759059,-0.51009605392183,-0.502468983687252,-0.621626663424485,-0.557501397613208,-0.31697223491591,-0.648211873881422,0.453779488883632,-0.624823373455025,-0.137789061386865,0.112201736758615,-0.401608760855205,-0.614381709056209,-0.464505297529786,0.478966973978497,-0.464788609565344,-0.626333071220035,-0.497395447253058,-0.0617860926099494,-0.469436687768788
mild,-0.464434210857522,-0.178315331132243,-0.127150020612722,-0.407672650275502,0.0862492663688564,-0.284133163703621,-0.199167108004626,-0.31077647268092,-0.120492570746918,-0.294871812368806,0.375877273691543,0.0858098814173711,-0.252288572566818,-0.352821287978512,-0.392174351313053,-0.16271482728202,-0.121674256193978,-0.474486840332451,0.296555527346999,-0.207957251780246,0.314802652088664,-0.207802288539583,-0.323758648706598,-0.473646659127616,-0.165986301934663,0.0896056476657456,-0.212342274191738,-0.156280970095086,-0.300852001117108,-0.252477188198549,-0.162666302877626
