group,CD101,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD169,CD18,CD1d,CD224,CD226,CD3,CD31,CD33,CD35,CD36,CD366,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD64,CD86,CD88,CD99,CLEC12A,CX3CR1,HLA,TCR
healthy,-0.0337710701602901,0.217571616521079,-0.491588873386054,0.159061163943661,0.0435679978261402,-0.0593412256029465,-0.263709594679165,0.166682525528213,0.0812255862075306,-0.145372283854196,0.0366800763546741,-0.35476644680471,0.0021469481542015,-0.155773684081828,-0.0275967945846194,-0.141633366005637,-0.536636661136778,-0.206205911677424,0.205558508941664,-0.34920556333895,0.129794601942898,-0.0212688177763911,0.168926327922124,0.169427826966041,0.0887310465927629,0.503881718247523,-0.0867005240351241,-0.160969633361378,0.0979335483727685,0.359875623709618,-0.173208228103728,-0.208907426244681,-0.172257328937408,-0.192160591894262,0.08483101316317,-0.0431828565298688,-0.182713275725253,-0.0351390514687913,0.162743124507254,0.11677962098891,-0.110025823697067
healthy,-0.0979638161135379,-0.13841669576028,0.285814979145689,-0.112174947368456,-0.262295539509054,0.391664895050758,0.268343552192445,-0.355188417623069,0.0961988551998646,0.0444433284342087,0.362631136209987,0.272408877573785,0.286442408247753,0.120200196884189,-0.279985108720752,0.370641184450631,0.280637289884526,0.450216726027062,0.207853030661656,0.304944774608048,0.294540826510188,0.40641706096714,-0.0821397125421205,-0.247924356487966,0.137170234039078,-0.173440125161674,0.352829092036209,0.126001800373422,-0.179665958750177,0.240300897200039,0.0743087777350023,0.15438173595176,0.167035392016978,0.31201585713024,-0.147919665129201,-0.303397195149426,0.421533417431346,0.335804814081082,-0.328451272827969,-0.110718710641114,0.130293144591086
healthy,-0.132105285556317,-0.164020573584612,-0.1535040061943,-0.351900631955644,0.161779738960607,0.0071316957588835,-0.115861482700952,-0.149049455266737,0.0759808168530771,-0.175179752748563,0.0818671943991623,-0.128007991130114,0.0543418008441866,0.128522777278723,-0.24013681864505,0.0048863244734617,-0.182606575246293,-0.0033617592647279,0.0788666256232287,0.0263051243370447,-0.143173475405695,-0.058615831570637,-0.165293914592568,-0.0509858357212849,-0.121569065927412,-0.0975688514206016,0.0433378772815743,0.131054575476983,-0.0917839868178363,-0.24159265906137,-0.0449652707119688,-0.111548524810531,0.0547344245905838,0.0269873935385907,-0.0926578011993238,-0.324899128603653,0.233994966433861,-0.0074209838958617,0.0988410837712218,0.050352222369188,0.125143370310862
healthy,-0.304345360277714,0.267031391520832,-0.370614902809978,0.565185377571687,0.225411933120175,-0.481217823824397,-0.559836159828746,0.627593848514102,-0.0409133327182578,0.0638818553561978,-0.247145842426455,-0.299247704985428,-0.437791108557556,-0.180930016278015,0.159063927206949,-0.482136191354541,-0.396845137499847,-0.540886125834292,0.0189584243296997,-0.551007057492015,-0.12911233733601,-0.377074008447897,0.430414805177394,0.412375498032691,0.0472461074161222,0.344572554978148,-0.304265018288377,-0.108816465087798,0.405669245996725,0.457305107462953,-0.0252269638176926,-0.295350138305187,-0.127162107641981,-0.654710368295931,0.153403382789522,0.584223675763404,-0.659046155416168,-0.421976939557899,0.30322764097143,-0.0192521793680946,-0.166346371208234
healthy,-0.179318267914398,0.0669513364948813,-0.411151071032781,0.0732958100837147,0.199655933413232,-0.354004636796173,-0.334283258730588,0.317657174557797,-0.129183791861158,-0.141902736912418,-0.159989846437312,-0.309869263201582,-0.158176808722607,0.0063190029701277,0.0296928970131986,-0.422694319002481,-0.485034921907501,-0.416580177127587,0.0717692467646387,-0.468976169966695,-0.116172248561484,-0.195964309699053,0.142528888101316,0.129972896271417,-0.0292336271983222,0.266782410622783,-0.210518039025362,-0.0026617867513274,0.0605984746615474,0.161250663458492,-0.150957920139398,-0.290821727489829,-0.0418643670323931,-0.490275664234396,0.151138252519809,0.12701211112676,-0.446778989343406,-0.362679280998233,0.21128151919241,-0.166701395273806,-0.010530136183283
healthy,0.0404524200074929,0.398479541776463,-0.298352225283906,0.115619196953908,0.40729844653163,-0.402819991812511,-0.268909447208795,0.029740000948134,0.155415603836042,-0.0442958701241069,-0.053561079739823,-0.232049567095537,-0.146852960573318,-0.0153165828054327,0.183607187127402,-0.195459994144897,-0.40301323203782,-0.0616591727680904,0.061020570616378,-0.165889200294067,-0.155464195334415,-0.152964397055949,0.144282263344109,0.202207107051609,0.134607956066752,0.369208675783635,-0.0637629879064597,0.0589499530276786,0.239614836261108,0.0683414369705939,-0.0292820855373316,-0.264301836795262,0.0013720260078801,-0.31071814777862,-0.0597530333025972,0.0981577969319331,-0.0025728407436229,-0.0983838914750626,0.327901817552124,0.0925687823141029,0.0095021079991961
healthy,-0.325047212816152,0.293010248346104,-0.733454773905688,-0.10553708471194,0.711409968680125,-0.691240289042836,-0.0496547985224993,0.711432667626932,-0.468384887791931,-0.140261632067094,-0.508938048821891,-0.64166060632894,-0.262337336471223,-0.0125499005114903,0.327669829603684,-0.694042841095615,-0.597083453513649,-0.657685405159867,-0.264283114023933,-0.55005299963131,-0.183252354299887,-0.327331002105734,0.168988213380101,0.522903164810483,0.292224430312491,0.175405167783439,-0.319361457735074,0.143108050271206,0.203210598068253,-0.0149771586131596,-0.104744620643034,-0.646814074060168,-0.120406100791483,-0.667185041313168,0.0247006966762671,0.376431857505182,-0.528308868897936,-0.506264102054393,0.0997570467842005,-0.104883794417302,-0.0512353948156846
healthy,0.0512198813247987,-0.180366288547979,0.17616036470959,-0.114231610491243,-0.118267789603439,0.303029434359199,0.080238267791398,-0.439480720462148,-0.0844292588634995,0.0275607566028383,0.144004294692437,0.140241991810002,0.072724831727551,-0.116672350922035,-0.149837811899483,0.255564887794477,0.125147862976186,0.365111870220899,-0.0832779886393736,0.0669908844366705,0.0471174031315877,0.100934838964183,-0.251427951796394,-0.383588671129427,-0.18312431570121,-0.235385760442283,0.0361740968038213,-0.163711513868075,-0.17068395011316,-0.166680621477934,-0.0416234498577525,0.0099951445409893,-0.166879543635097,0.21555581497123,-0.0314343729388058,-0.351868467530809,0.191108747516713,0.116749610949746,-0.406977429426237,0.165271018782274,-0.169224889065682
healthy,-0.089631199333841,-0.0932628297976482,-0.754256963793181,-0.17529930590738,0.335756793150725,-0.536495107596109,-0.395795652444855,0.358443010047656,-0.0549393686871514,-0.380799434472689,-0.152961650003715,-0.46115869496022,-0.25300380877251,0.0595412846191784,0.0037419016807206,-0.502173986184798,-0.681627234337061,-0.462434253685543,0.0091563163707236,-0.481623033825084,-0.536908175598382,-0.37368922546715,-0.0453168044919309,0.262436401629911,-0.002665510251058,0.235415908744338,-0.288011061675873,-0.028344609289554,0.119132307564355,-0.110547525486379,-0.178931840055226,-0.463946413485898,-0.0626113159159587,-0.464332696269222,-0.1914768408503,-0.0971047507243435,-0.248494773386014,-0.158678209746686,0.186876129273983,-0.0198181540903935,0.0533556941804273
healthy,-0.173964095029707,0.175423711748936,-0.749571452298919,0.195724857901131,0.19425047884515,-0.491170713089131,-0.436474268916411,0.483138291441407,-0.0828469720108141,-0.277497249755426,-0.252416786723339,-0.529233619156654,-0.0298870566193446,-0.0105696774711704,0.256899105723917,-0.502154425565695,-0.781625406523255,-0.467017881583453,0.169336496697117,-0.49200459784273,-0.210514265990416,-0.144543924578376,0.140412522082514,0.463443053547221,0.168226033529419,0.533192463543426,-0.277543990034139,-0.0771589417422274,0.278622306701093,0.0348381098901207,-0.166816904029488,-0.387914859754535,-0.228305115683513,-0.504507892815049,0.0110799515757215,0.148767756290775,-0.409253568748119,-0.273859491441821,0.275256433618744,0.0528678164760249,0.0083138998023479
