group,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD224,CD226,CD31,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD64,CD69,CD82,CD88,CD99,CLEC12A,TCR
healthy,-0.225372133590335,0.169345020674403,-0.289496864401333,0.267105209241619,0.27529854486517,0.343135987188652,-0.237363179363562,0.145016734570957,0.147668712111024,0.12495895044534,0.0376941537206395,-0.300727892504959,0.265784796267908,0.115688208801939,0.389637627000786,0.27038015568881,-0.0510847965518134,0.267939147128424,-0.210072320329553,-0.0856984848219818,-0.0848109205640778,-0.0378545906513679,0.0870714248929573,-0.0358912662240569,-0.222048964151375,-0.0839907169070136,-0.128844883662479,0.121558099644807,0.374048243433673,0.0633628821493951,0.20335344138495,-0.417514963858951,0.504092785665817,0.280868574887267,-0.0200556154421584
healthy,-0.0182165217421346,-0.611873769047887,-0.134608213120285,0.0728636686260908,-0.566817141697569,-0.456209678816161,0.0688834180357032,-0.510870122031177,-0.578318703316154,-0.57203188985657,0.0061388057897419,-0.414750666009278,-0.500439065347014,-0.581503418155942,-0.589469834501433,-0.571429548155039,-0.131766013490796,-0.611914172230156,-0.114451187099765,0.228832751165902,-0.333603822248286,0.391601887843784,-0.607357229376341,-0.268765596017746,0.0727025260275904,-0.165922699408619,-0.476865262429676,-0.634750778493777,-0.511598068645916,-0.57002507971115,-0.61250864237188,-0.259961818312537,-0.520540301236515,-0.461923766587135,-0.318565541864301
healthy,-0.286183013237676,0.507807014615221,-0.191247324667753,0.0702650430076133,0.563207459818295,0.361166960695615,-0.633880271943618,0.418715446040841,0.498845433833018,0.488630838103534,-0.231578264679125,-0.112065156846703,0.529942786050499,0.428285267624201,0.54991607391782,0.505503984362995,0.327034399502797,0.437875644496075,-0.196798046312962,-0.438745668090117,0.1716825459118,-0.179818324421236,0.491268755630086,0.168674571462734,-0.157138803917381,-0.0343574746338364,0.0707094078259369,0.442968599189602,0.442364375319305,0.422957027169025,0.462948734650009,-0.427954130290107,0.571970728485693,0.308042784928895,0.185376830100639
healthy,0.218948362687765,-0.0880432890738656,0.452964830113644,0.191282024476958,-0.0815707681722983,-0.132815576435521,0.157318949026124,0.0435639699524839,-0.0428621913524142,-0.175811650974828,0.117787443975525,0.210028652780826,0.0980042184580548,-0.122887485788686,-0.146870689365964,-0.125724511063549,0.1635140510769,-0.0831338337585581,0.247334712529963,0.278323676755194,0.0754662317401512,0.371115652407143,-0.149973939147976,-0.0447816064231451,0.245222441641315,0.530829743958882,0.0240206377283321,0.0194664146723077,-0.0186654041740854,-0.183213652815078,-0.11692436923841,0.265829360709857,-0.176694383308529,0.145610598122168,-0.107168764255589
healthy,0.284096479024417,-0.435501030957793,0.119132270401043,0.392592392547014,-0.216205636403947,-0.113782246187645,0.250643289188889,0.0673701452231601,-0.205853141353327,-0.0777325271292602,0.0981845351967673,-0.0566615199849754,-0.210147874770561,-0.529865695579203,-0.219789747936395,-0.290013462332599,0.218044140372443,-0.0401519173178881,0.167613292041848,0.238429072381438,0.103385623563744,0.609558054087684,-0.0684660719872316,0.0159962955903506,0.226153888087892,0.390310752850954,-0.0667382817804368,-0.22777734622056,-0.292892473188411,-0.200195288333229,-0.312738590548382,-0.0300003333662014,-0.159686399224852,-0.0332855634947318,0.15505636698737
healthy,-0.294406061453669,-0.20341099933962,-0.328361038743257,0.0805615835853664,0.0078196016699332,0.186159169374349,-0.373740304222819,-0.0300490309563968,0.0060097959059425,0.100272659608865,-0.187317591126484,-0.189794097929143,0.12471898862875,-0.197086552175636,-0.0471344519474007,0.161107378266543,-0.0729856206782237,0.0910627329440265,-0.261191398782905,0.120975631287773,-0.244360347497216,-0.145741925629463,0.24329341776504,-0.0328429400536887,-0.139734989039421,-0.204404933833246,-0.0668147477786657,-0.0629230040843682,0.1798068685027,-0.217543990279274,0.100450350907421,-0.404685469642178,0.362035447495513,0.191970361012001,0.0661435799006547
healthy,-0.332233006342533,0.662271958809669,0.0522769997696402,-0.668533647170453,0.651687820116985,0.165613015001771,-0.734149205776406,0.661695172298241,0.605771605343469,0.32565412712219,-0.333053803835688,0.0976965456656664,0.747079281536004,0.476069447378431,0.674376751360611,0.461327286324393,0.302590247258341,0.529647386566629,-0.220356460559042,-0.463976313385963,-0.184227184989704,-0.106944490288286,0.411560832070291,-0.239799518877651,-0.381099544766153,0.0028335164943815,0.0008142280338714,0.537998820437518,0.548470912723647,0.486966301924888,0.363175672805215,-0.601932300190782,0.465381875637794,0.461881365024364,0.0261765220355679
healthy,-0.236840457564816,0.190574740003842,-0.154056301382032,0.0637658013376974,0.341478036878172,0.0622973850800016,-0.373290303902025,0.339567434041634,0.292399039948232,0.41858918482226,-0.21350411758698,-0.178290952675845,0.249264807488013,0.0758565960770015,0.399002467365887,0.29024801880096,0.131686167637831,0.409334445898503,-0.186780612257476,-0.212633759630253,0.108461779477506,-0.0557636048592788,0.348400840358627,0.0036818706063383,-0.183399964211265,0.0180894211178355,-0.0473311164514372,0.21323452785419,0.235879442654156,0.255631787345507,0.286793901109611,-0.449680630334977,0.433784751637289,0.2665968797082,0.0204129014029686
healthy,0.0187003832938225,0.54597572069163,-0.158414590466944,-0.184565363321707,0.680366466760152,0.417561004501328,-0.564249033289869,0.501372926540216,0.375054707900349,0.370623639443359,-0.185848920383162,0.0024179762810237,0.571784556652852,0.349051246817961,0.642692130839846,0.620737790981651,0.154088037683798,0.273651468106183,-0.0152919368769435,-0.281274260801944,0.0546459072311342,-0.160592351817379,0.227537498935747,0.175053273364033,-0.140184024441737,-0.0373799375592953,0.13038091298298,0.547772986023024,0.617245710570896,0.225036756104679,0.425384151507095,-0.355425917364399,0.613508815743032,0.408755194665955,0.164663271495751
healthy,-0.253567954607473,0.493413520678091,-0.490085970296792,-0.24592351744715,0.47405026220912,0.404236732529302,-0.641667244213086,0.196214730790687,0.34424796016609,0.065925493302188,-0.375428669151805,-0.412275114620294,0.478039268981257,0.457803637680077,0.515611738500816,0.443130219700766,0.022284315520816,0.129995442779874,-0.340463693967216,-0.337573976543791,-0.213893320489398,-0.441694887498561,0.280860115058133,0.0954721446564821,-0.351585136220916,-0.141392898152249,0.0036741382981432,0.213318925984641,0.475972418475654,0.235945389920818,0.405954166935259,-0.506516365685615,0.618833915029849,0.331220741368201,0.0208548094672962
