group,CD11b,CD11c,CD123,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD269,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD57,CD58,CD62L,CD64,CD71,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,Ig,Mac,Podoplanin,c
healthy,-0.508906657485619,0.069375380152847,0.180866973302523,-0.0395938225500113,-0.0727997795481323,0.0773062419565623,-0.104018611327541,0.119652267501848,-0.141170606796432,0.138049879234836,-0.0908361680192406,-0.109789800356974,-0.0972318770715883,-0.460818021619822,-0.0398916571031292,-0.151048071440652,0.0655227615443463,0.11766030125502,0.261681657943067,0.531328800615991,-0.0032311964815193,-0.139201578166884,-0.114168189677348,-0.0444294508101436,-0.0703172684354409,0.125310398836337,-0.315682667870163,-0.128210129122104,-0.282436382741053,0.0912875442242443,0.159452202833853,0.159878704103949,-0.045534807325956,-0.163828891079908,-0.249894873736296,-0.0494474376603263
healthy,0.362124748376075,-0.129706247923461,-0.424373279409224,0.301263677296164,0.365077755787587,-0.686000518460941,0.173858862295199,0.341471896521453,0.276908226181643,0.146470976818314,-0.0266151047396907,-0.279874554711316,0.437474667240799,0.316601284928319,0.493979857388596,0.325483977693796,0.417392609162284,0.33871460275516,-0.65455084025988,-0.0905453054614122,0.19264225066388,-0.226518309169167,0.0175344893673757,-0.137313513660048,0.402765214642691,0.125406283322912,0.104060095509738,-0.56510946737084,0.103749107651231,0.375358449493707,0.238612473662847,-0.424785733311206,-0.087662216563439,-0.0445989825897807,-0.152980321431518,-0.0650924251955235
healthy,-0.692343781196088,0.271092769152275,0.281193295349456,-0.567497034078621,-0.401227491645725,0.556966333322276,-0.460842079871246,-0.234519705922377,-0.564218412822167,-0.577540706507675,-0.385254137282802,0.189666669864423,-0.616549277571945,-0.648832697236577,-0.672618157540283,-0.539520052574874,-0.312078864253974,-0.698715602238475,0.540725198032685,0.380546637202348,-0.631120067808422,-0.106616093823591,-0.526381330158857,-0.115934868308292,-0.596355439544015,-0.0202199925437034,-0.520503959010796,0.399875971270854,-0.447121152210242,-0.468861461515049,-0.24576296290921,0.458631592818084,-0.270125324979635,-0.26142739743989,-0.407951306258753,-0.219370873875009
healthy,0.320888514110068,-0.312263316801696,-0.0807350571678267,0.494689478405482,0.43297198097976,-0.531563753803169,0.225673819565195,0.335100917474708,0.275019509639671,0.411293396567079,0.134661713892406,0.07152952508683,0.537416506231025,0.260420409965842,0.548280975988622,0.406324318217587,0.200192192810948,0.475572647621149,-0.374225328603659,-0.101675626704894,0.324968752184989,0.0305319866080035,0.266214536188395,0.0810706220203391,0.50159191744864,0.0155334060084417,0.255073758165376,-0.534476199246412,0.284020038843876,0.551749344307439,0.443491698925028,-0.2688469099115,-0.0108948625387262,0.074919130430272,0.18836360908839,0.0638891301497454
healthy,-0.533723806494781,0.208733864519715,0.457259101224653,-0.218569851278532,-0.275158292331781,0.443082032485948,-0.0942388179255382,0.0287888259289045,-0.310616864005475,-0.111058009517256,-0.183918917238518,0.0742315369222637,-0.274955884215334,-0.557992268836217,-0.251614211665917,-0.377059842610127,-0.0568760318441403,-0.0735119074605262,0.296716708463471,0.659035155212604,-0.14016789063508,-0.13441711200731,-0.268577080787803,-0.031689334266637,-0.343675943017255,0.0671537412449444,-0.393019441328202,0.0425794369837758,-0.358333977885775,-0.311202002375926,-0.140705259445683,0.248009469184237,-0.0122687954818231,-0.0588219847700794,-0.248382899424605,-0.001936310938065
healthy,-0.213423593806882,-0.23738991464642,0.131972241621684,-0.330907019792789,-0.191571262873128,-0.0186218159782931,-0.305524282249386,-0.556581857949905,-0.390615720613867,-0.395470326974932,-0.352450539984853,-0.146241855559059,-0.365486437056832,-0.127824886679009,-0.507882121596335,-0.316179549436673,-0.368412543377673,-0.423286875300856,0.0003380683085502,-0.109411506163872,-0.474828301669281,-0.159916216684037,-0.286043268901233,-0.0143098025040629,-0.527215137510289,-0.0001439626254818,-0.238801132830938,0.285792626313382,-0.267198090419239,-0.326393727153243,-0.418582937332122,-0.0241245133961245,-0.370931421527697,-0.167745271900534,-0.308923290452296,-0.122463425825448
healthy,0.645560477442692,-0.0238253583020927,-0.672193820957865,0.559302067919213,0.227725172121943,-0.592390963835891,0.399742364917136,0.422455270185834,0.493705305492064,0.0868643574219874,0.427492414110419,0.140699231346703,0.595835779080585,0.528155820176947,0.5166783034015,0.5526062575682,0.101046774294433,0.152229471879706,-0.350539218730477,-0.24438667883519,0.162349810818085,0.143711247978311,0.502749623918265,0.255548470635057,0.547423435118445,0.0029491422449621,0.554115921767266,-0.511859393761464,0.486436939139059,0.512099523807927,0.362410797938811,-0.0897116631441151,0.0783629497105458,0.364452097706594,0.502490436276944,0.153395499804269
healthy,-0.261953998264649,0.374612931319434,0.233451651757278,-0.0533860438218364,-0.104588529692169,0.187413197903776,-0.157325269410967,-0.0313906882982023,-0.187362865754286,0.0624993863485544,-0.009518639366386,0.220679467202781,-0.266163995772222,-0.366941562106692,-0.174009152936417,-0.252422327100615,0.22075339273209,0.195229975949005,0.0785345777770413,0.517114953095647,0.107225333553726,-0.0469560549566542,-0.100543411212804,-0.149663355097396,-0.283293252159056,0.0479427340244343,-0.213180314350211,0.240564924095088,-0.308777819105373,-0.203594797772782,-0.0394634096454576,0.281694644427733,0.0089664083669421,-0.122707446447043,-0.153368391560352,-0.0059296157837164
healthy,-0.741532347308434,0.151267302841094,0.419659872563837,-0.610920164605615,-0.459228921028097,0.594811710058387,-0.349669570764484,-0.348437299036237,-0.55845670570757,-0.249758699197989,-0.268827584908727,-0.0330904662208853,-0.5475763710391,-0.655727867077554,-0.60288670339557,-0.603570888492589,-0.26830459070923,-0.223066540330697,0.372397012566756,0.505755805444381,-0.190259673186954,-0.184039612919529,-0.497868528443443,-0.165518447188163,-0.575732058039132,0.116887059025854,-0.520317487847577,0.199740298356082,-0.564060865992499,-0.542039731362917,-0.236078617178646,0.443011813014391,-0.066209734333767,-0.31968770761416,-0.331867838603939,-0.149758708535905
healthy,-0.553248385280686,0.346329777626306,0.345685496703327,-0.277530204381502,-0.337062139259768,0.435708368947359,-0.138136247276868,-0.0606434620270265,-0.396681365989738,0.0332212426766687,-0.197100372787194,0.24977556746756,-0.337584942286708,-0.633611052251888,-0.278894338143562,-0.406060982434669,0.0636427247317386,0.100923501185815,0.318213721812506,0.6556903443117,-0.200021482197807,-0.138507999039586,-0.183197472080488,-0.202493341565006,-0.341874677544455,0.146254797678437,-0.443125988014647,0.243786399703721,-0.480600795300949,-0.412145241320272,-0.11820757190436,0.357776444461659,0.0196678361165952,-0.194044747104949,-0.346345569460036,-0.0450519478320825
