group,CD101,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD1d,CD224,CD226,CD244,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD64,CD82,CD86,CD88,CD99,CLEC12A,CX3CR1,Ig,Podoplanin,TCR
healthy,0.108436758727545,-0.149392589505835,-0.122831786703847,-0.29754553509319,0.32842622688225,0.214324632775418,0.136785841476145,-0.223052303598172,-0.219048612983495,0.247640210921581,0.004287708611192,0.116767784858395,-0.153412860784836,-0.122890137660695,-0.185614497736175,0.0645891008160419,-0.209693844799372,0.204134330474877,0.10744207444399,0.155265599060749,0.153005939532567,-0.15746623129534,-0.0238950485682097,-0.0339400664790273,0.179211898783107,0.010506815378111,-0.0935529344071491,-0.129258193503342,0.0321908380094825,-0.180922533982031,0.0148335216572635,0.0525316086104645,0.202619046865842,-0.0482092474290527,-0.0525889817780881,-0.366462383872362,0.377686487749829,0.175916319496655,-0.0653025236285892,0.0259052230352653,-0.179304173394375,-0.0386215582566571
healthy,0.28517550567774,-0.0699745600915734,0.444542488779898,-0.0971681498964827,-0.372930025327173,0.378690365020567,0.434759299051737,-0.709446812109376,0.297934293039119,0.370007020369188,0.317135557332664,0.214133916225205,-0.161540196582645,-0.262451489526839,-0.255312783120607,0.505470307791656,0.429283922149543,0.527365650072267,0.417461610029755,0.434028964696518,0.363208559904944,-0.141775256617356,-0.578654545873063,-0.0262030456375795,-0.0944491576960889,0.239635622871306,-0.172469581620858,-0.229187655148309,0.300362274684506,-0.2064403576545,0.057030653298765,-0.0865142139832252,0.456993011158937,0.170129866393893,-0.130659642670186,-0.542783272484158,0.419134883291846,0.281719552877078,-0.474074061036197,-0.0615166385662843,-0.122477939520761,-0.213471846928298
healthy,-0.120194419516665,0.0780337820371437,-0.565227862075228,0.322089181391247,0.2478014724629,-0.425909120453541,-0.441571139064678,0.357827171254713,-0.208965011074665,-0.202572637118424,-0.500771233936133,-0.519641439799684,0.0491195222784298,-0.0017288106443862,0.29003668002723,-0.634329736464407,-0.60885581675539,-0.533671941966245,-0.524080640208074,-0.102020035801658,-0.495775761143157,0.167631935772768,0.293381268152685,-0.176160840532501,0.38343114449575,-0.483682216129274,-0.136409334517816,0.187643562666525,0.264575400682122,-0.112604910194662,-0.467409912665058,-0.199747163887038,-0.586188376491114,-0.434949324447781,0.0419876509641527,0.21121922872478,-0.487978625573138,-0.234714191307583,0.24137473569836,-0.294012566644891,-0.350608307099365,-0.162896650170753
healthy,0.125077176722229,-0.199129147436819,0.0158845721597441,-0.386871473186826,-0.0933103676861663,0.270706069235878,0.322485242063261,-0.474017770153746,-0.114507384835982,0.374037908509532,0.124882283625009,0.284569479014175,-0.291348976151454,-0.182962000107995,-0.100125669596282,0.402446288300123,-0.0519741583518466,0.364906084776151,0.378042144725772,0.162338551065138,0.185447830427324,-0.271032511568574,-0.207972167931092,0.0978756445244196,0.0196160524633749,0.172370464050443,0.155031209201443,-0.150642553817177,-0.21900662522392,-0.0012909176161792,0.184786521085518,0.237669304286658,0.349736807296369,0.159751915830003,-0.178552431822357,-0.653424905718081,0.58922941577975,0.403019670831535,-0.313928613219157,0.0370107157610137,0.0422544551347205,0.187017616448683
healthy,-0.0577550130680598,0.0143020887441917,-0.0927307299697581,-0.304484578043108,-0.0334234250710847,0.1583527868885,0.174675310738407,-0.328978507415544,-0.169623889730616,0.231055058970038,0.0433961266637378,0.109656063545221,-0.193779852244986,-0.211002237435862,-0.198090807888578,0.190132931201041,0.003643532473443,0.260353606990466,0.20262277208807,0.0182597268026126,0.19871060460364,-0.218443535025713,-0.237232580683727,-0.0251778984446379,-0.0486972911780975,0.15181290974402,-0.161399258182264,-0.179863346676719,-0.0776523572839816,-0.090240034730597,0.0008350429941945,-0.0962024453291185,0.146733125052263,-0.0150464684075679,-0.248155286791546,-0.579258130931772,0.308814380287249,0.151748092565128,-0.291209720052827,-0.168799898715082,-0.197040861656778,-0.058090727700872
healthy,0.0989257000183237,-0.297861482199278,-0.111261545018281,-0.333452314439884,-0.0526860110290889,0.220074953593506,0.228318745967952,-0.230485007348038,-0.212468593770193,0.0749222505179493,0.0494337233172371,0.174324202571975,-0.0636598416373577,-0.249942483552925,-0.235698812517915,0.253746967342424,-0.0696921230205556,0.0851213754531379,0.0325985444387389,-0.109586406913799,0.22231903412352,-0.222172593478982,-0.0307747807127136,-0.315996656771268,-0.216973922152514,0.192854666619521,-0.0451285932179192,-0.267738593937666,-0.112380197046115,-0.110252861562658,0.0324492713113776,-0.0223061415812396,0.0879446619928574,0.0267755336031516,-0.5144675746511,-0.360976874627199,0.329985202803524,0.211873888352666,-0.0861093560618215,0.0040424455957885,0.0663675282720584,0.0783817859621194
healthy,0.284995098986241,-0.158457621432319,0.648046960829474,0.264970368301428,-0.581793338208475,0.587081587883264,0.27510970435795,-0.5376834352692,0.265713029692321,0.373652193756866,0.555353347507429,0.047036991401866,-0.0400927870928915,-0.0227516330449201,0.0813752033210468,0.578253360439496,0.606227505627166,0.554407700542765,0.437303450281839,0.277748190272305,0.216444947084952,-0.0841466326392347,-0.443346104060811,-0.172865155959502,0.0401620542532848,0.221823919498762,-0.0978606520236926,-0.0830341565531242,0.20193142037511,0.343953185165411,0.616368955227448,0.121604171446124,0.435226944961289,0.434393423102591,-0.213626072433659,-0.346349705068929,0.455424706511074,0.529410249136546,0.0402396003617293,0.0902290035647664,0.405211808373594,0.176059169556078
healthy,-0.116764204363369,0.0281638778243022,-0.434957613398637,0.181285220202911,0.199603759013756,-0.180561525672034,-0.138767248283618,0.166283862647266,-0.0912316147750459,-0.0661429166841514,-0.188070851131857,-0.0415683466557453,-0.0153536249483935,0.0057876637862536,-0.0099462604940489,-0.188648826939624,-0.507820870580654,-0.20377867048369,-0.167519601686809,-0.0405293875811385,0.138816926023433,-0.0122163532616942,0.0191643894509796,0.101263064653792,0.403684684424675,-0.0304035875539495,-0.225354375253434,0.0609972481567736,0.296377875344903,-0.153637318043464,-0.203912569105211,-0.208141978024096,-0.360790273259803,-0.269610656942373,0.0786531869658599,-0.0053737730157568,-0.223655364172223,-0.078782167620545,0.134076015910257,-0.0400977332709977,-0.247865859122503,-0.214068911864654
healthy,0.206593855714314,-0.320398246190565,0.149920345605718,-0.467214537338755,-0.184011058059411,0.418433284069171,0.27525784325525,-0.583977544305242,-0.0448246375933605,0.471221104546033,0.231418619396429,0.19266118303331,-0.418106757486918,-0.476279084234928,-0.121022058021939,0.338766322454663,-0.051025194201156,0.375743125135921,0.40516336035065,0.111859137686408,0.0206540115969559,-0.275138678377071,-0.306274709627589,-0.153733801485371,-0.206474295586598,0.0176951334907168,0.166144502993279,-0.226769454500925,-0.273782785490356,-0.0048679560739733,0.232967207267701,0.11621411525065,0.426989301712764,0.110307229703321,-0.13015774779211,-0.672832711884335,0.539901162637174,0.293634185755329,-0.505672290163693,0.030458577267131,0.0209449458934293,0.214614813649869
healthy,-0.195049554443252,0.215413053973706,-0.576980893719254,0.158276005347228,0.25091061543482,-0.343345993694637,-0.285247286258295,0.31949911344036,-0.214735388836869,-0.195666121228538,-0.349076777617204,0.0575426679383524,0.182299921104938,0.159826453955222,0.124214874560185,-0.306986907169277,-0.655997497188641,-0.256834297697208,-0.350848232754189,0.0335168039383421,-0.0664420291690741,0.153330434407601,0.280245478743512,0.183209491264644,0.527071947504556,-0.190940468994219,-0.12775720687982,0.291102190343686,0.0861336643325323,-0.173559302537142,-0.251762421369195,-0.202628169224692,-0.359799814078384,-0.352347723735587,0.11991051165544,0.0965286989921097,-0.334932976043504,-0.200438279839993,0.241810032219872,-0.0592034511318537,-0.356776716880744,-0.0195405206684046
