group,CD107a,CD11b,CD11c,CD123,CD14,CD144,CD155,CD16,CD1d,CD224,CD226,CD254,CD269,CD305,CD31,CD326,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD54,CD58,CD64,CD69,CD71,CD81,CD82,CD88,CD95,CD99,CLEC12A,NLRP2,Podoplanin
healthy,-0.104320309165787,0.509033430439995,-0.171896701841043,-0.180557846575706,0.100935221964986,0.0501795014754252,0.0174304084689156,-0.127877347696425,-0.0574429549130819,0.0916841671039673,-0.199815605625261,0.0265955543894708,0.143064123724497,-0.23215162994407,-0.194976891732875,0.0971455324681616,0.0215407962423207,0.31056762116046,0.0678516782409258,0.0966514618721034,-0.0933344669093981,-0.186253375232836,-0.295827117533918,-0.511187222567016,-0.121792224983361,-0.426813079162795,0.0183533668428604,0.0858317250586993,0.0769829609219922,-0.276296110846792,-0.218534416941488,0.150434102879849,-0.0610967451560778,0.12802563602842,-0.0883242421891058,-0.197724770447744,0.0971810728778639,0.129258623337125
healthy,-0.657279673794586,-0.550677668611263,-0.0817826582259478,-0.0640965707897165,-0.676615735113211,-0.663361232967433,-0.412959739288207,0.101913294209485,-0.492826638682038,-0.590586321456351,-0.68141154089536,-0.653063956106423,-0.651714548890813,-0.236958171964906,-0.0819503735146344,-0.660455345246998,-0.581029310345113,-0.524733808622506,-0.605348258347818,-0.635079242671363,-0.377083122389539,-0.621991228570838,-0.0840611039603932,0.159194625730016,-0.699515147408752,-0.214754253276565,-0.668027628224076,-0.582270794519063,-0.687924995816763,-0.18763934735168,-0.379791718166786,-0.640981011770677,-0.108834475532142,-0.626040177923913,-0.706267784228971,-0.586114857854803,-0.660764200582383,-0.655603054120521
healthy,0.39069802840838,0.678806065204803,-0.409629156975336,-0.275381270410965,0.633169477371447,0.353609931595678,0.434350545631122,-0.687070584338624,0.340057754588478,0.483033790155862,0.671483194174343,0.147112675233799,0.408853743000458,0.11637651119172,-0.191012173376504,0.21790143117935,0.695786348070028,0.596948922765094,0.767786968769041,0.609709851314217,0.255502887027152,0.722983052839268,-0.639771598983225,-0.488007197025487,0.681141586478895,-0.236405944761062,0.50397345975229,0.663391985286187,0.551230676913108,0.0688496667871587,-0.129327388658702,0.551453967346483,-0.52771653751494,0.492928166748486,0.623376241951785,0.300559870842218,0.2793184545693,0.428594265903288
healthy,0.137343849139603,0.597170386262317,-0.343820060420862,-0.39946224798784,0.61440996741167,0.0944618512528095,0.342110152947956,-0.556235940330529,0.258021235205368,0.42757665824825,0.446585481214427,0.125285547820452,0.160215966710081,-0.0475121579827692,-0.125790078480984,0.0955963209574665,0.492922968407573,0.593240339352638,0.604660464949443,0.475299465565192,0.219290920593729,0.523007498641781,-0.580813127307875,-0.413235290464474,0.393882436083395,-0.276235445267192,0.345797927877623,0.553293637502753,0.508327387660671,-0.145570638954023,0.0334145297516519,0.406998290625373,-0.361083031507433,0.413787174209085,0.436556250479091,0.324493785388277,-0.031831542811459,0.358561736441694
healthy,-0.214375701405103,-0.512792286916654,-0.0873342178493489,0.186211526880772,-0.445897886143311,-0.278058729457158,-0.34055167688303,0.299793123302422,-0.343939930272278,-0.399453959531764,-0.490254569294446,-0.186549266019751,-0.334920263884351,-0.254285163120794,-0.0872670589564984,-0.324584229793254,-0.412529930149763,-0.485133304981395,-0.490688043088518,-0.388482609537319,-0.315849030647181,-0.471566134355091,0.0162056737738129,0.15595995660159,-0.444326256301782,-0.104188375717464,-0.440028603880467,-0.428079706948488,-0.458808785823916,-0.0955637409530168,0.0377234671143997,-0.441630784472736,0.0503166946940388,-0.43703057415809,-0.471424909718136,-0.422641400990392,-0.22064935079247,-0.38623193134563
healthy,0.306170857178903,0.289000839885237,0.0037266038604174,-0.148026685177741,0.0870049084863235,0.0758483651522362,0.212103524201182,-0.131610942657396,0.354251716176833,0.169545588346494,0.225337721174453,0.0279900314690571,0.158634898003413,0.229124159515212,-0.085749223298909,0.164139609222546,0.218865167118372,0.201538112910905,0.292006751770394,0.456137371246677,0.0921242000264294,0.223001348549037,-0.159399207481436,0.0096972172257781,0.327704769421696,-0.0116841811594886,0.265426212452748,0.375936839159505,0.154342070071316,-0.111814663806906,0.0524262709237942,0.217940634559929,-0.205973732555563,0.401207045373425,0.3728728827911,0.283992682039572,-0.0732175561095315,0.198030445461764
healthy,0.41860897923179,0.779888405523969,0.217146166078539,-0.695897803581098,0.774578848934987,0.24788183398953,0.320515030087786,-0.632247628961195,0.743460708463241,0.659315679394373,0.617643955082847,0.300533954604445,0.49928458880371,0.301715476540692,-0.360784165740311,0.294973988888509,0.836205949713366,0.593321659922645,0.785942173014889,0.592820070074213,0.361171201293355,0.619514309486866,-0.329676556342506,-0.0359375154053168,0.668140840446835,0.0771988677550893,0.647624400416932,0.744349224896357,0.667133162352175,0.16625789405974,0.252200069804433,0.568928749112969,-0.483628450705904,0.525405164355175,0.582957518058538,0.602609939283855,0.234224853564571,0.615229417543504
healthy,0.176675264515151,0.485762090943406,-0.109771628341852,-0.193104668619918,0.518934728415661,0.179342456487731,0.413503418490836,-0.399531014098345,0.387536134059896,0.398140579064402,0.392770617532855,0.197117801890694,0.140446335029895,0.0165074938194472,-0.0413282111598209,0.194057466962405,0.440328799379012,0.505177370304096,0.517961863285554,0.48053515356964,0.0957835819146114,0.40644508717539,-0.241863416399474,-0.348298330477301,0.36230282326313,-0.198572666624874,0.356451876869498,0.499090111319638,0.340399817422753,0.0307005910944131,0.0585156763557832,0.4181054430296,-0.144727835177315,0.467601349708656,0.50763062221338,0.300918607988433,0.0280455641630036,0.323103794077984
healthy,0.0633624613642559,0.52244947282889,-0.404069335068316,-0.524503976578015,0.394454651970072,0.0660059108424232,0.352026344287771,-0.638700148665361,0.181831014314135,0.392127062807511,0.179794385321438,0.0407206042919279,0.0864735757801365,0.005012155325423,-0.35970430655544,0.083905529593391,0.382308219798064,0.385099197666416,0.473208914788306,0.450326478336156,0.0614140432537203,0.182922241628735,-0.524106105388052,-0.594565293199853,0.119573870938754,-0.438811331524316,0.271665117388986,0.427493686390858,0.112733217183628,-0.195835214128094,-0.151141936666449,0.323125856506153,-0.412368328432914,0.360779354756888,0.428467336033002,0.0783633356542769,0.0213798955956529,0.156591167868397
healthy,0.124855303875342,0.263433546316619,-0.505867613280053,-0.183990537506993,0.486998857956047,0.117683534522402,0.396424474078558,-0.574044759490611,0.322584074838127,0.229537736510299,0.114601604004436,0.0201362377085716,0.123617679686504,-0.162243857378837,-0.423765948640491,0.0213839801383217,0.482654226668417,0.203532310899548,0.449973136749678,0.431787193836285,0.0951197526843873,0.105983224007305,-0.310125522999962,-0.240864642091392,0.30444256936787,-0.0494156551347996,0.212945398307047,0.502781050524258,0.0719632989611338,0.0133297665331306,0.116363386776074,0.306640828760476,-0.619755323571468,0.298959130969847,0.662400592218165,0.36392839214838,0.0327157603146522,0.106163270147231
