group,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD18,CD195,CD197,CD1d,CD224,CD226,CD244,CD275,CD30,CD305,CD307d,CD31,CD32,CD326,CD33,CD35,CD36,CD38,CD39,CD40,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Mac
healthy,0.195578728058269,-0.277858617517091,0.0951752485726866,0.12700524484833,0.0847515342615113,0.127002522229012,-0.0869256670644246,0.0496765632665408,0.0625461900672895,0.115533026971115,0.25449201556665,0.0257561867295791,0.222149535192245,0.119239077240842,-0.110599876376418,-0.0354036436863447,0.267394469417866,-0.0446010875037548,0.0291717970170374,0.0545246728683693,-0.0737615095033266,0.136955974786733,-0.201323503892739,0.15056409711645,0.134615211050649,0.0415287753394292,0.154446276168115,0.087411574028985,0.194918953988756,0.206171229252789,-0.0919056190201239,0.222056483605856,0.420866015990572,0.147297445364132,0.17673471221426,0.289398669072228,0.0946849884294144,0.121483498703634,-0.0840076976189763,-0.196089885874483,0.0370453300556372,0.286702763243506,0.319208046626333,-0.025507831026383
healthy,-0.0237966784490402,0.666057393966383,-0.117394601998825,-0.438290844017578,0.595852469060244,0.66063601247154,-0.47319898880978,0.436219828961758,0.489932152617308,0.307735336973906,0.621456884314409,0.626921308992648,0.487131465760332,-0.0715663032742962,0.310004123069738,0.217693218269236,0.212771446322058,0.263806504211766,-0.268488266757087,-0.0425244408955315,0.255911780201867,0.717737144160474,0.618366269473187,0.724074753772524,0.70641532481673,0.505939191136945,0.170694985360797,0.51625649534925,-0.0180278980263774,-0.473414116298576,0.361062829412957,0.225163199133249,-0.220300896770065,0.512026936962521,0.189404555662298,0.257142522244063,0.413203551969703,0.753695872628234,0.494070006319159,-0.371494154510781,0.569272611510741,0.733910594099145,0.570403882945374,0.337496910421987
healthy,0.227666099366675,-0.314559847836937,0.0303557085385181,0.166404719119708,-0.134712822507891,-0.0814718195608959,0.179785177805648,-0.152414204808746,-0.191114493577807,0.0233939492556224,0.140912283444594,-0.197792356842895,-0.17411571917131,-0.0332330570693126,-0.0307996987367793,-0.0235941285083262,0.0317931654692105,-0.0320014455936448,-0.0302154146613223,0.0273172446113945,-0.127494194212072,-0.169332465576312,-0.335212204316473,-0.25277999753409,-0.0985133994905278,0.0541940981743024,0.0547254441419952,-0.335020993072222,0.170318714489082,0.275579295843438,-0.102639083806126,0.101406474220246,0.334033340748525,-0.200028390458147,0.308069498222811,0.106150586644055,-0.204069288161514,-0.102112377721041,-0.129684693661294,0.0576981738412922,-0.0369870763155541,0.0779310631527263,0.0697335068481298,-0.131624781618078
healthy,0.0076280206540931,-0.181381990651135,-0.164376163629606,0.136162372502514,-0.0758159638474667,0.059904909885213,-0.209762600765863,-0.169765293838898,-0.0453636840840997,-0.102772800240234,0.116329719154112,-0.0402531629098494,0.0252170634756024,-0.122754043237868,-0.270710291028956,-0.0570562867559406,-0.115903699096954,-0.106674773967458,-0.131930880027965,-0.163255491964142,-0.147090339176192,0.0873989379333862,-0.214402736774214,0.0478330821648629,0.148946471169984,-0.115490670512224,0.0095551664379132,-0.0962596421638879,-0.1358468665677,0.0058425259397509,-0.232603471941091,0.0448844153297382,0.0292465461557454,-0.0274906432094467,0.0862530319559109,-0.0650481838146385,-0.0909226132916234,0.105441929939765,-0.0274137468189635,-0.287602108050822,0.0303564729066845,0.28501673864721,0.164000824530598,-0.0864448567895655
healthy,-0.0275498611201325,0.428989252944824,-0.04358965457887,-0.301874350773352,0.350151148289135,0.41354569389245,-0.388004983879451,0.067705483418821,0.200296296482888,0.104908328469943,0.326682511074477,0.368857976631986,0.388879606809272,-0.0360056402114482,0.191981716767207,0.133927536796649,0.186727231656056,0.131756556774726,-0.0269607096409394,-0.0742716067555573,0.188766927750005,0.484735658572573,0.415610758869348,0.539596499033587,0.381788884653831,0.220248845644051,0.143678430506687,0.454499703254183,-0.061086693787714,-0.179540550975365,0.156392708420472,0.128159681780854,-0.1915792216378,0.376787694073784,0.0087666013065403,0.0362660901040344,0.400915752746807,0.457605205438076,0.403189400749294,-0.191184748913829,0.379426907849153,0.473481710795757,0.412206045775777,0.226045793406554
healthy,0.100259875719408,-0.254229639182891,0.173565262614483,-0.147158587762494,-0.412912855879087,-0.49709131143456,0.050397863145184,-0.136056112489088,-0.043082255009075,0.12056764594874,-0.443428805239712,-0.0625144853852414,-0.201343718602777,0.128500326139989,-0.197745357607308,-0.0514024151082822,-0.0936743745015898,-0.190245063450551,-0.0665034733773226,-0.0570579534113011,-0.246806919659544,-0.32488734267132,-0.160728639849606,-0.379858732728506,-0.31411515049968,-0.239889436835713,-0.0110236266041199,-0.104257644219028,0.0139916449323853,0.0762449682127202,-0.0206681446858202,0.197969618080632,0.0520371797608658,-0.0243156812814021,-0.154629772584281,-0.0028869270609697,-0.411752670681677,-0.297638603988041,-0.242716423121965,0.330657255339337,-0.184617042648648,-0.492599239191284,-0.446653629372702,-0.319330580134663
healthy,0.331130591546775,0.366843037342927,0.4351597602506,-0.136995076043098,0.325872907469728,0.196348927803505,-0.357536004828024,0.455574427301982,0.436616366851325,0.285062755354255,0.381339551857849,0.139677676416034,0.454497109750787,0.0215527699401093,0.242494014159007,0.231026979386372,0.301079068057097,0.208123366056315,0.0816858886167488,0.374580594519072,0.160513409484085,0.304337785820427,0.362058164697236,0.383147533795548,0.187258258235071,0.284588993121842,-0.12621505100703,0.40573294388022,0.284291685909156,-0.281849338667575,0.496289848514029,0.254312353854572,0.0731481795045418,0.452815555262449,0.0319771664617442,0.110969758218739,0.366556915527789,0.408167106826913,0.12152327375376,-0.27421038951507,0.262007754982055,0.141947550573936,0.337412959090086,0.175259777473114
healthy,0.124846895314279,-0.4429351212547,0.0138528231602643,0.0778486221271534,-0.310217911082458,-0.293051111126262,0.213569697644603,-0.270477185981735,-0.242653420684643,-0.0015323430866988,-0.272955847052216,-0.324903168099296,-0.210269923845677,0.0211073170510266,-0.0834910750237052,-0.132533772924818,-0.0750416265920922,-0.143231939358391,-0.0934116355904532,-0.157446531739918,-0.140596440275786,-0.209623654456884,-0.389666729577397,-0.329701625937518,-0.380902429882192,-0.265164920958085,0.0912513319535421,-0.127234226957885,0.0804031745880655,0.205451091968005,-0.110057222654009,0.0846651268430867,0.189419270805623,-0.121980126914941,-0.0032240029215804,0.134550900157516,-0.266830319485083,-0.43449753546049,-0.439907358061321,0.13879490741635,-0.395598034639431,-0.356453663849861,-0.232874554675476,-0.167129222435112
healthy,0.215980286677436,-0.692675276395306,0.211771555479123,0.49098341959968,-0.501651222890062,-0.403882600929726,0.586526534575173,-0.236372252565848,-0.234000149663974,-0.0792928667512071,-0.194352941876357,-0.520699073504738,-0.153593769131656,0.316935537726966,-0.141294784641938,-0.223010111290202,-0.143444734880709,-0.0590258831873246,0.194221286302675,0.0097261324712257,-0.163675473979446,-0.488197671839669,-0.614668760506842,-0.536830494549584,-0.469178290754638,-0.170289207552747,0.140457110676343,-0.243656080554074,0.256605846792451,0.481446108702316,-0.156338181276636,0.233544545653898,0.573480672111388,-0.124760988471655,0.0662242080192063,0.259034653832039,-0.37941566625762,-0.514874905849698,-0.429809985713823,0.273944715446721,-0.426642392356729,-0.391984047912314,-0.138248993710805,-0.222356443257528
healthy,-0.0353878972608372,0.324022605504136,-0.192799376495849,-0.0406702709206771,0.474020961608114,0.348675093911375,-0.389706988260108,0.150425288481567,0.13189637235478,0.0968121394736975,0.448438074884689,0.394586902530536,0.161648051224055,-0.0696012622303562,0.0899499161658277,0.216752838323104,0.0519570726346954,0.171454090636938,-0.225314355884485,-0.231899601348841,0.141231238904257,0.558613451783604,0.2842635030746,0.443924424069622,0.508978970813687,0.174616102540669,0.0728506432440398,0.0082867586090506,-0.0661935664981369,-0.150372965510067,0.0549706143823299,0.0752363374319314,-0.0479111432054585,0.30242338890489,0.161743269264695,0.129251535086687,0.346025731298456,0.531114830534006,0.319151181834281,-0.362853245896038,0.355936106002438,0.577115382835854,0.449775578022746,0.196347737863566
