group,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1d,CD224,CD226,CD269,CD3,CD31,CD33,CD35,CD36,CD38,CD4,CD41,CD45RA,CD49d,CD49f,CD5,CD58,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,Podoplanin,TCR
healthy,0.219472010165138,-0.447110473952197,-0.11167035353727,0.0676550126883745,-0.323437328048349,-0.0726188836381542,0.0433934682817053,0.0969379508915543,-0.136097533035849,-0.0693831890538548,-0.149284923400671,-0.0545115771694224,0.131022470625409,0.302641166602889,0.156067368493742,0.193241180150579,-0.432734402227597,0.119621154649846,-0.351853054184866,-0.520748158346734,-0.106639848911151,-0.187554609635769,0.0109467037739862,0.195664285916421,0.20259705783434,-0.241453764749418,-0.258142919516043,0.204179099756523,0.190110457694424,0.0474301748821731,-0.239220080910667,0.0010576369000874,-0.172197012206996
healthy,0.843223257267924,0.078212830250466,-0.302132970768532,0.80219211654785,-0.437395503147073,0.64088405906665,0.708047985933377,0.754116180399073,0.725464448354148,0.603748230019223,0.285295422852007,-0.0894954642033818,0.760761353847245,0.79710494877814,0.844459912340549,0.775061568974964,0.331057774400967,0.777729482301343,-0.379747459854084,-0.428183839759949,0.771002634945972,0.322038708505549,0.665567198185302,0.764889305147141,0.709800344125016,0.107235331851559,0.012707168084338,0.686246233504513,0.779176011025823,0.62560483650888,-0.134595201620626,0.547876416399222,0.321517080277376
healthy,0.625655199616746,-0.498321145271314,-0.295552932469815,0.580378361999894,-0.653902206427068,0.443759460025104,0.292873703446813,0.470445149572599,0.583474932894577,0.325413196952921,0.0072512694036735,-0.241863164042212,0.668608387537251,0.586078691683709,0.681310379859995,0.580668752296273,0.0875367275580447,0.64029395775553,-0.624391504109007,-0.556768964943786,0.603452473934721,0.0239784535516426,0.427599914899744,0.619045099681436,0.475690189067869,-0.234625410149033,-0.592543623250265,0.432370075068886,0.580938432241695,0.283390761341356,-0.507354028091068,0.355436168358397,0.0386738071529951
healthy,0.503631268370246,0.0642239534494567,-0.0400271487036227,0.292098492633966,-0.188750202048067,0.185858115415604,-0.0023756545921531,0.202095868518957,0.0426234583254373,0.0309613270277896,-0.0203513811880694,0.141065672195071,0.279537632155179,0.534258132445589,0.249701737385175,0.228499981848885,0.0360346346892537,0.138368361171786,-0.1218235140594,-0.181507164704361,0.0334181125642542,-0.0021584088646754,0.248506714608524,0.288043237075429,0.23878988974542,0.10557838708771,0.0892736462752852,0.27171526776933,0.117522210298834,0.205405595314784,-0.128469521890536,0.280650048048736,0.0496775558731649
healthy,0.41777870229288,-0.121396288216347,-0.281228254453322,0.196293758840469,-0.436379015044221,0.30735122574805,0.0228789075892297,0.177601460974371,0.15453919860859,0.228096147815243,0.0978048177101833,-0.161890994369055,0.0891481503760853,0.369212153651651,0.149154918195437,0.131755667103591,0.111537485397397,0.183325924073793,-0.377988964839599,-0.384571003279949,0.201115931339935,0.0605087373918577,0.234764523506323,0.153548937626287,0.390180532710611,-0.0228114775717551,-0.145857017591079,0.166865964687353,0.183269241292424,0.112654933958364,-0.0925474172662836,0.207941106154208,0.0273081640420277
healthy,-0.0392527288339188,-0.0309570557306223,0.050821209174113,0.114199862342458,0.0442782860270103,0.0945617183190789,0.0834941319802477,0.0337473154718312,0.18174091264886,0.109959592355658,0.13682960158325,0.0319220876634943,0.103604937212625,-0.0189716279448846,0.135606070308565,0.21615099482126,0.0707264919068707,0.0589834577997101,0.264844825845183,-0.0568700290824887,0.049125242001104,0.292525638272455,0.0213105965736638,0.146623581478452,0.135130139909931,-0.183329556673482,-0.134730509279163,0.126409858920313,0.213997341524686,0.129330937150317,0.0486595224390418,0.112406453490876,0.239196479823516
healthy,0.782779665276041,0.0507734577408673,-0.819762732386817,0.728124996134978,-0.664708211898299,0.338735855347673,0.620579453970257,0.681948904209404,0.332340473242356,0.471802101816497,-0.0202022788721551,-0.318928108001183,0.794736889957903,0.655420191047986,0.703354782959125,0.625664251716931,0.244942985156331,0.399305605965177,-0.438057796881687,-0.279282527127309,0.433957911046624,-0.150590824141596,0.654743696265648,0.658747027271266,0.533261784445278,-0.154670636027097,-0.567337824889091,0.569758300336667,0.618560186738379,0.55429235724986,-0.220359716266613,0.539896384863589,0.107647270393459
healthy,0.11702906685572,-0.190394797281036,-0.092672191727966,0.0361242218687802,-0.142323158854599,0.0829575351761713,-0.030381018199049,0.170798042625609,-0.141802289321167,-0.147255672768762,0.0632145265409053,-0.0825421921133341,0.187824627324144,0.274646892573373,0.151316474907758,0.105925217603158,-0.067668788500467,-0.174485779089563,-0.116537789194828,-0.286382159458517,-0.112292675281585,0.0226369100654423,0.134051203186595,0.241273018985995,0.0227624104332585,-0.0561526249123487,-0.160426089236824,0.129092482253751,0.0965430742027805,-0.0402351933180398,-0.238399764209394,-0.0138188664857155,0.0143343082411983
healthy,0.456510679837899,-0.429754110414396,-0.389808373749722,0.472931046286323,-0.688595995396734,0.217270767231499,0.345517068702134,0.367251941848723,0.0982949027458674,0.0707989479049326,0.0888066746475692,-0.396251690950059,0.425095806649488,0.347294021191138,0.498927828410314,0.459123049570934,-0.164756793406941,0.0335663210187233,-0.483270730889101,-0.592212923100273,-0.0149499838974279,0.0474265313870398,0.292018265991771,0.424656972144927,0.278223937173432,-0.0485335182074504,-0.494405097933971,0.380038646420593,0.49177708638391,0.195252592235017,-0.609037942976179,0.103405172857935,0.129284886365573
healthy,0.502672398282371,-0.528200370082662,-0.326473088243761,0.416659123944405,-0.63392569870047,0.0604655639036641,0.177938327711849,0.31490400143415,-0.10536998077074,0.114740608039409,-0.0321018006248882,-0.489848813947848,0.310514966047842,0.560439456925293,0.37883148575454,0.37444389671717,-0.166735039938572,0.0016028056438396,-0.493072017248359,-0.70636283156532,0.174773033600564,-0.0070797130712717,0.139814298986705,0.40291217386841,0.378871392779313,-0.271572401517279,-0.446315382551683,0.372570834376832,0.436213484464147,0.140083515314021,-0.46703206418971,0.231617337093405,-0.0773751071107254
healthy,-0.225191234775987,-0.145966956030152,-0.175701075027697,-0.184322088307295,-0.0502756212979571,-0.307372191838253,-0.357444620900646,-0.290721601332341,-0.484661807540552,-0.423586060393445,-0.113449177521086,-0.101514363939801,-0.178656397060164,-0.11472620917189,-0.230238887539795,-0.260433567729982,-0.220885795356635,-0.279321455991891,-0.180220972872783,-0.130861172010898,-0.413636825206702,-0.206603441601545,-0.372001743290333,-0.215056801183469,-0.306231468602344,-0.104732902334549,-0.138545014340578,-0.248047880811641,-0.220647157215936,-0.192704082850665,-0.404004311435843,-0.475174372208351,-0.222204508245295
healthy,0.42958926412642,0.178990762324025,-0.0248372535763251,0.39188875515219,-0.376929320097363,0.28891529014342,0.147904512811331,0.236169163273375,0.224912932192796,0.0961575501235203,0.153922243929802,0.0261648689026707,0.272145379547409,0.480958980926699,0.295260796500286,0.300245513693774,0.187293226238502,0.295157709098269,-0.131183165214853,-0.0212509630694113,0.295325543318419,0.166696803794741,0.177391470008012,0.311305525961205,0.349982749893601,0.101015974574053,-0.0394706473873444,0.33709310791489,0.407512235060196,0.284097149310594,-0.0992641744476335,0.286181297565925,0.2541506951271
healthy,0.428575020555987,0.375198136986532,0.0632380000270435,0.302587750018675,0.105835025874628,0.299363023481045,0.296746014302406,0.359858522056991,0.291725304489055,0.240837792859183,0.145214241566453,0.325322867264274,0.255508506025397,0.459053433926826,0.309361765777373,0.311304873394405,0.288304588542062,0.311685703629404,0.0275307423156689,0.172788058435166,0.34066151081243,0.115706285585619,0.378263181003127,0.294940321577078,0.387060877846724,0.323215368222318,0.292692840278856,0.317055945833173,0.350021010758976,0.306833920267602,0.247897948486427,0.377153989587821,0.108951150564166
