group,CD11b,CD11c,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD49f,CD57,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Podoplanin,CD11b,CD11c,CD14,CD16,CD224,CD32,CD33,CD35,CD36,CD38,CD41,CD45RA,CD49f,CD54,CD58,CD64,CD88,CD95,CD99,Mac
healthy,-0.224101478416014,-0.395335685750508,-0.0578209900623312,0.172122936245558,-0.121001514433749,-0.134926161052524,-0.213499190440709,0.0026576630395628,-0.0500876244621697,-0.45558146957002,0.0612373995501962,0.0591124439644003,0.0959951217130037,0.0893679182606103,-0.456407949015372,0.0830677926877328,-0.118229863884521,-0.0653210386773376,-0.0931087325025946,0.0307006976059761,-0.0328042401657106,-0.368518289728885,0.0887282817900105,0.287292703170464,0.0881853060802455,-0.170255126759974,0.41227896168683,0.232392141253174,0.256793274394035,-0.0959879516534699,0.226035776520122,0.143717037426831,0.294636576369771,0.354253040028195,0.325724357346756,0.148409769874428,0.0716949501565664,-0.0257339443631524,0.183148329202042,0.190791395237533,0.348236282593613,0.322028643738018,0.0409179339428047,0.29273348310335,0.141249947338635,0.235899743242597
healthy,-0.803502034032795,-0.0534404739323745,-0.780537356373305,-0.614239621587604,0.539482415705186,-0.600707074969993,-0.71261229565863,-0.719566448748469,-0.704913392027783,-0.199370994767157,-0.779818131385815,-0.77100048960909,-0.856650733728497,-0.775701538518377,-0.592161939947671,-0.769902965545092,-0.746382889932722,-0.33058622672735,-0.606646085618876,-0.773698092481344,-0.662671854954975,0.118783895450455,-0.637649979372566,-0.78855846371577,-0.632746856423965,-0.459002270041112,0.766518905605292,0.0648663516534081,0.712300240389056,-0.495858588408393,0.628312165314444,0.219640024867934,0.677527550533211,0.740860771405886,0.818093157019769,0.700963615689495,0.711314652952317,-0.462138417568218,0.671855478879645,0.357183984500141,0.564549565885442,0.664966565165702,-0.0930782167133196,0.546253751435487,0.670585484905404,0.493191530821788
healthy,-0.660298032531909,0.389125525653549,-0.652804009205103,-0.46612362839048,0.694929587212241,-0.573908334970536,-0.450493563616237,-0.551982230416529,-0.678478016191832,0.272539334320341,-0.739375126970359,-0.601192352007795,-0.740047691390055,-0.620078133767441,-0.237343559808869,-0.680351707874599,-0.656688403970491,-0.0769885924208623,-0.557597874276073,-0.661361391378976,-0.577827117647248,0.503881927848102,-0.5251032673146,-0.669888131586206,-0.375017094595613,-0.448595677600135,0.66024853653161,-0.349866943723125,0.683574507212928,-0.628661421728901,0.589992127191019,-0.163672786871511,0.687556182972616,0.592349858218687,0.742236522378948,0.555032259505141,0.744301637008038,-0.562330010755142,0.728003801819187,-0.206271620713757,0.569429263909512,0.582304090500146,-0.458203259035893,0.484122013531786,0.646029600725848,0.325839764287574
healthy,-0.477661161505685,0.343341438916751,-0.524851783587134,-0.465557338739857,0.58369128247877,-0.21717166210333,-0.304048148010517,-0.319448060712919,-0.46425405155003,-0.0544946763574888,-0.547711421372276,-0.454193366066254,-0.56081733830984,-0.483933483796724,-0.274400667442655,-0.49002355678052,-0.361006099389981,-0.0063021844682829,-0.347041201070061,-0.609106742111616,-0.432220520271904,0.448794523814843,-0.396694922271555,-0.534402694199122,-0.425708599454536,-0.300676407002586,0.0462681448908216,0.478639996566917,0.0189377904768311,0.185694926060734,-0.0201898945528843,0.253590208260586,-0.015948310802653,0.0158552991789395,0.0438735321032134,-0.19399061949021,0.320041380245509,0.270642630709893,0.279891310273056,0.470154265436255,0.0842132826698854,-0.202873870016172,0.393282769883723,-0.0786475967120866,-0.196923678381133,0.117995252736802
healthy,-0.483700389223756,0.209816406198384,-0.383610546157168,-0.404174717543622,0.473964217150395,-0.0954571629933592,-0.11743519979527,-0.311072004494887,-0.146560624942928,0.132634991489586,-0.374444736329956,-0.543295894824313,-0.376728075249464,-0.459795341585314,-0.0876134483722695,-0.136193811389178,-0.197772499164884,-0.0854004764989901,-0.34005972863951,-0.434888849330756,-0.427611961951322,0.173959605727904,-0.390154666556178,-0.482859545155484,-0.310321583830846,-0.202295153940953,0.50572439932553,0.200033299609928,0.32041612738066,-0.396949522457924,0.15193236337246,0.214322791316239,0.24406422812851,0.340076139268041,0.34037203949994,0.214572023567976,0.237929296575518,-0.295796833765113,0.216974128696938,0.16223155610966,0.346492660223234,0.240954287847768,0.0097616640705312,0.180219682508649,0.154982260219327,0.284835895846165
healthy,-0.302172544346886,-0.252443294747374,-0.227610397463859,-0.24805077557245,-0.186355421325769,-0.116709488248398,-0.468501294928944,-0.269789404323064,-0.368461316199197,-0.170617248503589,-0.202417436672262,-0.2703798198476,-0.528078100004279,-0.377490091335833,-0.403452810153474,-0.136441890813424,-0.201565859265279,-0.25908303202943,-0.397125278950642,-0.363246943613894,-0.168231182827349,0.125398161990559,-0.353962319685655,-0.303689720264619,-0.17264420392647,-0.273279912503207,0.348215785361432,0.279652751666252,0.292629911753021,-0.214345337602724,0.524407225974482,0.184091453220449,0.542407264104643,0.25874696773751,0.471575570709043,0.526232141275694,0.166841622756468,0.0185831923356207,0.383880928510018,0.156219496706514,0.391618990684074,0.482563554843576,-0.254495632816241,0.255846743646649,0.375834274993964,0.172098869417968
healthy,-0.4521930252241,-0.120052048143554,-0.484082783173131,0.100066352473829,0.453626374209648,-0.275321966671041,-0.249489712913718,-0.401609498124509,-0.0810501434044515,-0.129123811244136,-0.430827093610103,-0.283697110509247,-0.353995634007444,-0.403588839797,-0.0761763978329805,-0.0247828885372819,-0.0721812597061105,-0.167847293268072,-0.455056129777274,-0.404791901210152,-0.24385980077356,0.271202174271445,-0.240757623252019,-0.325113150091038,-0.14599432272068,-0.343544106756293,-0.0403041609438872,0.0303021547337295,0.0574148742472025,0.115695857086855,-0.143845431369185,0.17594638555902,0.0611336069198387,-0.180681839863295,0.0208062266877329,-0.0083561168843663,0.0987262265328635,0.13459032337198,-0.0073109636036735,-0.0922916801027135,-0.0404005569301116,-0.130294575447029,-0.275367395378003,-0.167453354123338,-0.028771587534766,-0.0179962010654737
healthy,0.36248097805322,-0.0541525472041784,0.372847605221435,0.203858477207924,-0.35339716481824,0.235640081786147,0.359419632891023,0.525810242686831,0.181692119180378,0.0230520645831434,0.45715367965882,0.407804438147424,0.600243512075376,0.339228845799641,0.213210453431684,0.205620021184614,0.280743875618231,0.0270518919822756,0.320317766424633,0.515770400145683,0.324772149214301,-0.174608090709963,0.354339545301475,0.339500397686273,0.291897981937456,0.222929190121474,-0.238911697791062,0.124904453286314,-0.130064363764685,0.166104790611475,-0.144335451354265,0.0500564091212516,-0.123042289853997,-0.18230000004508,-0.221989160066231,-0.0792006112619995,0.169295223917001,0.0259416891107598,-0.0195719074188874,0.0585065393828434,-0.21271823380583,-0.208510181446819,0.304869415136395,-0.152953392766095,-0.303933834616802,-0.19287631749469
healthy,0.330413308683922,-0.467701345487614,0.409482819292089,0.329212321891113,-0.641829322077344,0.231347242554412,0.387255761722115,0.182595058434234,0.108503342332176,-0.116601159853327,0.367951355748016,0.181654344787049,0.47816335394183,0.390902038524453,-0.0237276615797565,0.0972671853181241,0.0110608082659395,-0.0242497461261575,0.188195107557078,0.427906095586558,0.124528756085448,-0.580171266374435,0.277863705676545,0.464461438130018,0.157224269572985,0.0645679467839186,-0.352127300215375,0.390002368848446,-0.279282246792284,0.413578038594841,-0.224444641117413,0.164815954014563,-0.305800170498988,-0.289584565353937,-0.36127146727729,-0.35488391059666,0.110822588591929,0.307489279288849,0.107814192270318,0.558387823560553,-0.196190414717695,-0.277126314085426,0.403291782612561,-0.326264154414619,-0.433066076572156,-0.129495305223477
healthy,-0.570253317655179,0.395643508646745,-0.557826317401103,-0.41218999080327,0.600006801985213,-0.235996724908992,-0.383486670143478,-0.407589393595235,-0.117738531616246,0.285992170795082,-0.502276634642765,-0.543482336097186,-0.490335532634356,-0.462721573978587,-0.141144363916112,-0.267800044949537,-0.327521606459694,-0.0449266469786691,-0.340152777135027,-0.375169362133659,-0.482282652116492,0.328546541178831,-0.466079766336444,-0.54688242904821,-0.34752819403676,-0.314202358238817,0.689532299542089,-0.119764011184605,0.399406394753975,-0.369933838586946,0.442610959282158,-0.0237275500961759,0.413520817093035,0.696767336296308,0.377600554720169,0.430319004313468,-0.0034914097726554,-0.314503037726744,0.237486264247183,-0.0107736798560674,0.329927097100829,0.398860567997503,-0.147333338034553,0.52690420792738,0.393671085407432,0.235694177469616
