group,CD101,CD11a,CD11b,CD11c,CD138,CD14,CD154,CD158f,CD16,CD1d,CD224,CD226,CD244,CD257,CD30,CD303,CD307d,CD31,CD32,CD324,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD69,CD70,CD86,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,Ig,Mac,TCR
healthy,0.152913424421016,0.11831985757814,0.133639915576475,0.0870795982285143,0.196791617701232,0.341175031109339,0.221810102847708,0.155145974081893,-0.138140659362054,0.271244930069759,0.199063334433787,0.237309694158786,-0.109018271986457,0.0787055601499723,0.105596900084104,0.161875353512162,0.0758395123104402,0.0159471729446813,0.0433935489355742,0.267142018907741,0.178760522960925,0.204717113248701,-0.0093596061129173,0.34214275551911,0.165272503613896,0.263237709277042,0.197833482611815,0.0980619442893389,0.0980089291262404,0.0446206163299556,0.327323728009542,0.189489438243363,0.138200129819225,0.0980046316755203,0.190745342599026,0.180288309641091,0.279085898127622,0.117557870270606,0.159351696957454,0.0988663447684488,-0.222246728827339,0.078572763524964,0.186160922933189,0.359199459977252,0.284245840510451,0.0684949042677664,0.123267064772399,0.198430612921356,0.156190182100138
healthy,0.388816412778913,0.018590413784765,0.609088159470642,-0.0497921791399733,-0.0074063848815312,0.524379500505751,0.126728537001387,0.0748628863168969,-0.562772377680398,0.458484200387021,0.464327933485051,0.311800651173562,-0.0306113027791986,-0.0803266015609051,0.004814287586072,0.0760883208671858,0.0654085315966877,-0.187030718922183,-0.0977549707608232,0.157874283701618,0.630713148203801,0.116870003198982,0.609559921515245,0.613294111827801,0.564023339477234,0.485283396547268,0.404094786557825,-0.0398438305406087,-0.532132973785348,0.268079813575645,-0.162324530074956,0.333120298300602,-0.0332635851364837,-0.170689248597735,0.248915827460912,0.227578723926688,0.617478350427561,0.185713241316449,0.0230782901796651,-0.0570680974726613,-0.38463005413399,0.384051677217601,0.0364122272360058,0.541131954443762,0.408556394622849,-0.404645265381129,0.119384356851125,0.140475639990292,-0.0816266080044008
healthy,0.0346080818900144,-0.214634789282246,0.671105853737471,-0.270563069519025,0.356196904159252,0.680412755371207,0.354887167575356,0.303552233782561,-0.703031303217701,0.345273453555125,0.561839628313979,0.619911199434503,-0.150759843956179,0.252738926024321,0.229578396902113,0.343653249847826,0.189698746377113,-0.213574564200064,-0.166034492164232,0.238651891828074,0.695215057755394,0.28964352155438,0.604836185729005,0.742506301486443,0.582145875313277,0.413098564798178,0.63600582755089,-0.254127393230821,-0.544449341181631,0.298817440236742,-0.348400854174313,0.63556802549632,0.118174599274347,-0.314055651505003,-0.0892944931043789,0.560761306699938,0.544164440707032,0.443185590890062,0.230115158830059,-0.220996138793965,-0.484812290242477,0.497566989373907,0.157809840490672,0.59658046124608,0.320080423772663,-0.393169628772344,0.182403710493807,0.337807752842123,0.222387099183916
healthy,0.258841161094175,-0.133090171518413,0.376362601529824,-0.206658876031695,0.221411425774823,0.502841435638829,0.241808895942181,0.173780735425874,-0.487973228726322,0.452989964864967,0.375019659548078,0.625672371801138,-0.0808120537218693,0.172063777996505,0.314343386814387,0.145087940361013,0.134476639252649,-0.0638783134855949,0.10401626783273,0.265865386552063,0.559487322905299,0.273712948582536,0.288603549598602,0.598241578447464,0.515675424130112,0.320883372108091,0.635417254923642,-0.136521317167265,-0.214298642109258,0.130176106406608,0.0050997069638121,0.5805795619589,0.218226423226041,-0.187997416940422,-0.0078477930179725,0.430036094401272,0.396156452857646,0.412766738168193,0.236103323567581,-0.0843429428200948,-0.346312692372964,0.378230353008576,0.227178290423562,0.598035091357955,0.50432194747124,-0.17262076844522,0.115088594561163,0.247547992229279,0.242759896158773
healthy,0.0255862982617577,-0.170582265005662,0.175399367563455,-0.176081855065993,0.0171967273586151,0.113119678938055,0.0591904522628653,-0.0042613685495891,-0.23226746565046,0.275263940351988,0.114372422984358,0.168506288393514,-0.034492101635914,0.134346814388168,0.0378172995291742,0.0924865125129081,0.0299124484951846,-0.064207033429701,-0.199861567128977,0.0438108405048986,0.134036794920577,0.0523434863358707,0.208275358037668,0.180149465217834,0.235905017890891,0.100855073980665,0.219556461929663,-0.162824232668099,-0.0683847900324697,0.149554524346124,-0.204775919082157,0.152564677863963,-0.0658301914125468,-0.0723239700017077,-0.0298258815881508,0.153134329045003,0.101699571154817,0.117319802222822,0.0139162210268541,-0.162890999349572,-0.223992713996141,0.128816961581959,-0.0366657597789987,0.293465881041506,0.224787253618781,-0.0507021324026153,0.0269777671655186,-0.0134158453679805,-0.0340458542306714
healthy,0.0523193033430243,-0.201910347592536,0.015732577679691,-0.200291835652856,0.0452051101504109,0.314383769965339,-0.029182050751544,0.178676480744599,0.0114155849793222,0.200854049024336,0.0279581589260718,0.197866479175796,0.046150486287192,0.0893899378219257,-0.124047235805503,-0.0552355118519459,0.005776628817378,0.0420547490094306,0.0119934074720607,0.129975104745687,0.135533502768717,0.122387139910274,-0.0444106177127072,0.180188456341701,-0.0281958977261726,0.168323878452315,0.204620847640105,-0.118876381756357,-0.197368504385484,0.133836781812465,-0.098012285481348,0.210854995934578,0.0533260893809489,-0.125047085666254,-0.0521746454291631,0.064488723457877,0.213485114108395,0.136065415105676,0.218250609699204,-0.262385459169627,-0.386745923671856,0.064818292172742,0.311620584932789,0.366225502420842,0.238810835164981,-0.188985880465714,0.345375122800395,0.0894648477735081,-0.111405853271826
healthy,0.0544639293554129,-0.289296851139341,0.562003070607804,0.184299555603809,0.283325808643598,0.534190309788871,0.310187036315221,0.374189503407315,-0.407547608195857,0.38675564506536,0.596683584126181,0.252743883342289,0.058922492013686,0.174225209844402,0.398424383983177,0.307509619817766,0.495104592875884,-0.243378792164998,-0.0616391120461698,0.557247996138193,0.598207092120995,0.333827493308029,0.490885126752231,0.518648809550199,0.467130145271869,0.291603714687893,0.350318868342419,-0.153873092169612,-0.174339797113964,0.0640523723123086,-0.162500069658824,0.356090346315434,0.15333840517213,0.0334917951763474,0.178627192880502,0.481565377734281,0.53229320304331,0.381379866116728,0.383401680132552,0.279747041130741,-0.154865234753553,0.397209546779424,0.244517190565146,0.319150426718642,0.40905028430935,-0.224772717172084,0.392167205597904,0.388195472660719,0.188470958656089
healthy,0.267066468246475,-0.399663243042206,0.271756155428975,-0.3373256013662,0.0847594017310638,0.241726480271252,0.115096868780622,0.0419572480454255,-0.386291499541425,0.209166968692505,0.190552730636383,0.217512093183947,-0.296118084232477,0.103588585681326,-0.028824362993681,0.0565280578725975,0.0371107030446161,-0.244402540530666,-0.23077472207196,0.131737708039377,0.246553494177433,0.161421427915677,0.192871382299057,0.279314688852301,0.347966867819241,0.137512884204542,0.101012480081503,-0.234897710368207,-0.0611920931552264,0.10698062828995,-0.293479009163351,0.0722954329028315,0.132939112720764,-0.303888302341646,-0.297053319298697,0.250690659298108,0.426465615288309,0.0390938760990155,0.0679863670790249,-0.0747035349285692,-0.466088154002383,0.325954703310941,0.141603092296197,0.440963479476536,0.173923222175725,-0.323667808617165,0.247390251500069,0.110046850640691,0.141981326254872
healthy,0.210401155173634,-0.113920150260039,0.566905957940231,-0.203513432122973,0.216524870183839,0.610663759473608,0.110856378389661,0.0874460876711286,-0.637946512190139,0.391398661611488,0.419730840431772,0.302302507851663,-0.299757496254356,0.105991180754227,0.289033713623548,0.111276100122965,0.0491752406801184,-0.185970147632726,-0.0418432451986626,0.114080664538945,0.596632613204518,0.13274429737494,0.40955578532838,0.618331975116259,0.631392616534526,0.34866586119447,0.288252930601229,-0.147414287559793,-0.356182031359869,0.118686135401555,-0.28703097905851,0.189777085238035,0.1247947085186,-0.21116384477073,-0.134340728282994,0.489387613897191,0.6494998519436,0.19685754037448,0.128041958498575,0.110944483731537,-0.416008419593735,0.469834433874224,0.152977006917203,0.602352522978337,0.386291748800262,-0.390002687368879,0.117828754243013,0.25199897396738,0.109256824952617
healthy,0.328256827888811,-0.159341072543935,0.144736497009436,-0.389104611809671,0.0328992627048672,0.39605756683187,0.0286952463279014,0.0674357319498956,-0.442586691982943,0.300268346303429,0.165710809980935,0.15842871228013,-0.279088040690384,0.0665308539274011,0.0889102587192201,0.0711009177060076,0.0295923622163249,-0.323813130028,-0.415627149711778,0.0628764656869635,0.437646511059069,0.0572851598284084,0.0763976334103428,0.451112893664254,0.331233977904334,0.0806976875255514,0.123996393967769,-0.248541465044497,-0.155464398542444,-0.0228093817134726,-0.0447562275220551,0.256913631013315,0.0984068983625949,-0.194586396831771,0.0867408442801295,0.168566094772631,0.338883572358044,0.0153774331852374,0.0947880204742114,-0.170647234002772,-0.546171340093533,0.196418683923526,0.0450328393573065,0.607564062525337,0.369639062380111,-0.16140252426408,-0.0492965069466026,0.0632723351102615,0.0765152130674431
healthy,0.525260118907085,0.451427595569591,0.349513030750146,0.350291523769482,0.188341035497259,0.458575781039243,0.198694302223043,0.168289183466917,-0.201660478407645,0.373380502029134,0.384041248282541,0.34211874713841,0.319831856717761,0.0375809630451587,0.0052481534976547,0.0951396740256702,0.0249860053247352,0.30085269268289,0.265104820715322,0.111555122532523,0.49041452827929,0.241130644566751,0.281411781561343,0.583369748776301,0.453442321909836,0.455509258646551,0.46071165318597,0.349521352064544,0.417278214276372,0.0643165900891972,0.448048526730027,0.202909066120594,0.352917422562366,0.263416140658096,0.310677653533426,0.35989216911128,0.513752266460451,0.0392826124423112,0.0562507606947054,0.283815062898818,0.0437679151855827,0.387982820580454,0.114827502528107,0.663128879667942,0.533614969316285,0.119149249269876,0.538395800278956,0.12398754975619,0.318638693135939
healthy,0.444759804696067,0.471754554345987,0.532067315313984,0.445957272515495,0.206112345813655,0.452092003849472,0.226675284792637,0.189162104595113,-0.0712190621885629,0.450390326103143,0.49279261039815,0.363347676381496,0.398716785953078,0.28659488042593,0.198397231704033,0.347829384561386,0.27523836842434,0.397298392451731,0.313194447250712,0.286683758860964,0.560208626298758,0.270681906680281,0.560148115513604,0.602566377708731,0.423670541324202,0.534862584852257,0.457590126162102,0.4269722668873,0.29314078090667,0.31504680956701,0.389424917611141,0.218806164297908,0.419018706253431,0.377983519338947,0.515501248830385,0.479474232758302,0.463066103792897,0.333952975142807,0.350107873415861,0.246665064505386,0.165859358726099,0.456220190460047,0.205943223815575,0.557544481511231,0.541879751109981,0.0993697904026756,0.475956433185874,0.255923608305876,0.364638373962545
