group,CD11a,CD11b,CD11c,CD123,CD138,CD14,CD155,CD16,CD1c,CD1d,CD207,CD224,CD226,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,KLRG1
healthy,-0.0172529846601137,0.53208118387685,0.159045991951783,0.0708097042941403,0.0784440951189788,0.476730603241323,0.243633431045452,-0.256326889657042,0.121014986008375,0.110332488853081,0.194332111519512,0.265957138613107,-0.0412321938509513,0.291441179521084,0.304510872283919,0.405581890162796,0.304044047360133,0.164318368038325,-0.109806267903672,0.156035855280642,-0.120865444880629,-0.16501991270501,-0.134582006148795,-0.0155224204982218,-0.225897462187168,-0.0361547620677912,0.253716748799186,0.307780665546456,0.184279088319066,-0.0380048460411408,0.294313246417873,0.0523799156641747,0.165993296267012,0.0028801588303353
healthy,0.0370520183454477,-0.769563223360338,0.0615386691272741,0.44132126083632,-0.362591569272841,-0.718934083933049,-0.674174700664113,0.448829962492035,-0.225912932954686,-0.654437506242149,-0.476317134229244,-0.714991083953995,-0.619282391321152,-0.116138382411545,-0.732652914446836,-0.73714279544424,-0.775885951047359,-0.764669361002974,-0.267021440445801,-0.666105297469416,-0.0233994225549863,0.438909155740922,0.39372190377695,-0.644225643652457,0.158945968673649,-0.23622779738598,-0.527367086066484,-0.765475929370416,-0.623693519239968,0.195725766346069,-0.650039814356051,-0.754154363159213,-0.586189277315607,-0.269390718472026
healthy,0.357440599380506,-0.693162480875242,0.421930731037325,0.302697103183217,-0.304094775430059,-0.650321696934396,-0.421552670109158,0.651716061973536,-0.027962221210381,-0.308742684303231,-0.28979611295763,-0.54676584938769,-0.628898251634484,0.247550632536456,-0.675607029944645,-0.65540842200487,-0.752245248810266,-0.564684728750946,-0.164750067994319,-0.712160986284317,0.381352908857361,0.627476526679562,0.48117089232748,-0.651406769239179,0.455736542244471,0.252785743963838,-0.489246514410013,-0.670024056069639,-0.51932000760574,0.518594497682225,-0.449013732666754,-0.606493525424519,-0.288251217420196,-0.107055284354432
healthy,-0.302292894195639,0.304805420689501,-0.593892272990888,-0.230453420787855,-0.0037570490342745,0.397374087244532,0.469969761902726,-0.670655860970996,0.0221355271163959,0.306016983219843,0.143634166737048,0.275720408338282,0.348572020660446,-0.217752988346388,0.468408527059565,0.27850628946181,0.514052873119329,0.520053021332611,0.0595732317619883,0.283599013285318,-0.468676446358597,-0.403264006148251,-0.341433234843764,0.222044381180527,-0.411655133758337,-0.479376598169392,0.190807379263631,0.587594390878038,0.282765956985718,-0.687614267145958,0.400120543968089,0.639921619579011,0.400555442974275,0.225183674033096
healthy,0.100807363381501,-0.364671112075199,0.244127981711849,0.327325094129512,-0.136379668087629,-0.383102099269647,-0.311054741181996,0.360785465780129,0.0463460710300532,-0.0808526915674392,-0.214015948061093,-0.281732172945845,-0.113328400247439,0.164097568372544,-0.396638733516102,-0.454999884953912,-0.371092957608019,-0.500014375209255,0.0385253394090262,-0.0080047913028781,0.135951345789538,0.10318271584907,0.451982050895172,-0.142879843190706,0.182855748796656,0.290354790035209,-0.285436676528776,-0.46299472037701,-0.31776828462323,0.190147851016527,-0.400218358246887,-0.544273907891408,-0.309652259736005,-0.218017530407775
healthy,-0.060059005093658,0.230625524972334,-0.0102245412959058,0.0777215117947423,0.134759613245768,0.46177747304396,0.12112981247073,0.0735607484990191,-0.0706763672448118,0.362169899421835,0.252595382259666,0.0421105978863946,0.0989910184907632,0.0618154083892727,0.202848335680754,0.104328205250868,0.139344899384606,0.0679039793203715,0.135064377799869,0.311366315226019,0.204183335708772,0.0627222358707108,0.100460228724692,0.123837642135403,-0.0523019825702102,0.201098090108863,0.10141448103177,0.228049533643315,0.335083594073718,0.212804842620419,0.133357303565389,0.0825514330025302,0.309764390700613,0.0100777557312947
healthy,-0.044386700987083,0.827362890652995,0.301518005308522,-0.674343446833011,0.41433342669705,0.858671341519274,0.324997350704705,-0.720824518024648,0.681692311956787,0.753943469510036,0.674404215379897,0.674713218526849,0.476881833718301,0.327526511802136,0.889994269898276,0.584003986566466,0.813703127286265,0.65583911824381,0.402141744061008,0.43346893362171,-0.0294773819775433,-0.46281404807187,0.0085069480911136,0.538690365845281,-0.357052667606665,0.136240099199244,0.747294542298955,0.745454895701848,0.531635277913201,-0.588742433353348,0.51608289948178,0.712690169296789,0.653242136026065,0.356016661013902
healthy,0.028690379060911,0.567314997390023,0.220495325399483,-0.285728581212109,0.201214541570925,0.499128868908093,0.199041318513165,-0.315929503381742,0.0826711936789615,0.335442794616791,0.16913737813255,0.377626267291234,0.341566912194819,0.456516608291556,0.267435281880849,0.488580933311397,0.372670958816191,0.359157830505813,0.0845053888158653,0.389922009870866,0.0938817978966155,-0.32553798592591,-0.171589193276172,0.340341874105344,-0.0285516409899219,0.049259657743115,0.40205389545552,0.288940241849681,0.395480113608868,0.221184386360687,0.312766196250706,0.167350664846736,0.0666317354067231,0.172758329798511
healthy,-0.0786709780772628,0.642373980814275,-0.110498986780512,-0.304160646073806,0.16619706074317,0.505090757490194,0.339196197265521,-0.472467142259189,0.0382408747648649,0.270332992810549,0.172113099697298,0.514142299294878,0.234583167465507,0.0236826396698018,0.499006261680725,0.540950005630066,0.51609751712797,0.504116823898174,-0.0643753811454384,0.229412149545677,-0.140595991464407,-0.296965544656417,-0.450152871122,0.176499366374177,-0.247596782188502,-0.208470750479568,0.430216723560656,0.505646507920567,0.439075553778805,-0.270818541674078,0.470644681651402,0.456316407515016,0.2674143357318,0.198910262740513
healthy,0.0984600015259497,-0.245786100529073,0.0030971606665982,0.13057652658429,-0.0240006452012252,-0.0247838821504985,-0.220553024397465,0.0474179771380858,0.132598748046334,0.0916793997701007,-0.0611261081995555,-0.060969866216105,0.191768336556443,-0.0602153908491176,-0.0465258067166789,-0.263961064286355,-0.131513156864077,-0.0158121831230903,0.0927088445530212,0.145132111608395,0.0867870086497789,0.216264117923531,0.189688220049196,0.109307145967924,0.0831072495039716,0.0350398208046573,-0.053003740744407,-0.168540887053265,-0.114934646807153,-0.133845459475192,-0.099941070472323,-0.0209112207298174,-0.0400676257447551,-0.0519591486770278
