group,CD11b,CD14,CD16,CD33,CD35,CD36,CD38,CD41,CD49f,CD64,CD99,CD11b,CD11c,CD123,CD14,CD16,CD224,CD226,CD3,CD33,CD35,CD36,CD38,CD41,CD45RA,CD49f,CD5,CD64,CD82,CD95,CD99,CLEC12A,CD11b,CD11c,CD14,CD16,CD1d,CD224,CD226,CD33,CD35,CD36,CD38,CD41,CD49f,CD64,CD95,CD99
healthy,0.305461306712304,0.11312687916272,-0.190586342094775,0.225647139133706,0.489586674410235,0.259908091908175,0.264934315993614,0.156513466532957,-0.0142864137022987,0.190442867612455,0.169779556269853,0.219472010165138,-0.447110473952197,-0.11167035353727,0.0676550126883745,-0.323437328048349,0.0969379508915543,-0.136097533035849,-0.149284923400671,0.131022470625409,0.302641166602889,0.156067368493742,0.193241180150579,0.119621154649846,-0.351853054184866,-0.106639848911151,-0.187554609635769,0.195664285916421,0.20259705783434,0.204179099756523,0.190110457694424,0.0474301748821731,-0.300255653363196,-0.0313339753405201,-0.395050145741486,0.295471349456581,-0.238799360576873,-0.237868017056752,-0.0344750828345827,-0.304251912564753,-0.347290518513908,-0.330854530027397,-0.246222471099451,-0.2836112126123,-0.0545122477386839,-0.435675414906649,-0.240616757920735,-0.226736280865106
healthy,-0.609971304652332,-0.660430984963213,0.327986706482191,-0.573492120702227,-0.591453124485735,-0.604644403419704,-0.67596450995146,-0.426760292732288,-0.543176876941974,-0.678263355762639,-0.690704672312249,0.843223257267924,0.078212830250466,-0.302132970768532,0.80219211654785,-0.437395503147073,0.754116180399073,0.725464448354148,0.285295422852007,0.760761353847245,0.79710494877814,0.844459912340549,0.775061568974964,0.777729482301343,-0.379747459854084,0.771002634945972,0.322038708505549,0.764889305147141,0.709800344125016,0.686246233504513,0.779176011025823,0.62560483650888,-0.771236132961976,-0.017981791516327,-0.702563968320353,0.565785294884488,-0.661969095396514,-0.643592318424263,-0.5852097076368,-0.750652223663571,-0.730678630677829,-0.820505055253554,-0.708758053047992,-0.665247927639722,-0.619190106363471,-0.749268786005059,-0.569077115887174,-0.742237026132886
healthy,0.666655581004704,0.630797910261891,-0.68776281738179,0.711704960625327,0.669273606393491,0.737822434057191,0.580353421525208,0.647541481258539,0.614932978559044,0.61240254332145,0.648967970931971,0.625655199616746,-0.498321145271314,-0.295552932469815,0.580378361999894,-0.653902206427068,0.470445149572599,0.583474932894577,0.0072512694036735,0.668608387537251,0.586078691683709,0.681310379859995,0.580668752296273,0.64029395775553,-0.624391504109007,0.603452473934721,0.0239784535516426,0.619045099681436,0.475690189067869,0.432370075068886,0.580938432241695,0.283390761341356,-0.687101236512834,0.262614663352105,-0.703732264914671,0.706144337933853,-0.435592202152538,-0.560294527870447,-0.653171841427869,-0.786744055470228,-0.622760989113593,-0.751616474072814,-0.653651143710322,-0.664073140938595,-0.662345826217679,-0.64144623734198,-0.589603646560865,-0.702461164667284
healthy,0.502069514187619,0.460505878450774,-0.626533221416269,0.456700018824348,0.530396388219116,0.574536467417752,0.52057923102461,0.419033120232448,0.306833454258154,0.595111224718661,0.518827955664047,0.503631268370246,0.0642239534494567,-0.0400271487036227,0.292098492633966,-0.188750202048067,0.202095868518957,0.0426234583254373,-0.0203513811880694,0.279537632155179,0.534258132445589,0.249701737385175,0.228499981848885,0.138368361171786,-0.1218235140594,0.0334181125642542,-0.0021584088646754,0.288043237075429,0.23878988974542,0.27171526776933,0.117522210298834,0.205405595314784,-0.48216581966673,0.0329847402234062,-0.352241438483579,0.412827906900607,-0.19844442666736,-0.308033367285136,-0.185211636360551,-0.479885439059951,-0.456958918060193,-0.401996899404513,-0.352337368295532,-0.178098239182278,-0.138832193091415,-0.459964192126537,-0.321677111206146,-0.380874937428739
healthy,-0.0237162650503196,0.0865711871568374,0.134346739921177,0.0910716973523809,0.0300350369535892,0.186146621422813,0.0997202662056891,0.188331577200439,0.0534319698869791,0.138397421520929,0.0772076892180247,0.41777870229288,-0.121396288216347,-0.281228254453322,0.196293758840469,-0.436379015044221,0.177601460974371,0.15453919860859,0.0978048177101833,0.0891481503760853,0.369212153651651,0.149154918195437,0.131755667103591,0.183325924073793,-0.377988964839599,0.201115931339935,0.0605087373918577,0.153548937626287,0.390180532710611,0.166865964687353,0.183269241292424,0.112654933958364,-0.573473853125054,0.0748319529582742,-0.376937163216124,0.517715416390281,-0.252586312232029,-0.36938486719855,-0.168654856579324,-0.33014909966076,-0.559683534053868,-0.353961435581056,-0.330232075553649,-0.184330790678842,-0.234161450969734,-0.370937016724462,-0.310868900675311,-0.35840449883428
healthy,0.357577666142142,0.261077871636655,0.0558997633205888,0.20501334045513,0.288826499592571,0.182110382524048,0.15913777315829,0.141512011852268,0.161635181275076,0.245994414979183,0.100960371057922,-0.0392527288339188,-0.0309570557306223,0.050821209174113,0.114199862342458,0.0442782860270103,0.0337473154718312,0.18174091264886,0.13682960158325,0.103604937212625,-0.0189716279448846,0.135606070308565,0.21615099482126,0.0589834577997101,0.264844825845183,0.049125242001104,0.292525638272455,0.146623581478452,0.135130139909931,0.126409858920313,0.213997341524686,0.129330937150317,0.0121116708754926,0.0777967921395869,0.0194700714527275,0.240024684575248,0.270736497157318,-0.044758270208593,-0.0290890512788839,0.0370993536580002,0.0501640499837624,0.183433675961074,-0.0009268729921192,0.0167114548526675,-0.0765828371559457,0.111028687748856,0.206584000754864,0.13087883341948
healthy,-0.311562150883306,-0.3410095561349,0.239198689816811,-0.37750146865259,-0.176688551282075,-0.295749790494431,-0.27453325680512,-0.0032426209301116,-0.219619025713528,-0.338218880079558,-0.345664284044442,0.782779665276041,0.0507734577408673,-0.819762732386817,0.728124996134978,-0.664708211898299,0.681948904209404,0.332340473242356,-0.0202022788721551,0.794736889957903,0.655420191047986,0.703354782959125,0.625664251716931,0.399305605965177,-0.438057796881687,0.433957911046624,-0.150590824141596,0.658747027271266,0.533261784445278,0.569758300336667,0.618560186738379,0.55429235724986,-0.788041758024812,-0.278155275322975,-0.799516622597913,0.822726094839858,-0.704092116976389,-0.684901063967886,-0.496708303518098,-0.885830012851703,-0.567336347270941,-0.769540607130131,-0.652821631591122,-0.499305719292013,-0.572924243037086,-0.80929283641886,-0.438725471712493,-0.626143844619776
healthy,0.482276359269176,0.468820538243811,-0.491597839101679,0.37420164183755,0.487365939915056,0.512132182452929,0.412289229545933,0.181662498797052,0.102338180431772,0.561063670165686,0.386059676628048,0.11702906685572,-0.190394797281036,-0.092672191727966,0.0361242218687802,-0.142323158854599,0.170798042625609,-0.141802289321167,0.0632145265409053,0.187824627324144,0.274646892573373,0.151316474907758,0.105925217603158,-0.174485779089563,-0.116537789194828,-0.112292675281585,0.0226369100654423,0.241273018985995,0.0227624104332585,0.129092482253751,0.0965430742027805,-0.0402351933180398,-0.505883751184648,0.168580547860866,-0.470180774815035,0.424232636760287,-0.195539287654877,-0.259518645237914,-0.302953933115701,-0.254391285749969,-0.494374758800987,-0.443328231731881,-0.347139594893468,-0.312444955626416,-0.224872140476162,-0.34773013109795,-0.41008944136297,-0.32747961822758
healthy,0.686300790918188,0.537989963137813,-0.538940755517277,0.546674663882711,0.523403099451438,0.560956707501514,0.476017469880684,0.283406670365451,0.193447707450183,0.492268904216551,0.415816159041351,0.456510679837899,-0.429754110414396,-0.389808373749722,0.472931046286323,-0.688595995396734,0.367251941848723,0.0982949027458674,0.0888066746475692,0.425095806649488,0.347294021191138,0.498927828410314,0.459123049570934,0.0335663210187233,-0.483270730889101,-0.0149499838974279,0.0474265313870398,0.424656972144927,0.278223937173432,0.380038646420593,0.49177708638391,0.195252592235017,-0.705572039956664,0.0362664975471035,-0.577716860985388,0.577053100006249,-0.356980732424472,-0.435832987430519,-0.240003647217077,-0.550815595191754,-0.572538315639317,-0.494728484636321,-0.476788529571427,-0.325281066631116,-0.251012549267129,-0.495786621490633,-0.377227771987075,-0.359780196281642
healthy,0.582297489159878,0.347508390919068,-0.335910288471695,0.437169590678725,0.640623290040899,0.337489732044939,0.344212172689698,0.0050632353441677,0.151819250494095,0.257652748604145,0.25431426648393,0.502672398282371,-0.528200370082662,-0.326473088243761,0.416659123944405,-0.63392569870047,0.31490400143415,-0.10536998077074,-0.0321018006248882,0.310514966047842,0.560439456925293,0.37883148575454,0.37444389671717,0.0016028056438396,-0.493072017248359,0.174773033600564,-0.0070797130712717,0.40291217386841,0.378871392779313,0.372570834376832,0.436213484464147,0.140083515314021,-0.758176524796362,-0.0014451133425044,-0.676886945115049,0.476678377395294,-0.534205812889428,-0.544239199845508,-0.181485502153438,-0.622267725075695,-0.64358454057337,-0.580232732248934,-0.461264919838875,-0.382563546444387,-0.309873595030081,-0.457844999498998,-0.455210296491443,-0.440537608352042
