group,CD11a,CD11b,CD11c,CD123,CD137L,CD14,CD150,CD155,CD16,CD18,CD183,CD1d,CD207,CD224,CD226,CD244,CD29,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD45RO,CD49d,CD49f,CD54,CD58,CD64,CD82,CD86,CD88,CD95,CD99,CLEC12A,CX3CR1,ITGB7,Podoplanin,TSLPR
healthy,-0.364092408708442,0.0462743018477041,-0.480505251446484,0.16887173119216,-0.0194280709801441,0.202517721745261,-0.0212125928814013,0.284960416084146,-0.305794957917539,-0.200843468833941,-0.0158685985359359,0.0582247230951996,-0.0905893228667776,0.0964818209790394,0.110518461263028,-0.335900180617501,-0.140926140960471,-0.340274287211457,0.141975413581717,0.0852403361923948,0.253178025132952,0.180458964471045,-0.121502732599643,0.222181793494234,-0.287417461580082,-0.0289356940827014,0.0483426613022402,-0.192055559012559,0.114818586142808,-0.290590881875166,0.0054444628957388,0.197217634040013,0.138074029327503,-0.1963847881563,-0.430785528575995,0.0904992984200013,0.443305351992661,0.0870376354477868,-0.224276771900235,-0.0470578566227113,-0.130678230411929,-0.0016737539867576
healthy,-0.0498512715020395,0.748971641229397,-0.0171402405256969,-0.355737292490799,0.33457477076958,0.722298324260913,0.309299964538466,0.544040017808428,-0.59757684382364,0.358764924505633,0.277810056527192,0.641098000300095,0.413357555683081,0.653225458428279,0.58174574742303,-0.156822770423381,0.39174183301067,0.0930998150691679,0.765624613238138,0.735912414713026,0.798860484333741,0.7285066922799,0.554940993416442,0.646923840052093,0.0718104748175854,-0.452401220555507,0.293529534890307,-0.350373549555584,0.619758438260826,0.318850602755758,0.491554409769371,0.726903558436989,0.565848494171693,-0.015346297891729,-0.251580341586817,0.564769016010773,0.731708152381325,0.580187456470682,-0.337675491678824,0.339399805021927,0.334501165938048,0.296113163369327
healthy,-0.315578197969483,0.614017592523817,-0.347458882155732,-0.171797411306994,0.31523120024263,0.692139587496645,0.232399618207539,0.390164490930062,-0.704840891309264,0.111927444669754,0.210562232475823,0.449853921794146,0.26315187557597,0.517571777759349,0.615643271190226,-0.15089258274264,0.212275993591733,-0.188180184768417,0.698128190289193,0.528708276556666,0.707012135678886,0.569349085339968,0.330756509212665,0.644260906548693,-0.311942085041381,-0.573448553344852,0.254221878189905,-0.339723014575277,0.634056474817713,-0.186070827746413,0.492890578831978,0.606722630536133,0.530786731636701,-0.216354990321498,-0.575618396767694,0.458331948423029,0.697504240451793,0.351460216281109,-0.405752035857474,0.315083464443264,0.422791193481986,0.208776577917026
healthy,-0.284052303557467,0.222970730433649,-0.534239861294524,-0.172961355394309,0.0945877771053512,0.456352212454793,0.132080181581622,0.446992157458677,-0.60174745630225,-0.116362736303893,0.136242462964546,0.364851374136482,0.224933016977086,0.259058631139787,0.376074470489083,-0.433335512346235,0.0132994655449316,-0.18019002838429,0.442658886641195,0.203462755524729,0.518847854964661,0.489282735456202,0.179896727352965,0.293038281470361,-0.404294597691633,-0.337121920864208,0.0537638710207785,-0.27262974921539,0.25426418527696,-0.429001351572405,0.253645661424375,0.573391693692785,0.276505956308391,-0.218370579421457,-0.688112981076954,0.366763613751898,0.611408927992714,0.407937617254561,-0.331102716048341,0.307613103370571,0.225264837675241,0.114684154243306
healthy,-0.167412293679194,0.357157441337515,-0.245720308723428,-0.26436736912095,0.21586451803476,0.365053287302439,0.179677075148301,0.334894029478245,-0.410869254693784,-0.0298738717897752,0.166236429015425,0.235020264514679,0.313339755917808,0.305661768677275,0.225655680566085,-0.140381526866257,0.0527016658047249,-0.0161622348723725,0.345518989926305,0.424092905266473,0.352314342116258,0.475021913862226,0.005976290237817,0.139128374485242,-0.147652731513212,-0.124738148313173,0.193176962881646,-0.381426318907426,0.32257251861824,-0.371121878559609,0.28453759327478,0.440277170656428,0.413250333386591,-0.159748739201101,-0.319872948290906,0.389660553657667,0.522290022379704,0.276683553022452,-0.217175964857926,0.156543329856589,0.254314229877211,0.159098504595112
healthy,-0.137279230902553,0.214819479618355,-0.146597247635856,-0.217828147714856,0.052312980583258,-0.0282789632397183,0.0432452177391742,0.298970783666022,-0.0575125864489299,-0.027179642742501,0.136285857851928,0.179039506901956,0.0851142401417103,0.101452079139478,0.178148115416148,0.0149794063531521,0.122013768723669,-0.182054044245335,0.110131480731497,0.238064008660907,0.237478660301833,0.101956029133116,-0.0019273726540341,0.0232826676276485,-0.181849303985874,-0.362356403592641,0.163605237143113,-0.502815947138154,0.0913992203049418,-0.394774153191887,0.288901494871666,0.111365680825586,0.166263012707935,-0.429560390554275,-0.259529635464035,0.171153084115604,0.237436445768631,0.144594507167895,0.0856251817091942,0.031372738847222,0.204063857122861,-0.172350091627956
healthy,-0.0190311606846578,-0.786943079319025,-0.265028196840997,0.663653415453905,-0.397646930632952,-0.810013685465331,-0.49308248030539,-0.447009610614622,0.540618388518486,-0.479967754617998,-0.372651023981023,-0.669848430890193,-0.643485466227639,-0.67482898949777,-0.392285019763152,-0.0638471840698937,-0.268814089361669,-0.298067067641103,-0.806477781353104,-0.617628633895285,-0.756384580784405,-0.624445651337961,-0.488537674686854,-0.408222813522984,-0.0600550984493368,0.338684112526728,-0.458113706320642,-0.129166722036501,-0.484322326983042,-0.231827910734197,-0.675001855184758,-0.671491338134553,-0.559402067996517,0.196440446208426,0.455339657357198,-0.51145071817823,-0.700475269961103,-0.661979806549577,-0.150332359792954,-0.336866107878995,-0.622235794910352,-0.138007428397594
healthy,-0.200724696733978,0.0835954909934379,-0.198789976251447,0.0963667174384358,0.119716690647612,0.22296997258066,-0.0287877032339911,0.0351630172138844,-0.355340662247573,0.0878588792456145,-0.0392215473476817,0.267790251539567,0.137775480526024,0.241856313751234,0.255753935947682,-0.284958042659041,0.0737147517300198,-0.286081526567481,0.24803516482352,-0.0345029163135936,0.318985955897865,0.191226059425894,0.164676430654846,0.131393418478749,-0.0512838891089094,-0.0122118081080185,0.0342003534255355,-0.0430116915256771,0.186468672487475,0.0318560009313892,0.137238355700051,0.210981850729034,0.176102685403438,-0.0022977104618988,-0.531272990111118,0.0798900654086987,0.456821664571334,0.21406706465188,-0.360584965337701,0.280898094467848,0.0436235242506599,-0.0140314468879961
healthy,-0.217110050483132,0.391110600308496,-0.38408491964201,-0.297088693397653,0.0560113008908247,0.558288088728428,0.0781194439567173,0.431730438868276,-0.666324124146356,0.158346229934013,0.0746708989451641,0.501232231247965,0.172257048153065,0.383645220702537,0.306079017006368,-0.362755228675269,-0.0389263415041151,-0.103071037668482,0.466758840115682,0.185555651059936,0.634091893071347,0.507553358639809,0.153634160517389,0.262568609118626,-0.265528811968968,-0.372443924222122,0.123918069946582,-0.368084507568053,0.160112355508938,-0.232549331519607,0.380001691454241,0.486609691385798,0.265934799177088,0.0569035594285039,-0.579406830088758,0.37523694491054,0.606443314870656,0.350973223506342,-0.472821602289535,0.153474390171116,0.123684502930686,0.110061081711252
healthy,-0.279763844822033,0.233963395269155,-0.566035024559387,-0.121861992966712,0.0356617659900805,0.455585010213566,0.0759322284944077,0.318867638593502,-0.569280053195286,-0.0645470352942101,0.0479895133963713,0.273056792455375,0.0876899788941046,0.1832380518172,0.0733359085359084,-0.433972382318401,-0.138069925521966,-0.435469174877836,0.42084682778526,0.186260569703027,0.45974315750608,0.413683667598256,0.0472897448705199,0.0735322167126891,-0.386458654350963,-0.349604765953418,-0.048160721668536,-0.27700789996303,0.265892561604339,-0.0827798913634346,0.162252341515283,0.438795580468386,0.231523838936746,-0.208147989487105,-0.646766439793227,0.251524642398996,0.61388233468282,0.321695177761009,-0.298680961713599,0.13091301003394,0.0832581628679445,0.110847973225153
