group,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD195,CD1d,CD224,CD226,CD28,CD32,CD33,CD35,CD36,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49f,CD5,CD52,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A
healthy,0.0861383593054208,-0.0431867846074258,0.104428372252568,-0.0134816459496159,0.0680393534101317,0.0976950148609044,-0.25019617003962,0.0795383677311037,0.227613646982537,-0.0153291782435425,0.0548068644175572,0.10655724214954,0.160235302250039,0.132720329976185,-0.10122478903623,0.0742848098853419,0.130915653152888,0.223942623579827,-0.0764020873877067,0.0559376979017656,-0.0795183849771292,0.0407737435357047,0.0295898490648951,0.0585074912034235,0.211576836067184,0.0806426089892528,-0.0709169015227089,0.0034451720336241,0.108673998090131,-0.114015317783229,-0.235288836451787,0.0851715930616837,0.0792612851446746,0.119871449302696
healthy,0.0860248199468843,0.817388712592794,0.142186743646111,-0.280926299767649,0.77488754335331,0.569327320824658,-0.407465879467904,0.682379204042838,0.754238460030604,0.74727599803667,0.71163986973063,0.421632894439411,0.346737051025039,0.776784837386696,0.749466315831758,0.848161098095926,0.73667832824254,0.428213133886282,0.752902936418008,0.21747573791273,-0.391162150017271,0.428128416049416,0.461431554991666,0.756379894481179,0.384855870297287,0.0378155360370242,0.42333683658922,0.659573099259319,0.71508512722756,0.695034358552815,-0.0144561978849575,0.651501758814038,0.784341277307611,0.649265878288466
healthy,0.337400964978794,-0.624793274923756,0.389601583400049,0.189016404994737,-0.593713362425846,-0.445233228119605,0.723779996083129,-0.436626546439085,-0.310862845398925,-0.470352692339995,-0.478695681083562,-0.111791665221823,0.37245481704612,-0.628585468359616,-0.547532081184574,-0.642266382771767,-0.516999122165186,-0.23390198903557,-0.485380592614899,0.385604386577336,0.621798760431169,-0.225308613026562,-0.0204459982513695,-0.475245758395837,-0.0065770091247503,0.385990913286152,0.214595628584235,-0.458191749454861,-0.642644524518317,-0.476262422872859,0.608103490978483,-0.43503663317878,-0.627994593140895,-0.287834840477242
healthy,0.191442099849129,0.307785019804068,0.273702526938418,0.0737943231183302,0.373325533789247,-0.0639349415108664,0.123137437352375,0.299667577125309,0.061239667428524,0.25308501304478,0.181652153006316,0.133878293710995,0.318027255981877,0.13897503448979,0.332640380163904,0.142813600416326,0.069544128487055,0.150497649423556,0.239170262415026,0.235810844593307,-0.0629441037832163,0.218760970198227,0.113953831412914,0.239751797994266,0.0597953499969195,0.0559159146008424,0.199398543094042,0.306439889216615,0.0726754269182491,0.15460012061844,0.220585432570086,0.0860974260518602,-0.0726988676064707,0.0378673317827541
healthy,-0.160607971504263,-0.0361394969738374,-0.101010612258892,-0.123231048501916,0.133301778550091,0.0153044285379738,-0.166308222121806,-0.131997201444182,0.263635213231883,-0.0149488660744753,0.0228292310777875,-0.0490962910658643,-0.0185541121148207,0.214384285500416,0.0089654549969726,0.115715560873357,0.0104720958583553,-0.0009406059414095,-0.0248419563824295,-0.0906312624584464,-0.165032798798346,0.120280880423606,-0.0918204447427883,0.0177782622869831,-0.109133398103221,-0.217836790025399,-0.147536498168552,0.0602960392781503,0.109054194797645,0.0468968917040524,-0.189150814946369,-0.0218512837163838,0.16723656472405,0.0863486850217172
healthy,0.279341269788359,0.179754408218857,0.368314431117197,-0.0752886955816415,-0.0037782462981238,-0.0470241431236337,0.0093909772224684,0.0356535460178857,0.290769184461583,0.188594119775644,0.129876468386003,0.0171913929218101,0.363414949354807,0.0683868255673109,0.0750990894796677,0.3043784951737,0.0773833621943182,0.264402126853749,0.161939456037752,0.129385895506321,-0.145337678772674,0.321568914384739,0.230056275736638,0.189544623575597,0.0439741654636941,0.159851945521868,0.0936729096910306,0.110146781698789,0.0408498795198532,-0.0331115678913188,-0.0306033730905556,0.104831789546121,0.0313886570721998,0.0377600146858515
healthy,-0.0751962934369407,0.798045516766982,0.195691777898742,-0.750219430426007,0.733866483559698,0.357421410232293,-0.71777216664539,0.563737727022535,0.544637673942365,0.6761024701779,0.458567059563062,0.285906990196799,0.0941660425343834,0.794505542344205,0.632907303249516,0.711236807553921,0.672841494959916,0.382868111249794,0.313897286823843,-0.128739135827267,-0.530748455680611,0.458403798586549,-0.0689837476833692,0.515074792935002,0.0148486293990549,-0.185943201939271,0.143468457603278,0.680905661498328,0.796897684757307,0.638926619511286,-0.449901729801414,0.618685715355416,0.728262718686833,0.568122180131447
healthy,-0.320855166479597,0.233260475336536,-0.321687707125663,-0.427278632495927,0.279986606978439,0.0643772723701243,-0.397709006061324,0.125894070339503,0.289303240766808,0.188065764365591,0.20340351653507,0.0343618855214041,-0.0846241827042049,0.1378511010894,0.21692461596348,0.163308278649835,0.33390230151072,-0.216224704830721,0.188047248297913,-0.364354804819,-0.346448982051632,0.109875610075372,-0.254155218128319,0.0752626825997179,-0.0593504198257875,-0.428685609497378,-0.334934711596235,0.109497953540502,0.176566492153432,0.120002513105554,-0.362591662280695,0.138301550917231,0.220418958993258,0.0329925966381093
healthy,0.105613655858054,-0.495596148395806,0.264344290456312,0.254174380613295,-0.49776604428212,-0.315977234490687,0.489766791864142,-0.401530741252551,-0.248826444196114,-0.455365688303312,-0.332775435079102,-0.272888613285905,-0.007932294958145,-0.405531487723532,-0.42935227666476,-0.514962249304768,-0.549328923799247,-0.110858913071739,-0.202866759567028,0.0266515669598028,0.184833282794151,-0.210504072714513,-0.0955508824014105,-0.256442521097905,-0.34478342837975,0.0169573143641593,0.270316133996031,-0.396204993384362,-0.475752848395495,-0.330495574046413,0.340503055490132,-0.453678815742686,-0.580646359007817,-0.271720704741412
healthy,0.24824464650045,-0.297768587319973,0.53251254029669,0.190443141414861,-0.450566795208857,-0.407443532707916,0.561716947526956,-0.0927546856497352,-0.232205833190262,-0.19877473702383,-0.0467768028748271,0.0292502166445717,0.452607336908855,-0.475834897850078,-0.279606644238377,-0.521393977147652,-0.487620792963868,0.0108124160979201,-0.0405044286444911,0.37806701904387,0.310671836489418,0.0207166981818172,0.187177925029962,-0.249419975018949,-0.0160210758447737,0.358711379322687,0.108426593094988,-0.185270388813092,-0.551486090627992,-0.382206357580002,0.585342739820499,-0.343178725332574,-0.681600876874082,-0.325638288338854
