group,CD107a,CD11b,CD123,CD133,CD137L,CD138,CD14,CD155,CD16,CD183,CD195,CD1d,CD224,CD226,CD269,CD275,CD303,CD32,CD324,CD326,CD33,CD336,CD35,CD36,CD38,CD39,CD41,CD45RA,CD45RO,CD49f,CD58,CD64,CD66b,CD82,CD88,CD95,CD99,CLEC12A,DR3,ITGB7,KLRG1,Podoplanin,TSLPR,XCR1
healthy,-0.0534374609333854,0.527950834301696,-0.146913061753812,0.0221984694757639,0.121177868371427,0.0129893391668191,0.111824072161796,0.110059349711296,-0.214564013177656,-0.022972410498174,0.0056273360089162,-0.101469496445157,0.203390639514921,-0.0815309057626879,0.0985430006041949,0.145612116781642,-0.0185484341486746,-0.092052407404351,0.108921110247827,0.0391179687455587,0.0328735599787785,-0.0321140528791592,0.508922575695991,0.133238012049285,0.224564843732287,-0.133289088271032,0.0423525022824935,-0.309845749543742,0.145372614857122,0.0030560891138247,0.118858293091983,0.161748133051329,0.1710299873463,0.344692418962875,-0.0637102150452577,0.313441474086266,0.0911028684226038,-0.057916700154181,0.0222265946261284,0.0317744426357613,0.0995146327490178,0.191975064711098,0.025276927194174,0.0245887826706734
healthy,0.602463797539942,0.80327210451672,-0.254109538115186,0.441113526930748,0.483546764865775,0.440611721920023,0.784339979255287,0.550524338471708,-0.490404191361519,0.440545199641247,0.612406580010527,0.675747632202592,0.727374750473762,0.693703145631828,0.55984706576811,0.493638791459572,0.510636478259375,0.243662673470517,0.504757320307698,0.474024167588501,0.7555773518131,0.530484257249889,0.782206960710146,0.826585719440077,0.773979946162408,0.577738072865527,0.744564156554909,-0.369540735687216,0.394174955941593,0.74025289596889,0.620698619423444,0.75725052440862,0.43597537379963,0.677434238481583,-0.0669043811244731,0.643995566420815,0.763232782644903,0.625611056866631,0.414993615098007,0.465379254766321,0.332075662432419,0.487433147263784,0.441723988057259,0.479008955508239
healthy,0.293267245957305,0.612550629619028,-0.212813880844949,0.202099579299283,0.30955184228027,0.290191346348939,0.555942059535581,0.419025293885706,-0.693460303876894,0.174553008624959,0.46614400456709,0.24426925274623,0.497264471190174,0.592931891926872,0.325286615242893,0.270677303949909,0.25195258288179,-0.369064963296506,0.207404465720392,0.106165045165332,0.598366451069646,0.239426631597163,0.580993162846281,0.675884199581163,0.560234150023463,0.241437056204499,0.579377893900458,-0.589995859997312,0.306232588399664,0.586478527070136,0.454501526435409,0.520131950284499,0.147233398248951,0.5375457724086,-0.61533404276009,0.473003789798248,0.605597124767975,0.259067986869547,0.196544789410853,0.141657895609913,0.172510966811037,0.378232864090072,0.141649064342971,0.2039327553649
healthy,0.0519007573161825,0.401116083739541,0.0687624408346501,0.081037709175484,0.217672460850309,0.228184961129362,0.302812432621795,0.166989835967162,0.0123757437163696,0.228939088602992,0.0451849258894593,0.06846274177295,0.34112246491719,0.0174907599557332,0.163813852886052,0.267284039757689,0.181290524058796,0.361176109471259,0.166713035708738,0.241228473472572,0.296001188562883,0.144800532520924,0.351164277053915,0.168211761230706,0.128102499923278,0.253769644315419,0.0904506320191393,-0.036338167823174,0.228781480349757,0.0243738229444403,0.327747249319566,0.245875886036303,0.155061391825457,0.198152531889,0.312326485138355,0.175623461845683,0.0063743091368832,0.254568692615682,0.0336352409258508,0.0334654470224073,0.0190900290614908,0.219820331921112,0.121058536504786,0.0572360314210241
healthy,0.0835069329476284,0.432410631598701,-0.393193620231838,0.0755275876092061,0.0628492491425619,0.0914833669014287,0.338022451620473,0.281849751512244,-0.423669855266107,0.0552113055895953,0.0401054302443556,0.103724889841027,0.278531209503858,0.0735985928544482,0.130412284250203,0.139841391201005,0.110220061659787,-0.108558928955728,0.0032966735680051,0.0980580104371105,0.242930448046234,0.0701177473061875,0.544518475953101,0.255096767848118,0.384364693161538,0.12015208313336,0.0830287910794187,-0.299505472364584,0.161806022220765,0.0916606075772262,0.282092025233279,0.34838004309384,0.17058352307457,0.441445867184573,-0.0192986587567879,0.284893009713601,0.32401472042988,0.187761884595702,0.0362836656984636,0.133386943145998,-0.0028530591671824,0.175570700074393,0.018693419604721,0.0878984334538713
healthy,0.0338913133807386,0.346158690481366,0.0343380755364526,0.0330319786943385,0.212632474861521,0.242389821755323,0.357533658049762,0.314554243545775,-0.0789368255934895,0.169938410866594,0.302459141576804,0.144319696747775,0.317247880034851,0.233374241300255,0.200278271906083,0.0705076100080102,0.0533918557878296,-0.246326945934487,0.178497022674004,0.159539343130683,0.329101745169014,0.220315877389217,0.36671831349578,0.345243056788526,0.443487661433777,-0.0194106437234148,0.0918185273845994,-0.164913946764662,0.111154547516955,0.13086754307631,0.395464985923699,0.329442325604426,0.122019565388036,0.40655869183276,-0.309270626136288,0.236801706283749,0.385264523923651,0.363029421147099,0.0249877892487035,0.186247568248436,0.230394994371399,0.113825461459949,0.23655394243216,0.331889802446306
healthy,0.345658544337244,0.814005270598421,-0.798847453601611,0.429416000977291,0.345012806851075,0.403037658740441,0.80183641549679,0.217072384162251,-0.667408368887642,0.384501064532673,0.369092318723431,0.673109734326973,0.77821246653011,0.472811883906025,0.490608973208171,0.338657488078574,0.471335194122813,0.117085374337466,0.455646390246809,0.321667940066327,0.80954313723461,0.457120027036762,0.650616670001012,0.736157914728643,0.648585544559464,0.29844451753743,0.558367743376189,-0.42236721514143,0.365748328855791,0.557083821895793,0.71980132662302,0.702450120688291,0.314175963395924,0.494457985751438,-0.451290136836933,0.5611887649251,0.635001093901103,0.59138405794901,0.27990527185183,0.202215501457946,0.339229078480407,0.541691407164186,0.157244458557999,0.115551359337229
healthy,-0.30860582913586,-0.218932196012851,0.265788673164411,-0.128770939903467,-0.0410080820089022,-0.148795649908622,-0.192935942913547,-0.113459737424186,0.172940982074457,-0.219842062910753,-0.244281007856064,-0.172493594745903,-0.182062455305083,-0.327651073557669,-0.291831531640385,-0.307981774138193,-0.138176972370008,0.002717182839102,-0.266766184090867,-0.167407850853443,-0.231110123546113,-0.0966546829483745,-0.275947075693079,-0.0899239634961417,-0.232714947144954,-0.101002739464151,-0.188692254961044,0.0663764875276416,-0.214067905668632,-0.271847371743839,-0.250906115739782,-0.254154890493375,-0.140073387575797,-0.174883345155448,0.169964702020981,-0.195402276828366,-0.259054922756807,0.0507420806211273,-0.212094280983712,-0.127754476437615,-0.237410877573931,-0.185254419358875,-0.0923919881145575,0.0384941194111785
healthy,0.158293023881424,0.53767374630466,-0.130495135701923,-0.0141800554029613,0.275233442901663,0.220059740537345,0.409603282026771,0.270027525717701,-0.326027553128182,0.116120554400366,0.225091685010181,0.0628728886805332,0.51962666449589,0.347379703375054,0.219739762994884,0.0369065670348909,0.194274040666185,-0.0874704480750635,0.236533154905308,0.264752482525407,0.414133895270248,0.21047632030726,0.383002530791107,0.455811520949452,0.454759673801915,0.45310071310863,0.287476867433833,-0.0700461830485973,0.229891154931369,0.302523737900913,0.41089137988019,0.374559680202185,0.0992615846561036,0.464359862007916,-0.100046363324258,0.37228600593165,0.382602875198508,0.219852471467414,0.139483707294411,0.13678720488618,0.0787226207225653,0.223067766203538,0.171992142366797,0.253511848946558
healthy,0.326143782041644,0.737748133872672,-0.265955932572622,0.0673625520388014,0.30011133795743,0.242084765855111,0.441900920200245,0.344548342712806,-0.517544882159389,0.146113722082938,0.250472403407867,0.228041238971373,0.44793956763974,0.0445806361061061,0.282632124698073,0.26887694674239,0.129145805649561,-0.138751799734818,0.218145806393739,0.26194418165878,0.387267837285568,0.0185948877267162,0.73031237923364,0.386604692056448,0.401521809182703,0.11417660402526,0.133792026565825,-0.463310141914875,0.298954948590507,0.278155483602009,0.307904066447227,0.346908603002884,0.213896678757499,0.482307172942278,-0.204211755135223,0.502236415689849,0.353542010184009,0.176118313344983,0.077798480437961,0.242329609472041,0.229362289770425,0.43263823300611,0.114325556070684,0.0702701001834842
