group,CD101,CD11a,CD11b,CD11c,CD123,CD14,CD155,CD16,CD1d,CD224,CD244,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD64,CD69,CD82,CD86,CD88,CD99,CX3CR1
healthy,-0.014570036185744,0.122297320149808,-0.195296920012601,0.0351029537202024,0.179716609709797,0.110586596727932,-0.153193711495956,-0.0036474126398456,0.231794635583907,-0.143423616427324,-0.070220630977695,-0.0735503636529212,0.0779382754927265,-0.130934358800433,-0.336932394783297,-0.0930788312411493,-0.145595159695548,0.335878971218468,0.100471769719004,0.046260154722527,0.310694426157966,-0.0452048102263086,0.082993456504783,0.223514252639443,-0.0356764234128026,-0.0359233864079668,-0.138774217079362,-0.178182085823589,-0.0624522128467252,0.07000112058474,-0.0273179464406698,0.177108240574547
healthy,0.0646851780242186,-0.0127662251504169,0.617173689360074,-0.0076016883543149,-0.177235619153324,0.672350299922295,0.493595077154294,-0.589714112255084,0.646401833459825,0.617808212663741,-0.18903076245366,-0.166746376779327,0.122859538963133,0.682355413494921,0.590878072340144,0.746247572356161,0.676136113931502,0.48725939003188,0.124752007630047,-0.353759210588291,-0.209090235721496,0.631836802845401,-0.066079721091093,0.371480643543868,0.479517646360577,0.668183008969529,0.466783072620752,0.500621752041798,-0.053682051302817,-0.261739929902856,0.722296165893923,-0.288491978658692
healthy,0.0606145499519144,-0.121620694364043,0.404904382065975,-0.375770151686934,-0.202832711893661,0.499175260406196,0.282308351081265,-0.505376040212248,0.270776000727339,0.278970143277457,-0.223195949533923,-0.265870637965979,-0.264113939485025,0.524359039322349,0.378386442197431,0.575688664965601,0.523607026196385,0.208286748198464,-0.213814722698801,-0.327463919435897,-0.29699017086205,0.479445393901114,-0.198198258741556,-0.184924608010186,0.404388974525255,0.508760173411578,0.273784443913943,0.424143250925314,-0.150378379809392,-0.580607267941777,0.69185179626682,-0.300543533337505
healthy,0.0728085565394077,-0.213257393866274,-0.0282840826252959,-0.365788350991681,-0.122929995504126,0.192729906193405,0.237209678204493,-0.28017628189364,0.36492691879568,0.091001815377695,-0.244036891421895,-0.218049921854531,-0.0839418352766088,0.218901991889261,-0.115215346345741,0.289694693163979,0.244353106593358,0.180416749363798,-0.18870789572729,-0.0505315476399276,0.0056014993240506,0.317949973372914,-0.147910289787527,-0.173844038932286,0.165260626531812,0.22595695464301,0.197696961135179,0.183756834881003,-0.210422421054246,-0.477203449796237,0.414418557355323,-0.112651411687491
healthy,-0.0919987767193668,0.314922698129995,-0.316670649208745,0.284155785900593,0.322160787900644,-0.25157602551332,-0.337010918922381,0.40432157554052,0.0730724985241726,-0.226657163723836,0.210309421404868,0.158658162719203,0.181636625491924,-0.32404844974424,-0.414099885945081,-0.321500184378127,-0.328106728742696,0.0627099541302889,0.223995761782757,0.178667060654252,0.52100472909892,-0.174678017281083,0.270307931104699,0.398268164894046,-0.232254915205021,-0.369797256484705,-0.21581057971048,-0.278174713149852,0.204382498388453,0.250272726922088,-0.45805153858198,0.207630065994526
healthy,0.171922785031845,0.160803482502999,-0.223215785251279,-0.017992673286635,0.146043993550324,-0.17856686612888,0.0482034319793988,0.0791198409839395,-0.183836808335345,-0.280106921070678,0.059432718521514,0.0526393859133288,-0.134742047168598,-0.216300792531247,-0.132853890434184,-0.220979501654469,-0.338340240066433,-0.306599701265507,0.134530192026574,0.360095571779211,0.0840915781962386,-0.0682289189974692,0.151960879956054,0.25628563759802,-0.232640679262496,-0.191412067582586,-0.0052536133706899,-0.046920333648919,-0.265194498343867,0.190640517809986,-0.0626723002364966,0.319291934498882
healthy,-0.384778110897752,-0.135771085372254,-0.556972278639198,-0.480555163811626,0.196894110564062,-0.589633360072028,-0.458419154003144,0.518664938213826,-0.521051461587076,-0.421811532550202,-0.1019121567867,-0.0440559611887639,-0.25616404686981,-0.563157928645667,-0.370739226830322,-0.540556201438675,-0.376489488512284,-0.481638898931812,-0.145533714950032,0.348737707493633,-0.2353010267923,-0.508402088058634,0.0221347158431915,-0.258370442793812,-0.550558878967366,-0.456001917464456,-0.563621698612115,-0.432418379456498,-0.0770149080330779,0.361622182459642,-0.526745824907114,-0.10184741563416
healthy,0.141157859254157,-0.241908398772819,0.341958101348061,-0.203457592865951,-0.103958103748788,0.409470107123342,0.190584357060692,-0.440144917948059,0.344063478420882,0.237477224573911,-0.27270842584318,-0.124441245991046,-0.13966782029929,0.2484175414295,0.294350674792089,0.386423457173783,0.37193029441188,0.128387164198477,-0.151679284519817,-0.205250969656562,-0.235171928396998,0.355368493086082,-0.224477383966843,-0.124269980829802,0.263507235225163,0.407204808489028,0.361457268426273,0.344069473466367,-0.160130600877265,-0.333259618828726,0.460282077611022,-0.297119757191009
healthy,-0.0948660779709936,0.234164580003823,-0.666902772161706,0.184781560489818,0.455988938592707,-0.462804250985726,-0.393109006778849,0.530637982153466,-0.192016006572112,-0.379808518203951,0.338470853853186,0.261195413954818,0.0291714957513152,-0.484640525749379,-0.575567041895527,-0.466340427887981,-0.452188100064405,-0.19137263014928,0.279636711247888,0.532367782882499,0.57656408707467,-0.0743759671249035,0.296364239093628,0.24502774973993,-0.344277256575483,-0.503359863797971,-0.127160407974081,-0.376896211414843,0.0268801975232201,0.267449107287858,-0.372818120929215,0.506121780435701
healthy,-0.243424579152138,0.280968667746722,-0.621076306917554,0.344466683112691,0.240824672454905,-0.496393294584013,-0.448225140084134,0.477631686953262,-0.220440827063248,-0.452300823232793,0.347777683511989,0.346655300388725,0.29103828823533,-0.423465093291263,-0.694650281234805,-0.40162652943766,-0.482413919589973,0.0279539791038785,0.282587676710815,0.44022633518386,0.581105182960858,-0.247227713571451,0.390588881010244,0.157212067898222,-0.309492915926459,-0.428745761857442,-0.336665046577684,-0.47187528872246,0.164365933076351,0.27452733007389,-0.444877396005009,0.33032814004757
