group,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD195,CD1d,CD224,CD226,CD269,CD305,CD31,CD32,CD33,CD35,CD36,CD366,CD38,CD39,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1
healthy,0.0810916884859129,0.358272339702676,0.286017606621048,-0.309393934845026,0.0943143574656817,-0.128742322627423,-0.0998959954168808,0.187898617410217,0.0606503574520812,-0.128163678808352,-0.0539731579976058,-0.146376755234204,0.0921932049993306,-0.0250355862386761,0.0731098540668385,0.374884706715829,-0.105930564459322,0.299405313223002,-0.20090455137829,-0.138375804465706,-0.157112967294086,0.0636914925343672,-0.0675101996928305,-0.129338601107403,0.137855071817474,-0.0723813257811116,-0.056969540069978,-0.076859487093639,-0.0920700111756009,-0.0738207660470984,0.0572679454376505,0.0430326515349979,0.121811876892738,-0.0919252526359891,0.0915800257502285,0.10860345770524,0.49644261487956,0.0329319302478864,-0.428618026380573,-0.207749094715242,0.15797504764116
healthy,0.0019432477814925,0.845497221210801,0.0486856995936501,-0.331657276070671,0.790179367172655,0.052470444866855,0.637079809868267,-0.408002743478402,0.656352595768546,0.696490880547663,0.747318279229226,0.721447888838665,0.596128353199427,0.224008060073678,-0.108565359128161,0.291444444420188,0.758008606546373,0.811538817596199,0.834078596233196,0.390779032781233,0.781855871025201,0.551206668852248,0.33130676651791,0.749110435409671,0.158867861553702,-0.399305443657071,0.405856944137853,-0.414598928806104,0.758766108886401,0.329233410684538,-0.0551631950697085,0.324876571992121,0.654162911217984,0.77564365535319,0.650142624003352,0.722776788420484,-0.0159381699105778,0.706832867161866,0.78480542267269,0.616023611970651,-0.116121872300881
healthy,-0.0961627086554015,0.735883128228344,-0.0835648766027293,-0.165281441208632,0.682581064593525,-0.0477732768967157,0.466414159814459,-0.465002569344162,0.496277420093882,0.405557784461333,0.571232050383459,0.630029994341495,0.499920724460008,0.349688300886365,0.0659507419712359,0.0216331308530367,0.664884694862924,0.624728128390341,0.744606140114991,0.256874240583045,0.52395774321358,0.35735546978605,0.191885610665438,0.748220095023247,-0.138637736905521,-0.465842112875306,0.261416619802365,-0.221964965428489,0.64880661085065,-0.0935677661814988,-0.231693598786326,0.0505632410598561,0.594370143370872,0.648094318360569,0.597278812650606,0.537897639391499,-0.156063284750628,0.427661991193858,0.488472592639093,0.309231217451387,-0.167461352122607
healthy,-0.329018433607874,0.296547177427955,-0.569533631538844,-0.241876143440644,0.38304507532194,-0.351819248869581,0.506166569638984,-0.610012579658414,0.243822910368569,0.304128483591645,0.274855234710966,0.414674839663772,0.18669307501665,-0.12875975773729,-0.143916727838571,-0.239220167823044,0.462612473633071,0.306444918204662,0.535445617029034,0.0116396908762567,0.510127915586349,0.0657026188810736,0.108210080865819,0.38077042676508,-0.43402811415874,-0.395028084944535,-0.0073071831151254,-0.291805160053986,0.303132276883413,0.0768312719573053,-0.350567790085519,-0.486662238731257,0.239846501345403,0.52725144356052,0.214633505521127,0.30002443628957,-0.694900159692338,0.38904483642566,0.6430675869401,0.375389939512208,-0.354061389586293
healthy,-0.203765071496489,0.567898835365134,-0.148601165123031,-0.42375692539221,0.338764702679843,-0.11573659570271,0.255298172298445,-0.352424593420885,0.165299198425835,-0.0170021827058908,0.355909222708226,0.219521886885299,0.198584823084163,0.0293932532812052,-0.0729517135052191,-0.0129478940534751,0.30136948709059,0.653534478991232,0.319760761279667,-0.0324835272599194,0.367773563170477,0.0339791172113302,-0.0691613981411092,0.224317037585204,-0.214778648901732,-0.309828424618819,-0.0432297039252596,-0.574962460463914,0.205201399329008,0.0441747376749717,-0.156871970336209,-0.20824073208163,0.345243420226303,0.383618034228447,0.306803752225202,0.467131398019879,-0.0944616716623429,0.327356550029704,0.348929874658964,0.196593996269252,-0.128640091103159
healthy,0.0800014181163373,-0.40300167961626,-0.0967447357115684,0.479768504826728,-0.185334031504071,0.236340417136351,0.0092342529152321,-0.0435919783128225,-0.064687239610958,-0.319152339315835,-0.167118555384479,-0.0838424406850028,-0.163874583276736,-0.0080547360137577,0.258771773522413,-0.157300575408516,-0.198392209349028,-0.374046590366577,-0.213743397066288,0.0435921503780903,-0.140189540058034,-0.227187735082898,0.0105285908320732,-0.10280903820793,0.104369255168568,0.331887997284551,0.161150073010846,0.258515413930116,-0.007208538184547,0.0254927303157784,0.352846366420151,0.0623681224335327,-0.298201237459285,-0.187283902392645,-0.43459115997822,0.0523301702338325,0.0814373413731851,-0.082066032963316,-0.0010396376882394,-0.0502207145557725,-0.0063047921135596
healthy,0.134320539588362,-0.803596735490961,-0.28052624544527,0.780604682661181,-0.811289571559713,0.205548548002635,-0.306544160632452,0.734207904841392,-0.434737436816462,-0.738859941114926,-0.776707443908139,-0.488219551052496,-0.525544338022424,-0.342503474807458,0.266940915954521,-0.0705521855251465,-0.907865873056488,-0.589270497593871,-0.787970635226785,-0.310079047359951,-0.69918647458146,-0.420941266868547,-0.555867776333035,-0.567516566714718,0.11124960860287,0.483095577802794,0.0097388820258874,0.0629629899532765,-0.60002122718721,-0.0484626526449469,0.242496821475802,-0.172381891219417,-0.70810947490399,-0.770710744627265,-0.574767262863622,-0.53541109664838,0.533148301639428,-0.475088094945361,-0.638242962919104,-0.583630098676489,0.233540653181638
healthy,-0.181459601030805,0.333486042219201,-0.177122210789974,-0.0758462098161757,0.388742861767654,-0.146643804048186,0.217699403738397,-0.474505779417885,0.22788807830181,0.439422087667324,0.331033646316456,0.382079517117524,0.164235794311137,0.0910281863208942,-0.119939866741136,-0.154353858422852,0.339434939086783,0.180116955615062,0.454871385086547,0.0368587256005887,0.398232075800496,0.115608219389847,0.0384823363337865,0.435709318311822,-0.254047440040646,-0.238941226992185,0.0675101511388483,-0.20598146460009,0.36009936961747,0.0190847505348266,-0.256734914062716,-0.0963845429079788,0.289853335218888,0.508694926000012,0.239407291162564,0.333788706964854,-0.393186273448415,0.28853633118502,0.462749245342538,0.28610066957213,-0.295313180477593
healthy,-0.208059332102447,0.682252581436826,-0.210463513089027,-0.425560113695143,0.529845849467432,-0.25446240566922,0.468285979255157,-0.605027102801513,0.276787963168209,0.266582044215647,0.478177795358332,0.190678717442221,0.159618495540902,0.188341772697778,-0.180632845961721,-0.0098802852473406,0.516290522542508,0.589175226118196,0.588711689047489,-0.0453418227336802,0.468097213074168,0.222788164271712,-0.155885002859276,0.311818258998427,-0.244134352788706,-0.538610481068229,-0.200809167030436,-0.550385210760649,0.150804423836766,-0.0587651330079378,-0.321500501514789,-0.192570739675679,0.393364991885069,0.496174118399092,0.163642190421982,0.435394193973336,-0.277751669922022,0.420283792250393,0.410504269094295,0.162009742726785,-0.48637903074858
healthy,-0.39313978580689,0.39896955802297,-0.613712321464738,-0.278348660695885,0.394654155056404,-0.367918887454692,0.352500040417225,-0.650672678538691,0.0204556648236873,0.144644304950065,0.23740203013416,-0.0905981687948511,0.0717410241245585,-0.350472829816947,-0.473936996087506,-0.556482001496486,0.358885994806269,0.43623323578598,0.429740769851552,-0.100750231843447,0.417554686877156,-0.0633384888835997,-0.131853920180659,-0.0392444622100806,-0.471092142400279,-0.435651029541065,-0.363310026079672,-0.59389884250724,0.197311821296427,-0.0106417839664722,-0.478617963393828,-0.277135909532323,0.109391279980805,0.446898099754475,0.128903876775812,0.369875713483751,-0.575448186439326,0.367394185348977,0.573775377450558,0.194430335510377,-0.450823103415663
