group,CD11a,CD11b,CD11c,CD123,CD14,CD141,CD155,CD16,CD195,CD1d,CD206,CD224,CD226,CD244,CD269,CD275,CD3,CD31,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,KLRG1,Podoplanin
healthy,-0.35343917206232,0.494260902562454,-0.175908639627014,-0.180338728639977,0.269869899279776,-0.334154007770042,0.118957024736366,-0.266092071953227,0.14073156283929,0.0647837052978842,-0.166147129149383,0.187968333609116,-0.127199844371024,-0.177462623497464,0.136619781542792,0.125346741290889,-0.155511294590381,-0.126293495940464,0.142788915404259,0.0706875384408852,0.441871289647999,0.163271243498344,0.162709859844757,-0.104654435009936,0.0419857020018346,-0.294507276363348,-0.358893940865822,0.157872768980471,-0.507779353662439,-0.086562517733108,-0.14034275241385,-0.322522455327021,0.127181010937819,0.206295375283375,0.118798624715862,0.22752959119713,-0.148065514447066,0.245641791246374,-0.0360038274665233,-0.0285689899148212,-0.229453055174309,0.0473256649604,0.161317654887194
healthy,-0.018135978445258,0.718819772684473,-0.042917751522418,-0.26289989185115,0.753422282907662,0.0498471783464943,0.608719903159378,-0.442421791919582,0.589482703455068,0.705592695850065,0.48358872622052,0.706357174474058,0.693649767433101,-0.176228957245709,0.541509833551622,0.479364487888688,0.30336235137529,-0.154766154836517,0.150198719845748,0.75255583162623,0.685798853873623,0.82275988254539,0.770903680323408,0.520804610529878,0.722176744633652,0.0868628901611973,-0.358561387083057,0.3704528780293,-0.348705471806989,0.724084370699658,0.314370882771254,0.292262018752884,0.59270582219105,0.75113744915865,0.592586883226271,0.630686590590504,-0.207715483680395,0.637299016753877,0.811625483911226,0.678165735343548,-0.19485368527233,0.35399197404395,0.48202992257176
healthy,-0.218396235532335,0.649346090619593,-0.152692246563137,-0.203503461778614,0.705691351317292,0.0703542661000016,0.416299511438453,-0.622604066118921,0.422360379334708,0.358474921530153,0.381854054141887,0.497359618087727,0.637583236876927,0.0011466252399421,0.383302594175082,0.332014031912215,0.0376697896168175,-0.0454364113076093,-0.0205628571024978,0.706837455126936,0.613408396687297,0.748695305448536,0.564123603990893,0.357599119582495,0.745630709878129,-0.192063017951276,-0.493951406045922,0.176437757603482,-0.34287972343106,0.689184335384225,0.0197014804539719,-0.0864194805915856,0.527541905186439,0.560544940718984,0.52628625656179,0.500276669519083,-0.394382374569062,0.431528853483845,0.582530576939877,0.336018432753383,-0.272875001974596,0.0879658476978718,0.426910931062908
healthy,-0.135152886158868,0.71226218276684,-0.257393904067224,-0.214575779250318,0.603510615466994,-0.316280357330002,0.420429596278555,-0.552069431141476,0.288119646063771,0.184840078016967,0.0412290995896838,0.503449028591322,0.438677459394251,-0.171512038026215,0.201451006778031,0.127108924255322,0.0621593236711482,-0.0064455225948542,0.048937501041501,0.554802598174,0.68434181151484,0.620342384561722,0.557459731903516,0.246001010842606,0.520034363768293,-0.263727439689984,-0.466280935138865,0.142232691201295,-0.360336053635101,0.400887538330212,0.056659562621753,-0.22394228703154,0.386357000395004,0.590727891431251,0.374749853963276,0.491522825941938,-0.280066542278524,0.518089094646821,0.472229254770211,0.384616925157831,-0.266095030671111,0.106448215736578,0.386369705209651
healthy,-0.207155891695885,0.238353504351398,-0.2547970204833,-0.419066328738642,0.286955747142157,0.0896481366765605,0.309475565798361,-0.438083145667309,0.14389052959711,0.194707094292189,0.160999275878952,0.135504815707962,0.324412356319526,-0.24871619032068,0.172684791436862,0.014758767434142,0.0610126208166618,-0.145132574863303,-0.144984257891493,0.274098897158333,0.250161636866226,0.319475582411176,0.207294569271571,-0.138157516167486,0.266595315045627,-0.140901732508162,-0.22345923608209,0.129077243360298,-0.327314448030246,0.368163960812256,0.0682027395249546,-0.205772442613389,0.17549816761855,0.347559679720384,0.286594407300787,0.208696078851563,-0.334315189505855,0.210602340949981,0.386562426819926,0.185313433111732,-0.208494465035956,0.119819094108012,0.10568418779183
healthy,0.0492397456249355,-0.190270781024094,-0.0363737531728065,0.0757173856632452,-0.111589820331497,-0.008242582885899,-0.0964595107827156,-0.239178238394416,-0.0104512782655414,-0.0786968305468581,0.128892912526427,-0.0671268986766903,0.027544778784122,0.0453177114090083,-0.175671782111442,-0.264315014050725,0.110625855767227,-0.0684269972635325,-0.0781776928388967,0.0398108644919277,-0.20972730482956,-0.0683491562552771,0.194274685677719,-0.139286903549735,-0.0059728755095275,0.0843811909794457,0.452198056589866,-0.307459742145133,0.0511021284790735,0.0002206695362616,0.0788188196967273,0.00746401869218,-0.180761776262408,0.019408695012913,-0.198347688707497,-0.0931881189160001,0.0095740634908984,0.0167011944644863,-0.0222104415214796,0.0735884634272502,-0.289294175694801,-0.0303412817247661,-0.146399577727784
healthy,0.0949817379292222,-0.523722791490367,0.0841983536112789,0.607298358727101,-0.584587810516971,0.341747713152572,-0.140232602157914,0.415354583838958,-0.195995889261663,-0.653250725899434,-0.596721958354947,-0.483054376167344,-0.443275676696943,0.259849927906963,-0.386501586061694,-0.109628743501861,-0.0291402567974116,0.265898856425746,-0.0873944217743817,-0.631058453266187,-0.308872190695197,-0.541135762070645,-0.452681026492652,-0.155309413846693,-0.443891643754212,0.186130266553682,0.254826670114911,-0.224241321546261,0.26649316979305,-0.402509162846695,0.141471193487059,0.187590357301505,-0.40782567926872,-0.465778375113005,-0.315277184518694,-0.149870959027104,0.563982507886586,-0.283836909375035,-0.483443717309518,-0.376877139865157,0.180874971322925,-0.121050461196879,-0.298842261076896
healthy,-0.320046804064693,0.381923265617941,-0.362947663554979,-0.127562851306964,0.257664340686474,-0.293636866128893,0.242999495261479,-0.424009795258499,0.270870594906969,0.176072742824033,0.233154602609209,0.299530840397638,0.32568699612296,-0.187127215097424,0.135321833085744,0.278157404179591,0.179663491581905,-0.28893043072169,-0.237281939698486,0.242005844308092,0.299745202337806,0.337080083047395,0.315321013430127,0.0740494060763174,0.200585826595543,-0.233797392532598,-0.153078353369705,0.290265742853252,-0.447058672494274,0.181470752739632,0.212873873448435,-0.254239260699599,0.296888188392447,0.390887554785881,0.145893282624897,0.282985802959151,-0.427647344123585,0.310187367286184,0.449484097595632,0.0690666281669694,-0.267003766908536,0.277403217796597,0.211496299445248
healthy,-0.421490696515429,0.282145773257061,-0.434992665861144,-0.292786928432155,0.376312440914302,-0.153123776049,0.246594759370915,-0.682685681246091,0.22343119942563,0.48401587266452,0.120393085178932,0.109414639081023,0.016255812870951,-0.453345560311347,0.0463444525530248,0.031029104916739,-0.0741352832630172,-0.516979755869067,-0.0031903677645136,0.349331236432526,0.152670999493568,0.421954959275259,0.333711782667918,0.0999634572805893,0.0346264038050718,-0.435235543229227,-0.613916706919089,0.0843559473172842,-0.455525020631753,-0.0811912126220985,-0.13818894128903,-0.333062078693639,0.184844328632237,0.342221299023088,0.0872625578402506,0.0377596654597094,-0.608302799664178,0.142293278467929,0.355277984501133,0.137635047532281,-0.510318073979825,0.179973892447797,0.0199827441040703
healthy,-0.250903047981185,0.58221600407139,-0.219453331815216,-0.293925488290669,0.544362814191293,-0.331980484192088,0.165248302817239,-0.544769839131257,0.241011181288066,0.265834526791121,0.0974355232942958,0.424717835168374,0.0279448990685915,-0.360945900493732,0.220992158960122,0.280444330185995,-0.0122008618289267,-0.381899203852862,-0.0473807368951318,0.391179245351263,0.592944841251653,0.423909278069129,0.298527914200759,0.187748233460415,0.138683818699615,-0.210038122724857,-0.510092621991542,0.252345897336312,-0.507242870533409,0.213475144267739,-0.0151107284475191,-0.0861337020690113,0.294837752457645,0.372818740549376,0.377541432036507,0.404312454588413,-0.290568192522506,0.324729609231481,0.259915911953412,0.182697324697772,-0.259913396494732,0.16346121702491,0.347418749638007
