group,CD11b,CD11c,CD123,CD138,CD14,CD154,CD16,CD18,CD195,CD1d,CD224,CD226,CD244,CD305,CD31,CD32,CD324,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49d,CD49f,CD57,CD58,CD64,CD69,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,ITGB7,KLRG1,Podoplanin,TSLPR,XCR1
healthy,-0.209235850455497,0.421398535362894,-0.116297919369351,0.0451208039088303,-0.142358777670521,0.0396257146824685,0.315851046830464,0.0646713388297852,0.0392556150258727,-0.0385984483836821,-0.132799445281128,0.0838742431224251,0.189068704406592,0.179365417811693,-0.0555222685973278,0.320361762029885,-0.0572278155012511,-0.200130042567798,-0.293942305010598,-0.306992209321284,-0.324498119922499,0.13207835745091,-0.0680573563999257,0.215765310627944,0.413973352820766,0.0739744961708731,0.0032524260352095,-0.0517232717744332,-0.271071914213051,-0.048742984069799,-0.250050382040105,0.382877328636466,-0.255590788716998,-0.38297527581418,-0.100708305537578,0.289729176718459,0.0261228434405284,-0.209727484720347,0.0292153675300074,-0.0379306435253289,0.0530817807654716
healthy,-0.679801603161957,0.0902953710563603,0.338337589674256,-0.252639950992098,-0.654304453466157,-0.356745956684098,0.586443548428008,-0.374503998587174,-0.460774837050975,-0.676920087804473,-0.634811699203488,-0.551221514443972,0.15627458153495,-0.198618632350514,0.22846128590334,-0.0423265900311644,-0.359785215041543,-0.749145550657828,-0.652649556193129,-0.778723959557489,-0.726962781701256,-0.531030391818773,-0.614219581085031,0.501111345447202,0.279914227354014,-0.583432795188712,-0.157524437733622,-0.443640141040846,-0.75254094440868,-0.412135418809743,-0.519775254275498,0.367951647741264,-0.546348725728072,-0.754732071222627,-0.6098095495215,0.334463648230004,-0.304477205926517,-0.225931846385597,-0.299425510236709,-0.305506940172892,-0.285737797522783
healthy,-0.630893265023955,0.182157208614791,0.182002163553267,-0.266758892795608,-0.605844684499639,-0.28882080398296,0.579261646281988,-0.225917270340227,-0.341991876019004,-0.316911778513699,-0.500565138359456,-0.512826894390013,0.17756275594032,-0.217928101132925,0.0637107286978835,0.180848815178993,-0.223856552004774,-0.644181133860584,-0.619657385020658,-0.692432071200919,-0.504306581196347,-0.298995499538575,-0.625067853478198,0.430393654292481,0.32567420894834,-0.532548146185357,-0.0453681707455355,-0.472358181536882,-0.571824264121392,-0.454301643545386,-0.469187849208686,0.366220505521123,-0.431944981347588,-0.513081317074782,-0.341867084137392,0.426855740432075,-0.13164063773748,-0.0800635455479917,-0.297602257247424,-0.0605286803601869,-0.185737321823303
healthy,-0.474459553946124,0.033856929422223,0.145324220619499,-0.0799890414195361,-0.281632229812375,-0.0326773128615908,0.236735414013698,-0.159426687543332,-0.317925883118099,-0.129898953852319,-0.344807902243541,-0.360495373259915,0.073378610757114,-0.118032482757204,0.0250191383027451,-0.198179426717928,0.0237305157875153,-0.191240002010128,-0.428581467800099,-0.305768435168371,-0.320824597722985,-0.121256869944656,-0.359100466559767,0.330560806859048,0.12538705426916,-0.428886053320151,0.0085372638728541,-0.24101811133774,-0.137585854510479,-0.271008924899041,-0.379787101609528,-0.0606495482046733,-0.252063295222996,-0.175270810961772,0.0004088286673462,0.105599041122835,-0.144100619751877,-0.0770435215103333,-0.243129121021918,0.0220288962481402,-0.050923730753409
healthy,0.221477058301841,-0.0018178332053715,-0.371274965479169,0.0465522661958161,0.366151717826487,0.0220400073608525,-0.407658461138422,0.0663326882088404,-0.0290097800937378,0.290579118607886,0.134010104100703,0.0836793853453371,-0.156805625886789,0.0268145011139768,-0.245502369816627,0.0948331961667892,0.147619454936947,0.202933120673638,0.0754466626141913,0.22315631457881,0.115763260895195,0.180572901211142,0.0397136043414466,-0.298645284998402,-0.232766224551412,0.0752344356473465,-0.0890641909021153,0.129768242908229,0.306681023374089,0.0353503608547791,0.208943898907453,-0.188790657383365,0.0285291925906917,0.168999847011664,0.080643094146152,-0.159792320228104,0.0564876580028669,0.0416777996372167,0.090882887175623,0.0239999256755054,0.0229440617786729
healthy,-0.34483627234418,-0.105132218766423,0.289344370578385,-0.156141978972441,-0.316604410547244,-0.207920786593366,0.0309181625241562,-0.189468005314591,-0.244647182780041,-0.258769602372928,-0.388325273922441,-0.376886530762456,-0.160757175851914,-0.210683329736647,0.0250898989966286,-0.119366960882174,-0.201702696209995,-0.316910456148255,-0.338801568224364,-0.369062338654993,-0.350389588963983,-0.108206702992059,-0.31541821319909,-0.103480596320299,0.0404593537773257,-0.395114058713051,-0.271096468651408,-0.252690293790381,-0.383571838554167,-0.180028751139276,-0.353154974261065,0.0652949028199251,-0.187948873136529,-0.229371377641682,-0.268172737048864,0.0047049116440085,-0.214829480633789,0.0943938985378179,-0.194750960377684,0.079258393721462,-0.23551136913962
healthy,-0.843900896434848,-0.225415647236789,0.823539102167479,-0.301550423955034,-0.816741084872074,-0.473948923312457,0.727574910498006,-0.38808622172767,-0.385826539346431,-0.703917404292276,-0.769992727594728,-0.496359450677046,0.102491532322724,-0.266365878042827,0.317422910904063,-0.103657887018488,-0.46424571457153,-0.88617703427225,-0.651426902466766,-0.773713443680316,-0.667909064854561,-0.405230609476814,-0.58720390807611,0.447820825520069,0.124363479236757,-0.634777316064991,-0.0988123878248281,-0.724663284763606,-0.769255914620041,-0.623855173503238,-0.494051359118419,0.514983309591383,-0.551866500051705,-0.629790947265028,-0.584382348456659,0.246082866281398,-0.202574889197504,-0.295401496937605,-0.555183026391258,-0.197910079276831,-0.101554158592771
healthy,-0.465285419589178,0.264676797333115,0.199116280361271,-0.12576228291413,-0.32359382796924,-0.10921417209813,0.402206942781873,-0.299094415577724,-0.154429997268739,-0.252181795705487,-0.34009826380252,-0.158787904818706,0.140746167532948,0.0642906008473558,0.0624088484771716,0.0931171702445589,-0.0567488307039398,-0.475822172489484,-0.438948291318223,-0.450997363740642,-0.415996592086352,-0.104628760223336,-0.0695570440784922,0.178783901258039,0.443773490768983,-0.157009069590656,-0.0549379778102678,-0.318871834853973,-0.670008840709357,-0.201478817278597,-0.405461653611255,0.286196451667498,-0.470678128615469,-0.532445578284019,-0.252696146878035,0.415931148915931,-0.20797584727391,-0.202938335104007,-0.230433344560417,-0.0230180377894431,-0.192557635760371
healthy,-0.618425748194882,0.229711145307525,0.32748472257502,-0.153506199443264,-0.503117208860938,-0.0808444939643765,0.579348722618687,-0.220017950790294,-0.247186832498431,-0.371595585864377,-0.498976020387751,-0.15189310189847,0.35802971729626,-0.138837319660721,0.256969158868582,0.0450889514622973,-0.0952014771366633,-0.546613764203611,-0.505230309898044,-0.573420629338633,-0.506444831932544,-0.179747667603366,-0.183259964251141,0.498066858719933,0.546598455473521,-0.0790937517335416,-0.0954090580783933,-0.393898130676549,-0.500138474072503,-0.161542688251947,-0.369047987233986,0.36731691682757,-0.448326701928177,-0.476788142093288,-0.227252618353346,0.51801971776569,-0.0953441170249694,-0.168021124498861,-0.254387846779657,-0.0244551916482928,-0.15797239198909
healthy,-0.211835382747536,0.575967685864344,0.204620620448793,-0.0246221069126335,-0.441206652957667,-0.0133891608001213,0.595430805032693,0.0723314114133261,-0.0353932435390466,-0.290280578813343,-0.212313240104159,-0.0393885989970314,0.434049489111043,0.264534601331718,0.494849936644676,0.485835210511836,-0.0402055000466972,-0.380026843245582,-0.187472322296854,-0.400732716532441,-0.362522220106242,-0.0041547492096236,-0.0086457913034055,0.25212811145265,0.343487773494865,-0.22989955406172,0.0307338900439627,-0.137499074897784,-0.439994581783422,-0.0824466206780571,-0.268594652384482,0.60927721752749,-0.260233184389537,-0.596844857415092,-0.291140172204884,0.302056327810709,-0.162126060534261,-0.142236096397252,-0.0736938834561738,-0.0580108683656176,0.0197636281993402
