group,CD11a,CD11b,CD11c,CD123,CD137L,CD14,CD155,CD16,CD197,CD1d,CD224,CD226,CD28,CD3,CD303,CD326,CD33,CD35,CD36,CD38,CD40,CD41,CD49d,CD49f,CD5,CD52,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,ITGB7,Mac,Podoplanin,TIGIT,XCR1
healthy,0.0973717411978724,-0.294703070047447,0.137715394743347,-0.139481532704426,-0.226370575923821,-0.153918059926365,-0.0691634937350726,0.0779855772796386,-0.0094010736428934,-0.156880632973454,-0.111663236519402,-0.0427623542440122,-0.0814940799666283,-0.0885851838647773,-0.0519301983798631,0.0708364088304726,-0.043225121865412,-0.122744019092429,-0.153159387569697,-0.105559923898237,0.137822880491709,-0.0688996466255675,0.0599927190477437,-0.0526871256489129,-0.0461889549477945,0.0209680721657668,-0.0393602697679674,-0.0372825235749042,-0.146642759376882,-0.0211849375188217,-0.04247906625205,-0.144593526599822,-0.011517613418265,-0.0406489240643443,-0.0983705482145494,-0.211733395525847,-0.0537522921451563,-0.0322261900349905,0.0092472739056658
healthy,0.0309228460995342,-0.81086150226912,0.0069211929411062,0.400711869181715,-0.463450789606109,-0.767047847111587,-0.581118606526002,0.465684546170896,-0.471330935147074,-0.647699425281223,-0.710445855754216,-0.661391342750441,-0.391959206371193,-0.321855292775145,-0.474956119098502,-0.447383966471974,-0.729038129108981,-0.780938577966703,-0.798365031701753,-0.764165429070325,-0.23037099676084,-0.682546364643359,0.409830261216578,-0.714238031821695,-0.317252137741104,0.0785274478325919,-0.584779968284733,-0.763123174951223,-0.669633783619646,0.0786518501487241,-0.664682421569238,-0.7609870146963,-0.571459769937584,0.208481846146581,-0.477041496225797,-0.532330597346942,-0.470955316755949,-0.447367985369272,-0.446831559607231
healthy,-0.328867802864182,0.541729132014718,-0.439574320301276,-0.329755587020017,0.28306901023669,0.521796422668206,0.371977965284446,-0.521556340246165,0.182001051566878,0.311418296804625,0.439043087160299,0.559785757511623,0.0712539093016389,0.077677107183876,0.169035652772464,0.163533058460705,0.605972565511601,0.526676618875215,0.57313332891584,0.525975433266695,0.0085336808990083,0.516908333343843,-0.494152968159316,0.523044138283872,0.0958622762578391,-0.343524501949443,0.397650939646517,0.5525031800065,0.446653401206976,-0.545004843640002,0.459587056407424,0.57129313428862,0.244148746326173,-0.49790031410565,0.129432310811271,0.26602223811927,0.334611078138216,0.16082230079516,0.276832211200487
healthy,0.244441138426269,-0.339836469740625,0.437509214825911,0.177187957212099,-0.0624442671317173,-0.504994716477236,-0.504895471309539,0.539974932498309,-0.182926160096618,-0.404498005875575,-0.342552541973237,-0.614942773956245,-0.185793381678052,-0.289996272452028,-0.116209102684359,-0.11887109875169,-0.493150313061809,-0.319603360485817,-0.573847372704676,-0.508432024816599,-0.0340248114341542,-0.577786542412643,0.18664784955763,-0.496008394492455,-0.19338939824463,0.297029490316517,-0.345131810674446,-0.560959232091425,-0.400453080244083,0.541918669451516,-0.405327557901716,-0.642724015549334,-0.42778157155809,0.285895746769363,-0.274512352096211,-0.196004339982325,-0.281944568832198,-0.161290884551386,-0.160980357895201
healthy,0.107384586906177,-0.60238259634876,0.0182021211030135,0.362772789446201,-0.112261394821414,-0.2757320943536,-0.274291858268748,0.312207377264071,-0.144288958460559,-0.0153653215622783,-0.35477977149373,-0.154466314781339,-0.0118593456318626,0.0353556967355037,-0.0946176676444134,-0.212739806953292,-0.252059716410052,-0.643397593667047,-0.240495385782276,-0.352681589885549,-0.0457254429874321,-0.226789850378871,0.467054287642642,-0.181381545579452,0.0122748385055706,0.0055719648107536,-0.339007928612961,-0.326816015271796,-0.396449818492784,-0.0679826998803505,-0.341656215111302,-0.236479494901626,-0.154712162171703,0.100168557683388,-0.165161801796015,-0.100908138978161,-0.214300714008705,-0.0203087249373238,-0.194939423136404
healthy,0.246904561020884,-0.242212426745769,0.255571542494992,-0.0287329527194848,-0.0997049036883364,-0.299607564387161,-0.36423178659488,0.173750236308521,0.130679429178199,-0.373957554372449,-0.213011542302586,-0.121787421984869,-0.0029684516970579,-0.103576061390782,-0.0357287830356343,-0.124429266291636,-0.302333457982916,-0.208173458157815,-0.356722102238283,-0.287657139633731,0.0344719121590902,0.0758418726824889,0.369355762502119,0.046866006272711,-0.112869142906211,0.251703948707934,-0.389937681289702,-0.168928310744513,-0.297719936726552,0.446575938439896,-0.124749198929508,-0.472226541058107,-0.385924776173466,0.267148461826805,-0.106692974852618,-0.37276492835711,-0.144486544762071,0.0303867968462718,-0.187768841318642
healthy,0.554862773254216,-0.243212770344318,0.244961693610836,0.285900241394438,-0.284569996528513,-0.237082834265216,-0.006403315167028,0.271072282104057,-0.161640750576029,-0.350997782383515,-0.394200155985573,-0.220998274806542,-0.137183004451481,-0.112949104603413,-0.220678552378743,-0.134110876987247,-0.327761731707404,-0.118756929980615,-0.298589637591085,-0.0953990010965159,-0.314237376632739,-0.31146532112626,0.174421371065419,-0.227742318606498,0.0131533134440447,0.251825850928037,-0.136250588844531,-0.170447883646426,-0.126635151426003,0.176906196442423,-0.12263700001149,-0.229420123541806,-0.23736373832748,0.140867634166746,-0.221802133263854,-0.226810185686471,-0.175333146006751,0.0386021109947183,-0.151348455709226
healthy,0.0297124926378772,-0.231698888492906,0.0039450548371678,-0.0278923722958363,-0.232788357855707,-0.345130701197837,-0.0110507923543428,0.102736090005654,-0.0976113606139668,-0.256918060720383,-0.044803158260162,-0.281698476801552,-0.0715406596356395,0.068010686967356,-0.124969213624042,-0.0661422315759992,-0.137973554488319,-0.065608873151757,-0.23599673104188,-0.204975437374978,0.133908557081403,-0.339132395156881,0.056194814830917,-0.253663132569908,0.0063536705153626,0.0788352792083803,-0.248305226677061,-0.122599960526079,-0.227639730949137,0.0386756918610737,-0.149239496848625,-0.232893454510981,-0.270812882812238,0.101767196115728,-0.178222544894674,-0.0411702533836501,-0.0940237562517385,-0.166922370875487,-0.168073616881618
healthy,0.0331112686031572,0.0497725460125965,0.261724411163933,0.0496953376929734,0.0092831190906327,-0.118097101678099,-0.078653816229655,0.0812823262961068,-0.0249248554579828,0.0094294397626646,0.0332029434268329,-0.0555758112148452,-0.197223034020766,-0.220056328971363,0.0152861108277774,0.0436975489086558,0.0298855724699844,-0.0130522411742392,-0.014491328073196,-0.171099345595093,0.179629399285179,0.0494510245721521,0.0767270671779965,-0.0615210650090432,-0.21759153444032,-0.0875492931199304,-0.0218351716641502,0.0324646788792572,-0.0809211904808069,-0.0454527020474313,-0.133639585906416,-0.166005533267664,0.0079327590393975,0.0880414224837689,-0.0673089160516044,0.0470601388976713,0.0415283518695042,-0.0245202015020382,0.0338871563384471
healthy,-0.0418066699880799,-0.0552142223789474,0.190406715895043,-0.0774137041320576,0.0844657924030015,-0.247588111262413,-0.244487413359791,0.215824121893334,-0.110666209507669,-0.249161241060801,-0.0071370401918501,-0.243071537074353,-0.0444079169594108,-0.0697052432782789,-0.171492142420107,-0.0253832983343421,-0.30639027042579,0.0294596765089532,-0.377171155552885,-0.22794329264346,-0.174860562641117,-0.22213239681401,-0.184634771201238,-0.234484517367124,-0.0982530730579751,-0.0274646672831339,-0.145318860262843,-0.240998467523759,-0.216676947383963,0.331924199432711,-0.124416683335681,-0.426471953066414,-0.286599966257065,-0.014535718764721,-0.101478270235411,-0.127401502708697,0.0191572334863649,-0.064317812629314,-0.100885737243471
healthy,-0.180696521923617,-0.0354296663534347,-0.152615445395242,0.0787168951466369,0.0791400344466225,-0.149274643646177,-0.102934649533081,0.0404047645654493,-0.0467963721380837,0.0257162891532226,-0.0302441303213363,0.0288790748795855,0.0511954051282596,-0.0547358997604769,0.13637703711843,0.14478167792112,-0.114292381005242,-0.138216686079869,-0.129747702076834,-0.0363281469985674,-0.0489184113110305,-0.244890946817103,-0.0613825790695258,-0.0511315768584584,-0.0573359877102428,-0.131061645363548,0.0005064224731955,0.0373056880068271,-0.121643421537784,-0.140730369253504,-0.0476337189639593,-0.0812705816921055,-0.158024881611255,0.0965873159425186,0.0544862863976457,-0.0507811610890809,0.182521843940647,0.0982764744921701,0.0425402919376958
healthy,-0.215773066759098,-0.0408201799965348,-0.105872416393226,-0.1419285015218,-0.148424438689207,-0.0609079035357265,-0.172815025004826,-0.3705539395477,-0.113985178940892,-0.174611663487928,-0.20146913770699,-0.197379717416706,-0.132914097738895,-0.140206306431124,-0.226435724103996,-0.116404735344068,-0.0998163574725482,0.0005405780783021,-0.109432817115468,-0.13670892974404,-0.206894828599791,-0.0927002343235074,-0.203696764010435,-0.0872250549672101,-0.123447973219437,-0.213974772120629,-0.199751926026263,-0.20138991774104,-0.101774694135682,-0.166713549339448,-0.0471501107672008,-0.0453077487924355,-0.0823590727241402,-0.21753551497986,-0.240192727325907,-0.140301094086879,-0.0694123035635899,-0.217596181039519,-0.222095038559337
healthy,0.534656311512383,0.484462218371476,0.510609411433717,0.169825227830269,0.26970655474287,0.284355857775,0.366894195920499,0.0446200347003354,0.330934710053801,0.394151687456284,0.41111948188955,0.29761448164647,0.221411307104597,0.369127148191453,0.352121628150622,0.423239506007683,0.451181004916127,0.500365990868403,0.463205294586786,0.408292172435816,0.100152978212693,0.402235696937469,0.420202020713292,0.401185052195104,0.0729875175080846,0.443011679403671,0.534357708672442,0.411212575395491,0.406083654604493,0.342860040800612,0.478681560274846,0.491418390954468,0.433545184968923,0.273735715094409,0.0992775474764823,0.332840453024976,0.350604226582637,0.343111469930629,0.311353259398369
